scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,0.0,0.1173,0.121,0.1388,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3.8357,,,,3.8357
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,1.0001,0.2736,0.3195,0.3195,37.0038,0.0,0.0,0.0,37.0038,0.0,,,,0.0,4.2301,,,,4.2301
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,1.0001,0.2312,0.198,0.2312,29.0031,0.0,0.0,0.0,29.0031,0.0,,,,0.0,4.2944,,,,4.2944
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,1.0001,0.2072,0.212,0.212,27.0034,0.0,0.0,0.0,27.0034,0.0,,,,0.0,2.9826,,,,2.9826
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,2.0002,0.3204,0.3158,0.3204,64.0064,0.0,0.0,0.0,64.0064,0.0,,,,0.0,2.9826,,,,2.9826
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,2.0002,0.3784,0.4778,0.4778,86.0091,0.0,0.0,0.0,86.0091,0.0,,,,0.0,4.2301,,,,4.2301
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,2.0002,0.3135,0.249,0.3135,68.0072,0.0,0.0,0.0,68.0072,0.0,,,,0.0,4.2944,,,,4.2944
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,3.0003,0.4151,0.3898,0.4151,112.0104,0.0,0.0,0.0,112.0104,0.0,,,,0.0,2.9826,,,,2.9826
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,3.0003,0.475,0.5444,0.5444,146.0149,0.0,0.0,0.0,146.0149,0.0,,,,0.0,4.2301,,,,4.2301
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,3.0004,0.4176,0.3042,0.4176,119.0146,0.0,0.0,0.0,119.0146,0.0,,,,0.0,4.2944,,,,4.2944
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,4.0004,0.562,0.6204,0.6204,215.0212,0.0,0.0,0.0,215.0212,0.0,,,,0.0,4.2301,,,,4.2301
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,4.0004,0.4912,0.4582,0.4912,170.0177,0.0,0.0,0.0,170.0177,0.0,,,,0.0,2.9826,,,,2.9826
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,4.0004,0.5018,0.3542,0.5018,180.0202,0.0,0.0,0.0,180.0202,0.0,,,,0.0,4.2944,,,,4.2944
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,5.0005,0.5991,0.5244,0.5991,241.0253,0.0,0.0,0.0,241.0253,0.0,,,,0.0,2.9826,,,,2.9826
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,5.0005,0.5732,0.4512,0.5732,252.0264,0.0,0.0,0.0,252.0264,0.0,,,,0.0,4.2944,,,,4.2944
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,5.0005,0.6447,0.7277,0.7277,295.033,0.0,0.0,0.0,295.033,0.0,,,,0.0,4.2301,,,,4.2301
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,6.0006,0.6613,0.5697,0.6613,321.0329,0.0,0.0,0.0,321.0329,0.0,,,,0.0,2.9826,,,,2.9826
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,6.0007,0.6989,0.7562,0.7562,381.0425,0.0,0.0,0.0,381.0425,0.0,,,,0.0,4.2301,,,,4.2301
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,6.0007,0.6892,0.5519,0.6892,335.0381,0.0,0.0,0.0,335.0381,0.0,,,,0.0,4.2944,,,,4.2944
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,7.0008,0.6964,0.6448,0.6964,407.0447,0.0,0.0,0.0,407.0447,0.0,,,,0.0,2.9826,,,,2.9826
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,7.0008,0.7701,0.6518,0.7701,429.0461,0.0,0.0,0.0,429.0461,0.0,,,,0.0,4.2944,,,,4.2944
