scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,running_p2_mean,running_p3_mean,running_p4_mean,unsched_p1_mean,unsched_p2_mean,unsched_p3_mean,unsched_p4_mean,deletions_cum_p1_mean,deletions_cum_p2_mean,deletions_cum_p3_mean,deletions_cum_p4_mean,util_eff_run_mean,util_eff_req_mean,running_total_mean,deletions_cum_total_mean
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,0.0,0.2248,0.2338,0.2248,0.2338,19.3333,14.0,10.3333,6.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2338,0.2338,50.3333,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,1.0001,0.2211,0.2219,0.2304,0.2243,24.0,12.0,12.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2219,0.2304,51.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,1.0001,0.2544,0.2707,0.2572,0.2724,19.0,20.0,18.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2707,0.2724,68.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,1.0001,0.2999,0.3803,0.2999,0.3803,21.0,18.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3803,0.3803,61.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,2.0002,0.3381,0.449,0.3381,0.449,24.0,21.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.449,0.449,70.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,2.0002,0.2748,0.2901,0.3018,0.324,21.0,20.0,19.0,13.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2901,0.324,73.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,2.0004,0.261,0.2611,0.261,0.2611,27.0,14.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2611,0.2611,62.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,3.0003,0.3479,0.3695,0.3502,0.3715,28.0,24.0,23.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3695,0.3715,92.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,3.0003,0.4,0.4966,0.4,0.4966,30.0,24.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4966,0.4966,80.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,3.0005,0.3178,0.3153,0.3196,0.317,33.0,15.0,15.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3178,0.3196,72.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,4.0004,0.3684,0.4184,0.3702,0.4203,28.0,28.0,28.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4184,0.4203,101.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,4.0004,0.4402,0.5366,0.4402,0.5366,35.0,27.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5366,0.5366,91.0,0.0
