scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=16s,3,0.0,0.2296,0.2422,0.2422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5603,0.0639,0.0562,0.0913,0.8399
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=16s,3,1.0001,0.2609,0.2744,0.2744,19.0019,20.002,19.0019,12.0012,70.007,0.0,0.0,0.0,0.0,0.0,4.4192,0.0543,0.0574,0.1074,1.302
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=16s,3,1.0001,0.2899,0.3214,0.3214,21.0029,16.0022,8.0011,11.0015,56.0076,0.0,0.0,0.0,0.0,0.0,1.8146,0.0435,0.0543,0.0617,0.6677
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=16s,3,1.0002,0.2348,0.2312,0.2348,25.0042,13.0022,12.002,4.0007,54.009,0.0,0.0,0.0,0.0,0.0,1.4472,0.094,0.0569,0.1049,0.5499
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=16s,3,2.0002,0.3311,0.4364,0.4364,43.0038,36.0031,19.0016,25.0021,123.0106,0.0,0.0,0.0,0.0,0.0,1.8146,0.0435,0.0543,0.0617,0.6677
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=16s,3,2.0002,0.3119,0.3311,0.3311,44.005,43.0049,39.0044,25.0028,151.017,0.0,0.0,0.0,0.0,0.0,4.4192,0.0543,0.0574,0.1074,1.302
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=16s,3,2.0002,0.2791,0.2802,0.2802,53.0063,28.0033,27.0031,11.0012,119.0139,0.0,0.0,0.0,0.0,0.0,1.4472,0.094,0.0569,0.1049,0.5499
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=16s,3,3.0003,0.3922,0.4849,0.4849,70.0069,60.0058,30.0028,40.0038,200.0193,0.0,0.0,0.0,0.0,0.0,1.8146,0.0435,0.0543,0.0617,0.6677
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=16s,3,3.0003,0.3502,0.3715,0.3715,72.0076,68.0072,62.0065,42.0044,244.0258,0.0,0.0,0.0,0.0,0.0,4.4192,0.0543,0.0574,0.1074,1.302
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=16s,3,3.0004,0.3566,0.3362,0.3566,89.0121,45.006,42.0055,21.0028,197.0265,0.0,0.0,0.0,0.0,0.0,1.4472,0.094,0.0569,0.1049,0.5499
