scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,running_p2_mean,running_p3_mean,running_p4_mean,unsched_p1_mean,unsched_p2_mean,unsched_p3_mean,unsched_p4_mean,deletions_cum_p1_mean,deletions_cum_p2_mean,deletions_cum_p3_mean,deletions_cum_p4_mean,util_eff_run_mean,util_eff_req_mean,running_total_mean,deletions_cum_total_mean
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,0.0,0.2136,0.2251,0.2529,0.2701,9.0,6.6667,3.0,3.6667,4.0,1.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.2251,0.2701,22.3333,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,1.0001,0.4394,0.4112,0.4394,0.4112,17.0,13.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4394,0.4394,39.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,1.0001,0.3029,0.3357,0.3029,0.3357,18.0,11.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3357,0.3357,35.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,1.0001,0.252,0.3064,0.2571,0.3146,12.0,13.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3064,0.3146,37.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,2.0002,0.5378,0.5475,0.5516,0.5724,18.0,15.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5475,0.5724,49.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,2.0002,0.3731,0.4036,0.3892,0.4128,23.0,11.0,9.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.4036,0.4128,45.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,2.0002,0.3291,0.3762,0.3481,0.3811,17.0,14.0,12.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3762,0.3811,47.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,3.0003,0.5001,0.4863,0.5033,0.4926,25.0,14.0,13.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5001,0.5033,57.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,3.0003,0.5866,0.6499,0.5866,0.6499,21.0,16.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6499,0.6499,57.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,3.0003,0.4322,0.4642,0.4489,0.4673,18.0,17.0,17.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4642,0.4673,59.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,4.0004,0.6221,0.5772,0.6221,0.5772,31.0,15.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6221,0.6221,68.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,4.0004,0.6254,0.7812,0.6322,0.8237,21.0,19.0,9.0,13.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7812,0.8237,62.0,1.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,4.0004,0.5337,0.5539,0.5412,0.558,21.0,20.0,19.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5539,0.558,70.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,5.0004,0.6651,0.639,0.6651,0.639,34.0,16.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6651,0.6651,74.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,5.0005,0.6485,0.8446,0.6485,0.8446,21.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.8446,0.8446,66.0,3.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,5.0005,0.6374,0.6526,0.6374,0.6526,25.0,23.0,21.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6526,0.6526,82.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,6.0005,0.7631,0.6959,0.7631,0.6959,38.0,19.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7631,0.7631,82.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,6.0006,0.6572,0.8601,0.6711,0.8849,23.0,20.0,11.0,14.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.8601,0.8849,68.0,3.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,6.0007,0.6921,0.7209,0.6921,0.7209,28.0,25.0,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7209,0.7209,91.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,7.0006,0.8716,0.7375,0.8716,0.7375,37.0,20.0,18.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8716,0.8716,91.0,2.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,7.0007,0.6686,0.8698,0.6824,0.8947,25.0,20.0,11.0,14.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.8698,0.8947,70.0,3.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,7.0008,0.7254,0.8027,0.7254,0.8027,26.0,29.0,29.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8027,0.8027,99.0,2.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,8.0007,0.8716,0.7375,0.8716,0.7375,37.0,20.0,18.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8716,0.8716,91.0,2.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,8.0009,0.8097,0.8477,0.8097,0.8477,26.0,29.0,32.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8477,0.8477,106.0,2.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,8.077,0.6686,0.8698,0.6824,0.8947,25.0,20.0,11.0,14.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.8698,0.8947,70.0,3.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,9.0008,0.9003,0.7637,0.9492,0.7747,37.0,23.0,19.0,16.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9003,0.9492,95.0,2.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,9.001,0.8097,0.8477,0.8097,0.8477,26.0,29.0,32.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8477,0.8477,106.0,2.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,9.0771,0.6686,0.8698,0.6824,0.8947,25.0,20.0,11.0,14.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.8698,0.8947,70.0,3.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,10.0009,0.9334,0.7909,0.9746,0.7981,38.0,29.0,19.0,16.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9334,0.9746,102.0,2.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,10.0011,0.8239,0.8642,0.828,0.8675,28.0,29.0,33.0,19.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8642,0.8675,109.0,2.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,10.0773,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.8947,0.8947,71.0,4.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,11.001,0.9377,0.7957,0.9932,0.8086,39.0,29.0,19.0,16.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9377,0.9932,103.0,2.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,11.0011,0.8388,0.8799,0.8484,0.9078,31.0,29.0,33.0,19.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8799,0.9078,112.0,2.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,11.0774,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.8947,0.8947,71.0,4.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=8s,3,12.0011,0.9377,0.7957,0.9932,0.8086,39.0,29.0,19.0,16.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9377,0.9932,103.0,2.0
