scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,0.0,0.0659,0.0497,0.0659,0.0497,7.3333,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,1.0001,0.1909,0.1751,0.2031,0.2034,25.0,1.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,1.0001,0.2312,0.198,0.2404,0.2021,29.0,1.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,1.0001,0.1873,0.2394,0.1873,0.2394,26.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,2.0001,0.2874,0.3032,0.2874,0.3032,35.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,2.0002,0.3173,0.2523,0.3206,0.2604,40.0,1.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,2.0002,0.2779,0.334,0.2899,0.3388,38.0,1.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,3.0002,0.4014,0.3763,0.4066,0.38,45.0,1.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,3.0003,0.4335,0.3084,0.4369,0.3119,52.0,1.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,3.0003,0.4073,0.4844,0.4073,0.4844,51.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,4.0003,0.4912,0.4582,0.4912,0.4582,58.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,4.0004,0.4873,0.5646,0.4873,0.5646,63.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,4.0004,0.5018,0.3542,0.5128,0.3573,61.0,1.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,5.0004,0.5991,0.5244,0.5991,0.5244,71.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,5.0005,0.5856,0.6805,0.5856,0.6805,72.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,5.0005,0.5808,0.4552,0.6023,0.4663,73.0,1.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,6.0005,0.6577,0.5665,0.7491,0.5879,79.0,4.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,6.0005,0.6739,0.7328,0.7082,0.7431,81.0,2.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,6.0006,0.6988,0.5623,0.7127,0.5686,85.0,1.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,7.0006,0.7116,0.6463,0.8512,0.6744,86.0,5.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,7.0006,0.738,0.8141,0.7672,0.8193,94.0,1.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,7.0007,0.791,0.6507,0.791,0.6507,96.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,8.0007,0.7636,0.6754,0.9032,0.7035,92.0,5.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,8.0007,0.8114,0.8804,0.8407,0.8856,106.0,1.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,8.0008,0.8424,0.7278,0.8424,0.7278,106.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,9.0008,0.7636,0.6754,0.9032,0.7035,92.0,5.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,9.0008,0.8354,0.892,0.8772,0.9023,109.0,2.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,9.0009,0.8499,0.7425,0.8499,0.7425,107.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,10.0008,0.7636,0.6754,0.9032,0.7035,92.0,5.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,10.0009,0.8354,0.892,0.8772,0.9023,109.0,2.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,10.001,0.8499,0.7425,0.8499,0.7425,107.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,11.0009,0.7636,0.6754,0.9032,0.7035,92.0,5.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,11.001,0.8354,0.892,0.8772,0.9023,109.0,2.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,11.0011,0.8569,0.7457,0.8569,0.7457,109.0,0.0,1.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,12.001,0.7979,0.7174,0.9411,0.7491,97.0,6.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,12.0011,0.8354,0.892,0.8772,0.9023,109.0,2.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,12.0012,0.8653,0.7592,0.8692,0.767,111.0,1.0,1.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,13.0011,0.8142,0.7255,0.9538,0.7537,99.0,5.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,13.0012,0.8601,0.8906,0.8721,0.8954,109.0,1.0,2.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,13.0013,0.8808,0.7747,0.8808,0.7747,114.0,0.0,1.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,14.0011,0.7872,0.6904,0.9268,0.7186,96.0,5.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,14.0013,0.8772,0.9023,0.8772,0.9023,111.0,0.0,2.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,14.0014,0.8808,0.7747,0.8808,0.7747,114.0,0.0,1.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,15.0012,0.7872,0.6904,0.9268,0.7186,96.0,5.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,15.0014,0.8712,0.8969,0.8712,0.8969,110.0,0.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,15.0015,0.8808,0.7747,0.8808,0.7747,114.0,0.0,1.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,16.0013,0.7872,0.6904,0.9268,0.7186,96.0,5.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,16.0014,0.8712,0.8969,0.8712,0.8969,110.0,0.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,16.0016,0.8808,0.7747,0.8808,0.7747,114.0,0.0,1.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,17.0014,0.9268,0.7186,0.9268,0.7186,101.0,0.0,8.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,17.0015,0.8712,0.8969,0.8712,0.8969,110.0,0.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,17.0017,0.8808,0.7747,0.8808,0.7747,114.0,0.0,1.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,18.0015,0.9268,0.7186,0.9268,0.7186,101.0,0.0,8.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,18.0016,0.8712,0.8969,0.8712,0.8969,110.0,0.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,18.0017,0.8808,0.7747,0.8808,0.7747,114.0,0.0,1.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,19.0016,0.909,0.7096,0.909,0.7096,99.0,0.0,10.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,19.0018,0.8712,0.8969,0.8712,0.8969,110.0,0.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,19.0018,0.8808,0.7747,0.8808,0.7747,114.0,0.0,1.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,20.0017,0.909,0.7096,0.909,0.7096,99.0,0.0,10.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,20.0019,0.8712,0.8969,0.8712,0.8969,110.0,0.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,20.0019,0.8755,0.7678,0.8755,0.7678,113.0,0.0,2.0
