scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=8s,3,0.0,0.1299,0.1461,0.1623,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3.0628,,,,3.0628
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=8s,3,1.0001,0.2616,0.2985,0.2985,34.003,0.0,0.0,0.0,34.003,0.0,,,,0.0,3.839,,,,3.839
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=8s,3,1.0001,0.3278,0.2672,0.3278,43.0043,0.0,0.0,0.0,43.0043,0.0,,,,0.0,2.7344,,,,2.7344
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=8s,3,1.0001,0.2072,0.212,0.212,27.0029,0.0,0.0,0.0,27.0029,0.0,,,,0.0,2.6149,,,,2.6149
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=8s,3,2.0002,0.3578,0.4201,0.4201,80.0072,0.0,0.0,0.0,80.0072,0.0,,,,0.0,3.839,,,,3.839
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=8s,3,2.0003,0.4369,0.3119,0.4369,96.0126,0.0,0.0,0.0,96.0126,0.0,,,,0.0,2.7344,,,,2.7344
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=8s,3,2.0003,0.3239,0.3264,0.3264,65.009,0.0,0.0,0.0,65.009,0.0,,,,0.0,2.6149,,,,2.6149
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=8s,3,3.0003,0.4629,0.5321,0.5321,138.013,0.0,0.0,0.0,138.013,0.0,,,,0.0,3.839,,,,3.839
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=8s,3,3.0004,0.4183,0.396,0.4183,114.0135,0.0,0.0,0.0,114.0135,0.0,,,,0.0,2.6149,,,,2.6149
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=8s,3,3.0004,0.5192,0.3675,0.5192,159.0203,0.0,0.0,0.0,159.0203,0.0,,,,0.0,2.7344,,,,2.7344
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=8s,3,4.0004,0.5492,0.6404,0.6404,207.0201,0.0,0.0,0.0,207.0201,0.0,,,,0.0,3.839,,,,3.839
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=8s,3,4.0004,0.5749,0.444,0.5749,231.0248,0.0,0.0,0.0,231.0248,0.0,,,,0.0,2.7344,,,,2.7344
