scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,running_p2_mean,running_p3_mean,running_p4_mean,unsched_p1_mean,unsched_p2_mean,unsched_p3_mean,unsched_p4_mean,deletions_cum_p1_mean,deletions_cum_p2_mean,deletions_cum_p3_mean,deletions_cum_p4_mean
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,4.0004,0.481,0.456,0.481,0.456,17.0,14.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,4.0004,0.5221,0.5223,0.5221,0.5223,27.0,14.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,4.0006,0.4364,0.4752,0.453,0.4784,18.0,17.0,17.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,5.0005,0.5708,0.6254,0.5777,0.6324,20.0,16.0,8.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,5.0005,0.6391,0.634,0.6391,0.634,34.0,15.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,5.0007,0.5329,0.5729,0.5329,0.5729,20.0,20.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,6.0006,0.7854,0.6983,0.7897,0.7031,37.0,19.0,16.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,6.0006,0.6323,0.8041,0.6359,0.8333,22.0,19.0,9.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,6.0008,0.6205,0.6438,0.6312,0.6494,25.0,23.0,21.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,7.0007,0.6459,0.8298,0.6721,0.8831,24.0,19.0,10.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,7.0007,0.8669,0.744,0.8902,0.748,39.0,20.0,17.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,7.001,0.6961,0.7293,0.6961,0.7293,28.0,26.0,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,8.0007,0.6459,0.8298,0.6721,0.8831,24.0,19.0,10.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,8.0008,0.8928,0.7644,0.9161,0.7684,42.0,20.0,17.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,8.0011,0.7644,0.7952,0.7859,0.8522,28.0,29.0,28.0,17.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,9.0009,0.9061,0.7784,0.9294,0.7823,45.0,20.0,17.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,9.0009,0.6561,0.8414,0.6824,0.8947,26.0,19.0,10.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,9.0012,0.8106,0.8243,0.8193,0.8756,28.0,29.0,30.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,10.001,0.9061,0.7784,0.9294,0.7823,45.0,20.0,17.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,10.001,0.6561,0.8414,0.6824,0.8947,26.0,19.0,10.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,10.0013,0.8106,0.8243,0.8193,0.8756,28.0,29.0,30.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,11.0011,0.9369,0.7984,1.0014,0.8095,42.0,25.0,18.0,16.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,11.0011,0.6561,0.8414,0.6824,0.8947,26.0,19.0,10.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,11.0014,0.8106,0.8243,0.8193,0.8756,28.0,29.0,30.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,12.0012,0.6561,0.8414,0.6824,0.8947,26.0,19.0,10.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,12.0012,0.9287,0.7975,0.9932,0.8086,40.0,29.0,18.0,16.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,12.0015,0.8602,0.8566,0.869,0.9078,34.0,29.0,31.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,13.0013,0.6561,0.8414,0.6824,0.8947,26.0,19.0,10.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,13.0013,0.9287,0.7975,0.9932,0.8086,40.0,29.0,18.0,16.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,13.0016,0.8743,0.8688,0.8831,0.92,36.0,29.0,31.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,14.0013,0.6561,0.8414,0.6824,0.8947,26.0,19.0,10.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,14.0014,0.9287,0.7975,0.9932,0.8086,40.0,29.0,18.0,16.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,14.0017,0.8743,0.8688,0.8831,0.92,36.0,29.0,31.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,15.0014,0.9287,0.7975,0.9932,0.8086,40.0,29.0,18.0,16.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,15.0015,0.6561,0.8414,0.6824,0.8947,26.0,19.0,10.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,15.0019,0.8601,0.8655,0.8688,0.9167,35.0,29.0,31.0,19.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,16.0015,0.9287,0.7975,0.9932,0.8086,40.0,29.0,18.0,16.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,16.0016,0.6561,0.8414,0.6824,0.8947,26.0,19.0,10.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,16.002,0.8601,0.8655,0.8688,0.9167,35.0,29.0,31.0,19.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,17.0016,0.9287,0.7975,0.9932,0.8086,40.0,29.0,18.0,16.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,17.0018,0.6561,0.8414,0.6824,0.8947,26.0,19.0,10.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,17.0021,0.8601,0.8655,0.8688,0.9167,35.0,29.0,31.0,19.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,18.0018,0.9287,0.7975,0.9932,0.8086,40.0,29.0,18.0,16.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,18.0018,0.6561,0.8414,0.6824,0.8947,26.0,19.0,10.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,18.0023,0.8397,0.8565,0.8484,0.9078,33.0,29.0,31.0,19.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,19.0018,0.9287,0.7975,0.9932,0.8086,40.0,29.0,18.0,16.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,19.002,0.6561,0.8414,0.6824,0.8947,26.0,19.0,10.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,19.0024,0.8397,0.8565,0.8484,0.9078,33.0,29.0,31.0,19.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,20.0019,0.9287,0.7975,0.9932,0.8086,40.0,29.0,18.0,16.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,20.002,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,20.0026,0.8397,0.8565,0.8484,0.9078,33.0,29.0,31.0,19.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,21.002,0.9287,0.7975,0.9932,0.8086,40.0,29.0,18.0,16.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,21.0021,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,21.0027,0.8397,0.8565,0.8484,0.9078,33.0,29.0,31.0,19.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,22.0021,0.9287,0.7975,0.9932,0.8086,40.0,29.0,18.0,16.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,22.0022,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,22.0029,0.8397,0.8565,0.8484,0.9078,33.0,29.0,31.0,19.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,23.0022,0.9287,0.7975,0.9932,0.8086,40.0,29.0,18.0,16.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,23.0024,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,23.003,0.8258,0.8472,0.8346,0.8985,31.0,29.0,31.0,19.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,24.0022,0.9287,0.7975,0.9932,0.8086,40.0,29.0,18.0,16.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,24.0024,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,24.0031,0.8258,0.8472,0.8346,0.8985,31.0,29.0,31.0,19.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,25.0023,0.9287,0.7975,0.9932,0.8086,40.0,29.0,18.0,16.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,25.0025,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,25.0033,0.8258,0.8472,0.8346,0.8985,31.0,29.0,31.0,19.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,26.0026,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,26.0034,0.8341,0.8791,0.8384,0.9047,32.0,29.0,32.0,19.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,26.028,0.9287,0.7975,0.9932,0.8086,40.0,29.0,18.0,16.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,27.0027,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,27.0035,0.8341,0.8791,0.8384,0.9047,32.0,29.0,32.0,19.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,27.0281,0.9287,0.7975,0.9932,0.8086,40.0,29.0,18.0,16.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,28.0028,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,28.0037,0.8341,0.8791,0.8384,0.9047,32.0,29.0,32.0,19.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,28.0282,0.964,0.8025,0.9932,0.8086,41.0,29.0,19.0,16.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,29.0029,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,29.0038,0.8341,0.8791,0.8384,0.9047,32.0,29.0,32.0,19.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,29.0283,0.964,0.8025,0.9932,0.8086,41.0,29.0,19.0,16.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,30.003,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,30.0039,0.8341,0.8791,0.8384,0.9047,32.0,29.0,32.0,19.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,30.0285,0.964,0.8025,0.9932,0.8086,41.0,29.0,19.0,16.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,31.0032,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,31.0041,0.8341,0.8791,0.8384,0.9047,32.0,29.0,32.0,19.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,31.0286,0.9603,0.7988,0.9896,0.8048,41.0,28.0,19.0,16.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,32.0033,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,32.0042,0.8341,0.8791,0.8384,0.9047,32.0,29.0,32.0,19.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,32.0287,0.9603,0.7988,0.9896,0.8048,41.0,28.0,19.0,16.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,33.0033,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,33.0044,0.8341,0.8791,0.8384,0.9047,32.0,29.0,32.0,19.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,33.0288,0.9603,0.7988,0.9896,0.8048,41.0,28.0,19.0,16.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,34.0034,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,34.0046,0.8341,0.8791,0.8384,0.9047,32.0,29.0,32.0,19.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,34.0289,0.9603,0.7988,0.9896,0.8048,41.0,28.0,19.0,16.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,35.0035,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,35.0047,0.8341,0.8791,0.8384,0.9047,32.0,29.0,32.0,19.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,35.0289,0.9603,0.7988,0.9896,0.8048,41.0,28.0,19.0,16.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,36.0036,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,36.0049,0.8341,0.8791,0.8384,0.9047,32.0,29.0,32.0,19.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,36.0291,0.9603,0.7988,0.9896,0.8048,41.0,28.0,19.0,16.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,37.0037,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,37.005,0.8341,0.8791,0.8384,0.9047,32.0,29.0,32.0,19.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,37.0292,0.9603,0.7988,0.9896,0.8048,41.0,28.0,19.0,16.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,38.0038,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,38.0052,0.8341,0.8791,0.8384,0.9047,32.0,29.0,32.0,19.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,38.0293,0.9603,0.7988,0.9896,0.8048,41.0,28.0,19.0,16.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,39.0039,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,39.0052,0.8341,0.8791,0.8384,0.9047,32.0,29.0,32.0,19.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,2.0
