scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,0.0,0.211,0.1998,0.2254,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,12.0331,,,,12.0331
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,1.0001,0.2212,0.2049,0.2212,52.0048,0.0,0.0,0.0,52.0048,0.0,,,,0.0,14.3645,,,,14.3645
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,1.0001,0.2407,0.2796,0.2796,62.0067,0.0,0.0,0.0,62.0067,0.0,,,,0.0,13.898,,,,13.898
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,1.0002,0.3012,0.2332,0.3012,74.0124,0.0,0.0,0.0,74.0124,0.0,,,,0.0,7.8367,,,,7.8367
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,2.0002,0.2552,0.2421,0.2552,114.0101,0.0,0.0,0.0,114.0101,0.0,,,,0.0,14.3645,,,,14.3645
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,2.0002,0.2826,0.3237,0.3237,132.0121,0.0,0.0,0.0,132.0121,0.0,,,,0.0,13.898,,,,13.898
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,2.0003,0.3529,0.2836,0.3529,160.02,0.0,0.0,0.0,160.02,0.0,,,,0.0,7.8367,,,,7.8367
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,3.0003,0.3108,0.2654,0.3108,187.0204,0.0,0.0,0.0,187.0204,0.0,,,,0.0,14.3645,,,,14.3645
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,3.0003,0.3223,0.3638,0.3638,212.0242,0.0,0.0,0.0,212.0242,0.0,,,,0.0,13.898,,,,13.898
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,3.0004,0.3936,0.3311,0.3936,256.0349,0.0,0.0,0.0,256.0349,0.0,,,,0.0,7.8367,,,,7.8367
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,4.0004,0.3745,0.2939,0.3745,270.0286,0.0,0.0,0.0,270.0286,0.0,,,,0.0,14.3645,,,,14.3645
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,4.0005,0.3787,0.4038,0.4038,305.0351,0.0,0.0,0.0,305.0351,0.0,,,,0.0,13.898,,,,13.898
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,4.0005,0.4161,0.3508,0.4161,359.0432,0.0,0.0,0.0,359.0432,0.0,,,,0.0,7.8367,,,,7.8367
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,5.0005,0.4437,0.3478,0.4437,365.037,0.0,0.0,0.0,365.037,0.0,,,,0.0,14.3645,,,,14.3645
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,5.0005,0.4088,0.4331,0.4331,409.045,0.0,0.0,0.0,409.045,0.0,,,,0.0,13.898,,,,13.898
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,5.0006,0.4475,0.395,0.4475,470.0528,0.0,0.0,0.0,470.0528,0.0,,,,0.0,7.8367,,,,7.8367
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,6.0006,0.4873,0.3922,0.4873,470.0472,0.0,0.0,0.0,470.0472,0.0,,,,0.0,14.3645,,,,14.3645
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,6.0007,0.4411,0.4799,0.4799,524.0569,0.0,0.0,0.0,524.0569,0.0,,,,0.0,13.898,,,,13.898
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,6.0007,0.497,0.4357,0.497,592.0723,0.0,0.0,0.0,592.0723,0.0,,,,0.0,7.8367,,,,7.8367
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,7.0007,0.5419,0.4313,0.5419,585.0573,0.0,0.0,0.0,585.0573,0.0,,,,0.0,14.3645,,,,14.3645
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,7.0008,0.4674,0.5068,0.5068,649.0699,0.0,0.0,0.0,649.0699,0.0,,,,0.0,13.898,,,,13.898
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,7.0008,0.5602,0.4728,0.5602,723.0826,0.0,0.0,0.0,723.0826,0.0,,,,0.0,7.8367,,,,7.8367
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,8.0008,0.6207,0.4837,0.6207,711.072,0.0,0.0,0.0,711.072,0.0,,,,0.0,14.3645,,,,14.3645
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,8.0009,0.5153,0.5326,0.5326,784.0904,0.0,0.0,0.0,784.0904,0.0,,,,0.0,13.898,,,,13.898
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,8.0009,0.5953,0.5219,0.5953,864.1004,0.0,0.0,0.0,864.1004,0.0,,,,0.0,7.8367,,,,7.8367
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,9.0009,0.6464,0.5194,0.6464,846.0844,0.0,0.0,0.0,846.0844,0.0,,,,0.0,14.3645,,,,14.3645
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,9.001,0.5494,0.5878,0.5878,931.1098,0.0,0.0,0.0,931.1098,0.0,,,,0.0,13.898,,,,13.898
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,9.0011,0.6248,0.5781,0.6248,1015.1176,0.0,0.0,0.0,1015.1176,0.0,,,,0.0,7.8367,,,,7.8367
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,10.001,0.6805,0.549,0.6805,991.095,0.0,0.0,0.0,991.095,0.0,,,,0.0,14.3645,,,,14.3645
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,10.0011,0.6421,0.6057,0.6421,1174.1245,0.0,0.0,0.0,1174.1245,1.0,,,,1.0,7.8367,,,,7.8367
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,10.0011,0.5938,0.6224,0.6224,1090.1266,0.0,0.0,0.0,1090.1266,0.0,,,,0.0,13.898,,,,13.898
