scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,0.0,0.0184,0.0354,0.0354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.083,1.4466,1.6214,1.8559,1.7741
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,1.0001,0.2157,0.2596,0.2596,12.001,10.0008,5.0004,3.0002,30.0025,0.0,0.0,0.0,0.0,0.0,2.3814,1.777,1.8494,1.6511,1.9677
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,1.0001,0.2178,0.2713,0.2713,18.002,5.0005,3.0003,2.0002,28.0031,0.0,0.0,0.0,0.0,0.0,1.2759,1.0787,1.0251,1.473,1.2036
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,1.0001,0.2336,0.226,0.2336,8.001,7.0009,2.0002,6.0008,23.0029,0.0,0.0,0.0,0.0,0.0,2.5919,1.484,1.9897,2.4435,2.151
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,2.0002,0.3299,0.3546,0.3546,37.0036,16.0015,9.0008,4.0004,66.0062,0.0,0.0,0.0,0.0,0.0,1.2759,1.0787,1.0251,1.473,1.2036
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,2.0002,0.2908,0.3368,0.3368,26.0026,23.0024,16.0017,7.0007,72.0074,0.0,0.0,0.0,0.0,0.0,2.3814,1.777,1.8494,1.6511,1.9677
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,2.0003,0.4013,0.3899,0.4013,23.0032,18.0025,5.0007,12.0016,58.008,0.0,0.0,0.0,0.0,0.0,2.5919,1.484,1.9897,2.4435,2.151
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,3.0003,0.3828,0.4186,0.4186,44.0041,39.0036,30.0028,12.0011,125.0117,0.0,0.0,0.0,0.0,0.0,2.3814,1.777,1.8494,1.6511,1.9677
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,3.0003,0.4269,0.4371,0.4371,60.0062,28.0028,21.0022,7.0007,116.0119,0.0,0.0,0.0,0.0,0.0,1.2759,1.0787,1.0251,1.473,1.2036
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,3.0004,0.5168,0.52,0.52,41.005,33.004,12.0014,19.0023,105.0128,0.0,0.0,0.0,0.0,0.0,2.5919,1.484,1.9897,2.4435,2.151
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,4.0004,0.4898,0.5001,0.5001,63.0063,57.0058,48.005,21.0022,189.0193,0.0,0.0,0.0,0.0,0.0,2.3814,1.777,1.8494,1.6511,1.9677
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,4.0004,0.5108,0.5026,0.5108,87.0092,42.0044,34.0037,13.0014,176.0187,0.0,0.0,0.0,0.0,0.0,1.2759,1.0787,1.0251,1.473,1.2036
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,4.0005,0.5933,0.7053,0.7053,62.0067,50.0054,20.002,32.0034,164.0175,0.0,0.0,0.0,0.0,0.0,2.5919,1.484,1.9897,2.4435,2.151
