timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/01/29/06:57:59,5.277789,0.236875,0.246304,0.236875,0.246304,18,17,17,11,0,0,0,0,0,0,0,0
2026/01/29/06:58:00,6.277932,0.277531,0.310511,0.282031,0.312075,22,20,19,12,1,0,0,0,0,0,0,0
2026/01/29/06:58:01,7.278048,0.315594,0.324697,0.315594,0.324697,25,23,21,12,0,0,0,0,0,0,0,2
2026/01/29/06:58:02,8.278111,0.343938,0.370811,0.343938,0.370811,28,25,24,14,0,0,0,0,0,1,0,2
2026/01/29/06:58:03,9.278224,0.377594,0.414887,0.377594,0.414887,28,28,29,17,0,0,0,0,0,1,0,2
2026/01/29/06:58:04,10.278307,0.449062,0.446629,0.449062,0.446629,30,31,33,19,0,0,0,0,0,1,0,2
2026/01/29/06:58:05,11.278405,0.494531,0.480006,0.494531,0.480006,33,33,37,19,0,0,0,0,0,1,0,2
2026/01/29/06:58:06,12.278467,0.526719,0.520206,0.526719,0.520206,35,36,42,21,0,0,0,0,0,1,0,2
2026/01/29/06:58:07,13.278563,0.548844,0.546108,0.548844,0.546108,40,38,44,21,0,0,0,0,0,1,0,2
2026/01/29/06:58:08,14.278604,0.581406,0.574912,0.585094,0.576622,43,41,46,22,0,0,1,0,0,1,0,2
2026/01/29/06:58:09,15.278690,0.589000,0.554893,0.589000,0.554893,52,39,45,19,0,0,0,0,0,3,3,5
2026/01/29/06:58:10,16.278759,0.621313,0.582866,0.621313,0.582866,59,39,49,19,0,0,0,0,0,3,3,5
2026/01/29/06:58:11,17.278848,0.653531,0.603295,0.653531,0.603295,62,42,50,22,0,0,0,0,0,3,3,5
2026/01/29/06:58:12,18.278919,0.679438,0.646631,0.689063,0.648799,64,41,53,25,1,0,0,0,0,5,3,5
2026/01/29/06:58:13,19.279004,0.723719,0.670074,0.723719,0.670074,68,45,53,28,0,0,0,0,0,5,3,5
2026/01/29/06:58:14,20.279082,0.765406,0.705096,0.768687,0.707729,75,45,55,30,0,1,0,0,0,5,3,5
2026/01/29/06:58:15,21.279150,0.788875,0.714639,0.788875,0.714639,73,50,57,30,0,0,0,0,3,5,3,5
2026/01/29/06:58:16,22.279230,0.792531,0.720593,0.792531,0.720593,74,50,58,30,0,0,0,0,3,5,3,5
2026/01/29/06:58:17,23.279325,0.794406,0.722424,0.794406,0.722424,74,50,58,31,0,0,0,0,3,5,3,5
2026/01/29/06:58:18,24.279400,0.796188,0.730224,0.796188,0.730224,74,52,58,30,0,0,0,0,3,5,3,6
2026/01/29/06:58:19,25.279504,0.795687,0.734034,0.795687,0.734034,72,54,58,30,0,0,0,0,5,5,3,6
2026/01/29/06:58:20,26.279562,0.791562,0.726925,0.791562,0.726925,72,53,58,30,0,0,0,0,5,6,3,6
2026/01/29/06:58:21,27.279672,0.791562,0.726925,0.791562,0.726925,72,53,58,30,0,0,0,0,5,6,3,6
2026/01/29/06:58:22,28.279743,0.789531,0.722467,0.789531,0.722467,71,53,58,30,0,0,0,0,6,6,3,6
2026/01/29/06:58:23,29.279853,0.789531,0.722467,0.789531,0.722467,71,53,58,30,0,0,0,0,6,6,3,6
2026/01/29/06:58:24,30.279915,0.784188,0.711915,0.784188,0.711915,71,50,58,30,0,0,0,0,6,9,3,6
2026/01/29/06:58:25,31.280074,0.803656,0.706695,0.819937,0.712812,66,51,60,33,0,1,1,0,11,9,3,6
2026/01/29/06:58:26,32.280145,0.846562,0.735830,0.846562,0.735830,70,54,64,33,0,0,0,0,12,9,3,6
2026/01/29/06:58:27,33.280233,0.852094,0.747863,0.872000,0.758321,71,54,64,33,3,0,0,0,12,9,3,6
2026/01/29/06:58:28,34.280363,0.835812,0.726354,0.855719,0.736813,71,54,59,32,3,0,0,0,12,9,8,7
2026/01/29/06:58:29,35.280473,0.828969,0.720993,0.848875,0.731452,68,54,59,32,3,0,0,0,15,9,8,7
2026/01/29/06:58:30,36.280534,0.828969,0.720993,0.848875,0.731452,68,54,59,32,3,0,0,0,15,9,8,7
2026/01/29/06:58:31,37.280613,0.820094,0.717220,0.840000,0.727678,68,54,58,32,3,0,0,0,15,9,9,7
2026/01/29/06:58:32,38.280711,0.840000,0.727678,0.840000,0.727678,71,54,58,32,0,0,0,0,15,9,9,7
2026/01/29/06:58:33,39.280851,0.840000,0.727678,0.840000,0.727678,71,54,58,32,0,0,0,0,15,9,9,7
2026/01/29/06:58:34,40.280941,0.836187,0.723436,0.836187,0.723436,71,52,58,32,0,0,0,0,15,11,9,7
2026/01/29/06:58:35,41.281018,0.834562,0.719095,0.834562,0.719095,71,52,57,32,0,0,0,0,15,11,10,7
2026/01/29/06:58:36,42.281102,0.834562,0.719095,0.834562,0.719095,71,52,57,32,0,0,0,0,15,11,10,7
2026/01/29/06:58:37,43.281224,0.848906,0.729921,0.848906,0.729921,73,53,57,33,0,0,0,0,15,11,10,7
2026/01/29/06:58:38,44.281287,0.848906,0.729921,0.848906,0.729921,73,53,57,33,0,0,0,0,15,11,10,7
2026/01/29/06:58:39,45.281355,0.817969,0.719969,0.817969,0.719969,73,53,57,30,0,0,0,0,15,11,10,10
2026/01/29/06:58:40,46.281443,0.810937,0.712578,0.810937,0.712578,71,52,57,30,0,0,0,0,17,12,10,10
2026/01/29/06:58:41,47.281553,0.810937,0.712578,0.810937,0.712578,71,52,57,30,0,0,0,0,17,12,10,10
2026/01/29/06:58:42,48.281651,0.810937,0.712578,0.810937,0.712578,71,52,57,30,0,0,0,0,17,12,10,10
2026/01/29/06:58:43,49.281756,0.849656,0.760212,0.849656,0.760212,71,55,58,33,0,0,0,0,17,12,10,10
2026/01/29/06:58:44,50.281841,0.849656,0.760212,0.849656,0.760212,71,55,58,33,0,0,0,0,17,12,10,10
2026/01/29/06:58:45,51.281908,0.798063,0.746653,0.798063,0.746653,71,51,57,32,0,0,0,0,17,16,11,11
2026/01/29/06:58:46,52.282033,0.778563,0.729379,0.778563,0.729379,71,48,57,32,0,0,0,0,17,19,11,11
2026/01/29/06:58:47,53.282190,0.778563,0.729379,0.778563,0.729379,71,48,57,32,0,0,0,0,17,19,11,11
2026/01/29/06:58:48,54.282235,0.778563,0.729379,0.778563,0.729379,71,48,57,32,0,0,0,0,17,19,11,11
2026/01/29/06:58:49,55.282315,0.778563,0.729379,0.778563,0.729379,71,48,57,32,0,0,0,0,17,19,11,11
2026/01/29/06:58:50,56.282389,0.778563,0.729379,0.778563,0.729379,71,48,57,32,0,0,0,0,17,19,11,11
2026/01/29/06:58:51,57.282496,0.778563,0.729379,0.778563,0.729379,71,48,57,32,0,0,0,0,17,19,11,11
2026/01/29/06:58:52,58.282578,0.774375,0.703207,0.774375,0.703207,71,48,57,30,0,0,0,0,17,19,11,13
2026/01/29/06:58:53,59.282664,0.774375,0.703207,0.774375,0.703207,71,48,57,30,0,0,0,0,17,19,11,13
2026/01/29/06:58:54,60.282741,0.774375,0.703207,0.774375,0.703207,71,48,57,30,0,0,0,0,17,19,11,13
2026/01/29/06:58:55,61.282825,0.774375,0.703207,0.774375,0.703207,71,48,57,30,0,0,0,0,17,19,11,13
2026/01/29/06:58:56,62.282910,0.774375,0.703207,0.774375,0.703207,71,48,57,30,0,0,0,0,17,19,11,13
2026/01/29/06:58:57,63.283033,0.825875,0.734783,0.825875,0.734783,73,53,60,30,0,0,0,0,17,19,11,13
2026/01/29/06:58:58,64.283122,0.825875,0.734783,0.825875,0.734783,73,53,60,30,0,0,0,0,17,19,11,13
2026/01/29/06:58:59,65.283196,0.825875,0.734783,0.825875,0.734783,73,53,60,30,0,0,0,0,17,19,11,13
2026/01/29/06:59:00,66.283286,0.825875,0.734783,0.825875,0.734783,73,53,60,30,0,0,0,0,17,19,11,13
2026/01/29/06:59:01,67.283369,0.848594,0.775203,0.848594,0.775203,73,53,61,35,0,0,0,0,17,19,11,13
2026/01/29/06:59:02,68.283456,0.835562,0.776306,0.889719,0.794174,70,56,61,36,3,3,0,0,22,19,11,13
2026/01/29/06:59:03,69.283536,0.796656,0.734970,0.891344,0.807178,70,53,61,33,15,3,0,0,22,22,11,16
2026/01/29/06:59:04,70.283657,0.793312,0.732956,0.909937,0.814575,70,53,61,32,16,2,2,0,22,22,11,17
2026/01/29/06:59:05,71.283738,0.779781,0.708653,0.889000,0.771691,68,51,58,32,13,2,2,0,24,24,14,17
2026/01/29/06:59:06,72.283785,0.779781,0.708653,0.889000,0.771691,68,51,58,32,13,2,2,0,24,24,14,17
2026/01/29/06:59:07,73.283860,0.769281,0.700408,0.909906,0.789079,64,52,58,32,13,4,8,0,28,24,14,17
2026/01/29/06:59:08,74.283985,0.880031,0.750279,0.930187,0.773005,70,56,67,32,7,0,3,0,30,24,14,17
2026/01/29/06:59:09,75.284043,0.875875,0.743689,0.957125,0.798853,69,55,67,32,7,2,5,1,31,25,14,17
2026/01/29/06:59:10,76.284100,0.875875,0.743689,0.959156,0.807791,69,55,67,32,7,2,5,2,31,25,14,17
2026/01/29/06:59:11,77.284177,0.863812,0.738549,0.942781,0.802407,69,55,65,32,7,2,5,2,31,25,16,17
2026/01/29/06:59:12,78.284308,0.854563,0.727779,0.949719,0.814674,69,55,63,32,7,8,5,2,31,25,18,17
2026/01/29/06:59:13,79.346058,0.820625,0.722220,0.936594,0.835749,69,52,63,32,13,9,7,2,31,28,18,17
2026/01/29/06:59:14,80.346136,0.871000,0.773628,0.914469,0.822002,69,57,70,35,13,0,0,0,31,28,18,17
2026/01/29/06:59:15,81.360036,0.871000,0.773628,0.914469,0.822002,69,57,70,35,13,0,0,0,31,28,18,17
2026/01/29/06:59:16,82.360101,0.866375,0.771078,0.909844,0.819452,69,56,70,35,13,0,0,0,31,29,18,17
2026/01/29/06:59:17,83.360215,0.857500,0.764437,0.897031,0.804078,69,56,68,35,11,0,0,0,31,29,20,17
2026/01/29/06:59:18,84.360318,0.854187,0.760788,0.886875,0.789925,69,54,68,35,8,0,0,0,31,31,20,17
2026/01/29/06:59:19,85.361029,0.837250,0.745741,0.869938,0.774877,69,54,65,33,8,0,0,0,31,31,23,19
2026/01/29/06:59:20,86.361123,0.869938,0.774877,0.869938,0.774877,77,54,65,33,0,0,0,0,34,31,23,19
2026/01/29/06:59:21,87.361158,0.867719,0.772530,0.867719,0.772530,77,54,64,33,0,0,0,0,34,31,24,19
2026/01/29/06:59:22,88.361289,0.844281,0.766862,0.844281,0.766862,77,54,62,33,0,0,0,0,34,31,26,19
2026/01/29/06:59:23,89.361347,0.833031,0.754785,0.833031,0.754785,77,54,59,33,0,0,0,0,34,31,29,19
2026/01/29/06:59:24,90.361430,0.823219,0.748940,0.823219,0.748940,77,54,57,33,0,0,0,0,34,31,31,19
2026/01/29/06:59:25,91.361519,0.823219,0.748940,0.823219,0.748940,77,54,57,33,0,0,0,0,34,31,31,19
2026/01/29/06:59:26,92.361646,0.823219,0.748940,0.823219,0.748940,77,54,57,33,0,0,0,0,34,31,31,19
2026/01/29/06:59:27,93.361809,0.820438,0.745595,0.820438,0.745595,77,54,56,33,0,0,0,0,34,31,32,19
2026/01/29/06:59:28,94.361924,0.820438,0.745595,0.820438,0.745595,77,54,56,33,0,0,0,0,34,31,32,19
2026/01/29/06:59:29,95.361991,0.850688,0.776005,0.850688,0.776005,84,54,56,35,0,0,0,0,34,31,32,19
2026/01/29/06:59:30,96.362071,0.862000,0.781938,0.862000,0.781938,84,55,58,35,0,0,0,0,34,31,32,19
2026/01/29/06:59:31,97.362146,0.853688,0.772780,0.853688,0.772780,83,53,58,35,0,0,0,0,35,33,32,19
2026/01/29/06:59:32,98.362207,0.853688,0.772780,0.853688,0.772780,83,53,58,35,0,0,0,0,35,33,32,19
2026/01/29/06:59:33,99.362287,0.886188,0.810393,0.894500,0.812844,87,56,60,36,0,0,0,1,35,33,32,21
2026/01/29/06:59:34,100.362372,0.889938,0.814362,0.889938,0.814362,87,58,58,37,0,0,0,0,36,33,34,21
2026/01/29/06:59:35,101.362470,0.884437,0.802168,0.884437,0.802168,83,59,58,38,0,0,0,0,40,33,34,21
2026/01/29/06:59:36,102.362571,0.872875,0.789103,0.872875,0.789103,83,56,58,38,0,0,0,0,40,36,34,21
2026/01/29/06:59:37,103.362663,0.872875,0.789103,0.872875,0.789103,83,56,58,38,0,0,0,0,40,36,34,21
2026/01/29/06:59:38,104.362743,0.868812,0.771229,0.868812,0.771229,83,56,58,36,0,0,0,0,40,36,34,23
2026/01/29/06:59:39,105.362784,0.847187,0.760828,0.847187,0.760828,81,56,56,35,0,0,0,0,42,36,36,24
2026/01/29/06:59:40,106.362888,0.869125,0.801475,0.869125,0.801475,85,60,56,37,0,0,0,0,42,36,36,24
2026/01/29/06:59:41,107.362986,0.875125,0.831621,0.875125,0.831621,87,59,56,39,0,0,0,0,42,37,36,24
2026/01/29/06:59:42,108.363025,0.875125,0.831621,0.883437,0.847064,87,59,56,39,1,0,3,0,42,37,36,24
2026/01/29/06:59:43,109.363110,0.854531,0.800650,0.896781,0.822594,86,56,56,34,1,4,3,0,43,40,36,29
2026/01/29/06:59:44,110.363191,0.854531,0.800650,0.903500,0.825154,86,56,56,34,1,4,4,0,43,40,36,29
2026/01/29/06:59:45,111.363277,0.842750,0.765199,0.891719,0.789704,81,56,56,34,1,4,4,0,48,40,36,29
2026/01/29/06:59:46,112.363360,0.842750,0.765199,0.891719,0.789704,81,56,56,34,1,4,4,0,48,40,36,29
2026/01/29/06:59:47,113.363453,0.842750,0.765199,0.891719,0.789704,81,56,56,34,1,4,4,0,48,40,36,29
2026/01/29/06:59:48,114.363557,0.850063,0.772787,0.887969,0.786920,78,59,60,34,3,1,1,0,52,40,36,29
2026/01/29/06:59:49,115.363635,0.850063,0.772787,0.905406,0.824743,78,59,60,34,5,1,6,0,52,40,36,29
2026/01/29/06:59:50,116.363715,0.850063,0.772787,0.905406,0.824743,78,59,60,34,5,1,6,0,52,40,36,29
2026/01/29/06:59:51,117.363790,0.850063,0.772787,0.920594,0.860839,78,59,60,34,9,2,6,0,52,40,36,29
