timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/01/19/16:21:41,4.009590,0.275813,0.286188,0.275813,0.286188,19,15,8,8,0,0,0,0,0,0,0,0
2026/01/19/16:21:42,5.009717,0.298312,0.366840,0.298312,0.366840,21,18,8,13,0,0,0,0,0,0,0,0
2026/01/19/16:21:43,6.009781,0.340562,0.440811,0.340562,0.440811,23,21,11,14,0,0,0,0,0,0,0,0
2026/01/19/16:21:44,7.009943,0.397406,0.488243,0.397406,0.488243,29,24,11,15,0,0,0,0,0,0,0,0
2026/01/19/16:21:45,8.010120,0.431094,0.539414,0.431094,0.539414,35,27,11,18,0,0,0,0,0,0,0,0
2026/01/19/16:21:46,9.010191,0.516875,0.569187,0.516875,0.569187,35,30,18,18,0,0,0,0,0,0,0,0
2026/01/19/16:21:47,10.010249,0.577063,0.613990,0.577063,0.613990,38,38,18,18,0,0,0,0,0,0,0,0
2026/01/19/16:21:48,11.010342,0.608469,0.680648,0.608469,0.680648,47,38,19,21,0,0,0,0,0,0,0,0
2026/01/19/16:21:49,12.010431,0.629250,0.699920,0.629250,0.699920,48,42,20,22,0,0,0,0,0,0,0,0
2026/01/19/16:21:50,13.010502,0.670625,0.730346,0.673906,0.734744,49,46,23,25,0,0,0,1,0,0,0,0
2026/01/19/16:21:51,14.010622,0.700625,0.770214,0.719781,0.788500,49,48,29,27,1,1,0,0,0,0,0,0
2026/01/19/16:21:52,15.010748,0.719281,0.801868,0.744906,0.843385,50,50,34,27,3,1,0,0,0,0,0,0
2026/01/19/16:21:53,16.010843,0.754250,0.833092,0.779875,0.874609,52,52,36,31,3,1,0,0,0,0,0,0
2026/01/19/16:21:54,17.011005,0.766062,0.839370,0.797500,0.896285,54,52,36,31,5,1,0,0,0,0,0,0
2026/01/19/16:21:55,18.011105,0.766062,0.839370,0.797500,0.896285,54,52,36,31,5,1,0,0,0,0,0,0
2026/01/19/16:21:56,19.011204,0.766062,0.839370,0.797500,0.896285,54,52,36,31,5,1,0,0,0,0,0,0
2026/01/19/16:21:57,20.011336,0.771188,0.845166,0.802625,0.902082,56,52,36,31,5,1,0,0,0,0,0,0
2026/01/19/16:21:58,21.011389,0.771188,0.845166,0.802625,0.902082,56,52,36,31,5,1,0,0,0,0,0,0
2026/01/19/16:21:59,22.011495,0.771188,0.845166,0.802625,0.902082,56,52,36,31,5,1,0,0,0,0,0,0
2026/01/19/16:22:00,23.011653,0.771188,0.845166,0.802625,0.902082,56,52,36,31,5,1,0,0,0,0,0,0
2026/01/19/16:22:01,24.011748,0.771188,0.845166,0.802625,0.902082,56,52,36,31,5,1,0,0,0,0,0,0
2026/01/19/16:22:03,25.046324,0.771188,0.845166,0.802625,0.902082,56,52,36,31,5,1,0,0,0,0,0,0
2026/01/19/16:22:04,26.046390,0.771188,0.845166,0.802625,0.902082,56,52,36,31,5,1,0,0,0,0,0,0
2026/01/19/16:22:05,27.046492,0.771188,0.845166,0.802625,0.902082,56,52,36,31,5,1,0,0,0,0,0,0
2026/01/19/16:22:06,28.046592,0.771188,0.845166,0.802625,0.902082,56,52,36,31,5,1,0,0,0,0,0,0
2026/01/19/16:22:08,30.063343,0.771188,0.845166,0.802625,0.902082,56,52,36,31,5,1,0,0,0,0,0,0
2026/01/19/16:22:09,31.630453,0.771188,0.845166,0.802625,0.902082,56,52,36,31,5,1,0,0,0,0,0,0
2026/01/19/16:22:10,32.630573,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,6,0,0,0
2026/01/19/16:22:11,33.630700,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,6,0,0,0
2026/01/19/16:22:12,34.630796,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,6,0,0,0
2026/01/19/16:22:13,35.630893,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,6,0,0,0
2026/01/19/16:22:14,36.630998,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,6,0,0,0
2026/01/19/16:22:15,37.631115,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,6,0,0,0
2026/01/19/16:22:16,38.631194,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,6,0,0,0
2026/01/19/16:22:17,39.631294,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,6,0,0,0
2026/01/19/16:22:18,40.631402,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,6,0,0,0
2026/01/19/16:22:19,41.631551,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,6,0,0,0
2026/01/19/16:22:20,42.631659,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,6,0,0,0
