timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/01/19/14:31:51,2.636405,0.213812,0.262918,0.219812,0.268810,12,9,6,3,0,1,0,0,0,0,0,0
2026/01/19/14:31:52,3.636553,0.283187,0.329356,0.283187,0.329356,13,13,11,4,0,0,0,0,0,0,0,0
2026/01/19/14:31:53,4.636649,0.379000,0.414665,0.379000,0.414665,18,16,14,4,0,0,0,0,0,0,0,0
2026/01/19/14:31:54,5.636714,0.473750,0.492609,0.473750,0.492609,18,17,17,11,0,0,0,0,0,0,0,0
2026/01/19/14:31:55,6.636822,0.555813,0.588049,0.555813,0.588049,21,21,19,13,0,0,0,0,0,0,0,0
2026/01/19/14:31:56,7.636936,0.623812,0.662229,0.623812,0.662229,25,23,20,13,0,0,0,0,0,0,0,0
2026/01/19/14:31:57,8.637033,0.682438,0.693048,0.682438,0.693048,26,25,23,15,0,0,0,0,0,0,0,2
2026/01/19/14:31:58,9.637196,0.699250,0.738127,0.728437,0.820178,28,26,24,15,0,3,4,0,0,0,0,2
2026/01/19/14:31:59,10.637285,0.699250,0.738127,0.819312,0.875565,28,26,24,15,0,3,8,4,0,0,0,2
2026/01/19/14:32:00,11.653889,0.699250,0.738127,0.819312,0.875565,28,26,24,15,0,3,8,4,0,0,0,2
2026/01/19/14:32:01,12.653987,0.811562,0.861080,0.811562,0.861080,26,29,32,19,0,0,0,0,2,0,0,2
2026/01/19/14:32:02,13.654104,0.858812,0.903294,0.858812,0.903294,33,29,33,19,0,0,0,0,2,0,0,2
2026/01/19/14:32:03,14.654245,0.879188,0.912261,0.879188,0.912261,35,29,33,19,0,0,0,0,2,0,0,2
2026/01/19/14:32:04,15.654408,0.883062,0.920030,0.883062,0.920030,36,29,33,19,0,0,0,0,2,0,0,2
2026/01/19/14:32:05,16.654490,0.883062,0.920030,0.883062,0.920030,36,29,33,19,0,0,0,0,2,0,0,2
2026/01/19/14:32:06,17.654648,0.868812,0.916719,0.868812,0.916719,35,29,33,19,0,0,0,0,3,0,0,2
2026/01/19/14:32:07,18.654809,0.868812,0.916719,0.868812,0.916719,35,29,33,19,0,0,0,0,3,0,0,2
2026/01/19/14:32:08,19.654908,0.868812,0.916719,0.868812,0.916719,35,29,33,19,0,0,0,0,3,0,0,2
2026/01/19/14:32:09,20.655018,0.848437,0.907752,0.848437,0.907752,33,29,33,19,0,0,0,0,5,0,0,2
2026/01/19/14:32:10,21.655100,0.848437,0.907752,0.848437,0.907752,33,29,33,19,0,0,0,0,5,0,0,2
2026/01/19/14:32:11,22.655168,0.848437,0.907752,0.848437,0.907752,33,29,33,19,0,0,0,0,5,0,0,2
