timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,unsched_p1,deletions_cum_p1
2026/02/04/21:34:56,4.736770,0.267594,0.187189,0.267594,0.187189,55,0,0
2026/02/04/21:34:57,5.737576,0.299187,0.204884,0.299187,0.204884,65,0,2
2026/02/04/21:34:58,6.738527,0.324031,0.229780,0.324031,0.229780,75,0,2
2026/02/04/21:34:59,7.739318,0.362187,0.270497,0.362187,0.270497,86,0,4
2026/02/04/21:35:00,8.740200,0.381000,0.291483,0.381000,0.291483,95,0,4
2026/02/04/21:35:01,9.740979,0.412750,0.347897,0.412750,0.347897,105,0,4
2026/02/04/21:35:02,10.741721,0.448281,0.375183,0.458469,0.383712,112,1,8
2026/02/04/21:35:03,11.742411,0.501625,0.425590,0.501625,0.425590,122,0,8
2026/02/04/21:35:04,12.743245,0.530156,0.451872,0.530156,0.451872,131,0,8
2026/02/04/21:35:05,13.744045,0.568312,0.523488,0.568312,0.523488,142,0,8
2026/02/04/21:35:06,14.744729,0.624375,0.549376,0.629437,0.557364,149,1,11
2026/02/04/21:35:07,15.745369,0.667625,0.601092,0.671063,0.602950,159,1,11
2026/02/04/21:35:08,16.745929,0.702625,0.647484,0.702625,0.647484,170,0,11
2026/02/04/21:35:09,17.746520,0.753250,0.688706,0.753250,0.688706,181,0,11
2026/02/04/21:35:10,18.747110,0.796875,0.727361,0.820937,0.733601,189,2,11
2026/02/04/21:35:11,19.747676,0.810937,0.742522,0.835000,0.748763,194,2,11
2026/02/04/21:35:12,20.748302,0.804125,0.730865,0.816156,0.733986,192,1,14
2026/02/04/21:35:13,21.748965,0.802469,0.726089,0.814500,0.729209,191,1,15
2026/02/04/21:35:14,22.749686,0.802469,0.726089,0.814500,0.729209,191,1,15
2026/02/04/21:35:15,23.750365,0.816562,0.740811,0.828594,0.743931,195,1,15
2026/02/04/21:35:16,24.751004,0.835438,0.760565,0.859031,0.765685,201,2,15
2026/02/04/21:35:17,25.751371,0.863156,0.789804,0.895750,0.809234,208,3,15
2026/02/04/21:35:18,26.752032,0.880875,0.804294,0.918000,0.825461,214,4,15
2026/02/04/21:35:19,28.014224,0.897094,0.812402,0.929688,0.831832,218,3,18
2026/02/04/21:35:20,29.076734,0.894969,0.811540,0.927562,0.830970,217,3,23
2026/02/04/21:35:21,30.077254,0.877156,0.797646,0.920469,0.829292,212,6,28
2026/02/04/21:35:22,31.077886,0.872906,0.769561,0.916219,0.801207,210,6,30
2026/02/04/21:35:23,32.078435,0.856781,0.751233,0.896156,0.772306,206,4,34
2026/02/04/21:35:24,33.078985,0.856781,0.751233,0.896156,0.772306,206,4,34
2026/02/04/21:35:25,34.079746,0.856781,0.751233,0.896156,0.772306,206,4,34
2026/02/04/21:35:26,35.080351,0.879188,0.763235,0.911781,0.782665,212,3,34
2026/02/04/21:35:27,36.080828,0.862875,0.757251,0.895469,0.776681,210,3,36
2026/02/04/21:35:28,37.081328,0.854938,0.752303,0.887531,0.771732,208,3,38
2026/02/04/21:35:29,38.081939,0.843063,0.733972,0.875656,0.753402,204,3,42
2026/02/04/21:35:30,39.082485,0.848719,0.735522,0.869281,0.751830,204,2,44
2026/02/04/21:35:31,40.083063,0.842719,0.730719,0.863281,0.747028,202,2,46
2026/02/04/21:35:32,41.083762,0.835000,0.720231,0.855563,0.736540,198,2,50
2026/02/04/21:35:33,42.084332,0.851094,0.727210,0.862656,0.729210,200,1,51
2026/02/04/21:35:34,43.084901,0.848656,0.724880,0.860219,0.726880,199,1,52
2026/02/04/21:35:35,44.085509,0.848656,0.724880,0.860219,0.726880,199,1,52
2026/02/04/21:35:36,45.086110,0.834156,0.713852,0.845719,0.715851,194,1,57
2026/02/04/21:35:37,46.086742,0.834156,0.713852,0.845719,0.715851,194,1,57
2026/02/04/21:35:38,47.087372,0.834156,0.713852,0.845719,0.715851,194,1,57
2026/02/04/21:35:39,48.087817,0.834156,0.713852,0.845719,0.715851,194,1,57
2026/02/04/21:35:40,49.115210,0.827031,0.693066,0.838594,0.695065,191,1,60
2026/02/04/21:35:41,50.115771,0.823281,0.689231,0.834844,0.691230,190,1,61
2026/02/04/21:35:42,51.116401,0.823281,0.689231,0.834844,0.691230,190,1,61
2026/02/04/21:35:43,52.116382,0.834844,0.691230,0.834844,0.691230,191,0,62
2026/02/04/21:35:44,53.117119,0.834844,0.691230,0.834844,0.691230,191,0,62
2026/02/04/21:35:45,54.117721,0.870344,0.713893,0.879062,0.715718,201,1,62
2026/02/04/21:35:46,55.118305,0.895719,0.731321,0.904438,0.733146,210,1,64
2026/02/04/21:35:47,56.118964,0.919469,0.791758,0.919469,0.791758,219,0,64
2026/02/04/21:35:48,57.119621,0.906188,0.761162,0.906188,0.761162,216,0,71
2026/02/04/21:35:49,58.120357,0.874812,0.729110,0.874812,0.729110,206,0,81
2026/02/04/21:35:50,59.121145,0.872500,0.721043,0.872500,0.721043,205,0,82
2026/02/04/21:35:51,60.121851,0.879188,0.739424,0.905156,0.748528,208,3,83
2026/02/04/21:35:52,61.122229,0.886312,0.742944,0.909781,0.750481,211,2,84
2026/02/04/21:35:53,62.122840,0.889844,0.752637,0.913312,0.760174,212,2,84
2026/02/04/21:35:54,63.123568,0.896969,0.759949,0.932500,0.771757,214,4,85
2026/02/04/21:35:55,64.124294,0.895156,0.753021,0.918625,0.760558,210,2,91
2026/02/04/21:35:56,65.174222,0.895156,0.753021,0.907781,0.756524,210,1,91
2026/02/04/21:35:57,66.174697,0.877062,0.746614,0.889687,0.750117,207,1,94
2026/02/04/21:35:58,67.178022,0.871437,0.737156,0.884062,0.740659,204,1,97
2026/02/04/21:36:00,68.951054,0.868375,0.734528,0.881000,0.738031,203,1,98
2026/02/04/21:36:05,73.450248,0.855313,0.720867,0.867938,0.724370,197,1,105
2026/02/04/21:36:07,75.546995,0.853094,0.763443,0.871000,0.782506,200,2,109
2026/02/04/21:36:08,76.547603,0.846656,0.759223,0.895594,0.814854,198,11,111
2026/02/04/21:36:09,77.548177,0.859313,0.758525,0.929250,0.820997,199,17,113
2026/02/04/21:36:10,78.548840,0.839750,0.749708,0.897188,0.800750,197,15,115
2026/02/04/21:36:11,79.549486,0.881281,0.795618,0.897188,0.800750,210,2,115
2026/02/04/21:36:12,80.550014,0.872250,0.763528,0.884875,0.767031,206,1,120
2026/02/04/21:36:13,81.550729,0.868687,0.761905,0.881313,0.765408,205,1,121
2026/02/04/21:36:14,82.551427,0.864812,0.735220,0.877437,0.738723,203,1,123
2026/02/04/21:36:15,83.552049,0.904781,0.768050,0.924969,0.773615,211,2,123
2026/02/04/21:36:16,84.552654,0.904781,0.768050,0.924969,0.773615,211,2,123
2026/02/04/21:36:17,85.553347,0.901469,0.760795,0.921656,0.766360,210,2,124
2026/02/04/21:36:18,86.553850,0.888094,0.747927,0.900719,0.751430,206,1,129
2026/02/04/21:36:19,87.554541,0.892906,0.756403,0.905531,0.759906,209,1,130
2026/02/04/21:36:20,88.555097,0.892906,0.756403,0.905531,0.759906,209,1,130
2026/02/04/21:36:21,89.555714,0.898344,0.763787,0.910969,0.767290,212,1,130
2026/02/04/21:36:22,90.556306,0.905375,0.768797,0.936438,0.776600,214,3,132
2026/02/04/21:36:23,91.556936,0.901937,0.764063,0.933000,0.771866,212,3,134
2026/02/04/21:36:24,92.557534,0.917375,0.739596,0.939219,0.745249,217,2,137
2026/02/04/21:36:25,93.557934,0.925937,0.751085,0.972844,0.778677,219,7,139
2026/02/04/21:36:26,94.558465,0.937625,0.777855,0.962063,0.789173,224,3,144
2026/02/04/21:36:27,95.559072,0.941344,0.783627,0.968469,0.792651,227,3,146
2026/02/04/21:36:28,96.559404,0.897219,0.735471,0.918438,0.740587,213,2,161
2026/02/04/21:36:29,97.559876,0.880250,0.716347,0.892875,0.719850,207,1,168
2026/02/04/21:36:30,98.560568,0.871219,0.703515,0.871219,0.703515,202,0,174
2026/02/04/21:36:31,99.561188,0.860906,0.695251,0.860906,0.695251,198,0,178
2026/02/04/21:36:32,100.561772,0.860906,0.695251,0.860906,0.695251,198,0,178
2026/02/04/21:36:33,101.562361,0.852250,0.678227,0.852250,0.678227,195,0,181
2026/02/04/21:36:34,102.562957,0.850313,0.676031,0.850313,0.676031,194,0,182
2026/02/04/21:36:35,103.563622,0.850313,0.676031,0.850313,0.676031,194,0,182
2026/02/04/21:36:36,104.564196,0.848594,0.672673,0.848594,0.672673,193,0,183
2026/02/04/21:36:37,105.564807,0.859688,0.678504,0.870594,0.682942,195,1,183
2026/02/04/21:36:38,106.565486,0.863250,0.679002,0.866031,0.680746,195,1,186
