timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,unsched_p1,deletions_cum_p1
2026/02/03/21:21:17,5.853619,0.268500,0.237387,0.275281,0.241908,62,1,0
2026/02/03/21:21:18,6.853730,0.326688,0.305832,0.338125,0.312511,73,1,0
2026/02/03/21:21:19,7.853830,0.371656,0.342612,0.371656,0.342612,83,0,0
2026/02/03/21:21:20,8.853985,0.397813,0.379504,0.397813,0.379504,91,0,2
2026/02/03/21:21:21,9.854091,0.443656,0.426581,0.443656,0.426581,103,0,2
2026/02/03/21:21:22,10.854191,0.517250,0.465542,0.521500,0.469647,114,1,2
2026/02/03/21:21:23,11.854284,0.551219,0.501528,0.555406,0.503989,125,1,2
2026/02/03/21:21:24,12.854382,0.583000,0.528299,0.583000,0.528299,135,0,2
2026/02/03/21:21:25,13.854482,0.628750,0.606456,0.628750,0.606456,146,0,2
2026/02/03/21:21:26,14.854577,0.652250,0.638301,0.652250,0.638301,156,0,2
2026/02/03/21:21:27,15.854735,0.676312,0.662979,0.697125,0.683046,162,3,2
2026/02/03/21:21:28,16.879810,0.676312,0.662979,0.741313,0.744072,162,15,2
2026/02/03/21:21:29,17.879932,0.676312,0.662979,0.779656,0.792242,162,21,2
2026/02/03/21:21:30,18.880254,0.676312,0.662979,0.801656,0.821660,162,32,2
2026/02/03/21:21:31,19.881633,0.666781,0.647536,0.828719,0.827737,157,41,7
2026/02/03/21:21:32,21.133924,0.666781,0.647536,0.856469,0.853982,157,50,7
2026/02/03/21:21:33,22.134024,0.708031,0.687503,0.845750,0.847747,164,41,9
2026/02/03/21:21:34,23.134177,0.724938,0.733743,0.856469,0.853982,172,35,9
2026/02/03/21:21:35,24.134279,0.724938,0.733743,0.856469,0.853982,172,35,9
2026/02/03/21:21:36,25.134350,0.724938,0.733743,0.913813,0.909260,172,48,9
2026/02/03/21:21:37,26.134425,0.724938,0.733743,0.925094,0.938338,172,51,9
2026/02/03/21:21:39,28.080286,0.724938,0.733743,0.950937,0.970152,172,62,9
