timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,unsched_p1,deletions_cum_p1
2026/02/03/23:21:38,4.290635,0.264344,0.182784,0.265969,0.184987,53,1,0
2026/02/03/23:21:39,5.290715,0.284875,0.196014,0.284875,0.196014,60,0,0
2026/02/03/23:21:40,6.290793,0.318844,0.223799,0.318844,0.223799,72,0,0
2026/02/03/23:21:41,7.290884,0.345719,0.247943,0.348813,0.251796,81,1,0
2026/02/03/23:21:42,8.290964,0.376875,0.280406,0.376875,0.280406,91,0,0
2026/02/03/23:21:43,9.291314,0.396813,0.301206,0.396813,0.301206,100,0,0
2026/02/03/23:21:44,10.291439,0.438469,0.346635,0.438469,0.346635,112,0,0
2026/02/03/23:21:45,11.291522,0.486156,0.415233,0.486156,0.415233,121,0,2
2026/02/03/23:21:46,12.291632,0.525062,0.461241,0.525062,0.461241,130,0,2
2026/02/03/23:21:47,13.291701,0.558312,0.478756,0.558312,0.478756,139,0,2
2026/02/03/23:21:48,14.291784,0.593375,0.518283,0.593375,0.518283,148,0,2
2026/02/03/23:21:49,15.291899,0.645875,0.590766,0.645875,0.590766,161,0,2
2026/02/03/23:21:50,16.291964,0.704781,0.634962,0.704781,0.634962,171,0,2
2026/02/03/23:21:51,17.292044,0.736281,0.673417,0.737906,0.675353,181,1,2
2026/02/03/23:21:52,18.292314,0.775500,0.712250,0.777656,0.715602,191,1,2
2026/02/03/23:21:53,19.292413,0.777656,0.715602,0.859000,0.766884,192,11,2
2026/02/03/23:21:54,20.292435,0.777656,0.715602,0.876250,0.788275,192,18,2
2026/02/03/23:21:55,21.293450,0.777656,0.715602,0.876250,0.788275,192,18,2
2026/02/03/23:21:56,22.293546,0.777656,0.715602,0.876250,0.788275,192,18,2
2026/02/03/23:21:57,23.294042,0.777656,0.715602,0.876250,0.788275,192,18,2
2026/02/03/23:21:59,25.963357,0.777656,0.715602,0.876250,0.788275,192,18,2
2026/02/03/23:22:00,26.963473,0.876250,0.788275,0.876250,0.788275,210,0,4
2026/02/03/23:22:01,27.963555,0.876250,0.788275,0.876250,0.788275,210,0,4
2026/02/03/23:22:02,28.963702,0.876250,0.788275,0.876250,0.788275,210,0,4
2026/02/03/23:22:03,29.963802,0.876250,0.788275,0.876250,0.788275,210,0,4
2026/02/03/23:22:04,30.963954,0.876250,0.788275,0.876250,0.788275,210,0,4
2026/02/03/23:22:05,31.964097,0.876250,0.788275,0.876250,0.788275,210,0,4
2026/02/03/23:22:06,32.964168,0.876250,0.788275,0.876250,0.788275,210,0,4
2026/02/03/23:22:07,33.964284,0.876250,0.788275,0.876250,0.788275,210,0,4
2026/02/03/23:22:08,34.964442,0.876250,0.788275,0.876250,0.788275,210,0,4
2026/02/03/23:22:09,35.964535,0.876250,0.788275,0.876250,0.788275,210,0,4
2026/02/03/23:22:10,36.964678,0.876250,0.788275,0.876250,0.788275,210,0,4
2026/02/03/23:22:11,37.964830,0.876250,0.788275,0.876250,0.788275,210,0,4
2026/02/03/23:22:12,38.964921,0.876250,0.788275,0.876250,0.788275,210,0,4
2026/02/03/23:22:13,39.965013,0.876250,0.788275,0.876250,0.788275,210,0,4
2026/02/03/23:22:14,40.965151,0.876250,0.788275,0.876250,0.788275,210,0,4
2026/02/03/23:22:15,41.965303,0.876250,0.788275,0.876250,0.788275,210,0,4
2026/02/03/23:22:16,42.965425,0.876250,0.788275,0.876250,0.788275,210,0,4
2026/02/03/23:22:17,43.965468,0.876250,0.788275,0.876250,0.788275,210,0,4
2026/02/03/23:22:18,44.965584,0.876250,0.788275,0.876250,0.788275,210,0,4
2026/02/03/23:22:19,45.965678,0.876250,0.788275,0.876250,0.788275,210,0,4
2026/02/03/23:22:20,46.965784,0.874656,0.786310,0.874656,0.786310,209,0,5
2026/02/03/23:22:21,47.965926,0.874656,0.786310,0.874656,0.786310,209,0,5
2026/02/03/23:22:22,48.966008,0.874656,0.786310,0.874656,0.786310,209,0,5
2026/02/03/23:22:23,49.966112,0.874656,0.786310,0.874656,0.786310,209,0,5
2026/02/03/23:22:24,50.966199,0.874656,0.786310,0.874656,0.786310,209,0,5
2026/02/03/23:22:25,51.966300,0.874656,0.786310,0.874656,0.786310,209,0,5
2026/02/03/23:22:26,52.966451,0.874656,0.786310,0.874656,0.786310,209,0,5
2026/02/03/23:22:27,53.966586,0.874656,0.786310,0.874656,0.786310,209,0,5
2026/02/03/23:22:28,54.966746,0.874656,0.786310,0.874656,0.786310,209,0,5
2026/02/03/23:22:29,55.966795,0.874656,0.786310,0.874656,0.786310,209,0,5
2026/02/03/23:22:30,56.966885,0.874656,0.786310,0.874656,0.786310,209,0,5
2026/02/03/23:22:31,57.966977,0.874656,0.786310,0.874656,0.786310,209,0,5
2026/02/03/23:22:32,58.967074,0.874656,0.786310,0.874656,0.786310,209,0,5
2026/02/03/23:22:33,59.967171,0.874656,0.786310,0.874656,0.786310,209,0,5
2026/02/03/23:22:34,60.967263,0.874656,0.786310,0.874656,0.786310,209,0,5
2026/02/03/23:22:35,61.967362,0.862750,0.784703,0.862750,0.784703,208,0,6
2026/02/03/23:22:36,62.967450,0.862750,0.784703,0.862750,0.784703,208,0,6
2026/02/03/23:22:37,63.967540,0.862750,0.784703,0.862750,0.784703,208,0,6
2026/02/03/23:22:38,64.967664,0.862750,0.784703,0.862750,0.784703,208,0,6
2026/02/03/23:22:39,65.967749,0.862750,0.784703,0.862750,0.784703,208,0,6
2026/02/03/23:22:40,66.967816,0.862750,0.784703,0.862750,0.784703,208,0,6
2026/02/03/23:22:41,67.967931,0.862750,0.784703,0.862750,0.784703,208,0,6
2026/02/03/23:22:42,68.968015,0.862750,0.784703,0.862750,0.784703,208,0,6
2026/02/03/23:22:43,69.968140,0.862750,0.784703,0.862750,0.784703,208,0,6
2026/02/03/23:22:44,70.968211,0.862750,0.784703,0.862750,0.784703,208,0,6
2026/02/03/23:22:45,71.968360,0.862750,0.784703,0.862750,0.784703,208,0,6
2026/02/03/23:22:46,72.968451,0.862750,0.784703,0.862750,0.784703,208,0,6
2026/02/03/23:22:47,73.968557,0.862750,0.784703,0.862750,0.784703,208,0,6
2026/02/03/23:22:48,74.968694,0.862750,0.784703,0.862750,0.784703,208,0,6
2026/02/03/23:22:49,75.968782,0.862750,0.784703,0.862750,0.784703,208,0,6
2026/02/03/23:22:50,76.968874,0.862750,0.784703,0.862750,0.784703,208,0,6
2026/02/03/23:22:51,77.968991,0.862750,0.784703,0.862750,0.784703,208,0,6
2026/02/03/23:22:52,78.969089,0.862750,0.784703,0.862750,0.784703,208,0,6
2026/02/03/23:22:53,79.969230,0.862750,0.784703,0.862750,0.784703,208,0,6
2026/02/03/23:22:54,80.969402,0.862750,0.784703,0.862750,0.784703,208,0,6
2026/02/03/23:22:55,81.969495,0.862750,0.784703,0.862750,0.784703,208,0,6
2026/02/03/23:22:56,82.969625,0.862750,0.784703,0.862750,0.784703,208,0,6
2026/02/03/23:22:57,83.969702,0.862750,0.784703,0.862750,0.784703,208,0,6
2026/02/03/23:22:58,84.969792,0.862750,0.784703,0.862750,0.784703,208,0,6
2026/02/03/23:22:59,85.969872,0.862750,0.784703,0.862750,0.784703,208,0,6
2026/02/03/23:23:00,86.969976,0.862750,0.784703,0.862750,0.784703,208,0,6
