timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/02/03/11:44:41,3.360523,0.230844,0.215837,0.230844,0.215837,17,13,4,6,0,0,0,0,0,0,0,0
2026/02/03/11:44:42,4.360650,0.279250,0.289704,0.279250,0.289704,19,15,8,9,0,0,0,0,0,0,0,0
2026/02/03/11:44:43,5.360771,0.314375,0.394278,0.314375,0.394278,22,19,8,14,0,0,0,0,0,0,0,0
2026/02/03/11:44:44,6.360833,0.378156,0.481182,0.378156,0.481182,27,22,11,15,0,0,0,0,0,0,0,0
2026/02/03/11:44:45,7.360929,0.411313,0.517095,0.411313,0.517095,33,24,11,16,0,0,0,0,0,0,0,0
2026/02/03/11:44:46,8.361026,0.456344,0.544544,0.467094,0.546411,35,28,12,18,0,0,1,0,0,0,0,0
2026/02/03/11:44:47,9.361193,0.554125,0.589836,0.554125,0.589836,36,33,18,18,0,0,0,0,0,0,0,0
2026/02/03/11:44:48,10.361334,0.590281,0.645116,0.590281,0.645116,43,38,18,18,0,0,0,0,0,0,0,0
2026/02/03/11:44:49,11.361407,0.619563,0.690368,0.619563,0.690368,47,40,20,21,0,0,0,0,0,0,0,0
2026/02/03/11:44:50,12.361536,0.659875,0.719835,0.659875,0.719835,48,46,22,24,0,0,0,0,0,0,0,0
2026/02/03/11:44:51,13.361602,0.688750,0.746148,0.688750,0.746148,49,47,25,27,0,0,0,0,0,0,0,0
2026/02/03/11:44:52,14.361711,0.715000,0.775255,0.723625,0.798648,48,49,31,27,2,0,0,0,1,0,0,0
2026/02/03/11:44:53,15.361862,0.733812,0.811610,0.744875,0.845535,49,52,35,27,3,0,0,0,1,0,0,0
2026/02/03/11:44:54,16.361965,0.766719,0.842310,0.780687,0.883934,52,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:44:55,17.362084,0.778531,0.848588,0.792500,0.890212,54,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:44:56,18.362237,0.778531,0.848588,0.792500,0.890212,54,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:44:57,19.362385,0.783531,0.854661,0.797500,0.896285,55,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:44:58,20.362495,0.783531,0.854661,0.797500,0.896285,55,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:44:59,21.362586,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:00,22.362675,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:01,23.362790,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:02,24.362875,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:03,25.362964,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:04,26.363062,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:05,27.363138,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:06,28.363240,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:07,29.363309,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:08,30.363391,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:09,31.363504,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:10,32.363588,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:11,33.363670,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:12,34.363767,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:13,35.363834,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:14,36.363983,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:15,37.364019,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:16,38.364093,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:17,39.364186,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:18,40.364341,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:19,41.364433,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:20,42.364526,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:21,43.364632,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:22,44.364771,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:23,45.364882,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:24,46.364990,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:25,47.365014,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:26,48.365106,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:27,49.365279,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:28,50.365423,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:29,51.365541,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:30,52.365620,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:31,53.365686,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:32,54.365822,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:33,55.365899,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:34,56.365991,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:35,57.366098,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:36,58.366190,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:37,59.366295,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:38,60.366405,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
2026/02/03/11:45:39,61.366520,0.788656,0.860458,0.802625,0.902082,57,53,36,31,4,0,0,0,1,0,0,0
