timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/01/19/18:33:31,3.763271,0.190062,0.198955,0.190062,0.198955,23,11,10,2,0,0,0,0,0,0,0,0
2026/01/19/18:33:32,4.763364,0.232937,0.228736,0.232937,0.228736,24,13,12,4,0,0,0,0,0,0,0,0
2026/01/19/18:33:33,5.763468,0.274438,0.270946,0.274438,0.270946,28,14,14,7,0,0,0,0,0,0,0,0
2026/01/19/18:33:34,6.763547,0.332625,0.323731,0.345594,0.326229,32,16,15,10,0,1,0,0,0,0,0,0
2026/01/19/18:33:35,7.763653,0.397062,0.351045,0.408719,0.353026,37,19,16,12,0,0,1,0,0,0,0,0
2026/01/19/18:33:36,8.763731,0.445125,0.373985,0.445125,0.373985,39,20,18,16,0,0,0,0,0,0,0,0
2026/01/19/18:33:37,9.763806,0.509125,0.433332,0.509125,0.433332,40,25,19,19,0,0,0,0,0,0,0,0
2026/01/19/18:33:38,10.763900,0.534188,0.460112,0.534188,0.460112,43,27,20,22,0,0,0,0,0,0,0,0
2026/01/19/18:33:39,11.763985,0.569187,0.493526,0.569187,0.493526,48,29,22,24,0,0,0,0,0,0,0,0
2026/01/19/18:33:40,12.764091,0.622188,0.526513,0.622188,0.526513,50,32,25,27,0,0,0,0,0,0,0,0
2026/01/19/18:33:41,13.764176,0.643031,0.549941,0.697500,0.565838,54,32,25,28,1,3,1,1,0,0,0,0
2026/01/19/18:33:42,14.764258,0.643031,0.549941,0.722000,0.602416,54,32,25,28,4,4,4,4,0,0,0,0
2026/01/19/18:33:43,15.764346,0.643031,0.549941,0.760500,0.662585,54,32,25,28,7,8,6,6,0,0,0,0
2026/01/19/18:33:44,16.764425,0.643031,0.549941,0.821187,0.691943,54,32,25,28,11,9,8,10,0,0,0,0
2026/01/19/18:33:45,17.764514,0.642188,0.548151,0.855469,0.708593,51,32,29,31,15,11,6,9,3,0,0,0
2026/01/19/18:33:46,18.764617,0.881531,0.745042,0.881531,0.745042,71,43,35,40,0,0,0,0,3,0,0,0
2026/01/19/18:33:47,19.764715,0.888188,0.752016,0.888188,0.752016,74,43,35,40,0,0,0,0,3,0,0,0
2026/01/19/18:33:48,20.764762,0.892531,0.760740,0.902844,0.762523,72,44,36,40,1,0,0,0,6,0,0,0
2026/01/19/18:33:49,21.764842,0.892531,0.760740,0.927469,0.773459,72,44,36,40,2,4,0,0,6,0,0,0
2026/01/19/18:33:50,22.764935,0.879594,0.750540,0.923375,0.772987,69,44,36,40,3,8,0,0,9,0,0,0
2026/01/19/18:33:51,23.764999,0.879594,0.750540,0.923375,0.772987,69,44,36,40,3,8,0,0,9,0,0,0
2026/01/19/18:33:53,24.769359,0.879594,0.750540,0.935187,0.785550,69,44,36,40,5,8,0,0,9,0,0,0
2026/01/19/18:33:54,25.769547,0.879594,0.750540,0.935187,0.785550,69,44,36,40,5,8,0,0,9,0,0,0
2026/01/19/18:33:55,26.769634,0.923375,0.772987,0.935187,0.785550,72,52,36,40,2,0,0,0,11,0,0,0
2026/01/19/18:33:56,27.779417,0.923375,0.772987,0.935187,0.785550,72,52,36,40,2,0,0,0,11,0,0,0
2026/01/19/18:33:57,28.779479,0.923375,0.772987,0.935187,0.785550,72,52,36,40,2,0,0,0,11,0,0,0
2026/01/19/18:33:58,29.779576,0.923375,0.772987,0.935187,0.785550,72,52,36,40,2,0,0,0,11,0,0,0
2026/01/19/18:33:59,30.779673,0.923375,0.772987,0.935187,0.785550,72,52,36,40,2,0,0,0,11,0,0,0
2026/01/19/18:34:00,31.779753,0.935187,0.785550,0.935187,0.785550,74,52,36,40,0,0,0,0,12,0,0,0
2026/01/19/18:34:01,32.779824,0.935187,0.785550,0.935187,0.785550,74,52,36,40,0,0,0,0,12,0,0,0
2026/01/19/18:34:02,33.779911,0.935187,0.785550,0.935187,0.785550,74,52,36,40,0,0,0,0,12,0,0,0
2026/01/19/18:34:03,34.780045,0.935187,0.785550,0.935187,0.785550,74,52,36,40,0,0,0,0,12,0,0,0
2026/01/19/18:34:04,35.780208,0.935187,0.785550,0.935187,0.785550,74,52,36,40,0,0,0,0,12,0,0,0
2026/01/19/18:34:05,36.780280,0.935187,0.785550,0.935187,0.785550,74,52,36,40,0,0,0,0,12,0,0,0
2026/01/19/18:34:06,37.780350,0.935187,0.785550,0.935187,0.785550,74,52,36,40,0,0,0,0,12,0,0,0
2026/01/19/18:34:07,38.780429,0.935187,0.785550,0.935187,0.785550,74,52,36,40,0,0,0,0,12,0,0,0
2026/01/19/18:34:08,39.780519,0.935187,0.785550,0.935187,0.785550,74,52,36,40,0,0,0,0,12,0,0,0
2026/01/19/18:34:09,40.780608,0.935187,0.785550,0.935187,0.785550,74,52,36,40,0,0,0,0,12,0,0,0
2026/01/19/18:34:10,41.780708,0.935187,0.785550,0.935187,0.785550,74,52,36,40,0,0,0,0,12,0,0,0
2026/01/19/18:34:11,42.780790,0.935187,0.785550,0.935187,0.785550,74,52,36,40,0,0,0,0,12,0,0,0
2026/01/19/18:34:12,43.780876,0.935187,0.785550,0.935187,0.785550,74,52,36,40,0,0,0,0,12,0,0,0
2026/01/19/18:34:13,44.780956,0.935187,0.785550,0.935187,0.785550,74,52,36,40,0,0,0,0,12,0,0,0
2026/01/19/18:34:14,45.781047,0.935187,0.785550,0.935187,0.785550,74,52,36,40,0,0,0,0,12,0,0,0
2026/01/19/18:34:15,46.781137,0.935187,0.785550,0.935187,0.785550,74,52,36,40,0,0,0,0,12,0,0,0
2026/01/19/18:34:16,47.781266,0.935187,0.785550,0.935187,0.785550,74,52,36,40,0,0,0,0,12,0,0,0
2026/01/19/18:34:17,48.781358,0.935187,0.785550,0.935187,0.785550,74,52,36,40,0,0,0,0,12,0,0,0
2026/01/19/18:34:18,49.781433,0.935187,0.785550,0.935187,0.785550,74,52,36,40,0,0,0,0,12,0,0,0
2026/01/19/18:34:19,50.781592,0.935187,0.785550,0.935187,0.785550,74,52,36,40,0,0,0,0,12,0,0,0
2026/01/19/18:34:20,51.781661,0.935187,0.785550,0.935187,0.785550,74,52,36,40,0,0,0,0,12,0,0,0
2026/01/19/18:34:21,52.781745,0.935187,0.785550,0.935187,0.785550,74,52,36,40,0,0,0,0,12,0,0,0
2026/01/19/18:34:22,53.781832,0.935187,0.785550,0.935187,0.785550,74,52,36,40,0,0,0,0,12,0,0,0
2026/01/19/18:34:23,54.781910,0.935187,0.785550,0.944875,0.795737,74,52,36,40,0,0,1,0,12,0,0,0
2026/01/19/18:34:24,55.831402,0.935187,0.785550,0.944875,0.795737,74,52,36,40,0,0,1,0,12,0,0,0
2026/01/19/18:34:25,56.831524,0.935187,0.785550,0.944875,0.795737,74,52,36,40,0,0,1,0,12,0,0,0
2026/01/19/18:34:26,57.832181,0.935187,0.785550,0.944875,0.795737,74,52,36,40,0,0,1,0,12,0,0,0
2026/01/19/18:34:27,58.832308,0.935187,0.785550,0.944875,0.795737,74,52,36,40,0,0,1,0,12,0,0,0
2026/01/19/18:34:28,59.832418,0.944875,0.795737,0.944875,0.795737,74,52,37,40,0,0,0,0,13,0,0,0
2026/01/19/18:34:29,60.832517,0.943031,0.793880,0.966562,0.805297,74,51,37,40,2,0,3,0,13,1,0,0
2026/01/19/18:34:30,61.832625,0.943031,0.793880,0.966562,0.805297,74,51,37,40,2,0,3,0,13,1,0,0
2026/01/19/18:34:31,62.833598,0.943031,0.793880,0.946219,0.799896,74,51,37,40,2,0,0,0,13,1,0,0
2026/01/19/18:34:32,63.842239,0.943031,0.793880,0.943031,0.793880,74,51,37,40,0,0,0,0,13,1,0,0
2026/01/19/18:34:33,64.854213,0.943031,0.793880,0.943031,0.793880,74,51,37,40,0,0,0,0,13,1,0,0
2026/01/19/18:34:34,66.677275,0.943031,0.793880,0.943031,0.793880,74,51,37,40,0,0,0,0,13,1,0,0
2026/01/19/18:34:35,67.677396,0.943031,0.793880,0.944875,0.799110,74,51,37,40,0,1,0,0,17,1,0,0
2026/01/19/18:34:36,68.677485,0.944875,0.799110,0.944875,0.799110,74,52,37,40,0,0,0,0,17,1,0,0
2026/01/19/18:34:37,69.677554,0.944875,0.799110,0.944875,0.799110,74,52,37,40,0,0,0,0,17,1,0,0
2026/01/19/18:34:38,70.677637,0.944875,0.799110,0.944875,0.799110,74,52,37,40,0,0,0,0,17,1,0,0
2026/01/19/18:34:39,71.677723,0.944875,0.799110,0.944875,0.799110,74,52,37,40,0,0,0,0,17,1,0,0
2026/01/19/18:34:40,72.677799,0.944875,0.799110,0.944875,0.799110,74,52,37,40,0,0,0,0,17,1,0,0
2026/01/19/18:34:41,73.677881,0.944875,0.799110,0.944875,0.799110,74,52,37,40,0,0,0,0,17,1,0,0
2026/01/19/18:34:42,74.677954,0.944875,0.799110,0.944875,0.799110,74,52,37,40,0,0,0,0,17,1,0,0
2026/01/19/18:34:43,75.678033,0.944875,0.799110,0.944875,0.799110,74,52,37,40,0,0,0,0,17,1,0,0
2026/01/19/18:34:44,76.678165,0.944875,0.799110,0.944875,0.799110,74,52,37,40,0,0,0,0,17,1,0,0
2026/01/19/18:34:45,77.678223,0.944875,0.799110,0.944875,0.799110,74,52,37,40,0,0,0,0,17,1,0,0
2026/01/19/18:34:46,78.678304,0.944875,0.799110,0.944875,0.799110,74,52,37,40,0,0,0,0,17,1,0,0
2026/01/19/18:34:47,79.678391,0.944875,0.799110,0.944875,0.799110,74,52,37,40,0,0,0,0,17,1,0,0
2026/01/19/18:34:48,80.678470,0.944875,0.799110,0.944875,0.799110,74,52,37,40,0,0,0,0,17,1,0,0
2026/01/19/18:34:49,81.678565,0.935187,0.788924,0.935187,0.788924,74,52,36,40,0,0,0,0,17,1,1,0
2026/01/19/18:34:50,82.678670,0.935187,0.788924,0.935187,0.788924,74,52,36,40,0,0,0,0,17,1,1,0
2026/01/19/18:34:51,83.678781,0.935187,0.788924,0.935187,0.788924,74,52,36,40,0,0,0,0,17,1,1,0
2026/01/19/18:34:52,84.678847,0.935187,0.788924,0.935187,0.788924,74,52,36,40,0,0,0,0,17,1,1,0
2026/01/19/18:34:53,85.678929,0.941469,0.800871,0.941469,0.800871,74,52,39,40,0,0,0,0,17,1,1,0
2026/01/19/18:34:54,86.679021,0.941469,0.800871,0.941469,0.800871,74,52,39,40,0,0,0,0,17,1,1,0
