timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,unsched_p1,deletions_cum_p1
2026/01/27/15:19:53,4.518935,0.206344,0.244818,0.206344,0.244818,52,0,0
2026/01/27/15:19:54,5.519094,0.243656,0.282316,0.246219,0.285757,63,1,0
2026/01/27/15:19:55,6.519192,0.294875,0.341972,0.294875,0.341972,73,0,0
2026/01/27/15:19:56,7.519245,0.353500,0.371003,0.353500,0.371003,83,0,0
2026/01/27/15:19:57,8.519335,0.365594,0.382975,0.365594,0.382975,88,0,1
2026/01/27/15:19:58,9.519441,0.391344,0.414806,0.395969,0.420909,98,1,1
2026/01/27/15:19:59,10.519526,0.422281,0.452820,0.422281,0.452820,108,0,1
2026/01/27/15:20:00,11.519624,0.455281,0.494569,0.455281,0.494569,121,0,1
2026/01/27/15:20:01,12.519725,0.484938,0.528706,0.484938,0.528706,131,0,1
2026/01/27/15:20:02,13.519818,0.511375,0.572605,0.511375,0.572605,142,0,1
2026/01/27/15:20:03,14.519892,0.553406,0.613034,0.553406,0.613034,154,0,1
2026/01/27/15:20:04,15.520052,0.591938,0.646264,0.591938,0.646264,164,0,1
2026/01/27/15:20:05,16.520162,0.642406,0.681340,0.642406,0.681340,174,0,1
2026/01/27/15:20:06,17.520241,0.680094,0.726400,0.695937,0.741910,183,2,1
2026/01/27/15:20:07,18.520331,0.695250,0.759458,0.698500,0.786727,190,2,4
2026/01/27/15:20:08,19.520440,0.726250,0.777313,0.763781,0.835626,197,6,4
2026/01/27/15:20:09,20.520537,0.737156,0.794419,0.785031,0.853393,200,6,6
2026/01/27/15:20:10,21.520623,0.743437,0.796972,0.791312,0.855946,201,6,6
2026/01/27/15:20:11,22.520771,0.743437,0.796972,0.791312,0.855946,201,6,6
2026/01/27/15:20:12,23.520828,0.750781,0.807072,0.801375,0.876910,204,7,6
2026/01/27/15:20:13,24.520902,0.754188,0.809057,0.804781,0.878895,205,7,6
2026/01/27/15:20:14,25.520966,0.762594,0.798270,0.797750,0.853186,204,5,9
2026/01/27/15:20:15,26.521078,0.762594,0.798270,0.797750,0.853186,204,5,9
2026/01/27/15:20:16,27.521141,0.760938,0.792326,0.796094,0.847242,203,5,10
