timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,unsched_p1,deletions_cum_p1
2026/02/05/14:17:17,3.693402,0.161938,0.163201,0.161938,0.163201,38,0,0
2026/02/05/14:17:18,4.694248,0.209156,0.198019,0.209156,0.198019,49,0,0
2026/02/05/14:17:19,5.695083,0.249375,0.234996,0.249375,0.234996,60,0,0
2026/02/05/14:17:20,6.695796,0.298156,0.258965,0.298156,0.258965,70,0,0
2026/02/05/14:17:21,7.696617,0.374531,0.293935,0.374531,0.293935,83,0,0
2026/02/05/14:17:22,8.697399,0.425625,0.337219,0.425625,0.337219,91,0,0
2026/02/05/14:17:23,9.698244,0.462000,0.372258,0.462000,0.372258,99,0,0
2026/02/05/14:17:24,10.698932,0.501906,0.401389,0.503531,0.412236,109,1,0
2026/02/05/14:17:25,11.699621,0.593406,0.464781,0.593406,0.464781,121,0,0
2026/02/05/14:17:26,12.700333,0.642844,0.515952,0.642844,0.515952,133,0,0
2026/02/05/14:17:27,13.701056,0.669531,0.541449,0.673281,0.543310,141,1,0
2026/02/05/14:17:28,14.701668,0.715750,0.574419,0.715750,0.574419,152,0,0
2026/02/05/14:17:29,15.702265,0.765281,0.603614,0.782125,0.611077,161,2,0
2026/02/05/14:17:30,16.702937,0.798656,0.650599,0.810875,0.652946,171,1,0
2026/02/05/14:17:31,17.703596,0.834125,0.679141,0.856219,0.683706,181,2,0
2026/02/05/14:17:32,18.704167,0.861250,0.735753,0.883344,0.740318,192,2,0
2026/02/05/14:17:33,19.704830,0.892000,0.760368,0.914094,0.764933,200,2,0
2026/02/05/14:17:34,20.705317,0.892000,0.760368,0.914094,0.764933,200,2,0
2026/02/05/14:17:35,21.705802,0.892000,0.760368,0.914094,0.764933,200,2,0
2026/02/05/14:17:36,22.706373,0.892000,0.760368,0.914094,0.764933,200,2,0
2026/02/05/14:17:37,23.706976,0.892000,0.760368,0.914094,0.764933,200,2,0
2026/02/05/14:17:38,24.707640,0.892000,0.760368,0.914094,0.764933,200,2,0
2026/02/05/14:17:39,25.708266,0.892000,0.760368,0.914094,0.764933,200,2,0
2026/02/05/14:17:40,26.708837,0.892000,0.760368,0.914094,0.764933,200,2,0
2026/02/05/14:17:41,27.709403,0.892000,0.760368,0.914094,0.764933,200,2,0
2026/02/05/14:17:42,28.710083,0.879062,0.750168,0.901156,0.754734,197,2,3
2026/02/05/14:17:43,29.710660,0.879062,0.750168,0.901156,0.754734,197,2,3
2026/02/05/14:17:44,30.711263,0.879062,0.750168,0.901156,0.754734,197,2,3
2026/02/05/14:17:45,31.711758,0.879062,0.750168,0.901156,0.754734,197,2,3
2026/02/05/14:17:46,32.712356,0.879062,0.750168,0.901156,0.754734,197,2,3
2026/02/05/14:17:47,33.712907,0.879062,0.750168,0.901156,0.754734,197,2,3
2026/02/05/14:17:48,34.713420,0.879062,0.750168,0.901156,0.754734,197,2,3
2026/02/05/14:17:49,35.714012,0.879062,0.750168,0.901156,0.754734,197,2,3
2026/02/05/14:17:50,36.714633,0.879062,0.750168,0.901156,0.754734,197,2,3
2026/02/05/14:17:51,37.715199,0.879062,0.750168,0.901156,0.754734,197,2,3
2026/02/05/14:17:52,38.715815,0.879062,0.750168,0.901156,0.754734,197,2,3
2026/02/05/14:17:53,39.716383,0.879062,0.750168,0.901156,0.754734,197,2,3
2026/02/05/14:17:54,40.717152,0.879062,0.750168,0.901156,0.754734,197,2,3
2026/02/05/14:17:55,41.717757,0.879062,0.750168,0.901156,0.754734,197,2,3
2026/02/05/14:17:56,42.718375,0.879062,0.750168,0.901156,0.754734,197,2,3
2026/02/05/14:17:57,43.719004,0.879062,0.750168,0.901156,0.754734,197,2,3
2026/02/05/14:17:58,44.719720,0.879062,0.750168,0.901156,0.754734,197,2,3
2026/02/05/14:17:59,45.720423,0.879062,0.750168,0.901156,0.754734,197,2,3
2026/02/05/14:18:00,46.721014,0.879062,0.750168,0.901156,0.754734,197,2,3
2026/02/05/14:18:01,47.721756,0.879062,0.750168,0.901156,0.754734,197,2,3
2026/02/05/14:18:02,48.722689,0.879062,0.750168,0.901156,0.754734,197,2,3
2026/02/05/14:18:03,49.723284,0.898000,0.772961,0.920094,0.777526,203,2,3
2026/02/05/14:18:04,50.723957,0.898000,0.772961,0.926438,0.779811,203,3,3
2026/02/05/14:18:05,51.724547,0.884500,0.755423,0.912937,0.762273,200,3,6
2026/02/05/14:18:06,52.725266,0.884500,0.755423,0.912937,0.762273,200,3,6
2026/02/05/14:18:07,53.725922,0.884500,0.755423,0.912937,0.762273,200,3,6
2026/02/05/14:18:08,54.726536,0.884500,0.755423,0.912937,0.762273,200,3,6
2026/02/05/14:18:09,55.727154,0.884500,0.755423,0.912937,0.762273,200,3,6
2026/02/05/14:18:10,56.727752,0.884500,0.755423,0.912937,0.762273,200,3,6
2026/02/05/14:18:11,57.728382,0.884500,0.755423,0.912937,0.762273,200,3,6
2026/02/05/14:18:12,58.729007,0.884500,0.755423,0.912937,0.762273,200,3,6
2026/02/05/14:18:13,59.729636,0.884500,0.755423,0.912937,0.762273,200,3,6
2026/02/05/14:18:14,60.730212,0.884500,0.755423,0.912937,0.762273,200,3,6
2026/02/05/14:18:15,61.730760,0.884500,0.755423,0.912937,0.762273,200,3,6
2026/02/05/14:18:16,62.731408,0.884500,0.755423,0.912937,0.762273,200,3,6
2026/02/05/14:18:17,63.731931,0.884500,0.755423,0.912937,0.762273,200,3,6
2026/02/05/14:18:18,64.732424,0.884500,0.755423,0.912937,0.762273,200,3,6
2026/02/05/14:18:19,65.733069,0.884500,0.755423,0.912937,0.762273,200,3,6
2026/02/05/14:18:20,66.733614,0.884500,0.755423,0.912937,0.762273,200,3,6
2026/02/05/14:18:21,67.734213,0.888969,0.746038,0.911062,0.750603,200,2,7
2026/02/05/14:18:22,68.734859,0.888969,0.746038,0.911062,0.750603,200,2,7
2026/02/05/14:18:23,69.735485,0.888969,0.746038,0.911062,0.750603,200,2,7
2026/02/05/14:18:24,70.736407,0.882625,0.743753,0.904719,0.748318,199,2,8
2026/02/05/14:18:25,71.737140,0.882625,0.743753,0.904719,0.748318,199,2,8
2026/02/05/14:18:26,72.737885,0.882625,0.743753,0.904719,0.748318,199,2,8
2026/02/05/14:18:27,73.738663,0.882625,0.743753,0.904719,0.748318,199,2,8
2026/02/05/14:18:28,74.739249,0.882625,0.743753,0.904719,0.748318,199,2,8
2026/02/05/14:18:29,75.739982,0.882625,0.743753,0.904719,0.748318,199,2,8
2026/02/05/14:18:30,76.740732,0.882625,0.743753,0.904719,0.748318,199,2,8
2026/02/05/14:18:31,77.741310,0.882625,0.743753,0.904719,0.748318,199,2,8
2026/02/05/14:18:32,78.741960,0.882625,0.743753,0.904719,0.748318,199,2,8
2026/02/05/14:18:33,79.757560,0.882625,0.743753,0.904719,0.748318,199,2,8
2026/02/05/14:18:34,80.758166,0.882625,0.743753,0.904719,0.748318,199,2,8
2026/02/05/14:18:35,81.758864,0.882625,0.743753,0.904719,0.748318,199,2,8
2026/02/05/14:18:36,82.817418,0.882625,0.743753,0.904719,0.748318,199,2,8
2026/02/05/14:18:40,86.520718,0.893062,0.747146,0.915156,0.751712,201,2,8
2026/02/05/14:18:41,87.521165,0.917625,0.766897,0.960094,0.775112,210,4,8
2026/02/05/14:18:42,88.521863,0.917625,0.766897,0.960094,0.775112,210,4,8
2026/02/05/14:18:43,89.522422,0.912094,0.761135,0.954562,0.769349,207,4,11
2026/02/05/14:18:44,90.523221,0.912094,0.761135,0.954562,0.769349,207,4,11
2026/02/05/14:18:45,91.523908,0.912094,0.761135,0.954562,0.769349,207,4,11
2026/02/05/14:18:46,92.524581,0.912094,0.761135,0.954562,0.769349,207,4,11
2026/02/05/14:18:47,93.525275,0.912094,0.761135,0.954562,0.769349,207,4,11
2026/02/05/14:18:48,94.525920,0.912094,0.761135,0.954562,0.769349,207,4,11
2026/02/05/14:18:49,95.526511,0.912094,0.761135,0.954562,0.769349,207,4,11
2026/02/05/14:18:50,96.527129,0.912094,0.761135,0.954562,0.769349,207,4,11
2026/02/05/14:18:51,97.527773,0.912094,0.761135,0.974906,0.774750,207,7,11
2026/02/05/14:18:52,98.528487,0.912094,0.761135,0.974906,0.774750,207,7,11
2026/02/05/14:18:53,99.529052,0.912094,0.761135,0.974906,0.774750,207,7,11
2026/02/05/14:18:54,100.529668,0.912094,0.761135,0.954562,0.769349,207,4,11
