timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,unsched_p1,deletions_cum_p1
2026/01/19/14:32:55,5.867229,0.260375,0.183635,0.262688,0.191177,63,1,0
2026/01/19/14:32:56,6.867397,0.301156,0.233163,0.301156,0.233163,74,0,0
2026/01/19/14:32:57,7.867485,0.352875,0.283626,0.352875,0.283626,86,0,0
2026/01/19/14:32:58,8.867640,0.393625,0.331143,0.393625,0.331143,96,0,0
2026/01/19/14:32:59,9.867721,0.416125,0.350774,0.416125,0.350774,103,0,0
2026/01/19/14:33:00,10.867807,0.447500,0.394986,0.450313,0.397409,111,1,0
2026/01/19/14:33:01,11.867967,0.497000,0.435695,0.497000,0.435695,122,0,0
2026/01/19/14:33:02,12.868046,0.560187,0.472800,0.560187,0.472800,131,0,0
2026/01/19/14:33:03,13.868172,0.595313,0.521929,0.595313,0.521929,141,0,0
2026/01/19/14:33:04,14.868286,0.624750,0.578060,0.624750,0.578060,151,0,0
2026/01/19/14:33:05,15.868329,0.642094,0.605730,0.642094,0.605730,159,0,1
2026/01/19/14:33:06,16.868467,0.698625,0.653920,0.698625,0.653920,170,0,1
2026/01/19/14:33:07,17.868573,0.727375,0.686288,0.729625,0.688149,178,1,1
2026/01/19/14:33:08,18.868669,0.759281,0.709910,0.762938,0.711656,187,1,1
2026/01/19/14:33:09,19.868757,0.806937,0.737541,0.806937,0.737541,199,0,1
2026/01/19/14:33:10,20.868918,0.833875,0.774986,0.833875,0.774986,209,0,1
2026/01/19/14:33:11,21.869072,0.844437,0.799805,0.859437,0.809243,214,4,1
2026/01/19/14:33:12,22.869112,0.844437,0.799805,0.879313,0.827951,214,10,1
2026/01/19/14:33:13,23.869205,0.844437,0.799805,0.879313,0.827951,214,10,1
2026/01/19/14:33:14,24.882933,0.844437,0.799805,0.888281,0.837683,214,14,1
2026/01/19/14:33:15,25.883083,0.844437,0.799805,0.898000,0.849138,214,18,1
2026/01/19/14:33:16,26.883163,0.872281,0.822945,0.893188,0.845735,222,9,2
2026/01/19/14:33:17,27.883256,0.893188,0.845735,0.893188,0.845735,231,0,2
2026/01/19/14:33:18,28.883343,0.893188,0.845735,0.893188,0.845735,231,0,2
2026/01/19/14:33:19,29.883448,0.898000,0.849138,0.898000,0.849138,232,0,2
2026/01/19/14:33:20,30.883540,0.898000,0.849138,0.898000,0.849138,232,0,2
2026/01/19/14:33:21,31.883657,0.898000,0.849138,0.898000,0.849138,232,0,2
2026/01/19/14:33:22,32.883757,0.898000,0.849138,0.898000,0.849138,232,0,2
2026/01/19/14:33:23,33.883883,0.898000,0.849138,0.898000,0.849138,232,0,2
2026/01/19/14:33:24,34.883919,0.893406,0.841799,0.893406,0.841799,230,0,4
2026/01/19/14:33:25,35.884021,0.893406,0.841799,0.893406,0.841799,230,0,4
2026/01/19/14:33:26,36.884104,0.893406,0.841799,0.893406,0.841799,230,0,4
2026/01/19/14:33:27,37.884202,0.893406,0.841799,0.893406,0.841799,230,0,4
2026/01/19/14:33:28,38.884296,0.893406,0.841799,0.893406,0.841799,230,0,4
2026/01/19/14:33:29,39.884423,0.890188,0.836722,0.890188,0.836722,229,0,5
2026/01/19/14:33:30,40.892928,0.890188,0.836722,0.890188,0.836722,229,0,5
