scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
default,nodes=32_prio=4_arrival=4s,3,0.0,0.2377,0.243,0.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.234,0.0714,0.0562,0.0674,0.4377
default,nodes=32_prio=4_arrival=4s,3,1.0001,0.2582,0.2562,0.2582,27.0026,14.0013,14.0013,6.0006,61.0059,0.0,0.0,0.0,0.0,0.0,0.6954,0.0451,0.0434,0.0681,0.2591
default,nodes=32_prio=4_arrival=4s,3,1.0001,0.2964,0.3269,0.3269,22.0022,16.0016,8.0008,12.0012,58.0059,0.0,0.0,0.0,0.0,0.0,1.5106,0.0734,0.0447,0.0574,0.5383
default,nodes=32_prio=4_arrival=4s,3,1.0002,0.2627,0.2844,0.2844,20.0047,20.0047,19.0045,11.0026,70.0164,0.0,0.0,0.0,0.0,0.0,1.4959,0.0958,0.0806,0.0767,0.5156
default,nodes=32_prio=4_arrival=4s,3,2.0002,0.3178,0.3153,0.3178,60.0058,29.0028,29.0028,15.0015,133.0129,0.0,0.0,0.0,0.0,0.0,0.6954,0.0451,0.0434,0.0681,0.2591
default,nodes=32_prio=4_arrival=4s,3,2.0002,0.3351,0.4513,0.4513,44.0044,38.0038,19.0019,26.0026,127.0127,0.0,0.0,0.0,0.0,0.0,1.5106,0.0734,0.0447,0.0574,0.5383
default,nodes=32_prio=4_arrival=4s,3,2.0003,0.3119,0.3311,0.3311,45.0065,43.0064,39.0059,24.0035,151.0224,0.0,0.0,0.0,0.0,0.0,1.4959,0.0958,0.0806,0.0767,0.5156
default,nodes=32_prio=4_arrival=4s,3,3.0003,0.3723,0.3427,0.3723,96.009,48.0045,44.0041,25.0023,213.0199,0.0,0.0,0.0,0.0,0.0,0.6954,0.0451,0.0434,0.0681,0.2591
default,nodes=32_prio=4_arrival=4s,3,3.0004,0.3973,0.4949,0.4949,73.0097,62.0082,30.0039,41.0053,206.027,0.0,0.0,0.0,0.0,0.0,1.5106,0.0734,0.0447,0.0574,0.5383
default,nodes=32_prio=4_arrival=4s,3,3.0004,0.346,0.3605,0.3605,73.0097,68.0093,62.0086,39.0053,242.0328,0.0,0.0,0.0,2.0,2.0,1.4959,0.0958,0.0806,0.0767,0.5156
default,nodes=32_prio=4_arrival=4s,3,4.0005,0.4345,0.3644,0.4345,134.0157,67.0078,62.0073,41.0052,304.0361,0.0,0.0,0.0,0.0,0.0,0.6954,0.0451,0.0434,0.0681,0.2591
default,nodes=32_prio=4_arrival=4s,3,4.0005,0.449,0.5366,0.5366,108.0136,88.011,42.0052,58.0072,296.037,0.0,0.0,0.0,0.0,0.0,1.5106,0.0734,0.0447,0.0574,0.5383
default,nodes=32_prio=4_arrival=4s,3,4.0006,0.3642,0.4101,0.4101,101.0142,97.0139,90.013,54.0077,342.0488,0.0,0.0,0.0,2.0,2.0,1.4959,0.0958,0.0806,0.0767,0.5156
default,nodes=32_prio=4_arrival=4s,3,5.0005,0.4916,0.4244,0.4916,173.0173,92.0089,80.0081,59.0059,404.0402,0.0,0.0,0.0,0.0,0.0,0.6954,0.0451,0.0434,0.0681,0.2591
default,nodes=32_prio=4_arrival=4s,3,5.0006,0.5187,0.5674,0.5674,144.0174,118.0142,59.007,76.0091,397.0477,0.0,0.0,0.0,0.0,0.0,1.5106,0.0734,0.0447,0.0574,0.5383
default,nodes=32_prio=4_arrival=4s,3,5.0007,0.4478,0.4467,0.4478,130.0188,129.019,122.0181,73.0107,454.0666,0.0,0.0,0.0,2.0,2.0,1.4959,0.0958,0.0806,0.0767,0.5156
default,nodes=32_prio=4_arrival=4s,3,6.0006,0.5307,0.4546,0.5307,216.0211,119.0112,99.0097,80.0078,514.0498,0.0,0.0,0.0,0.0,0.0,0.6954,0.0451,0.0434,0.0681,0.2591
default,nodes=32_prio=4_arrival=4s,3,6.0007,0.5789,0.6198,0.6198,184.0218,156.0184,77.009,94.0111,511.0603,0.0,0.0,0.0,0.0,0.0,1.5106,0.0734,0.0447,0.0574,0.5383
default,nodes=32_prio=4_arrival=4s,3,6.0008,0.4955,0.4834,0.4955,163.022,163.0222,158.0216,92.0125,576.0783,0.0,0.0,0.0,2.0,2.0,1.4959,0.0958,0.0806,0.0767,0.5156
default,nodes=32_prio=4_arrival=4s,3,7.0007,0.5582,0.4856,0.5582,263.0253,147.0138,121.0117,104.0099,635.0607,0.0,0.0,0.0,0.0,0.0,0.6954,0.0451,0.0434,0.0681,0.2591
default,nodes=32_prio=4_arrival=4s,3,7.0008,0.6141,0.6845,0.6845,230.0254,195.0214,97.0106,115.0127,637.0701,0.0,0.0,0.0,0.0,0.0,1.5106,0.0734,0.0447,0.0574,0.5383
default,nodes=32_prio=4_arrival=4s,3,7.001,0.524,0.5217,0.524,198.0262,199.0266,199.0265,113.015,709.0943,0.0,0.0,0.0,2.0,2.0,1.4959,0.0958,0.0806,0.0767,0.5156
default,nodes=32_prio=4_arrival=4s,3,8.0008,0.6224,0.5279,0.6224,314.0302,179.0168,146.0141,129.0123,768.0734,0.0,0.0,0.0,0.0,0.0,0.6954,0.0451,0.0434,0.0681,0.2591
default,nodes=32_prio=4_arrival=4s,3,8.0009,0.6308,0.7017,0.7017,278.0308,237.0262,118.013,137.0152,770.0853,0.0,0.0,0.0,0.0,0.0,1.5106,0.0734,0.0447,0.0574,0.5383
default,nodes=32_prio=4_arrival=4s,3,8.001,0.5478,0.542,0.5478,236.0293,236.0296,243.0301,135.0168,850.1057,0.0,0.0,0.0,2.0,2.0,1.4959,0.0958,0.0806,0.0767,0.5156
default,nodes=32_prio=4_arrival=4s,3,9.0009,0.663,0.555,0.663,369.0355,212.02,171.0165,157.015,909.0869,0.0,0.0,0.0,0.0,0.0,0.6954,0.0451,0.0434,0.0681,0.2591
default,nodes=32_prio=4_arrival=4s,3,9.001,0.6675,0.7234,0.7234,327.0359,283.031,140.0152,162.0178,912.0999,0.0,0.0,0.0,0.0,0.0,1.5106,0.0734,0.0447,0.0574,0.5383
default,nodes=32_prio=4_arrival=4s,3,9.0012,0.5748,0.5726,0.5748,278.0343,278.0346,287.0353,158.0195,1001.1237,0.0,0.0,0.0,2.0,2.0,1.4959,0.0958,0.0806,0.0767,0.5156
default,nodes=32_prio=4_arrival=4s,3,10.0009,0.7004,0.5724,0.7004,422.0396,248.0228,200.0187,188.0174,1058.0985,3.0,0.0,0.0,0.0,3.0,0.6954,0.0451,0.0434,0.0681,0.2591
default,nodes=32_prio=4_arrival=4s,3,10.0011,0.7035,0.7668,0.7668,376.0413,330.0362,171.0187,189.0208,1066.117,0.0,0.0,0.0,0.0,0.0,1.5106,0.0734,0.0447,0.0574,0.5383
default,nodes=32_prio=4_arrival=4s,3,10.0012,0.6192,0.6034,0.6192,326.0382,320.038,335.0392,181.0214,1162.1367,0.0,0.0,0.0,2.0,2.0,1.4959,0.0958,0.0806,0.0767,0.5156
default,nodes=32_prio=4_arrival=4s,3,11.001,0.7375,0.6424,0.7375,480.0448,287.0263,229.0213,222.0204,1218.1128,3.0,0.0,0.0,0.0,3.0,0.6954,0.0451,0.0434,0.0681,0.2591
default,nodes=32_prio=4_arrival=4s,3,11.0012,0.732,0.8062,0.8062,425.0443,381.0393,206.0208,216.0225,1228.1269,1.0,0.0,0.0,0.0,1.0,1.5106,0.0734,0.0447,0.0574,0.5383
default,nodes=32_prio=4_arrival=4s,3,11.0013,0.6368,0.627,0.6368,383.0439,362.0422,383.044,204.0237,1332.1537,0.0,0.0,0.0,2.0,2.0,1.4959,0.0958,0.0806,0.0767,0.5156
default,nodes=32_prio=4_arrival=4s,3,12.0011,0.7756,0.6474,0.7756,534.0499,327.0301,262.0245,259.024,1382.1285,8.0,0.0,0.0,0.0,8.0,0.6954,0.0451,0.0434,0.0681,0.2591
default,nodes=32_prio=4_arrival=4s,3,12.0013,0.7579,0.8315,0.8315,475.0501,434.0454,242.0249,247.026,1398.1464,1.0,0.0,0.0,0.0,1.0,1.5106,0.0734,0.0447,0.0574,0.5383
