scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean
default,nodes=16_prio=1_arrival=8s,3,0.0,0.2174,0.2147,0.2218,0.2194,27.3333,0.6667,0.0
default,nodes=16_prio=1_arrival=8s,3,1.0001,0.2974,0.2333,0.3034,0.2392,36.0,1.0,0.0
default,nodes=16_prio=1_arrival=8s,3,1.0001,0.3204,0.3158,0.3204,0.3158,37.0,0.0,0.0
default,nodes=16_prio=1_arrival=8s,3,1.0002,0.2899,0.3388,0.2899,0.3388,39.0,0.0,0.0
default,nodes=16_prio=1_arrival=8s,3,2.0001,0.3675,0.2818,0.3675,0.2818,46.0,0.0,0.0
default,nodes=16_prio=1_arrival=8s,3,2.0003,0.4127,0.4896,0.4127,0.4896,52.0,0.0,0.0
default,nodes=16_prio=1_arrival=8s,3,2.0003,0.4231,0.3944,0.4231,0.3944,49.0,0.0,0.0
default,nodes=16_prio=1_arrival=8s,3,3.0002,0.4649,0.3299,0.477,0.3363,57.0,1.0,0.0
default,nodes=16_prio=1_arrival=8s,3,3.0003,0.4873,0.5646,0.4873,0.5646,63.0,0.0,0.0
default,nodes=16_prio=1_arrival=8s,3,3.0004,0.4979,0.4635,0.4979,0.4635,59.0,0.0,0.0
default,nodes=16_prio=1_arrival=8s,3,4.0004,0.5576,0.409,0.5576,0.409,68.0,0.0,0.0
default,nodes=16_prio=1_arrival=8s,3,4.0004,0.5856,0.6805,0.5856,0.6805,72.0,0.0,0.0
default,nodes=16_prio=1_arrival=8s,3,4.0005,0.5941,0.5193,0.5941,0.5193,70.0,0.0,0.0
default,nodes=16_prio=1_arrival=8s,3,5.0004,0.6746,0.5332,0.6746,0.5332,81.0,0.0,0.0
default,nodes=16_prio=1_arrival=8s,3,5.0006,0.6789,0.738,0.7082,0.7431,82.0,1.0,0.0
default,nodes=16_prio=1_arrival=8s,3,5.0006,0.6314,0.5383,0.6606,0.5444,75.0,1.0,0.0
default,nodes=16_prio=1_arrival=8s,3,6.0006,0.734,0.5984,0.734,0.5984,90.0,0.0,0.0
default,nodes=16_prio=1_arrival=8s,3,6.0008,0.7057,0.7665,0.7349,0.7716,87.0,1.0,0.0
default,nodes=16_prio=1_arrival=8s,3,6.0008,0.6719,0.6006,0.7856,0.6238,82.0,4.0,0.0
default,nodes=16_prio=1_arrival=8s,3,7.0007,0.791,0.6507,0.791,0.6507,96.0,0.0,0.0
default,nodes=16_prio=1_arrival=8s,3,7.0009,0.7636,0.8349,0.7928,0.8401,99.0,1.0,0.0
default,nodes=16_prio=1_arrival=8s,3,7.001,0.7219,0.6624,0.8874,0.6956,89.0,6.0,0.0
default,nodes=16_prio=1_arrival=8s,3,8.0008,0.8222,0.6897,0.829,0.7036,103.0,1.0,0.0
default,nodes=16_prio=1_arrival=8s,3,8.0009,0.8354,0.892,0.8646,0.8972,109.0,1.0,0.0
default,nodes=16_prio=1_arrival=8s,3,8.0011,0.7377,0.6704,0.9032,0.7035,91.0,6.0,0.0
default,nodes=16_prio=1_arrival=8s,3,9.0009,0.8499,0.7425,0.8499,0.7425,107.0,0.0,0.0
default,nodes=16_prio=1_arrival=8s,3,9.0011,0.8479,0.8971,0.8772,0.9023,110.0,1.0,0.0
default,nodes=16_prio=1_arrival=8s,3,9.0011,0.7377,0.6704,0.9032,0.7035,91.0,6.0,0.0
default,nodes=16_prio=1_arrival=8s,3,10.0009,0.8499,0.7425,0.8499,0.7425,107.0,0.0,0.0
