scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
default,nodes=16_prio=4_arrival=8s,3,0.0,0.14,0.174,0.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7268,0.093,0.072,0.0969,0.5899
default,nodes=16_prio=4_arrival=8s,3,1.0001,0.1358,0.1008,0.1358,6.0008,0.0,1.0001,6.0008,13.0017,0.0,0.0,0.0,0.0,0.0,1.0414,0.1163,0.0767,0.0789,0.3999
default,nodes=16_prio=4_arrival=8s,3,1.0001,0.3436,0.3654,0.3654,20.0026,11.0014,7.0009,2.0003,40.0052,0.0,0.0,0.0,0.0,0.0,1.0298,0.0822,0.0737,0.0903,0.3826
default,nodes=16_prio=4_arrival=8s,3,1.0001,0.2346,0.2919,0.2919,12.0017,11.0015,8.0011,3.0004,34.0047,0.0,0.0,0.0,0.0,0.0,3.1092,0.0806,0.0655,0.1214,0.9872
default,nodes=16_prio=4_arrival=8s,3,2.0002,0.3743,0.3506,0.3743,20.002,11.001,3.0003,12.0013,46.0045,0.0,0.0,0.0,0.0,0.0,1.0414,0.1163,0.0767,0.0789,0.3999
default,nodes=16_prio=4_arrival=8s,3,2.0002,0.3133,0.3492,0.3492,27.0032,25.003,19.0023,7.0008,78.0093,0.0,0.0,0.0,0.0,0.0,3.1092,0.0806,0.0655,0.1214,0.9872
default,nodes=16_prio=4_arrival=8s,3,2.0003,0.4609,0.4486,0.4609,44.0057,24.0031,19.0025,5.0006,92.0119,0.0,0.0,0.0,0.0,0.0,1.0298,0.0822,0.0737,0.0903,0.3826
default,nodes=16_prio=4_arrival=8s,3,3.0003,0.4971,0.4898,0.4971,37.0037,25.0024,10.001,19.002,91.0092,0.0,0.0,0.0,0.0,0.0,1.0414,0.1163,0.0767,0.0789,0.3999
default,nodes=16_prio=4_arrival=8s,3,3.0003,0.4945,0.4764,0.4945,69.0075,38.0041,31.0033,10.001,148.0161,0.0,0.0,0.0,0.0,0.0,1.0298,0.0822,0.0737,0.0903,0.3826
default,nodes=16_prio=4_arrival=8s,3,3.0004,0.407,0.44,0.44,45.006,41.0055,35.0047,13.0018,134.018,0.0,0.0,0.0,0.0,0.0,3.1092,0.0806,0.0655,0.1214,0.9872
default,nodes=16_prio=4_arrival=8s,3,4.0004,0.5751,0.6075,0.6075,78.0084,47.005,32.0034,24.0026,181.0194,0.0,0.0,0.0,0.0,0.0,1.0356,0.0992,0.0752,0.0846,0.3913
default,nodes=16_prio=4_arrival=8s,3,4.0005,0.5136,0.5267,0.5267,64.0081,61.0076,54.0068,23.0028,202.0253,0.0,0.0,0.0,0.0,0.0,3.1092,0.0806,0.0655,0.1214,0.9872
default,nodes=16_prio=4_arrival=8s,3,5.0005,0.6872,0.6674,0.6872,134.0128,69.0067,61.0059,27.0024,291.0278,0.0,0.0,0.0,0.0,0.0,1.0298,0.0822,0.0737,0.0903,0.3826
default,nodes=16_prio=4_arrival=8s,3,5.0005,0.6435,0.8395,0.8395,78.0078,61.0059,29.0028,45.0045,213.0211,2.0,0.0,0.0,0.0,2.0,1.0414,0.1163,0.0767,0.0789,0.3999
default,nodes=16_prio=4_arrival=8s,3,5.0006,0.6016,0.6338,0.6338,89.0101,84.0095,73.0084,34.0038,280.0318,0.0,0.0,0.0,0.0,0.0,3.1092,0.0806,0.0655,0.1214,0.9872
default,nodes=16_prio=4_arrival=8s,3,6.0006,0.8197,0.7135,0.8197,172.0176,88.0091,78.008,40.004,378.0387,0.0,0.0,0.0,0.0,0.0,1.0298,0.0822,0.0737,0.0903,0.3826
default,nodes=16_prio=4_arrival=8s,3,6.0006,0.6485,0.8446,0.8446,99.0104,81.0084,40.0042,59.0063,279.0293,2.0,0.0,0.0,0.0,2.0,1.0414,0.1163,0.0767,0.0789,0.3999
default,nodes=16_prio=4_arrival=8s,3,6.0007,0.6817,0.6875,0.6875,114.0127,110.0122,96.0108,49.0053,369.0411,0.0,0.0,0.0,0.0,0.0,3.1092,0.0806,0.0655,0.1214,0.9872
default,nodes=16_prio=4_arrival=8s,3,7.0007,0.8882,0.7484,0.8882,211.0208,108.0107,96.0095,56.0053,471.0463,1.0,0.0,0.0,0.0,1.0,1.0298,0.0822,0.0737,0.0903,0.3826
