scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
default,nodes=16_prio=4_arrival=16s,3,0.0,0.1305,0.1668,0.1668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6481,0.1025,0.0822,0.091,1.4295
default,nodes=16_prio=4_arrival=16s,3,1.0001,0.2258,0.2747,0.2747,12.0013,11.0012,6.0006,3.0003,32.0035,0.0,0.0,0.0,0.0,0.0,7.2019,0.0905,0.0909,0.0933,2.0013
default,nodes=16_prio=4_arrival=16s,3,1.0002,0.2602,0.2367,0.2602,10.0015,7.0011,2.0003,6.0009,25.0039,0.0,0.0,0.0,0.0,0.0,2.2811,0.1304,0.1036,0.0679,0.7877
default,nodes=16_prio=4_arrival=16s,3,1.0002,0.3138,0.3433,0.3433,18.0028,11.0017,5.0008,2.0003,36.0057,0.0,0.0,0.0,0.0,0.0,4.4613,0.0865,0.0521,0.1119,1.4995
default,nodes=16_prio=4_arrival=16s,3,2.0002,0.4394,0.4112,0.4394,27.003,20.0022,5.0006,12.0014,64.0072,0.0,0.0,0.0,0.0,0.0,2.2811,0.1304,0.1036,0.0679,0.7877
default,nodes=16_prio=4_arrival=16s,3,2.0003,0.4078,0.4176,0.4176,41.005,23.0029,16.0018,4.0005,84.0102,0.0,0.0,0.0,0.0,0.0,4.4613,0.0865,0.0521,0.1119,1.4995
default,nodes=16_prio=4_arrival=16s,3,2.0003,0.2908,0.3368,0.3368,26.0035,24.0032,17.0024,7.0009,74.01,0.0,0.0,0.0,0.0,0.0,7.2019,0.0905,0.0909,0.0933,2.0013
default,nodes=16_prio=4_arrival=16s,3,3.0004,0.5108,0.5026,0.5108,68.0078,37.0043,29.0032,10.0011,144.0163,0.0,0.0,0.0,0.0,0.0,4.4613,0.0865,0.0521,0.1119,1.4995
default,nodes=16_prio=4_arrival=16s,3,3.0004,0.5378,0.5475,0.5475,45.0052,35.004,13.0015,20.0024,113.0132,0.0,0.0,0.0,0.0,0.0,2.2811,0.1304,0.1036,0.0679,0.7877
default,nodes=16_prio=4_arrival=16s,3,3.0004,0.3866,0.4277,0.4277,44.0054,40.0049,32.0039,12.0015,128.0156,0.0,0.0,0.0,0.0,0.0,7.2019,0.0905,0.0909,0.0933,2.0013
