scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean,util_eff_run_mean,util_eff_req_mean,running_total_mean,deletions_cum_total_mean
default,nodes=32_prio=1_arrival=16s,3,5.0005,0.462,0.3723,0.462,0.3723,99.0,0.0,0.0,0.462,0.462,99.0,0.0
default,nodes=32_prio=1_arrival=16s,3,5.0006,0.4691,0.415,0.473,0.4196,117.0,1.0,0.0,0.4691,0.473,117.0,0.0
default,nodes=32_prio=1_arrival=16s,3,6.0006,0.5057,0.4041,0.5073,0.4062,110.0,1.0,0.0,0.5057,0.5073,110.0,0.0
default,nodes=32_prio=1_arrival=16s,3,6.0006,0.4428,0.482,0.4446,0.4839,116.0,1.0,0.0,0.482,0.4839,116.0,0.0
default,nodes=32_prio=1_arrival=16s,3,6.0007,0.5191,0.4599,0.5213,0.462,128.0,1.0,0.0,0.5191,0.5213,128.0,0.0
default,nodes=32_prio=1_arrival=16s,3,7.0007,0.5609,0.4708,0.5609,0.4708,121.0,0.0,0.0,0.5609,0.5609,121.0,0.0
default,nodes=32_prio=1_arrival=16s,3,7.0007,0.4678,0.5047,0.4718,0.5068,125.0,1.0,0.0,0.5047,0.5068,125.0,0.0
default,nodes=32_prio=1_arrival=16s,3,7.0008,0.574,0.4968,0.574,0.4968,137.0,0.0,0.0,0.574,0.574,137.0,0.0
default,nodes=32_prio=1_arrival=16s,3,8.0008,0.6361,0.4932,0.6361,0.4932,130.0,0.0,0.0,0.6361,0.6361,130.0,0.0
default,nodes=32_prio=1_arrival=16s,3,8.0008,0.5188,0.5382,0.5188,0.5382,136.0,0.0,0.0,0.5382,0.5382,136.0,0.0
default,nodes=32_prio=1_arrival=16s,3,8.0009,0.6093,0.5417,0.6093,0.5417,144.0,0.0,3.0,0.6093,0.6093,144.0,3.0
default,nodes=32_prio=1_arrival=16s,3,9.001,0.6648,0.5335,0.6648,0.5335,140.0,0.0,0.0,0.6648,0.6648,140.0,0.0
default,nodes=32_prio=1_arrival=16s,3,9.001,0.5434,0.5797,0.5452,0.5834,146.0,1.0,0.0,0.5797,0.5834,146.0,0.0
default,nodes=32_prio=1_arrival=16s,3,9.0011,0.6328,0.5922,0.6328,0.5922,154.0,0.0,3.0,0.6328,0.6328,154.0,3.0
default,nodes=32_prio=1_arrival=16s,3,10.0011,0.5919,0.6197,0.5938,0.6224,158.0,1.0,0.0,0.6197,0.6224,158.0,0.0
default,nodes=32_prio=1_arrival=16s,3,10.0012,0.707,0.5665,0.707,0.5665,150.0,0.0,0.0,0.707,0.707,150.0,0.0
default,nodes=32_prio=1_arrival=16s,3,10.0012,0.6572,0.6287,0.6572,0.6287,163.0,0.0,3.0,0.6572,0.6572,163.0,3.0
default,nodes=32_prio=1_arrival=16s,3,11.0012,0.6222,0.6687,0.6222,0.6687,170.0,0.0,0.0,0.6687,0.6687,170.0,0.0
default,nodes=32_prio=1_arrival=16s,3,11.0013,0.7389,0.5952,0.7574,0.5997,157.0,2.0,0.0,0.7389,0.7574,157.0,0.0
default,nodes=32_prio=1_arrival=16s,3,11.0014,0.7082,0.665,0.7198,0.6724,172.0,1.0,3.0,0.7082,0.7198,172.0,3.0
default,nodes=32_prio=1_arrival=16s,3,12.0013,0.6697,0.6986,0.6839,0.7005,178.0,1.0,0.0,0.6986,0.7005,178.0,0.0
default,nodes=32_prio=1_arrival=16s,3,12.0014,0.7902,0.6473,0.8024,0.6497,169.0,1.0,0.0,0.7902,0.8024,169.0,0.0
default,nodes=32_prio=1_arrival=16s,3,12.0015,0.7471,0.7076,0.7471,0.7076,184.0,0.0,3.0,0.7471,0.7471,184.0,3.0
default,nodes=32_prio=1_arrival=16s,3,13.0014,0.7128,0.7356,0.727,0.7374,188.0,1.0,0.0,0.7356,0.7374,188.0,0.0
default,nodes=32_prio=1_arrival=16s,3,13.0016,0.7861,0.7279,0.7861,0.7279,193.0,0.0,3.0,0.7861,0.7861,193.0,3.0
default,nodes=32_prio=1_arrival=16s,3,13.0016,0.828,0.6687,0.8501,0.6732,178.0,2.0,0.0,0.828,0.8501,178.0,0.0
default,nodes=32_prio=1_arrival=16s,3,14.0015,0.7384,0.7611,0.7743,0.8193,195.0,6.0,0.0,0.7611,0.8193,195.0,0.0
default,nodes=32_prio=1_arrival=16s,3,14.0017,0.8279,0.7579,0.8279,0.7579,204.0,0.0,3.0,0.8279,0.8279,204.0,3.0
default,nodes=32_prio=1_arrival=16s,3,14.0017,0.8546,0.7228,0.8767,0.7273,189.0,2.0,0.0,0.8546,0.8767,189.0,0.0
default,nodes=32_prio=1_arrival=16s,3,15.0017,0.7694,0.779,0.8228,0.8528,202.0,8.0,0.0,0.779,0.8528,202.0,0.0
default,nodes=32_prio=1_arrival=16s,3,15.0018,0.8425,0.7857,0.8425,0.7857,211.0,0.0,3.0,0.8425,0.8425,211.0,3.0
default,nodes=32_prio=1_arrival=16s,3,15.0019,0.8834,0.7536,0.9098,0.7615,198.0,3.0,0.0,0.8834,0.9098,198.0,0.0
default,nodes=32_prio=1_arrival=16s,3,16.0017,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,16.0019,0.8608,0.8095,0.8754,0.8274,219.0,3.0,3.0,0.8608,0.8754,219.0,3.0
default,nodes=32_prio=1_arrival=16s,3,16.002,0.892,0.7604,0.9141,0.7649,200.0,2.0,0.0,0.892,0.9141,200.0,0.0
default,nodes=32_prio=1_arrival=16s,3,17.0019,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,17.002,0.8739,0.8195,0.8863,0.8358,223.0,2.0,3.0,0.8739,0.8863,223.0,3.0
default,nodes=32_prio=1_arrival=16s,3,17.0021,0.8791,0.7502,0.9012,0.7547,197.0,2.0,3.0,0.8791,0.9012,197.0,3.0
default,nodes=32_prio=1_arrival=16s,3,18.002,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,18.0021,0.8739,0.8195,0.8863,0.8358,223.0,2.0,3.0,0.8739,0.8863,223.0,3.0
default,nodes=32_prio=1_arrival=16s,3,18.0022,0.8791,0.7502,0.9012,0.7547,197.0,2.0,3.0,0.8791,0.9012,197.0,3.0
default,nodes=32_prio=1_arrival=16s,3,19.0021,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,19.0022,0.8739,0.8195,0.8863,0.8358,223.0,2.0,3.0,0.8739,0.8863,223.0,3.0
default,nodes=32_prio=1_arrival=16s,3,19.0023,0.8791,0.7502,0.9012,0.7547,197.0,2.0,3.0,0.8791,0.9012,197.0,3.0
default,nodes=32_prio=1_arrival=16s,3,20.0023,0.8806,0.8261,0.893,0.8425,226.0,2.0,3.0,0.8806,0.893,226.0,3.0
default,nodes=32_prio=1_arrival=16s,3,20.0023,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,20.0025,0.8791,0.7502,0.9012,0.7547,197.0,2.0,3.0,0.8791,0.9012,197.0,3.0
default,nodes=32_prio=1_arrival=16s,3,21.0024,0.887,0.8269,0.8902,0.8414,228.0,1.0,4.0,0.887,0.8902,228.0,4.0
default,nodes=32_prio=1_arrival=16s,3,21.0024,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,21.0026,0.8791,0.7502,0.9012,0.7547,197.0,2.0,3.0,0.8791,0.9012,197.0,3.0
default,nodes=32_prio=1_arrival=16s,3,22.0025,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,22.0025,0.8919,0.8327,0.898,0.8491,230.0,2.0,4.0,0.8919,0.898,230.0,4.0
default,nodes=32_prio=1_arrival=16s,3,22.0027,0.8791,0.7502,0.9012,0.7547,197.0,2.0,3.0,0.8791,0.9012,197.0,3.0
default,nodes=32_prio=1_arrival=16s,3,23.0026,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,23.0026,0.8948,0.8347,0.898,0.8491,231.0,1.0,4.0,0.8948,0.898,231.0,4.0
default,nodes=32_prio=1_arrival=16s,3,23.0027,0.8791,0.7502,0.9012,0.7547,197.0,2.0,3.0,0.8791,0.9012,197.0,3.0
default,nodes=32_prio=1_arrival=16s,3,24.0027,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,24.0027,0.8948,0.8347,0.898,0.8491,231.0,1.0,4.0,0.8948,0.898,231.0,4.0
default,nodes=32_prio=1_arrival=16s,3,24.0028,0.898,0.773,0.9264,0.7798,203.0,3.0,3.0,0.898,0.9264,203.0,3.0
default,nodes=32_prio=1_arrival=16s,3,25.0028,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,25.0028,0.8948,0.8347,0.898,0.8491,231.0,1.0,4.0,0.8948,0.898,231.0,4.0
default,nodes=32_prio=1_arrival=16s,3,25.003,0.898,0.773,0.9264,0.7798,203.0,3.0,3.0,0.898,0.9264,203.0,3.0
default,nodes=32_prio=1_arrival=16s,3,26.0029,0.8948,0.8347,0.898,0.8491,231.0,1.0,4.0,0.8948,0.898,231.0,4.0
default,nodes=32_prio=1_arrival=16s,3,26.003,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,26.0031,0.8845,0.7554,0.9129,0.7623,200.0,3.0,6.0,0.8845,0.9129,200.0,6.0
default,nodes=32_prio=1_arrival=16s,3,27.0031,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,27.0031,0.8948,0.8347,0.898,0.8491,231.0,1.0,4.0,0.8948,0.898,231.0,4.0
default,nodes=32_prio=1_arrival=16s,3,27.0032,0.8845,0.7554,0.9129,0.7623,200.0,3.0,6.0,0.8845,0.9129,200.0,6.0
default,nodes=32_prio=1_arrival=16s,3,28.0032,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,28.0032,0.8948,0.8347,0.898,0.8491,231.0,1.0,4.0,0.8948,0.898,231.0,4.0
default,nodes=32_prio=1_arrival=16s,3,28.0034,0.8845,0.7554,0.9129,0.7623,200.0,3.0,6.0,0.8845,0.9129,200.0,6.0
default,nodes=32_prio=1_arrival=16s,3,29.0033,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,29.0034,0.8948,0.8347,0.898,0.8491,231.0,1.0,4.0,0.8948,0.898,231.0,4.0
default,nodes=32_prio=1_arrival=16s,3,29.0035,0.8845,0.7554,0.9129,0.7623,200.0,3.0,6.0,0.8845,0.9129,200.0,6.0
default,nodes=32_prio=1_arrival=16s,3,30.0034,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,30.0035,0.8948,0.8347,0.898,0.8491,231.0,1.0,4.0,0.8948,0.898,231.0,4.0
default,nodes=32_prio=1_arrival=16s,3,30.0036,0.8845,0.7554,0.9129,0.7623,200.0,3.0,6.0,0.8845,0.9129,200.0,6.0
default,nodes=32_prio=1_arrival=16s,3,31.0035,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,31.0037,0.8948,0.8347,0.898,0.8491,231.0,1.0,4.0,0.8948,0.898,231.0,4.0
default,nodes=32_prio=1_arrival=16s,3,31.0037,0.8845,0.7554,0.9129,0.7623,200.0,3.0,6.0,0.8845,0.9129,200.0,6.0
default,nodes=32_prio=1_arrival=16s,3,32.0036,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,32.0038,0.8845,0.7554,0.9129,0.7623,200.0,3.0,6.0,0.8845,0.9129,200.0,6.0
default,nodes=32_prio=1_arrival=16s,3,32.0038,0.8948,0.8347,0.898,0.8491,231.0,1.0,4.0,0.8948,0.898,231.0,4.0
default,nodes=32_prio=1_arrival=16s,3,33.0038,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,33.0039,0.8845,0.7554,0.9129,0.7623,200.0,3.0,6.0,0.8845,0.9129,200.0,6.0
default,nodes=32_prio=1_arrival=16s,3,33.004,0.8948,0.8347,0.898,0.8491,231.0,1.0,4.0,0.8948,0.898,231.0,4.0
default,nodes=32_prio=1_arrival=16s,3,34.0039,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,34.004,0.8845,0.7554,0.9129,0.7623,200.0,3.0,6.0,0.8845,0.9129,200.0,6.0
default,nodes=32_prio=1_arrival=16s,3,34.0041,0.8948,0.8347,0.898,0.8491,231.0,1.0,4.0,0.8948,0.898,231.0,4.0
default,nodes=32_prio=1_arrival=16s,3,35.004,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,35.0042,0.8845,0.7554,0.9129,0.7623,200.0,3.0,6.0,0.8845,0.9129,200.0,6.0
default,nodes=32_prio=1_arrival=16s,3,35.0043,0.8948,0.8347,0.898,0.8491,231.0,1.0,4.0,0.8948,0.898,231.0,4.0
default,nodes=32_prio=1_arrival=16s,3,36.0041,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,36.0043,0.8845,0.7554,0.9129,0.7623,200.0,3.0,6.0,0.8845,0.9129,200.0,6.0
default,nodes=32_prio=1_arrival=16s,3,36.0044,0.8948,0.8347,0.898,0.8491,231.0,1.0,4.0,0.8948,0.898,231.0,4.0
default,nodes=32_prio=1_arrival=16s,3,37.0042,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,37.0044,0.8845,0.7554,0.9066,0.76,200.0,2.0,6.0,0.8845,0.9066,200.0,6.0
default,nodes=32_prio=1_arrival=16s,3,37.0045,0.8948,0.8347,0.898,0.8491,231.0,1.0,4.0,0.8948,0.898,231.0,4.0
default,nodes=32_prio=1_arrival=16s,3,38.0043,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,38.0046,0.8845,0.7554,0.9066,0.76,200.0,2.0,6.0,0.8845,0.9066,200.0,6.0
default,nodes=32_prio=1_arrival=16s,3,38.0047,0.8948,0.8347,0.898,0.8491,231.0,1.0,4.0,0.8948,0.898,231.0,4.0
default,nodes=32_prio=1_arrival=16s,3,39.0044,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,39.0047,0.8845,0.7554,0.9066,0.76,200.0,2.0,6.0,0.8845,0.9066,200.0,6.0
default,nodes=32_prio=1_arrival=16s,3,39.0048,0.8948,0.8347,0.898,0.8491,231.0,1.0,4.0,0.8948,0.898,231.0,4.0
default,nodes=32_prio=1_arrival=16s,3,40.0045,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,40.0048,0.8845,0.7554,0.9066,0.76,200.0,2.0,6.0,0.8845,0.9066,200.0,6.0
default,nodes=32_prio=1_arrival=16s,3,40.005,0.8948,0.8347,0.898,0.8491,231.0,1.0,4.0,0.8948,0.898,231.0,4.0
default,nodes=32_prio=1_arrival=16s,3,41.0046,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,41.005,0.8845,0.7554,0.9066,0.76,200.0,2.0,6.0,0.8845,0.9066,200.0,6.0
default,nodes=32_prio=1_arrival=16s,3,41.0052,0.8948,0.8347,0.898,0.8491,231.0,1.0,4.0,0.8948,0.898,231.0,4.0
default,nodes=32_prio=1_arrival=16s,3,42.0048,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,42.0051,0.9195,0.7786,0.9518,0.785,211.0,3.0,6.0,0.9195,0.9518,211.0,6.0
default,nodes=32_prio=1_arrival=16s,3,42.0052,0.8948,0.8347,0.898,0.8491,231.0,1.0,4.0,0.8948,0.898,231.0,4.0
default,nodes=32_prio=1_arrival=16s,3,43.0049,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,43.0052,0.9195,0.7786,0.962,0.7868,211.0,4.0,6.0,0.9195,0.962,211.0,6.0
default,nodes=32_prio=1_arrival=16s,3,43.0054,0.8948,0.8347,0.898,0.8491,231.0,1.0,4.0,0.8948,0.898,231.0,4.0
default,nodes=32_prio=1_arrival=16s,3,44.005,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,44.0054,0.9195,0.7786,0.962,0.7868,211.0,4.0,6.0,0.9195,0.962,211.0,6.0
default,nodes=32_prio=1_arrival=16s,3,44.0055,0.8948,0.8347,0.898,0.8491,231.0,1.0,4.0,0.8948,0.898,231.0,4.0
default,nodes=32_prio=1_arrival=16s,3,45.0051,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,45.0056,0.914,0.7728,0.9564,0.781,208.0,4.0,9.0,0.914,0.9564,208.0,9.0
default,nodes=32_prio=1_arrival=16s,3,45.0056,0.8948,0.8347,0.898,0.8491,231.0,1.0,4.0,0.8948,0.898,231.0,4.0
default,nodes=32_prio=1_arrival=16s,3,46.0052,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,46.0056,0.914,0.7728,0.9564,0.781,208.0,4.0,9.0,0.914,0.9564,208.0,9.0
default,nodes=32_prio=1_arrival=16s,3,46.0057,0.8948,0.8347,0.898,0.8491,231.0,1.0,4.0,0.8948,0.898,231.0,4.0
default,nodes=32_prio=1_arrival=16s,3,47.0054,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,47.0057,0.914,0.7728,0.9564,0.781,208.0,4.0,9.0,0.914,0.9564,208.0,9.0
default,nodes=32_prio=1_arrival=16s,3,47.0058,0.8875,0.8262,0.8907,0.8407,229.0,1.0,6.0,0.8875,0.8907,229.0,6.0
default,nodes=32_prio=1_arrival=16s,3,48.0054,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,48.0058,0.914,0.7728,0.9768,0.7864,208.0,7.0,9.0,0.914,0.9768,208.0,9.0
default,nodes=32_prio=1_arrival=16s,3,48.006,0.8875,0.8262,0.8907,0.8407,229.0,1.0,6.0,0.8875,0.8907,229.0,6.0
default,nodes=32_prio=1_arrival=16s,3,49.0055,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,49.0059,0.914,0.7728,0.9768,0.7864,208.0,7.0,9.0,0.914,0.9768,208.0,9.0
default,nodes=32_prio=1_arrival=16s,3,49.0061,0.8875,0.8262,0.8907,0.8407,229.0,1.0,6.0,0.8875,0.8907,229.0,6.0
default,nodes=32_prio=1_arrival=16s,3,50.0056,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,50.006,0.914,0.7728,0.9564,0.781,208.0,4.0,9.0,0.914,0.9564,208.0,9.0
default,nodes=32_prio=1_arrival=16s,3,50.0063,0.8875,0.8262,0.8907,0.8407,229.0,1.0,6.0,0.8875,0.8907,229.0,6.0
default,nodes=32_prio=1_arrival=16s,3,51.0057,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,51.0061,0.914,0.7728,0.9564,0.781,208.0,4.0,9.0,0.914,0.9564,208.0,9.0
default,nodes=32_prio=1_arrival=16s,3,51.0064,0.8875,0.8262,0.8907,0.8407,229.0,1.0,6.0,0.8875,0.8907,229.0,6.0
default,nodes=32_prio=1_arrival=16s,3,52.0058,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,52.0063,0.914,0.7728,0.9564,0.781,208.0,4.0,9.0,0.914,0.9564,208.0,9.0
default,nodes=32_prio=1_arrival=16s,3,52.0066,0.8875,0.8262,0.8907,0.8407,229.0,1.0,6.0,0.8875,0.8907,229.0,6.0
default,nodes=32_prio=1_arrival=16s,3,53.0059,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,53.0064,0.9121,0.7611,0.9546,0.7693,207.0,4.0,10.0,0.9121,0.9546,207.0,10.0
default,nodes=32_prio=1_arrival=16s,3,53.0067,0.8829,0.8189,0.8861,0.8333,227.0,1.0,8.0,0.8829,0.8861,227.0,8.0
default,nodes=32_prio=1_arrival=16s,3,54.0061,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,54.0066,0.9121,0.7611,0.9546,0.7693,207.0,4.0,10.0,0.9121,0.9546,207.0,10.0
default,nodes=32_prio=1_arrival=16s,3,54.0068,0.8829,0.8189,0.8861,0.8333,227.0,1.0,8.0,0.8829,0.8861,227.0,8.0
default,nodes=32_prio=1_arrival=16s,3,55.0062,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,55.0067,0.9121,0.7611,0.9546,0.7693,207.0,4.0,10.0,0.9121,0.9546,207.0,10.0
default,nodes=32_prio=1_arrival=16s,3,55.007,0.8829,0.8189,0.8861,0.8333,227.0,1.0,8.0,0.8829,0.8861,227.0,8.0
default,nodes=32_prio=1_arrival=16s,3,56.0063,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,56.0068,0.9121,0.7611,0.9546,0.7693,207.0,4.0,10.0,0.9121,0.9546,207.0,10.0
default,nodes=32_prio=1_arrival=16s,3,56.0072,0.8829,0.8189,0.8861,0.8333,227.0,1.0,8.0,0.8829,0.8861,227.0,8.0
default,nodes=32_prio=1_arrival=16s,3,57.0064,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,57.0069,0.9121,0.7611,0.9546,0.7693,207.0,4.0,10.0,0.9121,0.9546,207.0,10.0
default,nodes=32_prio=1_arrival=16s,3,57.0073,0.8829,0.8189,0.8861,0.8333,227.0,1.0,8.0,0.8829,0.8861,227.0,8.0
default,nodes=32_prio=1_arrival=16s,3,58.0065,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,58.007,0.9121,0.7611,0.9546,0.7693,207.0,4.0,10.0,0.9121,0.9546,207.0,10.0
default,nodes=32_prio=1_arrival=16s,3,58.0074,0.8829,0.8189,0.8861,0.8333,227.0,1.0,8.0,0.8829,0.8861,227.0,8.0
default,nodes=32_prio=1_arrival=16s,3,59.0066,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,59.0071,0.9121,0.7611,0.9546,0.7693,207.0,4.0,10.0,0.9121,0.9546,207.0,10.0
default,nodes=32_prio=1_arrival=16s,3,59.0076,0.8829,0.8189,0.8861,0.8333,227.0,1.0,8.0,0.8829,0.8861,227.0,8.0
default,nodes=32_prio=1_arrival=16s,3,60.0067,0.7894,0.7915,0.8556,0.8765,207.0,9.0,0.0,0.7915,0.8765,207.0,0.0
default,nodes=32_prio=1_arrival=16s,3,60.0072,0.9121,0.7611,0.9546,0.7693,207.0,4.0,10.0,0.9121,0.9546,207.0,10.0
