scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
default,nodes=16_prio=1_arrival=16s,3,0.0,0.1416,0.1479,0.1692,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.7595,,,,6.7595
default,nodes=16_prio=1_arrival=16s,3,1.0001,0.361,0.2781,0.361,45.0047,0.0,0.0,0.0,45.0047,0.0,,,,0.0,4.3338,,,,4.3338
default,nodes=16_prio=1_arrival=16s,3,1.0001,0.019,0.0249,0.0249,4.0004,0.0,0.0,0.0,4.0004,0.0,,,,0.0,6.7395,,,,6.7395
default,nodes=16_prio=1_arrival=16s,3,1.0001,0.2498,0.274,0.274,32.0044,0.0,0.0,0.0,32.0044,0.0,,,,0.0,9.2051,,,,9.2051
default,nodes=16_prio=1_arrival=16s,3,2.0002,0.4504,0.3194,0.4504,100.0101,0.0,0.0,0.0,100.0101,0.0,,,,0.0,4.3338,,,,4.3338
default,nodes=16_prio=1_arrival=16s,3,2.0002,0.2475,0.272,0.272,35.0039,0.0,0.0,0.0,35.0039,0.0,,,,0.0,6.7395,,,,6.7395
default,nodes=16_prio=1_arrival=16s,3,2.0003,0.3334,0.4124,0.4124,76.0116,0.0,0.0,0.0,76.0116,0.0,,,,0.0,9.2051,,,,9.2051
default,nodes=16_prio=1_arrival=16s,3,3.0003,0.5128,0.3573,0.5128,162.0151,0.0,0.0,0.0,162.0151,0.0,,,,0.0,4.3338,,,,4.3338
default,nodes=16_prio=1_arrival=16s,3,3.0003,0.3239,0.3264,0.3264,73.0073,0.0,0.0,0.0,73.0073,0.0,,,,0.0,6.7395,,,,6.7395
default,nodes=16_prio=1_arrival=16s,3,3.0004,0.4348,0.5173,0.5173,132.0163,0.0,0.0,0.0,132.0163,0.0,,,,0.0,9.2051,,,,9.2051
default,nodes=16_prio=1_arrival=16s,3,4.0004,0.5576,0.409,0.5576,230.0204,0.0,0.0,0.0,230.0204,0.0,,,,0.0,4.3338,,,,4.3338
default,nodes=16_prio=1_arrival=16s,3,4.0004,0.4264,0.4006,0.4264,123.0128,0.0,0.0,0.0,123.0128,0.0,,,,0.0,6.7395,,,,6.7395
default,nodes=16_prio=1_arrival=16s,3,4.0005,0.498,0.5833,0.5833,197.024,0.0,0.0,0.0,197.024,0.0,,,,0.0,9.2051,,,,9.2051
