scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
default,nodes=16_prio=1_arrival=8s,3,0.0,0.2174,0.2147,0.2291,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2.6747,,,,2.6747
default,nodes=16_prio=1_arrival=8s,3,1.0001,0.2974,0.2333,0.2974,36.0039,0.0,0.0,0.0,36.0039,0.0,,,,0.0,2.8626,,,,2.8626
default,nodes=16_prio=1_arrival=8s,3,1.0001,0.3204,0.3158,0.3204,37.0046,0.0,0.0,0.0,37.0046,0.0,,,,0.0,2.4597,,,,2.4597
default,nodes=16_prio=1_arrival=8s,3,1.0002,0.2899,0.3388,0.3388,39.0068,0.0,0.0,0.0,39.0068,0.0,,,,0.0,2.7017,,,,2.7017
default,nodes=16_prio=1_arrival=8s,3,2.0001,0.3675,0.2818,0.3675,82.0054,0.0,0.0,0.0,82.0054,0.0,,,,0.0,2.8626,,,,2.8626
default,nodes=16_prio=1_arrival=8s,3,2.0003,0.4127,0.4896,0.4896,91.0114,0.0,0.0,0.0,91.0114,0.0,,,,0.0,2.7017,,,,2.7017
default,nodes=16_prio=1_arrival=8s,3,2.0003,0.4231,0.3944,0.4231,86.013,0.0,0.0,0.0,86.013,0.0,,,,0.0,2.4597,,,,2.4597
default,nodes=16_prio=1_arrival=8s,3,3.0002,0.4649,0.3299,0.4649,139.0115,0.0,0.0,0.0,139.0115,0.0,,,,0.0,2.8626,,,,2.8626
default,nodes=16_prio=1_arrival=8s,3,3.0003,0.4873,0.5646,0.5646,154.0149,0.0,0.0,0.0,154.0149,0.0,,,,0.0,2.7017,,,,2.7017
default,nodes=16_prio=1_arrival=8s,3,3.0004,0.4979,0.4635,0.4979,145.0207,0.0,0.0,0.0,145.0207,0.0,,,,0.0,2.4597,,,,2.4597
