scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
default,nodes=16_prio=1_arrival=4s,3,0.0,0.1673,0.1645,0.1857,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.6345,,,,1.6345
default,nodes=16_prio=1_arrival=4s,3,1.0001,0.2072,0.212,0.212,27.0029,0.0,0.0,0.0,27.0029,0.0,,,,0.0,1.5795,,,,1.5795
default,nodes=16_prio=1_arrival=4s,3,1.0001,0.3206,0.2604,0.3206,41.0048,0.0,0.0,0.0,41.0048,0.0,,,,0.0,1.9115,,,,1.9115
default,nodes=16_prio=1_arrival=4s,3,1.0002,0.2864,0.3531,0.3531,39.0068,0.0,0.0,0.0,39.0068,0.0,,,,0.0,1.4123,,,,1.4123
default,nodes=16_prio=1_arrival=4s,3,2.0002,0.4369,0.3119,0.4369,94.0099,0.0,0.0,0.0,94.0099,0.0,,,,0.0,1.9115,,,,1.9115
default,nodes=16_prio=1_arrival=4s,3,2.0002,0.3239,0.3264,0.3264,65.008,0.0,0.0,0.0,65.008,0.0,,,,0.0,1.5795,,,,1.5795
default,nodes=16_prio=1_arrival=4s,3,2.0003,0.4073,0.4844,0.4844,90.0122,0.0,0.0,0.0,90.0122,0.0,,,,0.0,1.4123,,,,1.4123
default,nodes=16_prio=1_arrival=4s,3,3.0003,0.5082,0.3644,0.5082,156.0173,0.0,0.0,0.0,156.0173,0.0,,,,0.0,1.9115,,,,1.9115
default,nodes=16_prio=1_arrival=4s,3,3.0004,0.4264,0.4006,0.4264,115.0135,0.0,0.0,0.0,115.0135,0.0,,,,0.0,1.5795,,,,1.5795
default,nodes=16_prio=1_arrival=4s,3,3.0004,0.4814,0.5593,0.5593,152.0179,0.0,0.0,0.0,152.0179,0.0,,,,0.0,1.4123,,,,1.4123
default,nodes=16_prio=1_arrival=4s,3,4.0004,0.5718,0.4483,0.5718,228.0239,0.0,0.0,0.0,228.0239,1.0,,,,1.0,1.9115,,,,1.9115
default,nodes=16_prio=1_arrival=4s,3,4.0005,0.4988,0.47,0.4988,175.0203,0.0,0.0,0.0,175.0203,0.0,,,,0.0,1.5795,,,,1.5795
default,nodes=16_prio=1_arrival=4s,3,4.0005,0.5635,0.6455,0.6455,222.0254,0.0,0.0,0.0,222.0254,0.0,,,,0.0,1.4123,,,,1.4123
default,nodes=16_prio=1_arrival=4s,3,5.0006,0.6681,0.523,0.6681,308.0344,0.0,0.0,0.0,308.0344,1.0,,,,1.0,1.9115,,,,1.9115
default,nodes=16_prio=1_arrival=4s,3,5.0006,0.5991,0.5244,0.5991,246.0267,0.0,0.0,0.0,246.0267,0.0,,,,0.0,1.5795,,,,1.5795
default,nodes=16_prio=1_arrival=4s,3,5.0006,0.6668,0.7264,0.7264,302.0352,0.0,0.0,0.0,302.0352,0.0,,,,0.0,1.4123,,,,1.4123
default,nodes=16_prio=1_arrival=4s,3,6.0007,0.6613,0.5697,0.6613,326.0343,0.0,0.0,0.0,326.0343,0.0,,,,0.0,1.5795,,,,1.5795
default,nodes=16_prio=1_arrival=4s,3,6.0007,0.722,0.5829,0.722,396.0446,0.0,0.0,0.0,396.0446,1.0,,,,1.0,1.9115,,,,1.9115
default,nodes=16_prio=1_arrival=4s,3,6.0007,0.6906,0.7504,0.7504,387.0436,0.0,0.0,0.0,387.0436,0.0,,,,0.0,1.4123,,,,1.4123
default,nodes=16_prio=1_arrival=4s,3,7.0008,0.7303,0.6582,0.7303,414.0436,0.0,0.0,0.0,414.0436,0.0,,,,0.0,1.5795,,,,1.5795
default,nodes=16_prio=1_arrival=4s,3,7.0008,0.7885,0.6459,0.7885,492.0547,0.0,0.0,0.0,492.0547,1.0,,,,1.0,1.9115,,,,1.9115
default,nodes=16_prio=1_arrival=4s,3,7.0009,0.7539,0.823,0.823,484.0601,0.0,0.0,0.0,484.0601,0.0,,,,0.0,1.4123,,,,1.4123
default,nodes=16_prio=1_arrival=4s,3,8.0008,0.7636,0.6754,0.7636,506.0509,0.0,0.0,0.0,506.0509,0.0,,,,0.0,1.5795,,,,1.5795
default,nodes=16_prio=1_arrival=4s,3,8.0009,0.8434,0.7324,0.8434,598.0649,0.0,0.0,0.0,598.0649,1.0,,,,1.0,1.9115,,,,1.9115
default,nodes=16_prio=1_arrival=4s,3,8.001,0.8112,0.8783,0.8783,590.071,0.0,0.0,0.0,590.071,0.0,,,,0.0,1.4123,,,,1.4123
default,nodes=16_prio=1_arrival=4s,3,9.0009,0.7636,0.6754,0.7636,598.0613,0.0,0.0,0.0,598.0613,0.0,,,,0.0,1.5795,,,,1.5795
default,nodes=16_prio=1_arrival=4s,3,9.001,0.8434,0.7324,0.8434,704.0765,0.0,0.0,0.0,704.0765,1.0,,,,1.0,1.9115,,,,1.9115
default,nodes=16_prio=1_arrival=4s,3,9.0011,0.842,0.8918,0.8918,699.0824,0.0,0.0,0.0,699.0824,0.0,,,,0.0,1.4123,,,,1.4123
default,nodes=16_prio=1_arrival=4s,3,10.001,0.7892,0.6698,0.7892,689.0705,0.0,0.0,0.0,689.0705,3.0,,,,3.0,1.5795,,,,1.5795
default,nodes=16_prio=1_arrival=4s,3,10.0011,0.8692,0.767,0.8692,816.085,0.0,0.0,0.0,816.085,1.0,,,,1.0,1.9115,,,,1.9115
default,nodes=16_prio=1_arrival=4s,3,10.0012,0.842,0.8918,0.8918,808.0914,0.0,0.0,0.0,808.0914,0.0,,,,0.0,1.4123,,,,1.4123
default,nodes=16_prio=1_arrival=4s,3,11.0011,0.8808,0.7747,0.8808,930.0939,0.0,0.0,0.0,930.0939,1.0,,,,1.0,1.9115,,,,1.9115
default,nodes=16_prio=1_arrival=4s,3,11.0012,0.8128,0.6849,0.8128,784.0819,0.0,0.0,0.0,784.0819,3.0,,,,3.0,1.5795,,,,1.5795
default,nodes=16_prio=1_arrival=4s,3,11.0013,0.842,0.8918,0.8918,917.1095,0.0,0.0,0.0,917.1095,0.0,,,,0.0,1.4123,,,,1.4123
default,nodes=16_prio=1_arrival=4s,3,12.0012,0.8521,0.7114,0.8521,885.0878,0.0,0.0,0.0,885.0878,4.0,,,,4.0,1.5795,,,,1.5795
default,nodes=16_prio=1_arrival=4s,3,12.0012,0.8808,0.7747,0.8808,1044.1046,0.0,0.0,0.0,1044.1046,1.0,,,,1.0,1.9115,,,,1.9115
default,nodes=16_prio=1_arrival=4s,3,12.0014,0.842,0.8918,0.8918,1026.1199,0.0,0.0,0.0,1026.1199,0.0,,,,0.0,1.4123,,,,1.4123
default,nodes=16_prio=1_arrival=4s,3,13.0013,0.8755,0.7678,0.8755,1157.115,0.0,0.0,0.0,1157.115,2.0,,,,2.0,1.9115,,,,1.9115
default,nodes=16_prio=1_arrival=4s,3,13.0015,0.8726,0.7187,0.8726,988.1175,0.0,0.0,0.0,988.1175,4.0,,,,4.0,1.5795,,,,1.5795
default,nodes=16_prio=1_arrival=4s,3,13.0015,0.842,0.8918,0.8918,1135.1313,0.0,0.0,0.0,1135.1313,0.0,,,,0.0,1.4123,,,,1.4123
default,nodes=16_prio=1_arrival=4s,3,14.0015,0.8716,0.7601,0.8716,1269.1298,0.0,0.0,0.0,1269.1298,3.0,,,,3.0,1.9115,,,,1.9115
default,nodes=16_prio=1_arrival=4s,3,14.0016,0.8946,0.7215,0.8946,1092.1289,0.0,0.0,0.0,1092.1289,5.0,,,,5.0,1.5795,,,,1.5795
default,nodes=16_prio=1_arrival=4s,3,14.0017,0.7856,0.8726,0.8726,1241.1461,0.0,0.0,0.0,1241.1461,3.0,,,,3.0,1.4123,,,,1.4123
default,nodes=16_prio=1_arrival=4s,3,15.0016,0.8716,0.7601,0.8716,1381.1454,0.0,0.0,0.0,1381.1454,3.0,,,,3.0,1.9115,,,,1.9115
default,nodes=16_prio=1_arrival=4s,3,15.0017,0.8539,0.7106,0.8539,1193.1392,0.0,0.0,0.0,1193.1392,8.0,,,,8.0,1.5795,,,,1.5795
default,nodes=16_prio=1_arrival=4s,3,15.0018,0.7856,0.8726,0.8726,1347.1603,0.0,0.0,0.0,1347.1603,3.0,,,,3.0,1.4123,,,,1.4123
default,nodes=16_prio=1_arrival=4s,3,16.0018,0.8716,0.7601,0.8716,1493.165,0.0,0.0,0.0,1493.165,3.0,,,,3.0,1.9115,,,,1.9115
default,nodes=16_prio=1_arrival=4s,3,16.0018,0.8611,0.7171,0.8611,1296.1485,0.0,0.0,0.0,1296.1485,8.0,,,,8.0,1.5795,,,,1.5795
default,nodes=16_prio=1_arrival=4s,3,16.0019,0.7856,0.8726,0.8726,1453.1698,0.0,0.0,0.0,1453.1698,3.0,,,,3.0,1.4123,,,,1.4123
default,nodes=16_prio=1_arrival=4s,3,17.0019,0.8716,0.7601,0.8716,1605.1768,0.0,0.0,0.0,1605.1768,3.0,,,,3.0,1.9115,,,,1.9115
default,nodes=16_prio=1_arrival=4s,3,17.0019,0.8711,0.7308,0.8711,1400.1587,0.0,0.0,0.0,1400.1587,8.0,,,,8.0,1.5795,,,,1.5795
default,nodes=16_prio=1_arrival=4s,3,17.002,0.7751,0.8659,0.8659,1557.1783,0.0,0.0,0.0,1557.1783,5.0,,,,5.0,1.4123,,,,1.4123
default,nodes=16_prio=1_arrival=4s,3,18.002,0.8571,0.7109,0.8571,1500.1707,0.0,0.0,0.0,1500.1707,12.0,,,,12.0,1.5795,,,,1.5795
default,nodes=16_prio=1_arrival=4s,3,18.002,0.8716,0.7601,0.8716,1717.1954,0.0,0.0,0.0,1717.1954,3.0,,,,3.0,1.9115,,,,1.9115
default,nodes=16_prio=1_arrival=4s,3,18.0021,0.7751,0.8659,0.8659,1661.1892,0.0,0.0,0.0,1661.1892,5.0,,,,5.0,1.4123,,,,1.4123
default,nodes=16_prio=1_arrival=4s,3,19.0021,0.8936,0.7416,0.8936,1606.1806,0.0,0.0,0.0,1606.1806,13.0,,,,13.0,1.5795,,,,1.5795
default,nodes=16_prio=1_arrival=4s,3,19.0021,0.7751,0.8659,0.8659,1765.1958,0.0,0.0,0.0,1765.1958,5.0,,,,5.0,1.4123,,,,1.4123
default,nodes=16_prio=1_arrival=4s,3,19.0022,0.8716,0.7601,0.8716,1829.2145,0.0,0.0,0.0,1829.2145,3.0,,,,3.0,1.9115,,,,1.9115
default,nodes=16_prio=1_arrival=4s,3,20.0022,0.8085,0.8873,0.8873,1874.2059,0.0,0.0,0.0,1874.2059,5.0,,,,5.0,1.4123,,,,1.4123
default,nodes=16_prio=1_arrival=4s,3,20.0023,0.9506,0.8076,0.9506,1722.1947,0.0,0.0,0.0,1722.1947,13.0,,,,13.0,1.5795,,,,1.5795
default,nodes=16_prio=1_arrival=4s,3,20.0023,0.8677,0.7527,0.8677,1940.2266,0.0,0.0,0.0,1940.2266,4.0,,,,4.0,1.9115,,,,1.9115
default,nodes=16_prio=1_arrival=4s,3,21.0023,0.9668,0.8383,0.9668,1842.2043,0.0,0.0,0.0,1842.2043,15.0,,,,15.0,1.5795,,,,1.5795
default,nodes=16_prio=1_arrival=4s,3,21.0024,0.825,0.913,0.913,1986.219,0.0,0.0,0.0,1986.219,5.0,,,,5.0,1.4123,,,,1.4123
default,nodes=16_prio=1_arrival=4s,3,21.0024,0.8677,0.7527,0.8677,2051.2383,0.0,0.0,0.0,2051.2383,4.0,,,,4.0,1.9115,,,,1.9115
default,nodes=16_prio=1_arrival=4s,3,22.0024,0.9668,0.8383,0.9668,1962.2117,0.0,0.0,0.0,1962.2117,15.0,,,,15.0,1.5795,,,,1.5795
default,nodes=16_prio=1_arrival=4s,3,22.0024,0.8369,0.9209,0.9209,2100.23,0.0,0.0,0.0,2100.23,5.0,,,,5.0,1.4123,,,,1.4123
default,nodes=16_prio=1_arrival=4s,3,22.0025,0.8677,0.7527,0.8677,2162.2492,0.0,0.0,0.0,2162.2492,4.0,,,,4.0,1.9115,,,,1.9115
default,nodes=16_prio=1_arrival=4s,3,23.0025,0.8369,0.9209,0.9209,2214.2383,0.0,0.0,0.0,2214.2383,5.0,,,,5.0,1.4123,,,,1.4123
default,nodes=16_prio=1_arrival=4s,3,23.0025,0.9522,0.8455,0.9522,2080.2294,0.0,0.0,0.0,2080.2294,19.0,,,,19.0,1.5795,,,,1.5795
