timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/01/19/18:32:22,1.720231,0.000000,0.000000,0.040813,0.027994,0,0,0,0,3,0,0,0,0,0,0,0
2026/01/19/18:32:23,2.720359,0.205875,0.262059,0.205875,0.262059,18,4,3,2,0,0,0,0,0,0,0,0
2026/01/19/18:32:24,3.720435,0.324750,0.351035,0.324750,0.351035,18,11,6,2,0,0,0,0,0,0,0,0
2026/01/19/18:32:25,4.720538,0.416875,0.432466,0.416875,0.432466,23,12,12,2,0,0,0,0,0,0,0,0
2026/01/19/18:32:26,5.720641,0.510813,0.502554,0.510813,0.502554,27,14,13,6,0,0,0,0,0,0,0,0
2026/01/19/18:32:27,6.720748,0.632000,0.627341,0.632000,0.627341,32,15,15,9,0,0,0,0,0,0,0,0
2026/01/19/18:32:28,7.720850,0.758813,0.691121,0.782125,0.695082,37,19,15,10,0,0,1,0,0,0,0,0
2026/01/19/18:32:29,8.720954,0.789750,0.703107,0.890250,0.747970,38,19,16,11,1,1,2,5,0,0,0,0
2026/01/19/18:32:30,9.721033,0.789750,0.703107,0.890250,0.747970,38,19,16,11,1,1,2,5,0,0,0,0
2026/01/19/18:32:31,10.721151,0.806000,0.705612,0.967812,0.777589,36,19,16,15,3,6,3,1,2,0,0,0
2026/01/19/18:32:32,11.721259,0.929750,0.774588,0.985500,0.797044,37,26,19,16,3,3,0,0,2,0,0,0
2026/01/19/18:32:33,12.721411,0.929750,0.774588,0.989250,0.802024,37,26,19,16,4,3,0,0,2,0,0,0
2026/01/19/18:32:34,13.721520,0.929750,0.774588,0.989563,0.804840,37,26,19,16,5,2,0,0,2,0,0,0
2026/01/19/18:32:36,15.067790,0.929750,0.774588,1.008938,0.825213,37,26,19,16,5,2,1,0,2,0,0,0
2026/01/19/18:32:37,16.468411,0.929750,0.774588,1.008938,0.825213,37,26,19,16,5,2,1,0,2,0,0,0
2026/01/19/18:32:38,17.468513,0.958937,0.774470,1.019562,0.825584,36,28,20,16,4,0,3,0,8,0,0,0
2026/01/19/18:32:39,18.468579,0.945375,0.770869,1.014563,0.844359,36,28,19,16,7,1,1,0,8,0,1,0
2026/01/19/18:32:40,19.468670,0.945375,0.770869,1.008188,0.832328,36,28,19,16,5,1,1,0,8,0,1,0
2026/01/19/18:32:41,20.571469,0.945375,0.770869,1.008188,0.832328,36,28,19,16,5,1,1,0,8,0,1,0
2026/01/19/18:32:43,22.081971,0.945375,0.770869,0.988812,0.811955,36,28,19,16,5,1,0,0,8,0,1,0
2026/01/19/18:32:44,23.357766,0.926813,0.758920,0.982812,0.823900,36,25,19,16,5,1,3,0,8,3,1,0
2026/01/19/18:32:45,24.943815,0.920438,0.750655,0.984938,0.819094,36,23,19,16,5,1,3,1,8,5,1,0
2026/01/19/18:32:47,26.658410,0.920438,0.750655,0.996250,0.885667,36,23,19,16,9,1,2,1,8,5,1,0
2026/01/19/18:32:49,28.363376,0.920438,0.750655,1.058188,0.898140,36,23,19,16,12,1,2,0,8,5,1,0
2026/01/19/18:32:50,29.771163,0.920438,0.750655,0.993125,0.887413,36,23,19,16,9,1,2,0,8,5,1,0
2026/01/19/18:32:51,30.973361,0.900563,0.734922,0.966000,0.819860,36,20,19,16,7,1,2,0,8,8,1,0
2026/01/19/18:32:52,31.973478,0.907312,0.786608,0.966000,0.819860,39,21,21,16,4,0,0,0,11,8,1,0
2026/01/19/18:32:53,32.982953,0.907312,0.786608,0.957750,0.797142,39,21,21,16,2,0,0,0,11,8,1,0
2026/01/19/18:32:54,33.983027,0.907312,0.786608,0.957750,0.797142,39,21,21,16,2,0,0,0,11,8,1,0
2026/01/19/18:32:55,34.983148,0.957750,0.797142,0.957750,0.797142,41,21,21,16,0,0,0,0,15,8,1,0
2026/01/19/18:32:56,35.983264,0.957750,0.797142,0.957750,0.797142,41,21,21,16,0,0,0,0,15,8,1,0
2026/01/19/18:32:57,36.983399,0.916500,0.790009,0.916500,0.790009,39,21,21,16,0,0,0,0,17,8,1,0
2026/01/19/18:32:58,37.983459,0.916500,0.790009,0.916500,0.790009,39,21,21,16,0,0,0,0,17,8,1,0
2026/01/19/18:32:59,38.983567,0.907687,0.779565,0.907687,0.779565,39,21,20,16,0,0,0,0,17,8,2,0
