scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean,running_p2_mean,unsched_p2_mean,deletions_cum_p2_mean,running_p3_mean,unsched_p3_mean,deletions_cum_p3_mean,running_p4_mean,unsched_p4_mean,deletions_cum_p4_mean
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,50,0.8108,0.8142,0.8417,0.8256,71.0,0.6667,5.3333,50.6667,1.0,5.3333,44.0,0.3333,3.0,34.0,0.6667,3.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,51,0.8108,0.8142,0.8417,0.8256,71.0,0.6667,5.3333,50.6667,1.0,5.3333,44.0,0.3333,3.0,34.0,0.6667,3.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,52,0.8108,0.8142,0.8417,0.8256,71.0,0.6667,5.3333,50.6667,1.0,5.3333,44.0,0.3333,3.0,34.0,0.6667,3.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,53,0.8399,0.8191,0.8407,0.8241,71.0,0.0,9.3333,51.6667,0.0,5.3333,44.0,0.3333,3.0,34.6667,0.0,3.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,54,0.8365,0.8147,0.8365,0.8147,69.6667,0.0,10.6667,51.6667,0.0,5.3333,44.3333,0.0,3.0,33.6667,0.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,55,0.8365,0.8147,0.8365,0.8147,69.6667,0.0,10.6667,51.6667,0.0,5.3333,44.3333,0.0,3.0,33.6667,0.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,56,0.8365,0.8147,0.8365,0.8147,69.6667,0.0,10.6667,51.6667,0.0,5.3333,44.3333,0.0,3.0,33.6667,0.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,57,0.8365,0.8147,0.8365,0.8147,69.6667,0.0,10.6667,51.6667,0.0,5.3333,44.3333,0.0,3.0,33.6667,0.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,58,0.8395,0.8198,0.8395,0.8198,70.3333,0.0,10.6667,52.6667,0.0,5.3333,44.3333,0.0,3.0,33.6667,0.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,59,0.8409,0.821,0.8566,0.8241,71.0,0.0,10.6667,52.6667,1.0,5.3333,44.3333,0.0,3.0,33.6667,0.6667,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,60,0.8409,0.821,0.8566,0.8241,71.0,0.0,10.6667,52.6667,1.0,5.3333,44.3333,0.0,3.0,33.6667,0.6667,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,61,0.8387,0.8211,0.8497,0.8229,70.3333,0.0,11.3333,53.3333,0.3333,5.3333,44.3333,0.0,3.0,33.6667,0.6667,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,62,0.8387,0.8211,0.8497,0.8229,70.3333,0.0,11.3333,53.3333,0.3333,5.3333,44.3333,0.0,3.0,33.6667,0.6667,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,63,0.8375,0.8197,0.8486,0.8216,69.6667,0.0,12.0,53.3333,0.3333,5.3333,44.3333,0.0,3.0,33.6667,0.6667,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,64,0.838,0.8166,0.8467,0.8178,69.6667,0.0,12.0,52.6667,0.0,6.3333,44.3333,0.0,3.0,33.6667,0.6667,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,65,0.8366,0.8154,0.8467,0.826,69.0,0.6667,12.6667,52.6667,0.0,6.3333,44.3333,0.0,3.0,33.6667,0.6667,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,66,0.8366,0.8154,0.8467,0.826,69.0,0.6667,12.6667,52.6667,0.0,6.3333,44.3333,0.0,3.0,33.6667,0.6667,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,67,0.8352,0.8137,0.8438,0.8149,69.0,0.0,12.6667,52.6667,0.0,6.3333,44.0,0.0,3.3333,33.6667,0.6667,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,68,0.8352,0.8137,0.8438,0.8149,69.0,0.0,12.6667,52.6667,0.0,6.3333,44.0,0.0,3.3333,33.6667,0.6667,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,69,0.8352,0.8137,0.8438,0.8149,69.0,0.0,12.6667,52.6667,0.0,6.3333,44.0,0.0,3.3333,33.6667,0.6667,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,70,0.8352,0.8137,0.8438,0.8149,69.0,0.0,12.6667,52.6667,0.0,6.3333,44.0,0.0,3.3333,33.6667,0.6667,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,71,0.8352,0.8137,0.8438,0.8149,69.0,0.0,12.6667,52.6667,0.0,6.3333,44.0,0.0,3.3333,33.6667,0.6667,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,72,0.8264,0.8107,0.8351,0.8119,68.3333,0.0,13.3333,51.6667,0.0,7.3333,44.0,0.0,3.3333,33.6667,0.6667,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,73,0.8246,0.8071,0.8333,0.8083,68.3333,0.0,13.3333,50.6667,0.0,8.3333,44.0,0.0,3.3333,33.6667,0.6667,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,74,0.8246,0.8071,0.8333,0.8083,68.3333,0.0,13.3333,50.6667,0.0,8.3333,44.0,0.0,3.3333,33.6667,0.6667,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,75,0.8246,0.8071,0.8333,0.8083,68.3333,0.0,13.3333,50.6667,0.0,8.3333,44.0,0.0,3.3333,33.6667,0.6667,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,76,0.8246,0.8071,0.8333,0.8083,68.3333,0.0,13.3333,50.6667,0.0,8.3333,44.0,0.0,3.3333,33.6667,0.6667,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,77,0.8246,0.8071,0.8333,0.8083,68.3333,0.0,13.3333,50.6667,0.0,8.3333,44.0,0.0,3.3333,33.6667,0.6667,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,78,0.8246,0.8071,0.8333,0.8083,68.3333,0.0,13.3333,50.6667,0.0,8.3333,44.0,0.0,3.3333,33.6667,0.6667,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,79,0.8246,0.8071,0.8333,0.8083,68.3333,0.0,13.3333,50.6667,0.0,8.3333,44.0,0.0,3.3333,33.6667,0.6667,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,80,0.8333,0.8083,0.8333,0.8083,68.3333,0.0,14.0,50.6667,0.0,8.3333,44.0,0.0,3.3333,34.3333,0.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,81,0.8333,0.8083,0.8333,0.8083,68.3333,0.0,14.0,50.6667,0.0,8.3333,44.0,0.0,3.3333,34.3333,0.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,82,0.8333,0.8083,0.8333,0.8083,68.3333,0.0,14.0,50.6667,0.0,8.3333,44.0,0.0,3.3333,34.3333,0.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,83,0.8333,0.8083,0.8333,0.8083,68.3333,0.0,14.0,50.6667,0.0,8.3333,44.0,0.0,3.3333,34.3333,0.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,84,0.8333,0.8083,0.8333,0.8083,68.3333,0.0,14.0,50.6667,0.0,8.3333,44.0,0.0,3.3333,34.3333,0.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,85,0.8333,0.8083,0.8333,0.8083,68.3333,0.0,14.0,50.6667,0.0,8.3333,44.0,0.0,3.3333,34.3333,0.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,86,0.8333,0.8083,0.8333,0.8083,68.3333,0.0,14.0,50.6667,0.0,8.3333,44.0,0.0,3.3333,34.3333,0.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,87,0.8333,0.8083,0.8333,0.8083,68.3333,0.0,14.0,50.6667,0.0,8.3333,44.0,0.0,3.3333,34.3333,0.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,88,0.8333,0.8083,0.8333,0.8083,68.3333,0.0,14.0,50.6667,0.0,8.3333,44.0,0.0,3.3333,34.3333,0.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,89,0.8348,0.812,0.8348,0.812,69.3333,0.0,14.0,50.6667,0.0,8.3333,44.0,0.0,3.3333,34.3333,0.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,90,0.8348,0.812,0.8348,0.812,69.3333,0.0,14.0,50.6667,0.0,8.3333,44.0,0.0,3.3333,34.3333,0.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,91,0.8348,0.812,0.8348,0.812,69.3333,0.0,14.0,50.6667,0.0,8.3333,44.0,0.0,3.3333,34.3333,0.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,92,0.8348,0.812,0.8348,0.812,69.3333,0.0,14.0,50.6667,0.0,8.3333,44.0,0.0,3.3333,34.3333,0.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,93,0.8329,0.8096,0.8329,0.8096,69.3333,0.0,14.0,50.6667,0.0,8.3333,43.0,0.0,4.3333,34.3333,0.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,94,0.8329,0.8096,0.8329,0.8096,69.3333,0.0,14.0,50.6667,0.0,8.3333,43.0,0.0,4.3333,34.3333,0.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,95,0.8329,0.8096,0.8329,0.8096,69.3333,0.0,14.0,50.6667,0.0,8.3333,43.0,0.0,4.3333,34.3333,0.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,96,0.8329,0.8096,0.8329,0.8096,69.3333,0.0,14.0,50.6667,0.0,8.3333,43.0,0.0,4.3333,34.3333,0.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,97,0.8313,0.806,0.8313,0.806,68.3333,0.0,15.0,50.6667,0.0,8.3333,43.0,0.0,4.3333,34.3333,0.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,98,0.8246,0.7977,0.8246,0.7977,67.3333,0.0,16.0,50.6667,0.0,8.3333,43.0,0.0,4.3333,34.3333,0.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,99,0.8246,0.7977,0.8246,0.7977,67.3333,0.0,16.0,50.6667,0.0,8.3333,43.0,0.0,4.3333,34.3333,0.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,100,0.8246,0.7977,0.8246,0.7977,67.3333,0.0,16.0,50.6667,0.0,8.3333,43.0,0.0,4.3333,34.3333,0.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,101,0.8246,0.7977,0.8246,0.7977,67.3333,0.0,16.0,50.6667,0.0,8.3333,43.0,0.0,4.3333,34.3333,0.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,102,0.8292,0.8,0.844,0.8052,67.3333,0.0,16.0,50.6667,0.6667,8.3333,43.3333,0.6667,4.3333,34.6667,0.3333,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,103,0.8374,0.8092,0.8538,0.8132,68.3333,0.0,16.0,51.3333,0.6667,8.3333,44.6667,0.3333,4.3333,35.0,0.3333,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,104,0.836,0.8079,0.8494,0.8107,68.3333,0.0,16.0,50.6667,0.6667,9.0,45.0,0.0,4.3333,35.0,0.3333,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,105,0.8368,0.8121,0.8502,0.8148,68.0,0.0,16.6667,51.3333,0.6667,9.0,45.0,0.0,4.3333,35.3333,0.3333,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,106,0.8376,0.8082,0.8471,0.8099,68.0,0.0,16.6667,51.3333,0.6667,9.0,44.0,0.0,5.3333,35.3333,0.0,4.3333
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,107,0.8353,0.8065,0.8448,0.8082,67.0,0.0,17.6667,51.3333,0.6667,9.0,44.0,0.0,5.3333,35.3333,0.0,4.3333
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,108,0.8346,0.8055,0.8441,0.8071,66.6667,0.0,18.0,51.3333,0.6667,9.0,44.0,0.0,5.3333,35.3333,0.0,4.3333
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,109,0.8478,0.8161,0.8573,0.8178,69.3333,0.0,18.0,51.6667,0.6667,9.0,44.0,0.0,5.3333,35.6667,0.0,4.3333
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,110,0.8508,0.8194,0.8603,0.8211,69.6667,0.0,18.0,51.6667,0.6667,9.0,44.0,0.0,5.3333,37.0,0.0,4.3333
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,111,0.8508,0.8194,0.8603,0.8211,69.6667,0.0,18.0,51.6667,0.6667,9.0,44.0,0.0,5.3333,37.0,0.0,4.3333
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,112,0.8508,0.8194,0.8603,0.8211,69.6667,0.0,18.0,51.6667,0.6667,9.0,44.0,0.0,5.3333,37.0,0.0,4.3333
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,113,0.8479,0.8182,0.8574,0.8199,69.6667,0.0,18.0,51.6667,0.6667,9.0,43.6667,0.0,5.6667,37.0,0.0,4.3333
