scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,0,0.0624,0.0798,0.0624,0.0798,8.6667,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,1,0.2168,0.22,0.2168,0.22,28.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,2,0.3118,0.3316,0.3118,0.3316,39.3333,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,3,0.4015,0.3916,0.4118,0.3969,49.0,0.6667,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,4,0.4921,0.4626,0.4948,0.4641,59.6667,0.3333,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,5,0.5738,0.5422,0.5784,0.5469,70.3333,0.6667,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,6,0.6896,0.6164,0.6908,0.6175,81.3333,0.3333,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,7,0.7506,0.6865,0.7701,0.6905,91.0,0.6667,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,8,0.8116,0.7345,0.8529,0.7559,100.0,2.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,9,0.8282,0.7522,0.8726,0.7776,102.0,2.3333,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,10,0.8312,0.752,0.867,0.7758,102.0,2.0,1.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,11,0.8465,0.7665,0.8823,0.7903,105.0,2.0,1.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,12,0.8477,0.7674,0.886,0.7925,105.3333,2.3333,1.3333
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,13,0.8604,0.7741,0.9029,0.7991,107.0,2.3333,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,14,0.86,0.7769,0.9032,0.7949,107.3333,2.0,3.3333
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,15,0.8464,0.7732,0.8896,0.7913,106.3333,2.0,4.3333
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,16,0.8521,0.78,0.8953,0.798,107.3333,2.0,4.3333
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,17,0.8486,0.7777,0.8918,0.7958,106.6667,2.0,5.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,18,0.844,0.7711,0.8872,0.7892,105.3333,2.0,6.3333
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,19,0.8561,0.7813,0.8993,0.7994,107.3333,2.0,6.6667
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,20,0.8916,0.8033,0.9391,0.8459,112.0,3.0,7.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,21,0.9084,0.8261,0.9589,0.8745,115.3333,3.6667,7.6667
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,22,0.9014,0.8287,0.9768,0.8972,115.3333,6.0,8.3333
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,23,0.8901,0.8276,0.9582,0.8852,114.3333,4.6667,10.3333
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,24,0.8645,0.8075,0.9293,0.8525,110.3333,3.6667,14.3333
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,25,0.8561,0.8041,0.9185,0.8318,109.6667,3.0,15.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,26,0.8561,0.8041,0.9185,0.8318,109.6667,3.0,15.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,27,0.8519,0.7999,0.9143,0.8276,108.6667,3.0,16.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,28,0.8449,0.7976,0.9073,0.8253,108.0,3.0,16.6667
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,29,0.8461,0.7991,0.9084,0.8268,108.3333,3.0,16.6667
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,30,0.8409,0.7965,0.9033,0.8242,107.6667,3.0,17.3333
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,31,0.8422,0.7985,0.9045,0.8262,108.0,3.0,17.6667
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,32,0.8488,0.8233,0.9515,0.8578,110.3333,4.6667,19.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,33,0.8538,0.8249,0.9734,0.8687,111.3333,5.3333,20.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,34,0.8455,0.8227,0.9265,0.8457,109.3333,3.3333,22.6667
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,35,0.84,0.8066,0.921,0.8296,108.0,3.3333,24.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,36,0.8378,0.801,0.9187,0.824,107.6667,3.3333,24.3333
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,37,0.839,0.7999,0.9199,0.8229,108.0,3.3333,24.6667
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,38,0.839,0.7999,0.9199,0.8229,108.0,3.3333,24.6667
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,39,0.839,0.7999,0.9199,0.8229,108.0,3.3333,24.6667
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,40,0.839,0.7999,0.9199,0.8229,108.0,3.3333,24.6667
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,41,0.839,0.7999,0.9199,0.8229,108.0,3.3333,24.6667
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,42,0.835,0.7896,0.9159,0.8125,107.0,3.3333,25.6667
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,43,0.8318,0.787,0.9127,0.81,106.3333,3.3333,26.3333
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,44,0.8318,0.787,0.9127,0.81,106.3333,3.3333,26.3333
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,45,0.8318,0.787,0.9127,0.81,106.3333,3.3333,26.3333
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,46,0.8318,0.787,0.9127,0.81,106.3333,3.3333,26.3333
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,47,0.8263,0.7761,0.9072,0.7991,105.3333,3.3333,27.3333
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,48,0.8263,0.7761,0.9072,0.7991,105.3333,3.3333,27.3333
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,49,0.8289,0.7719,0.903,0.7936,105.0,3.0,28.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,50,0.8289,0.7719,0.903,0.7936,105.0,3.0,28.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,51,0.8561,0.7756,0.903,0.7936,106.0,2.0,29.6667
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,52,0.8803,0.7942,0.9473,0.8167,109.0,3.0,29.6667
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,53,0.8741,0.7907,0.9211,0.8087,108.6667,2.0,30.0
