timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,unsched_p1,deletions_cum_p1
2026/02/05/12:18:39,2.077348,0.000000,0.000000,0.000000,0.000000,0,0,0
2026/02/05/12:18:40,3.078411,0.149312,0.218542,0.149312,0.218542,22,0,0
2026/02/05/12:18:41,4.079245,0.217125,0.300300,0.217125,0.300300,34,0,0
2026/02/05/12:18:42,5.080218,0.321188,0.443338,0.321188,0.443338,45,0,2
2026/02/05/12:18:43,6.081138,0.385813,0.500854,0.390937,0.507735,55,1,4
2026/02/05/12:18:44,7.081972,0.484063,0.616685,0.484063,0.616685,64,0,4
2026/02/05/12:18:45,8.082823,0.597688,0.638661,0.597688,0.638661,73,0,7
2026/02/05/12:18:46,9.083703,0.658000,0.715748,0.658000,0.715748,85,0,7
2026/02/05/12:18:47,10.084572,0.729812,0.772852,0.729812,0.772852,95,0,7
2026/02/05/12:18:48,11.085335,0.742375,0.777958,0.742375,0.777958,96,0,7
2026/02/05/12:18:49,12.086184,0.746938,0.782297,0.746938,0.782297,97,0,7
2026/02/05/12:18:50,13.086857,0.763875,0.802127,0.769312,0.823856,100,1,7
2026/02/05/12:18:51,14.087479,0.734062,0.797481,0.734062,0.797481,97,0,11
2026/02/05/12:18:52,15.088180,0.725313,0.763865,0.725313,0.763865,95,0,13
2026/02/05/12:18:53,16.089016,0.725313,0.763865,0.725313,0.763865,95,0,13
2026/02/05/12:18:54,17.089898,0.725313,0.763865,0.725313,0.763865,95,0,13
2026/02/05/12:18:55,18.090839,0.725313,0.763865,0.725313,0.763865,95,0,13
2026/02/05/12:18:56,19.091912,0.725313,0.763865,0.725313,0.763865,95,0,13
2026/02/05/12:18:57,20.092730,0.725313,0.763865,0.725313,0.763865,95,0,13
2026/02/05/12:18:58,21.093434,0.725313,0.763865,0.725313,0.763865,95,0,13
2026/02/05/12:18:59,22.094275,0.725313,0.763865,0.725313,0.763865,95,0,13
2026/02/05/12:19:00,23.095107,0.698625,0.734949,0.698625,0.734949,91,0,18
2026/02/05/12:19:01,24.096106,0.698625,0.734949,0.698625,0.734949,91,0,18
2026/02/05/12:19:02,25.096961,0.698625,0.734949,0.698625,0.734949,91,0,18
2026/02/05/12:19:03,26.097831,0.678375,0.704249,0.678375,0.704249,88,0,21
2026/02/05/12:19:04,27.098705,0.678375,0.704249,0.678375,0.704249,88,0,21
2026/02/05/12:19:05,28.099437,0.678375,0.704249,0.678375,0.704249,88,0,21
2026/02/05/12:19:06,29.100322,0.678375,0.704249,0.678375,0.704249,88,0,21
2026/02/05/12:19:07,30.101053,0.678375,0.704249,0.678375,0.704249,88,0,21
2026/02/05/12:19:08,31.101860,0.678375,0.704249,0.678375,0.704249,88,0,21
2026/02/05/12:19:09,32.102901,0.675125,0.694713,0.675125,0.694713,87,0,22
2026/02/05/12:19:10,33.103720,0.675125,0.694713,0.675125,0.694713,87,0,22
2026/02/05/12:19:11,34.104556,0.675125,0.694713,0.675125,0.694713,87,0,22
2026/02/05/12:19:12,35.105303,0.675125,0.694713,0.675125,0.694713,87,0,22
2026/02/05/12:19:13,36.106128,0.686750,0.710633,0.686750,0.710633,90,0,22
2026/02/05/12:19:14,37.107099,0.701750,0.745052,0.701750,0.745052,93,0,22
2026/02/05/12:19:15,38.107989,0.690000,0.730878,0.690000,0.730878,90,0,25
2026/02/05/12:19:16,39.108860,0.685125,0.723981,0.685125,0.723981,89,0,26
2026/02/05/12:19:17,40.109805,0.670125,0.689562,0.670125,0.689562,86,0,29
2026/02/05/12:19:18,41.110652,0.670125,0.689562,0.670125,0.689562,86,0,29
2026/02/05/12:19:19,42.111562,0.670125,0.689562,0.670125,0.689562,86,0,29
2026/02/05/12:19:20,43.112300,0.670125,0.689562,0.670125,0.689562,86,0,29
2026/02/05/12:19:21,44.113196,0.670125,0.689562,0.670125,0.689562,86,0,29
2026/02/05/12:19:22,45.114076,0.670125,0.689562,0.670125,0.689562,86,0,29
2026/02/05/12:19:23,46.115021,0.670125,0.689562,0.670125,0.689562,86,0,29
2026/02/05/12:19:24,47.116047,0.670125,0.689562,0.670125,0.689562,86,0,29
2026/02/05/12:19:25,48.116947,0.670125,0.689562,0.670125,0.689562,86,0,29
2026/02/05/12:19:26,49.117881,0.670125,0.689562,0.670125,0.689562,86,0,29
2026/02/05/12:19:27,50.118823,0.670125,0.689562,0.670125,0.689562,86,0,29
2026/02/05/12:19:28,51.119845,0.670125,0.689562,0.670125,0.689562,86,0,29
2026/02/05/12:19:29,52.120643,0.726187,0.785525,0.729875,0.788927,99,1,29
2026/02/05/12:19:30,53.121406,0.729875,0.788927,0.729875,0.788927,100,0,29
2026/02/05/12:19:31,54.122394,0.710938,0.765544,0.710938,0.765544,96,0,33
2026/02/05/12:19:32,55.123296,0.753437,0.801331,0.753437,0.801331,99,0,33
2026/02/05/12:19:33,56.124051,0.760500,0.823735,0.760500,0.823735,98,0,36
2026/02/05/12:19:34,57.124948,0.771938,0.815405,0.771938,0.815405,97,0,40
2026/02/05/12:19:35,58.125695,0.733187,0.783321,0.733187,0.783321,95,0,42
2026/02/05/12:19:36,59.126486,0.738563,0.808766,0.747437,0.838824,95,1,43
2026/02/05/12:19:37,60.127532,0.736062,0.824063,0.736062,0.824063,94,0,45
2026/02/05/12:19:38,61.128433,0.722437,0.816121,0.722437,0.816121,92,0,47
2026/02/05/12:19:39,62.130795,0.722437,0.816121,0.722437,0.816121,92,0,47
2026/02/05/12:19:40,63.131465,0.722437,0.816121,0.722437,0.816121,92,0,47
2026/02/05/12:19:41,64.132305,0.704688,0.756003,0.704688,0.756003,90,0,49
2026/02/05/12:19:42,65.133051,0.698063,0.744964,0.698063,0.744964,88,0,51
2026/02/05/12:19:43,66.134139,0.698063,0.744964,0.698063,0.744964,88,0,51
2026/02/05/12:19:44,67.135001,0.698063,0.744964,0.698063,0.744964,88,0,51
2026/02/05/12:19:45,68.135879,0.772563,0.768248,0.819500,0.824618,91,7,53
2026/02/05/12:19:46,69.136713,0.856125,0.813598,0.856125,0.813598,103,0,57
2026/02/05/12:19:47,70.137465,0.856125,0.813598,0.856125,0.813598,103,0,57
2026/02/05/12:19:48,71.138407,0.831313,0.760803,0.831313,0.760803,98,0,62
2026/02/05/12:19:49,72.139253,0.787250,0.736058,0.787250,0.736058,93,0,67
2026/02/05/12:19:50,73.140135,0.753875,0.710585,0.753875,0.710585,90,0,70
2026/02/05/12:19:51,74.140789,0.792750,0.729677,0.883875,0.750503,96,3,75
2026/02/05/12:19:52,75.141740,0.840875,0.764122,0.900750,0.786847,104,2,78
2026/02/05/12:19:53,76.142464,0.844812,0.769360,0.934187,0.807869,105,3,79
2026/02/05/12:19:54,77.143153,0.809000,0.721145,0.898375,0.759654,95,3,89
2026/02/05/12:19:55,78.143952,0.794438,0.710240,0.883813,0.748749,92,3,92
2026/02/05/12:19:56,79.144660,0.776125,0.705983,0.806500,0.712925,91,1,93
2026/02/05/12:19:57,80.145451,0.776125,0.705983,0.806500,0.712925,91,1,93
2026/02/05/12:19:58,81.146165,0.776125,0.705983,0.806500,0.712925,91,1,93
2026/02/05/12:19:59,82.146973,0.765250,0.696737,0.795625,0.703680,89,1,95
2026/02/05/12:20:00,83.147709,0.765250,0.696737,0.795625,0.703680,89,1,95
2026/02/05/12:20:01,84.148425,0.765250,0.696737,0.795625,0.703680,89,1,95
2026/02/05/12:20:02,85.149335,0.765250,0.696737,0.795625,0.703680,89,1,95
2026/02/05/12:20:03,86.150219,0.765250,0.696737,0.795625,0.703680,89,1,95
2026/02/05/12:20:04,87.151282,0.765250,0.696737,0.795625,0.703680,89,1,95
2026/02/05/12:20:05,88.152097,0.802000,0.731375,0.832375,0.738318,96,1,95
2026/02/05/12:20:06,89.152882,0.802000,0.731375,0.832375,0.738318,96,1,95
2026/02/05/12:20:07,90.153830,0.802000,0.731375,0.832375,0.738318,96,1,95
2026/02/05/12:20:08,91.154789,0.779875,0.715614,0.810250,0.722556,92,1,99
2026/02/05/12:20:09,92.155737,0.779875,0.715614,0.810250,0.722556,92,1,99
2026/02/05/12:20:10,93.156520,0.740625,0.688745,0.771000,0.695687,87,1,104
2026/02/05/12:20:11,94.157370,0.740625,0.688745,0.771000,0.695687,87,1,104
