timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/01/19/14:12:11,2.578475,0.178250,0.232204,0.178250,0.232204,10,8,4,3,0,0,0,0,0,0,0,0
2026/01/19/14:12:12,3.578614,0.234563,0.291880,0.234563,0.291880,12,11,8,3,0,0,0,0,0,0,0,0
2026/01/19/14:12:13,4.578718,0.313312,0.349153,0.313312,0.349153,15,14,11,4,0,0,0,0,0,0,0,0
2026/01/19/14:12:14,5.578873,0.407000,0.439982,0.407000,0.439982,18,16,16,6,0,0,0,0,0,0,0,0
2026/01/19/14:12:15,6.578981,0.513625,0.526738,0.513625,0.526738,19,20,19,10,0,0,0,0,0,0,0,0
2026/01/19/14:12:16,7.579064,0.601625,0.633821,0.615563,0.640138,25,23,19,11,0,0,1,0,0,0,0,0
2026/01/19/14:12:17,8.579168,0.681688,0.687528,0.681688,0.687528,25,26,23,15,0,0,0,0,0,0,0,0
2026/01/19/14:12:18,9.579261,0.717000,0.795869,0.717000,0.795869,27,29,27,15,0,0,0,0,0,0,0,0
2026/01/19/14:12:19,10.579356,0.781062,0.838295,0.801813,0.855804,27,29,30,18,0,0,2,0,0,0,0,0
2026/01/19/14:12:20,11.579452,0.814500,0.861631,0.814500,0.861631,27,29,32,19,0,0,0,0,0,0,0,0
2026/01/19/14:12:21,12.579571,0.818562,0.864856,0.818562,0.864856,28,29,32,19,0,0,0,0,0,0,0,0
2026/01/19/14:12:22,13.579643,0.860125,0.895017,0.860125,0.895017,33,29,33,19,0,0,0,0,0,0,0,0
2026/01/19/14:12:23,14.579731,0.843625,0.893818,0.848437,0.907752,32,29,33,19,1,0,0,0,2,0,0,0
2026/01/19/14:12:24,15.579823,0.847500,0.900061,0.852313,0.913994,33,29,33,19,1,0,0,0,2,0,0,0
2026/01/19/14:12:25,16.579915,0.833625,0.890775,0.838437,0.904708,31,29,33,19,1,0,0,0,4,0,0,0
2026/01/19/14:12:26,17.580051,0.833625,0.890775,0.838437,0.904708,31,29,33,19,1,0,0,0,4,0,0,0
2026/01/19/14:12:27,18.580114,0.833625,0.890775,0.838437,0.904708,31,29,33,19,1,0,0,0,4,0,0,0
2026/01/19/14:12:28,19.580256,0.833625,0.890775,0.838437,0.904708,31,29,33,19,1,0,0,0,4,0,0,0
2026/01/19/14:12:29,20.580357,0.833625,0.890775,0.838437,0.904708,31,29,33,19,1,0,0,0,4,0,0,0
2026/01/19/14:12:30,21.580469,0.833625,0.890775,0.838437,0.904708,31,29,33,19,1,0,0,0,4,0,0,0
2026/01/19/14:12:31,22.580592,0.833625,0.890775,0.838437,0.904708,31,29,33,19,1,0,0,0,4,0,0,0
2026/01/19/14:12:32,23.580734,0.833625,0.890775,0.838437,0.904708,31,29,33,19,1,0,0,0,4,0,0,0
2026/01/19/14:12:33,24.580830,0.833625,0.890775,0.838437,0.904708,31,29,33,19,1,0,0,0,4,0,0,0
2026/01/19/14:12:34,25.580906,0.832000,0.894555,0.832000,0.894555,32,28,33,19,0,0,0,0,4,1,0,0
2026/01/19/14:12:35,26.580992,0.828125,0.888312,0.828125,0.888312,31,28,33,19,0,0,0,0,5,1,0,0
2026/01/19/14:12:36,27.581117,0.824250,0.880543,0.824250,0.880543,30,28,33,19,0,0,0,0,6,1,0,0
2026/01/19/14:12:37,28.581265,0.824250,0.880543,0.824250,0.880543,30,28,33,19,0,0,0,0,6,1,0,0
2026/01/19/14:12:38,29.581356,0.824250,0.880543,0.824250,0.880543,30,28,33,19,0,0,0,0,6,1,0,0
2026/01/19/14:12:39,30.581446,0.824250,0.880543,0.824250,0.880543,30,28,33,19,0,0,0,0,6,1,0,0
2026/01/19/14:12:40,31.581547,0.824250,0.880543,0.824250,0.880543,30,28,33,19,0,0,0,0,6,1,0,0
2026/01/19/14:12:41,32.581643,0.824250,0.880543,0.824250,0.880543,30,28,33,19,0,0,0,0,6,1,0,0
2026/01/19/14:12:42,33.581780,0.824250,0.880543,0.824250,0.880543,30,28,33,19,0,0,0,0,6,1,0,0
2026/01/19/14:12:43,34.581840,0.824250,0.880543,0.824250,0.880543,30,28,33,19,0,0,0,0,6,1,0,0
2026/01/19/14:12:44,35.581946,0.824250,0.880543,0.824250,0.880543,30,28,33,19,0,0,0,0,6,1,0,0
2026/01/19/14:12:45,36.582050,0.824250,0.880543,0.824250,0.880543,30,28,33,19,0,0,0,0,6,1,0,0
2026/01/19/14:12:46,37.582105,0.824250,0.880543,0.824250,0.880543,30,28,33,19,0,0,0,0,6,1,0,0
2026/01/19/14:12:47,38.582210,0.824250,0.880543,0.824250,0.880543,30,28,33,19,0,0,0,0,6,1,0,0
2026/01/19/14:12:48,39.582283,0.824250,0.880543,0.824250,0.880543,30,28,33,19,0,0,0,0,6,1,0,0
2026/01/19/14:12:49,40.582378,0.824250,0.880543,0.824250,0.880543,30,28,33,19,0,0,0,0,6,1,0,0
