job_name,plugin_config,seed,priority,rs_prefix,replica_index,latency_default_s,latency_plugin_s,delta_latency_s,default_first_apply_time_s,default_first_running_time_s,plugin_first_apply_time_s,plugin_first_running_time_s,both_have_apply_time,both_have_running_time
nodes=32_prio=1_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000133,0,0.0,1.0,1.0,25.4949,25.4949,25.1895,26.1895,1,1
nodes=32_prio=1_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000133,1,0.0,0.0,0.0,25.4949,25.4949,26.1895,26.1895,1,1
nodes=32_prio=1_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000134,0,0.0,1.0,1.0,25.4949,25.4949,25.1895,26.1895,1,1
nodes=32_prio=1_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000137,0,0.0,0.0,0.0,26.4949,26.4949,27.1895,27.1895,1,1
nodes=32_prio=1_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000138,0,0.0,0.0,0.0,26.4949,26.4949,27.1895,27.1895,1,1
nodes=32_prio=1_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000139,0,0.0,1.0,1.0,27.4949,27.4949,27.1895,28.1895,1,1
nodes=32_prio=1_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000140,0,0.0,0.0,0.0,27.4949,27.4949,28.1895,28.1895,1,1
nodes=32_prio=1_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000140,1,0.0,0.0,0.0,27.4949,27.4949,28.1895,28.1895,1,1
nodes=32_prio=1_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000142,0,0.0,0.0,0.0,120.4949,120.4949,120.1895,120.1895,1,1
nodes=32_prio=1_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000143,0,0.0,0.0,0.0,126.4949,126.4949,126.1895,126.1895,1,1
nodes=32_prio=1_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000143,1,1.0,0.0,-1.0,126.4949,127.4949,126.1895,126.1895,1,1
nodes=32_prio=1_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000144,0,0.0,0.0,0.0,129.4949,129.4949,129.1895,129.1895,1,1
nodes=32_prio=1_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000144,1,0.0,0.0,0.0,129.4949,129.4949,129.1895,129.1895,1,1
nodes=32_prio=1_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000144,2,0.0,0.0,0.0,129.4949,129.4949,129.1895,129.1895,1,1
nodes=32_prio=1_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000145,0,0.0,0.0,0.0,129.4949,129.4949,129.1895,129.1895,1,1
nodes=32_prio=1_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000145,1,0.0,0.0,0.0,129.4949,129.4949,129.1895,129.1895,1,1
