job_name,plugin_config,seed,priority,rs_prefix,replica_index,latency_default_s,latency_plugin_s,delta_latency_s,default_first_apply_time_s,default_first_running_time_s,plugin_first_apply_time_s,plugin_first_running_time_s,both_have_apply_time,both_have_running_time
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000119,0,0.0,10.0,10.0,23.0093,23.0093,22.1761,32.1761,1,1
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000119,1,0.0,10.0,10.0,23.0093,23.0093,22.1761,32.1761,1,1
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000124,0,0.0,9.0,9.0,24.0093,24.0093,23.1761,32.1761,1,1
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000125,0,0.0,,,26.0093,26.0093,25.1761,,1,0
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000126,0,,,,44.0093,,42.1761,,1,0
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000129,0,0.0,6.0,6.0,44.0093,44.0093,42.1761,48.1761,1,1
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000129,1,0.0,6.0,6.0,44.0093,44.0093,42.1761,48.1761,1,1
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000129,2,0.0,6.0,6.0,44.0093,44.0093,42.1761,48.1761,1,1
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000132,0,5.0,7.0,2.0,70.0093,75.0093,68.1761,75.1761,1,1
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000132,1,5.0,0.0,-5.0,70.0093,75.0093,68.1761,68.1761,1,1
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000135,0,0.0,0.0,0.0,134.0093,134.0093,133.1761,133.1761,1,1
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000135,1,0.0,0.0,0.0,134.0093,134.0093,133.1761,133.1761,1,1
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000142,0,0.0,5.0,5.0,210.0093,210.0093,208.1761,213.1761,1,1
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000142,1,0.0,5.0,5.0,211.0093,211.0093,208.1761,213.1761,1,1
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000142,2,0.0,4.0,4.0,211.0093,211.0093,209.1761,213.1761,1,1
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000145,0,0.0,0.0,0.0,303.0093,303.0093,302.1761,302.1761,1,1
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000145,1,0.0,0.0,0.0,303.0093,303.0093,302.1761,302.1761,1,1
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000154,0,0.0,0.0,0.0,466.0093,466.0093,464.1761,464.1761,1,1
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000154,1,0.0,0.0,0.0,466.0093,466.0093,464.1761,464.1761,1,1
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000159,0,0.0,0.0,0.0,505.0093,505.0093,503.1761,503.1761,1,1
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000160,0,0.0,0.0,0.0,505.0093,505.0093,503.1761,503.1761,1,1
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000165,0,0.0,0.0,0.0,505.0093,505.0093,504.1761,504.1761,1,1
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000165,1,0.0,0.0,0.0,506.0093,506.0093,504.1761,504.1761,1,1
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000166,0,0.0,0.0,0.0,506.0093,506.0093,504.1761,504.1761,1,1
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000166,1,0.0,0.0,0.0,506.0093,506.0093,504.1761,504.1761,1,1
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000167,0,0.0,0.0,0.0,506.0093,506.0093,505.1761,505.1761,1,1
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000167,1,0.0,0.0,0.0,506.0093,506.0093,505.1761,505.1761,1,1
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000167,2,0.0,0.0,0.0,506.0093,506.0093,505.1761,505.1761,1,1
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000168,0,0.0,6.0,6.0,506.0093,506.0093,505.1761,511.1761,1,1
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000168,1,0.0,0.0,0.0,506.0093,506.0093,505.1761,505.1761,1,1
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000168,2,0.0,6.0,6.0,507.0093,507.0093,505.1761,511.1761,1,1
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000169,0,0.0,0.0,0.0,506.0093,506.0093,505.1761,505.1761,1,1
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000169,1,0.0,,,507.0093,507.0093,505.1761,,1,0
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000169,2,0.0,,,507.0093,507.0093,506.1761,,1,0
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000175,0,0.0,0.0,0.0,545.0093,545.0093,544.1761,544.1761,1,1
