job_name,plugin_config,seed,priority,rs_prefix,replica_index,latency_default_s,latency_plugin_s,delta_latency_s,default_first_apply_time_s,default_first_running_time_s,plugin_first_apply_time_s,plugin_first_running_time_s,both_have_apply_time,both_have_running_time
nodes=16_prio=4_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000055,0,0.0,0.0,0.0,13.635,13.635,12.6458,12.6458,1,1
nodes=16_prio=4_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000055,1,0.0,0.0,0.0,13.635,13.635,13.6458,13.6458,1,1
nodes=16_prio=4_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000056,0,0.0,0.0,0.0,13.635,13.635,12.6458,12.6458,1,1
nodes=16_prio=4_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000056,1,0.0,0.0,0.0,13.635,13.635,13.6458,13.6458,1,1
nodes=16_prio=4_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000057,0,0.0,0.0,0.0,13.635,13.635,12.6458,12.6458,1,1
nodes=16_prio=4_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000059,0,0.0,0.0,0.0,13.635,13.635,12.6458,12.6458,1,1
nodes=16_prio=4_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000059,1,0.0,0.0,0.0,13.635,13.635,13.6458,13.6458,1,1
nodes=16_prio=4_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000060,0,0.0,0.0,0.0,14.635,14.635,14.6458,14.6458,1,1
nodes=16_prio=4_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000061,0,0.0,0.0,0.0,27.635,27.635,26.6458,26.6458,1,1
nodes=16_prio=4_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000062,0,,0.0,,78.635,,78.6458,78.6458,1,0
