job_name,plugin_config,seed,priority,rs_prefix,replica_index,latency_default_s,latency_plugin_s,delta_latency_s,default_first_apply_time_s,default_first_running_time_s,plugin_first_apply_time_s,plugin_first_running_time_s,both_have_apply_time,both_have_running_time
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000055,0,0.0,0.0,0.0,12.3534,12.3534,11.7209,11.7209,1,1
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000055,1,0.0,0.0,0.0,12.3534,12.3534,12.7209,12.7209,1,1
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000056,0,0.0,0.0,0.0,12.3534,12.3534,12.7209,12.7209,1,1
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000056,1,0.0,0.0,0.0,12.3534,12.3534,12.7209,12.7209,1,1
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000059,0,0.0,0.0,0.0,12.3534,12.3534,12.7209,12.7209,1,1
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000059,1,0.0,,,12.3534,12.3534,12.7209,,1,0
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000060,0,0.0,0.0,0.0,13.3534,13.3534,13.7209,13.7209,1,1
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000061,0,0.0,0.0,0.0,15.3534,15.3534,14.7209,14.7209,1,1
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000062,0,,,,40.3534,,40.7209,,1,0
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000065,0,0.0,3.0,3.0,41.3534,41.3534,40.7209,43.7209,1,1
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000065,1,0.0,3.0,3.0,41.3534,41.3534,40.7209,43.7209,1,1
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000065,2,0.0,3.0,3.0,41.3534,41.3534,40.7209,43.7209,1,1
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000068,0,0.0,0.0,0.0,66.3534,66.3534,66.7209,66.7209,1,1
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000068,1,4.0,0.0,-4.0,67.3534,71.3534,66.7209,66.7209,1,1
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000071,0,0.0,0.0,0.0,131.3534,131.3534,130.7209,130.7209,1,1
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000071,1,0.0,0.0,0.0,131.3534,131.3534,130.7209,130.7209,1,1
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000078,0,0.0,2.0,2.0,207.3534,207.3534,206.7209,208.7209,1,1
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000078,1,0.0,2.0,2.0,207.3534,207.3534,206.7209,208.7209,1,1
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000078,2,0.0,2.0,2.0,207.3534,207.3534,206.7209,208.7209,1,1
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000081,0,0.0,0.0,0.0,300.3534,300.3534,299.7209,299.7209,1,1
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000081,1,0.0,0.0,0.0,300.3534,300.3534,299.7209,299.7209,1,1
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000090,0,0.0,0.0,0.0,462.3534,462.3534,462.7209,462.7209,1,1
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000090,1,0.0,0.0,0.0,462.3534,462.3534,462.7209,462.7209,1,1
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000095,0,0.0,0.0,0.0,501.3534,501.3534,501.7209,501.7209,1,1
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000096,0,0.0,0.0,0.0,501.3534,501.3534,501.7209,501.7209,1,1
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000101,0,0.0,2.0,2.0,502.3534,502.3534,502.7209,504.7209,1,1
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000101,1,0.0,2.0,2.0,503.3534,503.3534,502.7209,504.7209,1,1
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000102,0,0.0,2.0,2.0,503.3534,503.3534,502.7209,504.7209,1,1
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000102,1,0.0,2.0,2.0,503.3534,503.3534,502.7209,504.7209,1,1
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000103,0,0.0,2.0,2.0,503.3534,503.3534,502.7209,504.7209,1,1
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000103,1,0.0,2.0,2.0,503.3534,503.3534,502.7209,504.7209,1,1
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000103,2,0.0,2.0,2.0,503.3534,503.3534,502.7209,504.7209,1,1
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000104,0,7.0,1.0,-6.0,503.3534,510.3534,503.7209,504.7209,1,1
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000104,1,,,,504.3534,,503.7209,,1,0
