job_name,plugin_config,seed,priority,rs_prefix,replica_index,latency_default_s,latency_plugin_s,delta_latency_s,default_first_apply_time_s,default_first_running_time_s,plugin_first_apply_time_s,plugin_first_running_time_s,both_have_apply_time,both_have_running_time
nodes=16_prio=4_arrival=16s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000055,0,0.0,0.0,0.0,13.635,13.635,12.1561,12.1561,1,1
nodes=16_prio=4_arrival=16s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000055,1,0.0,0.0,0.0,13.635,13.635,13.1561,13.1561,1,1
nodes=16_prio=4_arrival=16s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000056,0,0.0,0.0,0.0,13.635,13.635,13.1561,13.1561,1,1
nodes=16_prio=4_arrival=16s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000056,1,0.0,0.0,0.0,13.635,13.635,13.1561,13.1561,1,1
nodes=16_prio=4_arrival=16s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000057,0,0.0,0.0,0.0,13.635,13.635,13.1561,13.1561,1,1
nodes=16_prio=4_arrival=16s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000059,0,0.0,0.0,0.0,13.635,13.635,13.1561,13.1561,1,1
nodes=16_prio=4_arrival=16s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000059,1,0.0,0.0,0.0,13.635,13.635,14.1561,14.1561,1,1
nodes=16_prio=4_arrival=16s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000060,0,0.0,0.0,0.0,14.635,14.635,15.1561,15.1561,1,1
nodes=16_prio=4_arrival=16s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000061,0,0.0,0.0,0.0,27.635,27.635,27.1561,27.1561,1,1
nodes=16_prio=4_arrival=16s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000062,0,,,,78.635,,79.1561,,1,0
nodes=16_prio=4_arrival=16s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000065,0,0.0,3.0,3.0,78.635,78.635,79.1561,82.1561,1,1
nodes=16_prio=4_arrival=16s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000065,1,0.0,3.0,3.0,78.635,78.635,79.1561,82.1561,1,1
nodes=16_prio=4_arrival=16s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000065,2,0.0,3.0,3.0,78.635,78.635,79.1561,82.1561,1,1
nodes=16_prio=4_arrival=16s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000068,0,0.0,0.0,0.0,130.635,130.635,131.1561,131.1561,1,1
nodes=16_prio=4_arrival=16s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000068,1,18.0,0.0,-18.0,130.635,148.635,131.1561,131.1561,1,1
nodes=16_prio=4_arrival=16s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000071,0,0.0,0.0,0.0,260.635,260.635,260.1561,260.1561,1,1
nodes=16_prio=4_arrival=16s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000071,1,0.0,0.0,0.0,260.635,260.635,260.1561,260.1561,1,1
nodes=16_prio=4_arrival=16s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000078,0,0.0,2.0,2.0,411.635,411.635,411.1561,413.1561,1,1
nodes=16_prio=4_arrival=16s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000078,1,0.0,2.0,2.0,411.635,411.635,411.1561,413.1561,1,1
nodes=16_prio=4_arrival=16s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000078,2,0.0,2.0,2.0,411.635,411.635,411.1561,413.1561,1,1
nodes=16_prio=4_arrival=16s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000081,0,0.0,0.0,0.0,598.635,598.635,599.1561,599.1561,1,1
nodes=16_prio=4_arrival=16s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000081,1,0.0,0.0,0.0,598.635,598.635,599.1561,599.1561,1,1
nodes=16_prio=4_arrival=16s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000090,0,0.0,0.0,0.0,924.635,924.635,925.1561,925.1561,1,1
nodes=16_prio=4_arrival=16s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000090,1,0.0,0.0,0.0,924.635,924.635,925.1561,925.1561,1,1
