job_name,plugin_config,seed,priority,rs_prefix,replica_index,latency_default_s,latency_plugin_s,delta_latency_s,default_first_apply_time_s,default_first_running_time_s,plugin_first_apply_time_s,plugin_first_running_time_s,both_have_apply_time,both_have_running_time
nodes=32_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000119,0,0.0,27.0,27.0,21.9921,21.9921,22.6009,49.6009,1,1
nodes=32_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000119,1,0.0,27.0,27.0,22.9921,22.9921,22.6009,49.6009,1,1
nodes=32_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000129,0,0.0,,,27.9921,27.9921,27.6009,,1,0
nodes=32_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000129,1,0.0,,,27.9921,27.9921,27.6009,,1,0
nodes=32_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000129,2,0.0,,,27.9921,27.9921,27.6009,,1,0
nodes=32_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000132,0,13.0,11.0,-2.0,36.9921,49.9921,38.6009,49.6009,1,1
nodes=32_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000132,1,4.0,11.0,7.0,37.9921,41.9921,38.6009,49.6009,1,1
nodes=32_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000135,0,0.0,0.0,0.0,69.9921,69.9921,69.6009,69.6009,1,1
nodes=32_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000135,1,0.0,0.0,0.0,69.9921,69.9921,69.6009,69.6009,1,1
nodes=32_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000142,0,1.0,,,106.9921,107.9921,106.6009,,1,0
nodes=32_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000142,1,0.0,,,107.9921,107.9921,106.6009,,1,0
nodes=32_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000142,2,0.0,,,107.9921,107.9921,106.6009,,1,0
nodes=32_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000145,0,0.0,0.0,0.0,153.9921,153.9921,153.6009,153.6009,1,1
nodes=32_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000145,1,0.0,0.0,0.0,153.9921,153.9921,153.6009,153.6009,1,1
