job_name,plugin_config,seed,priority,rs_prefix,replica_index,latency_default_s,latency_plugin_s,delta_latency_s,default_first_apply_time_s,default_first_running_time_s,plugin_first_apply_time_s,plugin_first_running_time_s,both_have_apply_time,both_have_running_time
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000055,0,1.0,0.0,-1.0,10.5736,11.5736,10.9727,10.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000055,1,0.0,0.0,0.0,11.5736,11.5736,10.9727,10.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000060,0,0.0,0.0,0.0,11.5736,11.5736,11.9727,11.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000061,0,0.0,0.0,0.0,12.5736,12.5736,12.9727,12.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000062,0,,,,21.5736,,21.9727,,1,0
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000065,0,0.0,3.0,3.0,21.5736,21.5736,21.9727,24.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000065,1,0.0,3.0,3.0,21.5736,21.5736,21.9727,24.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000065,2,0.0,3.0,3.0,21.5736,21.5736,21.9727,24.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000068,0,4.0,0.0,-4.0,34.5736,38.5736,34.9727,34.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000068,1,4.0,0.0,-4.0,34.5736,38.5736,34.9727,34.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000071,0,0.0,0.0,0.0,66.5736,66.5736,66.9727,66.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000071,1,0.0,0.0,0.0,66.5736,66.5736,66.9727,66.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000078,0,0.0,2.0,2.0,105.5736,105.5736,104.9727,106.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000078,1,0.0,2.0,2.0,105.5736,105.5736,104.9727,106.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000078,2,0.0,2.0,2.0,105.5736,105.5736,104.9727,106.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000081,0,0.0,0.0,0.0,151.5736,151.5736,150.9727,150.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000081,1,0.0,0.0,0.0,151.5736,151.5736,150.9727,150.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000090,0,0.0,0.0,0.0,232.5736,232.5736,231.9727,231.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000090,1,0.0,0.0,0.0,232.5736,232.5736,231.9727,231.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000095,0,0.0,,,251.5736,251.5736,251.9727,,1,0
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000096,0,0.0,,,251.5736,251.5736,251.9727,,1,0
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000101,0,0.0,16.0,16.0,252.5736,252.5736,251.9727,267.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000101,1,0.0,16.0,16.0,252.5736,252.5736,251.9727,267.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000102,0,0.0,16.0,16.0,252.5736,252.5736,251.9727,267.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000102,1,0.0,15.0,15.0,252.5736,252.5736,252.9727,267.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000103,0,0.0,,,252.5736,252.5736,252.9727,,1,0
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000103,1,0.0,,,253.5736,253.5736,252.9727,,1,0
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000103,2,0.0,,,253.5736,253.5736,252.9727,,1,0
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000104,0,6.0,,,252.5736,258.5736,252.9727,,1,0
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000104,1,2.0,,,253.5736,255.5736,252.9727,,1,0
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000104,2,,,,253.5736,,252.9727,,1,0
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000105,0,0.0,,,252.5736,252.5736,252.9727,,1,0
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000105,1,0.0,,,253.5736,253.5736,253.9727,,1,0
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000105,2,1.0,,,253.5736,254.5736,253.9727,,1,0
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000111,0,,0.0,,271.5736,,271.9727,271.9727,1,0
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000111,1,0.0,0.0,0.0,271.5736,271.5736,271.9727,271.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000111,2,,0.0,,271.5736,,271.9727,271.9727,1,0
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000116,0,0.0,,,274.5736,274.5736,273.9727,,1,0
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000116,1,0.0,,,274.5736,274.5736,273.9727,,1,0
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000126,0,1.0,0.0,-1.0,295.5736,296.5736,295.9727,295.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000126,1,0.0,0.0,0.0,296.5736,296.5736,295.9727,295.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000126,2,0.0,0.0,0.0,296.5736,296.5736,295.9727,295.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000128,0,0.0,0.0,0.0,296.5736,296.5736,295.9727,295.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000128,1,0.0,0.0,0.0,296.5736,296.5736,295.9727,295.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000128,2,0.0,0.0,0.0,296.5736,296.5736,295.9727,295.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000131,0,1.0,0.0,-1.0,358.5736,359.5736,358.9727,358.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000132,0,0.0,0.0,0.0,359.5736,359.5736,358.9727,358.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000132,1,0.0,0.0,0.0,359.5736,359.5736,358.9727,358.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000132,2,0.0,0.0,0.0,359.5736,359.5736,358.9727,358.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000134,0,0.0,0.0,0.0,359.5736,359.5736,359.9727,359.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000135,0,0.0,0.0,0.0,360.5736,360.5736,360.9727,360.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000135,1,0.0,0.0,0.0,360.5736,360.5736,360.9727,360.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000139,0,0.0,0.0,0.0,375.5736,375.5736,375.9727,375.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000139,1,0.0,0.0,0.0,375.5736,375.5736,375.9727,375.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000141,0,0.0,0.0,0.0,375.5736,375.5736,375.9727,375.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000141,1,0.0,0.0,0.0,375.5736,375.5736,375.9727,375.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000151,0,0.0,0.0,0.0,403.5736,403.5736,403.9727,403.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000151,1,0.0,0.0,0.0,403.5736,403.5736,403.9727,403.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000152,0,0.0,0.0,0.0,403.5736,403.5736,403.9727,403.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000153,0,1.0,3.0,2.0,406.5736,407.5736,405.9727,408.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000153,1,,3.0,,406.5736,,405.9727,408.9727,1,0
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000153,2,,0.0,,406.5736,,405.9727,405.9727,1,0
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000155,0,0.0,,,410.5736,410.5736,410.9727,,1,0
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000159,0,,2.0,,417.5736,,417.9727,419.9727,1,0
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000163,0,0.0,0.0,0.0,440.5736,440.5736,440.9727,440.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000163,1,0.0,0.0,0.0,440.5736,440.5736,440.9727,440.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000166,0,0.0,4.0,4.0,446.5736,446.5736,445.9727,449.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000166,1,0.0,0.0,0.0,446.5736,446.5736,445.9727,445.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000166,2,3.0,4.0,1.0,446.5736,449.5736,445.9727,449.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000167,0,,,,446.5736,,446.9727,,1,0
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000168,0,0.0,0.0,0.0,475.5736,475.5736,474.9727,474.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000168,1,0.0,0.0,0.0,475.5736,475.5736,474.9727,474.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000170,0,0.0,0.0,0.0,475.5736,475.5736,475.9727,475.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000170,1,0.0,0.0,0.0,475.5736,475.5736,475.9727,475.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000174,0,6.0,4.0,-2.0,478.5736,484.5736,478.9727,482.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000174,1,,4.0,,478.5736,,478.9727,482.9727,1,0
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000187,0,0.0,0.0,0.0,581.5736,581.5736,581.9727,581.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000188,0,0.0,0.0,0.0,581.5736,581.5736,581.9727,581.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000190,0,0.0,0.0,0.0,582.5736,582.5736,581.9727,581.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000190,1,0.0,0.0,0.0,582.5736,582.5736,581.9727,581.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000191,0,0.0,0.0,0.0,638.5736,638.5736,638.9727,638.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000193,0,0.0,0.0,0.0,638.5736,638.5736,638.9727,638.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000193,1,0.0,0.0,0.0,638.5736,638.5736,638.9727,638.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000211,0,0.0,0.0,0.0,711.5736,711.5736,710.9727,710.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000211,1,0.0,0.0,0.0,711.5736,711.5736,710.9727,710.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000211,2,0.0,0.0,0.0,711.5736,711.5736,710.9727,710.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000214,0,0.0,0.0,0.0,749.5736,749.5736,749.9727,749.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000214,1,0.0,0.0,0.0,749.5736,749.5736,749.9727,749.9727,1,1
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,1420052706459400740,1,rs-000214,2,0.0,0.0,0.0,749.5736,749.5736,749.9727,749.9727,1,1
