scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,0,0.2258,0.2095,0.2271,0.213,54.6667,0.6667,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,1,0.2579,0.2435,0.2635,0.2482,63.6667,1.3333,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,2,0.3063,0.2923,0.3105,0.2939,75.0,0.6667,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,3,0.3687,0.331,0.3693,0.3318,86.6667,0.3333,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,4,0.4022,0.3588,0.4065,0.3596,95.6667,0.3333,0.3333
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,5,0.4459,0.3995,0.4472,0.4012,105.3333,0.6667,0.3333
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,6,0.4844,0.4428,0.4853,0.4436,116.6667,0.3333,0.3333
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,7,0.5416,0.4872,0.5468,0.4878,127.3333,0.3333,0.3333
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,8,0.5902,0.5347,0.5902,0.5347,138.3333,0.0,0.3333
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,9,0.6139,0.5717,0.6151,0.5724,147.6667,0.3333,0.3333
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,10,0.6539,0.6059,0.6546,0.6075,158.0,0.3333,0.3333
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,11,0.6965,0.6454,0.7006,0.6462,168.0,0.3333,0.3333
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,12,0.7376,0.6826,0.7464,0.684,176.6667,0.6667,0.3333
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,13,0.7711,0.7093,0.7848,0.7251,186.3333,2.0,0.6667
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,14,0.8056,0.7461,0.8257,0.7673,196.0,2.6667,1.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,15,0.8255,0.766,0.8559,0.7969,202.3333,4.0,1.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,16,0.8385,0.782,0.871,0.8125,206.3333,4.0,1.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,17,0.8448,0.7872,0.8772,0.8177,208.6667,4.0,1.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,18,0.849,0.7917,0.8814,0.8221,210.6667,4.0,1.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,19,0.8594,0.7982,0.8919,0.8287,213.6667,4.0,1.3333
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,20,0.86,0.7972,0.8992,0.8289,213.6667,4.6667,1.6667
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,21,0.8616,0.803,0.9019,0.8377,215.3333,5.0,2.6667
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,22,0.8732,0.8236,0.913,0.861,220.3333,5.6667,3.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,23,0.88,0.8337,0.9224,0.8751,222.6667,6.6667,3.3333
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,24,0.8772,0.8297,0.923,0.8685,221.3333,6.0,7.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,25,0.8738,0.8282,0.9186,0.8653,220.0,5.6667,8.6667
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,26,0.8726,0.8196,0.9174,0.8566,219.3333,5.6667,9.3333
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,27,0.8719,0.8192,0.9151,0.855,218.6667,5.3333,10.3333
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,28,0.8688,0.8125,0.912,0.8482,217.6667,5.3333,11.3333
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,29,0.8694,0.8132,0.9126,0.849,218.0,5.3333,11.3333
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,30,0.8698,0.8155,0.9032,0.8458,218.0,4.3333,12.3333
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,31,0.8705,0.816,0.9039,0.8463,218.3333,4.3333,12.6667
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,32,0.876,0.827,0.9262,0.8599,220.6667,5.6667,13.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,33,0.88,0.832,0.9387,0.8702,222.6667,6.6667,13.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,34,0.8794,0.8309,0.9394,0.8712,222.3333,6.6667,13.6667
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,35,0.8776,0.8265,0.9257,0.8615,221.3333,5.6667,14.6667
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,36,0.8768,0.8258,0.9238,0.858,221.0,5.3333,15.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,37,0.8787,0.8268,0.9257,0.859,221.6667,5.3333,15.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,38,0.8787,0.8268,0.9257,0.859,221.6667,5.3333,15.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,39,0.8774,0.8252,0.9244,0.8574,221.3333,5.3333,15.3333
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,40,0.8778,0.8269,0.9239,0.8554,221.3333,5.0,15.6667
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,41,0.8666,0.8207,0.9111,0.848,219.0,4.6667,18.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,42,0.8666,0.8207,0.9111,0.848,219.0,4.6667,18.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,43,0.8657,0.8171,0.9102,0.8444,218.6667,4.6667,18.3333
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,44,0.8599,0.8129,0.9043,0.8402,217.6667,4.6667,19.3333
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,45,0.8599,0.8129,0.9043,0.8402,217.6667,4.6667,19.3333
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,46,0.8556,0.8099,0.9,0.8372,216.0,4.6667,21.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,47,0.8556,0.8099,0.9,0.8372,216.0,4.6667,21.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,48,0.8556,0.8099,0.9,0.8372,216.0,4.6667,21.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,49,0.8499,0.8014,0.8943,0.8287,213.3333,4.6667,23.6667
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,50,0.8499,0.8014,0.8943,0.8287,213.3333,4.6667,23.6667
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,51,0.8589,0.8089,0.9164,0.8402,216.0,6.0,23.6667
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,52,0.8589,0.8089,0.9164,0.8402,216.0,6.0,23.6667
