timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,unsched_p1,deletions_cum_p1
2026/02/04/20:01:47,2.027420,0.000000,0.000000,0.000000,0.000000,0,0,0
2026/02/04/20:01:48,3.028401,0.207250,0.211961,0.207250,0.211961,27,0,0
2026/02/04/20:01:49,4.030427,0.320375,0.315765,0.323875,0.326402,37,1,0
2026/02/04/20:01:50,5.031486,0.415063,0.389850,0.418312,0.396038,48,1,0
2026/02/04/20:01:51,6.032321,0.491250,0.458169,0.495000,0.464081,58,1,0
2026/02/04/20:01:52,7.033241,0.599125,0.524355,0.599125,0.524355,71,0,0
2026/02/04/20:01:53,8.034152,0.661312,0.569678,0.749062,0.587869,80,3,0
2026/02/04/20:01:54,9.035083,0.722313,0.649776,0.861938,0.677959,87,5,0
2026/02/04/20:01:55,10.035820,0.763625,0.675361,0.903250,0.703544,92,5,0
2026/02/04/20:01:56,11.036718,0.763625,0.675361,0.903250,0.703544,92,5,0
2026/02/04/20:01:57,12.037523,0.766625,0.665887,0.877000,0.688006,90,4,3
2026/02/04/20:01:58,13.038260,0.790188,0.680966,0.900563,0.703085,94,4,3
2026/02/04/20:01:59,14.039201,0.823812,0.704100,0.934187,0.726220,99,4,4
2026/02/04/20:02:00,15.039878,0.844875,0.710322,0.996000,0.739740,101,6,5
2026/02/04/20:02:01,16.040623,0.872000,0.717523,1.023125,0.746941,103,6,5
2026/02/04/20:02:02,17.041396,0.831313,0.706722,0.982437,0.736139,100,6,8
2026/02/04/20:02:03,18.042238,0.848437,0.726912,0.999563,0.756329,103,6,8
2026/02/04/20:02:04,19.042939,0.848437,0.726912,0.999563,0.756329,103,6,8
2026/02/04/20:02:05,20.043681,0.834438,0.706969,0.985563,0.736387,99,6,12
2026/02/04/20:02:06,21.044542,0.870938,0.737682,1.022063,0.767100,105,6,13
2026/02/04/20:02:07,22.045422,0.906875,0.770343,1.088250,0.869918,112,11,13
2026/02/04/20:02:08,23.046092,0.943000,0.813009,1.116375,0.906162,119,10,15
2026/02/04/20:02:09,24.046874,0.946250,0.832536,1.177875,0.941087,120,13,16
2026/02/04/20:02:10,25.047560,0.938438,0.832058,1.148813,0.920493,118,10,21
2026/02/04/20:02:11,26.048236,0.905062,0.814505,1.115438,0.902940,113,10,26
2026/02/04/20:02:12,27.048994,0.905062,0.814505,1.108188,0.851121,113,8,26
2026/02/04/20:02:13,28.049830,0.905062,0.814505,1.108188,0.851121,113,8,26
2026/02/04/20:02:14,29.050610,0.884188,0.807718,1.087312,0.844334,111,8,28
2026/02/04/20:02:15,30.051264,0.884188,0.807718,1.087312,0.844334,111,8,28
2026/02/04/20:02:16,31.051889,0.884188,0.807718,1.087312,0.844334,111,8,28
2026/02/04/20:02:17,32.052656,0.889188,0.803551,1.071937,0.836517,110,7,30
2026/02/04/20:02:18,33.053392,0.889188,0.803551,1.071937,0.836517,110,7,30
2026/02/04/20:02:19,34.054151,0.879938,0.784776,1.042312,0.814094,108,6,33
