timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,unsched_p1,deletions_cum_p1
2026/02/04/15:12:58,3.762477,0.203656,0.242184,0.203656,0.242184,51,0,0
2026/02/04/15:12:59,4.763455,0.231437,0.266039,0.231437,0.266039,58,0,0
2026/02/04/15:13:00,5.764300,0.258750,0.302408,0.258750,0.302408,67,0,0
2026/02/04/15:13:01,6.765191,0.316219,0.355535,0.316219,0.355535,77,0,0
2026/02/04/15:13:02,7.765984,0.366344,0.386406,0.366344,0.386406,88,0,1
2026/02/04/15:13:03,8.766824,0.388000,0.412867,0.388000,0.412867,97,0,1
2026/02/04/15:13:04,9.767703,0.417375,0.440098,0.419812,0.450845,106,1,1
2026/02/04/15:13:05,10.768470,0.447625,0.487420,0.447625,0.487420,119,0,1
2026/02/04/15:13:06,11.769180,0.479750,0.519621,0.481406,0.524126,129,1,1
2026/02/04/15:13:07,12.769971,0.509875,0.569095,0.511719,0.572808,141,1,1
2026/02/04/15:13:08,13.770777,0.551875,0.613252,0.551875,0.613252,154,0,1
2026/02/04/15:13:09,14.771648,0.584031,0.644448,0.584031,0.644448,163,0,1
2026/02/04/15:13:10,15.772263,0.652438,0.681391,0.652438,0.681391,174,0,1
2026/02/04/15:13:11,16.772832,0.692469,0.726707,0.694094,0.740341,183,1,1
2026/02/04/15:13:12,17.773448,0.686656,0.743691,0.704250,0.788650,188,4,4
2026/02/04/15:13:13,18.773986,0.747188,0.769003,0.760906,0.832834,197,5,4
2026/02/04/15:13:14,19.774607,0.764813,0.780922,0.791312,0.855946,201,6,6
2026/02/04/15:13:15,20.775010,0.764813,0.780922,0.791312,0.855946,201,6,6
2026/02/04/15:13:16,21.775489,0.764813,0.780922,0.791312,0.855946,201,6,6
2026/02/04/15:13:17,22.775923,0.772156,0.791021,0.804781,0.878895,204,8,6
2026/02/04/15:13:18,23.784811,0.775563,0.793007,0.804781,0.878895,205,7,6
2026/02/04/15:13:19,24.785599,0.777656,0.790560,0.797750,0.853186,204,5,9
2026/02/04/15:13:20,25.786134,0.777656,0.790560,0.797750,0.853186,204,5,9
2026/02/04/15:13:21,26.786720,0.776000,0.784616,0.796094,0.847242,203,5,10
2026/02/04/15:13:22,27.787273,0.776000,0.784616,0.796094,0.847242,203,5,10
2026/02/04/15:13:23,28.787897,0.763156,0.779176,0.780813,0.831272,201,4,13
2026/02/04/15:13:24,29.788039,0.763156,0.779176,0.780813,0.831272,201,4,13
2026/02/04/15:13:25,30.788604,0.763156,0.779176,0.780813,0.831272,201,4,13
2026/02/04/15:13:28,33.191590,0.763156,0.779176,0.780813,0.831272,201,4,13
2026/02/04/15:13:30,35.578639,0.755469,0.768814,0.773125,0.820910,198,4,16
2026/02/04/15:13:34,39.278311,0.755469,0.768814,0.773125,0.820910,198,4,16
2026/02/04/15:13:35,40.278862,0.773125,0.820910,0.773125,0.820910,202,0,21
