timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/02/05/21:52:24,5.661537,0.239594,0.251112,0.239594,0.251112,18,18,17,11,0,0,0,0,0,0,0,0
2026/02/05/21:52:25,6.662490,0.277906,0.294024,0.282406,0.295588,21,21,19,13,1,0,0,0,0,0,0,0
2026/02/05/21:52:26,7.663441,0.326906,0.341416,0.329313,0.348383,25,24,23,14,1,0,0,0,0,0,0,0
2026/02/05/21:52:27,8.664418,0.358125,0.405721,0.359906,0.407663,28,26,26,17,0,1,0,0,0,0,0,0
2026/02/05/21:52:28,9.665398,0.408656,0.440194,0.415594,0.441967,28,30,30,20,0,0,0,1,0,0,0,0
2026/02/05/21:52:29,10.666305,0.479812,0.481647,0.479812,0.481647,31,33,35,21,0,0,0,0,0,0,0,0
2026/02/05/21:52:30,11.667138,0.506875,0.500246,0.506875,0.500246,34,34,38,21,0,0,0,0,0,0,0,0
2026/02/05/21:52:31,12.668101,0.535656,0.538259,0.538250,0.540225,36,37,42,23,0,0,1,0,0,0,0,0
2026/02/05/21:52:32,13.669002,0.563000,0.565926,0.566469,0.572109,41,38,44,25,1,0,0,0,0,0,0,0
2026/02/05/21:52:33,14.669922,0.599594,0.602256,0.603281,0.603966,45,42,46,25,0,0,1,0,0,0,0,0
2026/02/05/21:52:34,15.670608,0.635406,0.633119,0.635406,0.633119,54,42,48,25,0,0,0,0,0,0,0,0
2026/02/05/21:52:35,16.671322,0.656219,0.651237,0.662687,0.656473,58,42,51,25,1,0,1,0,0,0,0,0
2026/02/05/21:52:36,17.671992,0.697094,0.689350,0.697094,0.689350,61,45,55,28,0,0,0,0,1,0,0,0
2026/02/05/21:52:37,18.672681,0.729938,0.720377,0.731594,0.722351,63,47,56,31,0,0,0,1,2,0,0,0
2026/02/05/21:52:38,19.673396,0.770281,0.745496,0.775281,0.748079,67,50,56,35,1,0,0,0,2,0,0,0
2026/02/05/21:52:39,20.674147,0.798562,0.792213,0.798562,0.792213,69,50,60,36,0,0,0,0,5,0,0,0
2026/02/05/21:52:40,21.674834,0.854875,0.815766,0.854875,0.815766,67,55,65,36,0,0,0,0,8,0,0,0
2026/02/05/21:52:41,22.675632,0.860219,0.814344,0.860219,0.814344,66,55,66,36,0,0,0,0,9,0,0,0
2026/02/05/21:52:42,23.676399,0.860219,0.814344,0.860219,0.814344,66,55,66,36,0,0,0,0,9,0,0,0
2026/02/05/21:52:43,24.677199,0.868437,0.822782,0.880719,0.830581,69,55,66,36,2,0,0,0,9,0,0,0
2026/02/05/21:52:44,25.677968,0.875094,0.838885,0.883906,0.840502,72,55,66,36,1,0,0,0,9,0,0,0
2026/02/05/21:52:45,26.678833,0.875094,0.838885,0.883906,0.840502,72,55,66,36,1,0,0,0,9,0,0,0
2026/02/05/21:52:46,27.679606,0.884406,0.846287,0.893219,0.847903,75,55,66,36,1,0,0,0,9,0,0,0
2026/02/05/21:52:47,28.680325,0.905188,0.861367,0.921125,0.864639,80,55,67,36,2,0,0,0,9,0,0,0
2026/02/05/21:52:48,29.680836,0.905188,0.861367,0.921125,0.864639,80,55,67,36,2,0,0,0,9,0,0,0
2026/02/05/21:52:49,30.681532,0.907125,0.865252,0.923063,0.868523,81,55,67,36,2,0,0,0,9,0,0,0
2026/02/05/21:52:50,31.682374,0.907125,0.865252,0.923063,0.868523,81,55,67,36,2,0,0,0,9,0,0,0
2026/02/05/21:52:51,32.683300,0.907125,0.865252,0.923063,0.868523,81,55,67,36,2,0,0,0,9,0,0,0
2026/02/05/21:52:52,33.684115,0.907125,0.865252,0.923063,0.868523,81,55,67,36,2,0,0,0,9,0,0,0
2026/02/05/21:52:53,34.684986,0.907125,0.865252,0.915937,0.866868,81,55,67,36,1,0,0,0,9,0,0,0
2026/02/05/21:52:54,35.685654,0.907125,0.865252,0.915937,0.866868,81,55,67,36,1,0,0,0,9,0,0,0
2026/02/05/21:52:55,36.686434,0.907125,0.865252,0.915937,0.866868,81,55,67,36,1,0,0,0,9,0,0,0
2026/02/05/21:52:56,37.687264,0.907125,0.865252,0.915937,0.866868,81,55,67,36,1,0,0,0,9,0,0,0
2026/02/05/21:52:57,38.687919,0.907125,0.865252,0.915937,0.866868,81,55,67,36,1,0,0,0,9,0,0,0
2026/02/05/21:52:58,39.688832,0.903000,0.854206,0.911813,0.855822,81,55,67,34,1,0,0,0,9,0,0,2
2026/02/05/21:52:59,40.689582,0.903000,0.854206,0.911813,0.855822,81,55,67,34,1,0,0,0,9,0,0,2
2026/02/05/21:53:00,41.690036,0.903000,0.854206,0.911813,0.855822,81,55,67,34,1,0,0,0,9,0,0,2
2026/02/05/21:53:01,42.690705,0.903000,0.854206,0.911813,0.855822,81,55,67,34,1,0,0,0,9,0,0,2
2026/02/05/21:53:02,43.691441,0.903000,0.854206,0.911813,0.855822,81,55,67,34,1,0,0,0,9,0,0,2
2026/02/05/21:53:03,44.692197,0.903000,0.854206,0.911813,0.855822,81,55,67,34,1,0,0,0,9,0,0,2
2026/02/05/21:53:04,45.693066,0.903000,0.854206,0.911813,0.855822,81,55,67,34,1,0,0,0,9,0,0,2
2026/02/05/21:53:05,46.693820,0.903000,0.854206,0.911813,0.855822,81,55,67,34,1,0,0,0,9,0,0,2
2026/02/05/21:53:06,47.694752,0.903000,0.854206,0.911813,0.855822,81,55,67,34,1,0,0,0,9,0,0,2
2026/02/05/21:53:07,48.747288,0.903000,0.854206,0.911813,0.855822,81,55,67,34,1,0,0,0,9,0,0,2
2026/02/05/21:53:08,49.747820,0.903000,0.854206,0.911813,0.855822,81,55,67,34,1,0,0,0,9,0,0,2
2026/02/05/21:53:09,50.748361,0.903000,0.854206,0.911813,0.855822,81,55,67,34,1,0,0,0,9,0,0,2
2026/02/05/21:53:10,51.749002,0.903000,0.854206,0.911813,0.855822,81,55,67,34,1,0,0,0,9,0,0,2
2026/02/05/21:53:11,52.749383,0.903000,0.854206,0.911813,0.855822,81,55,67,34,1,0,0,0,9,0,0,2
2026/02/05/21:53:12,53.749919,0.911813,0.855822,0.911813,0.855822,82,55,67,34,0,0,0,0,10,0,0,2
2026/02/05/21:53:13,54.750782,0.901625,0.851339,0.901625,0.851339,80,55,67,34,0,0,0,0,12,0,0,2
2026/02/05/21:53:14,55.751405,0.903563,0.854460,0.903563,0.854460,81,55,67,34,0,0,0,0,12,0,0,2
2026/02/05/21:53:15,56.752208,0.903563,0.854460,0.903563,0.854460,81,55,67,34,0,0,0,0,12,0,0,2
2026/02/05/21:53:16,57.753136,0.903563,0.854460,0.903563,0.854460,81,55,67,34,0,0,0,0,12,0,0,2
2026/02/05/21:53:17,58.753912,0.903563,0.854460,0.903563,0.854460,81,55,67,34,0,0,0,0,12,0,0,2
2026/02/05/21:53:18,59.754735,0.903563,0.854460,0.903563,0.854460,81,55,67,34,0,0,0,0,12,0,0,2
2026/02/05/21:53:19,60.755630,0.903563,0.854460,0.903563,0.854460,81,55,67,34,0,0,0,0,12,0,0,2
2026/02/05/21:53:20,61.756410,0.903563,0.854460,0.903563,0.854460,81,55,67,34,0,0,0,0,12,0,0,2
2026/02/05/21:53:21,62.756966,0.903563,0.854460,0.903563,0.854460,81,55,67,34,0,0,0,0,12,0,0,2
2026/02/05/21:53:22,63.757777,0.903563,0.854460,0.903563,0.854460,81,55,67,34,0,0,0,0,12,0,0,2
2026/02/05/21:53:23,64.758548,0.903563,0.854460,0.903563,0.854460,81,55,67,34,0,0,0,0,12,0,0,2
2026/02/05/21:53:24,65.759493,0.903563,0.854460,0.903563,0.854460,81,55,67,34,0,0,0,0,12,0,0,2
2026/02/05/21:53:25,66.760038,0.903563,0.854460,0.903563,0.854460,81,55,67,34,0,0,0,0,12,0,0,2
2026/02/05/21:53:26,67.760664,0.903563,0.854460,0.903563,0.854460,81,55,67,34,0,0,0,0,12,0,0,2
2026/02/05/21:53:27,68.761543,0.903563,0.854460,0.903563,0.854460,81,55,67,34,0,0,0,0,12,0,0,2
