scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,0,0.2364,0.2214,0.237,0.2224,58.0,0.3333,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,1,0.2691,0.2569,0.2691,0.2569,67.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,2,0.3178,0.3021,0.3178,0.3021,77.6667,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,3,0.3666,0.3328,0.3666,0.3328,87.3333,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,4,0.4089,0.3715,0.4132,0.3723,98.0,0.3333,0.3333
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,5,0.4495,0.4079,0.4501,0.4118,107.6667,0.3333,0.3333
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,6,0.5008,0.4509,0.5008,0.4509,119.0,0.0,0.3333
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,7,0.5539,0.4899,0.5539,0.4899,129.0,0.0,0.3333
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,8,0.5921,0.5417,0.5921,0.5417,139.6667,0.0,0.3333
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,9,0.6165,0.5746,0.6192,0.5783,148.6667,1.0,0.3333
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,10,0.6592,0.6096,0.66,0.6103,159.3333,0.3333,0.3333
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,11,0.7087,0.6487,0.7153,0.6501,169.0,0.6667,0.3333
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,12,0.7495,0.6891,0.7551,0.691,178.6667,0.6667,0.3333
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,13,0.7809,0.7118,0.7916,0.7289,187.0,2.3333,0.6667
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,14,0.8081,0.7468,0.8325,0.7667,196.3333,3.0,1.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,15,0.8301,0.7744,0.8617,0.8056,204.0,4.0,1.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,16,0.8412,0.7848,0.8759,0.8166,207.6667,4.3333,1.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,17,0.8426,0.7859,0.8772,0.8177,208.3333,4.3333,1.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,18,0.8474,0.7915,0.8821,0.8234,210.6667,4.3333,1.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,19,0.8537,0.7941,0.8914,0.8271,212.3333,5.0,1.3333
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,20,0.8568,0.796,0.9044,0.8304,213.3333,5.6667,1.3333
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,21,0.8677,0.8066,0.9041,0.8415,216.0,5.0,2.3333
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,22,0.8708,0.8161,0.9104,0.8542,219.0,5.6667,3.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,23,0.8827,0.836,0.9232,0.8749,223.0,6.3333,3.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,24,0.8775,0.8282,0.9223,0.8665,221.0,6.0,6.6667
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,25,0.8769,0.8276,0.9186,0.8653,220.0,5.6667,8.6667
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,26,0.8773,0.8202,0.9174,0.8566,219.6667,5.3333,9.3333
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,27,0.8766,0.8198,0.9151,0.855,219.0,5.0,10.3333
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,28,0.8736,0.8131,0.912,0.8482,218.0,5.0,11.3333
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,29,0.8741,0.8138,0.9126,0.849,218.3333,5.0,11.3333
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,30,0.8741,0.8138,0.9126,0.849,218.3333,5.0,11.3333
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,31,0.8697,0.8125,0.9039,0.8463,218.0,4.6667,12.6667
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,32,0.875,0.8241,0.9272,0.8633,220.3333,6.3333,13.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,33,0.88,0.8292,0.9434,0.8726,222.6667,7.3333,13.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,34,0.8786,0.8274,0.9394,0.8712,222.0,7.0,13.6667
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,35,0.8768,0.823,0.9257,0.8615,221.0,6.0,14.6667
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,36,0.876,0.8223,0.9238,0.858,220.6667,5.6667,15.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,37,0.876,0.8223,0.9238,0.858,220.6667,5.6667,15.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,38,0.8779,0.8233,0.9257,0.859,221.3333,5.6667,15.0
