timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,unsched_p1,deletions_cum_p1
2026/01/19/16:11:43,2.283034,0.190562,0.245645,0.199187,0.249510,27,1,0
2026/01/19/16:11:44,3.283208,0.286375,0.353134,0.294875,0.372295,39,1,0
2026/01/19/16:11:45,4.283315,0.407313,0.484369,0.407313,0.484369,51,0,0
2026/01/19/16:11:46,5.283406,0.481375,0.559259,0.481375,0.559259,62,0,0
2026/01/19/16:11:47,6.283514,0.563500,0.645451,0.566750,0.672392,70,1,0
2026/01/19/16:11:48,7.283636,0.666813,0.726350,0.696063,0.731506,80,1,0
2026/01/19/16:11:49,8.283735,0.690625,0.750416,0.719875,0.755572,85,1,0
2026/01/19/16:11:50,9.283905,0.753938,0.823008,0.783188,0.828164,97,1,0
2026/01/19/16:11:51,10.284008,0.811187,0.878302,0.846125,0.886720,106,2,0
2026/01/19/16:11:52,11.284112,0.842000,0.891776,0.871250,0.896932,109,1,0
2026/01/19/16:11:53,12.284195,0.842000,0.891776,0.871250,0.896932,109,1,0
2026/01/19/16:11:54,13.284361,0.842000,0.891776,0.871250,0.896932,109,1,0
2026/01/19/16:11:55,14.284456,0.842000,0.891776,0.871250,0.896932,109,1,0
2026/01/19/16:11:56,15.284561,0.842000,0.891776,0.871250,0.896932,109,1,0
2026/01/19/16:11:57,16.284701,0.785563,0.872595,0.814813,0.877751,106,1,3
2026/01/19/16:11:58,17.284835,0.785563,0.872595,0.814813,0.877751,106,1,3
2026/01/19/16:11:59,18.284924,0.785563,0.872595,0.814813,0.877751,106,1,3
2026/01/19/16:12:00,19.285006,0.775062,0.865851,0.804312,0.871007,104,1,5
2026/01/19/16:12:01,20.285111,0.775062,0.865851,0.804312,0.871007,104,1,5
2026/01/19/16:12:02,21.285174,0.775062,0.865851,0.804312,0.871007,104,1,5
2026/01/19/16:12:03,22.285267,0.808500,0.887252,0.863938,0.896512,109,2,5
2026/01/19/16:12:04,23.285384,0.825000,0.913012,0.889188,0.955889,112,4,5
2026/01/19/16:12:05,24.285480,0.836875,0.920856,0.884813,0.997685,114,6,5
2026/01/19/16:12:06,25.285553,0.836875,0.920856,0.884813,0.997685,114,6,5
2026/01/19/16:12:07,26.285709,0.796562,0.890021,0.831250,0.916906,108,2,12
2026/01/19/16:12:08,27.285801,0.771437,0.879809,0.806125,0.906694,106,2,14
2026/01/19/16:12:09,28.285903,0.771437,0.879809,0.806125,0.906694,106,2,14
2026/01/19/16:12:10,29.285991,0.771437,0.879809,0.806125,0.906694,106,2,14
2026/01/19/16:12:11,30.286109,0.771437,0.879809,0.806125,0.906694,106,2,14
2026/01/19/16:12:12,31.286205,0.771437,0.879809,0.806125,0.906694,106,2,14
2026/01/19/16:12:13,32.286290,0.771437,0.879809,0.806125,0.906694,106,2,14
2026/01/19/16:12:14,33.286406,0.766875,0.875470,0.801562,0.902355,105,2,15
2026/01/19/16:12:15,34.286561,0.766875,0.875470,0.801562,0.902355,105,2,15
2026/01/19/16:12:16,35.286718,0.763563,0.863582,0.798250,0.890467,104,2,16
2026/01/19/16:12:17,36.286836,0.763563,0.863582,0.798250,0.890467,104,2,16
2026/01/19/16:12:18,37.286923,0.763563,0.863582,0.792813,0.868738,104,1,16
2026/01/19/16:12:19,38.287081,0.763563,0.863582,0.792813,0.868738,104,1,16
2026/01/19/16:12:20,39.287243,0.763563,0.863582,0.792813,0.868738,104,1,16
2026/01/19/16:12:21,40.287345,0.763563,0.863582,0.792813,0.868738,104,1,16
2026/01/19/16:12:22,41.287435,0.763563,0.863582,0.792813,0.868738,104,1,16
2026/01/19/16:12:23,42.287602,0.763563,0.863582,0.792813,0.868738,104,1,16
2026/01/19/16:12:24,43.287706,0.763563,0.863582,0.792813,0.868738,104,1,16
2026/01/19/16:12:25,44.287894,0.763563,0.863582,0.792813,0.868738,104,1,16
2026/01/19/16:12:26,45.288010,0.763563,0.863582,0.792813,0.868738,104,1,16
2026/01/19/16:12:27,46.288167,0.763563,0.863582,0.792813,0.868738,104,1,16
2026/01/19/16:12:28,47.288249,0.763563,0.863582,0.792813,0.868738,104,1,16
2026/01/19/16:12:29,48.288366,0.763563,0.863582,0.792813,0.868738,104,1,16
2026/01/19/16:12:30,49.288527,0.763563,0.863582,0.792813,0.868738,104,1,16
2026/01/19/16:12:31,50.288626,0.763563,0.863582,0.792813,0.868738,104,1,16
2026/01/19/16:12:32,51.288746,0.763563,0.863582,0.792813,0.868738,104,1,16
2026/01/19/16:12:33,52.288823,0.763563,0.863582,0.792813,0.868738,104,1,16
2026/01/19/16:12:34,53.288974,0.763563,0.863582,0.792813,0.868738,104,1,16
2026/01/19/16:12:35,54.289093,0.763563,0.863582,0.792813,0.868738,104,1,16
2026/01/19/16:12:36,55.289234,0.763563,0.863582,0.792813,0.868738,104,1,16
2026/01/19/16:12:37,56.289398,0.763563,0.863582,0.792813,0.868738,104,1,16
2026/01/19/16:12:38,57.289560,0.763563,0.863582,0.792813,0.868738,104,1,16
2026/01/19/16:12:39,58.289668,0.763563,0.863582,0.792813,0.868738,104,1,16
2026/01/19/16:12:40,59.289783,0.763563,0.863582,0.792813,0.868738,104,1,16
2026/01/19/16:12:41,60.289885,0.763563,0.863582,0.792813,0.868738,104,1,16
2026/01/19/16:12:42,61.289970,0.763563,0.863582,0.792813,0.868738,104,1,16
2026/01/19/16:12:43,62.290106,0.763563,0.863582,0.792813,0.868738,104,1,16
2026/01/19/16:12:44,63.290215,0.763563,0.863582,0.792813,0.868738,104,1,16
2026/01/19/16:12:45,64.290433,0.763563,0.863582,0.792813,0.868738,104,1,16
2026/01/19/16:12:46,65.290436,0.763563,0.863582,0.792813,0.868738,104,1,16
2026/01/19/16:12:47,66.290616,0.763563,0.863582,0.792813,0.868738,104,1,16
2026/01/19/16:12:48,67.290711,0.763563,0.863582,0.792813,0.868738,104,1,16
2026/01/19/16:12:49,68.290801,0.763563,0.863582,0.792813,0.868738,104,1,16
2026/01/19/16:12:50,69.290915,0.783563,0.850333,0.783563,0.850333,103,0,18
2026/01/19/16:12:51,70.290991,0.783563,0.850333,0.783563,0.850333,103,0,18
2026/01/19/16:12:52,71.291166,0.783563,0.850333,0.783563,0.850333,103,0,18
2026/01/19/16:12:53,72.291268,0.783563,0.850333,0.783563,0.850333,103,0,18
2026/01/19/16:12:54,73.291401,0.753687,0.829513,0.753687,0.829513,101,0,20
2026/01/19/16:12:55,74.291512,0.753687,0.829513,0.753687,0.829513,101,0,20
2026/01/19/16:12:56,75.291627,0.753687,0.829513,0.753687,0.829513,101,0,20
2026/01/19/16:12:57,76.291783,0.753687,0.829513,0.753687,0.829513,101,0,20
2026/01/19/16:12:58,77.291934,0.753687,0.829513,0.753687,0.829513,101,0,20
2026/01/19/16:12:59,78.292034,0.753687,0.829513,0.753687,0.829513,101,0,20
2026/01/19/16:13:00,79.292171,0.753687,0.829513,0.753687,0.829513,101,0,20
2026/01/19/16:13:01,80.292241,0.753687,0.829513,0.753687,0.829513,101,0,20
2026/01/19/16:13:02,81.292374,0.753687,0.829513,0.753687,0.829513,101,0,20
2026/01/19/16:13:03,82.292468,0.753687,0.829513,0.753687,0.829513,101,0,20
2026/01/19/16:13:04,83.292540,0.753687,0.829513,0.753687,0.829513,101,0,20
2026/01/19/16:13:05,84.292655,0.753687,0.829513,0.753687,0.829513,101,0,20
2026/01/19/16:13:06,85.292751,0.756938,0.839049,0.756938,0.839049,102,0,20
2026/01/19/16:13:07,86.292794,0.756938,0.839049,0.756938,0.839049,102,0,20
2026/01/19/16:13:08,87.292890,0.756938,0.839049,0.756938,0.839049,102,0,20
2026/01/19/16:13:09,88.292985,0.756938,0.839049,0.756938,0.839049,102,0,20
2026/01/19/16:13:10,89.293087,0.756938,0.839049,0.756938,0.839049,102,0,20
2026/01/19/16:13:11,90.293175,0.748563,0.832088,0.748563,0.832088,100,0,22
2026/01/19/16:13:12,91.293274,0.748563,0.832088,0.748563,0.832088,100,0,22
2026/01/19/16:13:13,92.293444,0.748563,0.832088,0.748563,0.832088,100,0,22
2026/01/19/16:13:14,93.293528,0.748563,0.832088,0.748563,0.832088,100,0,22
2026/01/19/16:13:15,94.293624,0.748563,0.832088,0.748563,0.832088,100,0,22
2026/01/19/16:13:16,95.293720,0.748563,0.832088,0.748563,0.832088,100,0,22
2026/01/19/16:13:17,96.293901,0.748563,0.832088,0.748563,0.832088,100,0,22
2026/01/19/16:13:18,97.293987,0.748563,0.832088,0.748563,0.832088,100,0,22
2026/01/19/16:13:19,98.294069,0.748563,0.832088,0.748563,0.832088,100,0,22
2026/01/19/16:13:20,99.294179,0.748563,0.832088,0.748563,0.832088,100,0,22
2026/01/19/16:13:21,100.294265,0.748563,0.832088,0.748563,0.832088,100,0,22
2026/01/19/16:13:22,101.294360,0.745313,0.822553,0.745313,0.822553,99,0,23
2026/01/19/16:13:23,102.294470,0.745313,0.822553,0.745313,0.822553,99,0,23
2026/01/19/16:13:24,103.294628,0.745313,0.822553,0.745313,0.822553,99,0,23
2026/01/19/16:13:25,104.294724,0.745313,0.822553,0.745313,0.822553,99,0,23
2026/01/19/16:13:26,105.294840,0.745313,0.822553,0.745313,0.822553,99,0,23
2026/01/19/16:13:27,106.294897,0.745313,0.822553,0.745313,0.822553,99,0,23
2026/01/19/16:13:28,107.295086,0.745313,0.822553,0.745313,0.822553,99,0,23
2026/01/19/16:13:29,108.295158,0.745313,0.822553,0.745313,0.822553,99,0,23
2026/01/19/16:13:30,109.295281,0.745313,0.822553,0.745313,0.822553,99,0,23
2026/01/19/16:13:31,110.295382,0.745313,0.822553,0.745313,0.822553,99,0,23
2026/01/19/16:13:32,111.295501,0.745313,0.822553,0.745313,0.822553,99,0,23
2026/01/19/16:13:33,112.295567,0.745313,0.822553,0.745313,0.822553,99,0,23
2026/01/19/16:13:34,113.295712,0.745313,0.822553,0.745313,0.822553,99,0,23
2026/01/19/16:13:35,114.295905,0.745313,0.822553,0.745313,0.822553,99,0,23
2026/01/19/16:13:36,115.295987,0.745313,0.822553,0.745313,0.822553,99,0,23
2026/01/19/16:13:37,116.296101,0.745313,0.822553,0.745313,0.822553,99,0,23
2026/01/19/16:13:38,117.296207,0.745313,0.822553,0.745313,0.822553,99,0,23
2026/01/19/16:13:39,118.296310,0.735688,0.791309,0.735688,0.791309,97,0,25
2026/01/19/16:13:40,119.296409,0.730875,0.775688,0.730875,0.775688,96,0,26
2026/01/19/16:13:41,120.296494,0.730875,0.775688,0.730875,0.775688,96,0,26
2026/01/19/16:13:42,121.296586,0.730875,0.775688,0.730875,0.775688,96,0,26
2026/01/19/16:13:43,122.296683,0.730875,0.775688,0.730875,0.775688,96,0,26
2026/01/19/16:13:44,123.296787,0.730875,0.775688,0.730875,0.775688,96,0,26
2026/01/19/16:13:45,124.296892,0.730875,0.775688,0.730875,0.775688,96,0,26
2026/01/19/16:13:46,125.296994,0.730875,0.775688,0.730875,0.775688,96,0,26
2026/01/19/16:13:47,126.297104,0.730875,0.775688,0.730875,0.775688,96,0,26
2026/01/19/16:13:48,127.297467,0.730875,0.775688,0.730875,0.775688,96,0,26
2026/01/19/16:13:49,128.297487,0.730875,0.775688,0.730875,0.775688,96,0,26
2026/01/19/16:13:50,129.297590,0.730875,0.775688,0.730875,0.775688,96,0,26
2026/01/19/16:13:51,130.297699,0.730875,0.775688,0.730875,0.775688,96,0,26
2026/01/19/16:13:52,131.297794,0.730875,0.775688,0.730875,0.775688,96,0,26
2026/01/19/16:13:53,132.297927,0.730875,0.775688,0.730875,0.775688,96,0,26
2026/01/19/16:13:54,133.298015,0.730875,0.775688,0.730875,0.775688,96,0,26
2026/01/19/16:13:55,134.298114,0.730875,0.775688,0.730875,0.775688,96,0,26
2026/01/19/16:13:56,135.298231,0.730875,0.775688,0.730875,0.775688,96,0,26
2026/01/19/16:13:57,136.298356,0.742500,0.791608,0.742500,0.791608,99,0,26
2026/01/19/16:13:58,137.298453,0.742500,0.791608,0.742500,0.791608,99,0,26
2026/01/19/16:13:59,138.298539,0.742500,0.791608,0.742500,0.791608,99,0,26
2026/01/19/16:14:00,139.298631,0.745875,0.810107,0.745875,0.810107,99,0,29
2026/01/19/16:14:01,140.298751,0.745875,0.810107,0.745875,0.810107,99,0,29
2026/01/19/16:14:02,141.298874,0.745875,0.810107,0.745875,0.810107,99,0,29
2026/01/19/16:14:03,142.298970,0.745875,0.810107,0.745875,0.810107,99,0,29
