timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/01/19/16:33:43,3.494644,0.245906,0.238307,0.245906,0.238307,17,14,6,7,0,0,0,0,0,0,0,0
2026/01/19/16:33:44,4.494729,0.285406,0.312676,0.285406,0.312676,20,16,8,10,0,0,0,0,0,0,0,0
2026/01/19/16:33:45,5.494823,0.316156,0.402030,0.316156,0.402030,22,19,9,14,0,0,0,0,0,0,0,0
2026/01/19/16:33:46,6.494908,0.360844,0.469695,0.363469,0.471381,25,23,11,15,1,0,0,0,0,0,0,0
2026/01/19/16:33:47,7.494979,0.416063,0.522409,0.416063,0.522409,34,24,11,16,0,0,0,0,0,0,0,0
2026/01/19/16:33:48,8.495058,0.496094,0.552939,0.496094,0.552939,35,30,13,18,0,0,0,0,0,0,0,0
2026/01/19/16:33:49,9.495136,0.555906,0.591498,0.555906,0.591498,36,34,18,18,0,0,0,0,0,0,0,0
2026/01/19/16:33:50,10.495234,0.593156,0.647055,0.595000,0.650768,43,38,19,18,1,0,0,0,0,0,0,0
2026/01/19/16:33:51,11.495318,0.624500,0.694563,0.624500,0.694563,48,41,20,21,0,0,0,0,0,0,0,0
2026/01/19/16:33:52,12.495388,0.648031,0.710303,0.667500,0.723369,48,44,22,23,1,2,0,2,0,0,0,0
2026/01/19/16:33:53,13.495449,0.696281,0.761478,0.696281,0.761478,49,47,28,27,0,0,0,0,0,0,0,0
2026/01/19/16:33:54,14.495537,0.698688,0.763239,0.734563,0.821148,49,47,29,27,2,4,3,0,0,0,0,0
2026/01/19/16:33:55,15.495621,0.698688,0.763239,0.756563,0.860585,49,47,29,27,4,6,7,1,0,0,0,0
2026/01/19/16:33:56,16.495692,0.698688,0.763239,0.797500,0.896285,49,47,29,27,10,6,7,4,0,0,0,0
2026/01/19/16:33:57,17.495777,0.698688,0.763239,0.800063,0.899184,49,47,29,27,11,6,7,4,0,0,0,0
2026/01/19/16:33:58,18.495905,0.698688,0.763239,0.802625,0.902082,49,47,29,27,12,6,7,4,0,0,0,0
2026/01/19/16:33:59,19.495982,0.738625,0.821953,0.802625,0.902082,49,52,36,31,12,1,0,0,0,0,0,0
2026/01/19/16:34:00,20.496142,0.738625,0.821953,0.802625,0.902082,49,52,36,31,12,1,0,0,0,0,0,0
2026/01/19/16:34:01,21.559579,0.738625,0.821953,0.802625,0.902082,49,52,36,31,12,1,0,0,0,0,0,0
2026/01/19/16:34:02,22.559681,0.738625,0.821953,0.802625,0.902082,49,52,36,31,12,1,0,0,0,0,0,0
2026/01/19/16:34:04,25.276498,0.738625,0.821953,0.802625,0.902082,49,52,36,31,12,1,0,0,0,0,0,0
2026/01/19/16:34:07,27.425678,0.738625,0.821953,0.802625,0.902082,49,52,36,31,12,1,0,0,0,0,0,0
2026/01/19/16:34:08,28.425864,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,6,0,0,0
2026/01/19/16:34:09,29.426017,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,6,0,0,0
2026/01/19/16:34:10,30.426162,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,6,0,0,0
2026/01/19/16:34:11,31.426310,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,6,0,0,0
2026/01/19/16:34:12,32.426469,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,6,0,0,0
2026/01/19/16:34:13,33.426570,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,6,0,0,0
2026/01/19/16:34:14,34.426668,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,6,0,0,0
2026/01/19/16:34:15,35.426761,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,6,0,0,0
2026/01/19/16:34:16,36.426847,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,6,0,0,0
2026/01/19/16:34:17,37.426913,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,6,0,0,0
2026/01/19/16:34:18,38.427034,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,6,0,0,0
