timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,unsched_p1,deletions_cum_p1
2026/02/03/15:04:21,5.802391,0.276438,0.265875,0.278375,0.273996,65,1,0
2026/02/03/15:04:22,6.802463,0.337687,0.309736,0.341125,0.311434,75,1,0
2026/02/03/15:04:23,7.802565,0.356250,0.328973,0.356250,0.328973,79,0,0
2026/02/03/15:04:24,8.802638,0.385469,0.358233,0.385469,0.358233,86,0,2
2026/02/03/15:04:25,9.802735,0.427844,0.411725,0.429438,0.413668,99,1,2
2026/02/03/15:04:26,10.802831,0.493750,0.459650,0.493750,0.459650,111,0,2
2026/02/03/15:04:27,11.802933,0.532406,0.486069,0.538406,0.494158,120,2,2
2026/02/03/15:04:28,12.803084,0.568781,0.517561,0.568781,0.517561,130,0,2
2026/02/03/15:04:29,13.803188,0.590281,0.547420,0.590281,0.547420,138,0,2
2026/02/03/15:04:30,14.803296,0.634406,0.613527,0.634406,0.613527,149,0,2
2026/02/03/15:04:31,15.803396,0.655250,0.640255,0.658031,0.649085,157,1,2
2026/02/03/15:04:32,16.803449,0.681875,0.680638,0.720812,0.705444,164,5,2
2026/02/03/15:04:33,17.803606,0.708531,0.737090,0.756031,0.764875,174,4,2
2026/02/03/15:04:34,18.803702,0.722969,0.761433,0.784281,0.793825,181,4,4
2026/02/03/15:04:35,19.803798,0.736406,0.778217,0.797719,0.810610,187,4,7
2026/02/03/15:04:36,20.803898,0.766437,0.796646,0.831375,0.830938,194,5,7
2026/02/03/15:04:37,21.803987,0.795156,0.821589,0.856469,0.853982,203,4,7
2026/02/03/15:04:38,22.804087,0.795156,0.821589,0.856469,0.853982,203,4,7
2026/02/03/15:04:39,23.804245,0.795156,0.821589,0.856469,0.853982,203,4,7
2026/02/03/15:04:40,24.804419,0.799750,0.824262,0.861062,0.856655,204,4,7
2026/02/03/15:04:41,25.804425,0.852500,0.876868,0.913813,0.909260,216,4,7
2026/02/03/15:04:42,26.804552,0.842156,0.868587,0.914750,0.930057,216,7,10
2026/02/03/15:04:43,27.804621,0.863062,0.882884,0.944594,0.959565,223,9,10
2026/02/03/15:04:44,28.804736,0.863094,0.883072,0.943187,0.954765,223,9,11
2026/02/03/15:04:45,29.804840,0.863094,0.883072,0.943187,0.954765,223,9,11
2026/02/03/15:04:46,30.804927,0.863094,0.883072,0.943187,0.954765,223,9,11
