timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/01/19/18:12:14,2.400710,0.205875,0.262059,0.217812,0.271330,18,4,3,2,0,1,0,0,0,0,0,0
2026/01/19/18:12:15,3.400823,0.302875,0.335657,0.302875,0.335657,18,11,4,2,0,0,0,0,0,0,0,0
2026/01/19/18:12:16,4.400914,0.389188,0.412767,0.389188,0.412767,23,11,11,2,0,0,0,0,0,0,0,0
2026/01/19/18:12:17,5.401037,0.507062,0.497573,0.510813,0.502554,26,14,13,6,1,0,0,0,0,0,0,0
2026/01/19/18:12:18,6.401152,0.632750,0.587195,0.632750,0.587195,34,15,15,7,0,0,0,0,0,0,0,0
2026/01/19/18:12:19,7.401291,0.665063,0.638997,0.665063,0.638997,34,16,15,9,0,0,0,0,0,0,0,0
2026/01/19/18:12:20,8.401363,0.786438,0.699893,0.786438,0.699893,38,19,16,10,0,0,0,0,0,0,0,0
2026/01/19/18:12:21,9.401483,0.885938,0.743160,0.885938,0.743160,38,20,18,16,0,0,0,0,1,0,0,0
2026/01/19/18:12:22,10.401577,0.909062,0.762757,0.929688,0.766323,38,22,19,16,1,0,0,0,1,0,0,0
2026/01/19/18:12:23,11.401675,0.947688,0.796609,0.988938,0.803742,39,29,19,16,2,0,0,0,1,0,0,0
2026/01/19/18:12:24,12.401727,0.947688,0.796609,0.988938,0.803742,39,29,19,16,2,0,0,0,1,0,0,0
2026/01/19/18:12:25,13.401840,0.952000,0.801420,0.993250,0.808553,40,29,19,16,2,0,0,0,1,0,0,0
2026/01/19/18:12:26,14.401933,0.948313,0.797707,0.989563,0.804840,40,28,19,16,2,0,0,0,1,1,0,0
2026/01/19/18:12:27,15.402012,0.948313,0.797707,1.008938,0.825213,40,28,19,16,2,0,1,0,1,1,0,0
2026/01/19/18:12:28,16.402114,0.938438,0.812016,1.008938,0.825213,39,28,20,16,3,0,0,0,2,1,0,0
2026/01/19/18:12:29,17.402214,0.945625,0.822435,1.026750,0.841982,39,28,23,16,4,0,0,0,6,1,0,0
2026/01/19/18:12:30,18.402317,0.941187,0.819090,1.051562,0.844701,38,28,23,16,5,0,0,0,7,1,0,0
2026/01/19/18:12:31,19.402409,0.914813,0.825098,1.014563,0.844359,39,29,20,16,4,0,0,0,7,1,3,0
2026/01/19/18:12:32,20.402504,0.908438,0.813067,1.008188,0.832328,37,29,20,16,4,0,0,0,9,1,3,0
2026/01/19/18:12:33,21.402651,0.908438,0.813067,1.008188,0.832328,37,29,20,16,4,0,0,0,9,1,3,0
2026/01/19/18:12:34,22.402802,0.908438,0.813067,1.008188,0.832328,37,29,20,16,4,0,0,0,9,1,3,0
2026/01/19/18:12:35,23.402975,0.915500,0.814835,0.986000,0.828032,38,27,22,16,3,0,0,0,9,3,4,0
2026/01/19/18:12:36,24.403111,0.905937,0.802438,0.976437,0.815635,38,24,22,16,3,0,0,0,9,6,4,0
2026/01/19/18:12:37,25.403210,0.914438,0.805897,0.984938,0.819094,38,24,22,17,3,0,0,0,9,6,4,0
2026/01/19/18:12:38,26.403307,0.922687,0.828616,1.000438,0.893632,40,24,22,17,5,0,0,0,9,6,4,0
2026/01/19/18:12:39,27.403401,0.923875,0.825857,1.066688,0.901600,40,24,21,17,8,0,0,0,9,6,7,0
2026/01/19/18:12:40,28.403502,0.915375,0.822397,1.058188,0.898140,40,24,21,16,8,0,0,0,9,6,7,1
