timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/01/19/16:12:17,1.480910,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
2026/01/19/16:12:18,2.481038,0.135813,0.100774,0.204187,0.204712,6,0,1,6,2,6,1,0,0,0,0,0
2026/01/19/16:12:19,3.481125,0.374312,0.350557,0.379063,0.369483,14,11,2,6,1,0,0,0,0,0,0,0
2026/01/19/16:12:20,4.481228,0.497063,0.489802,0.497063,0.489802,17,14,7,7,0,0,0,0,0,0,0,0
2026/01/19/16:12:21,5.481346,0.586625,0.649914,0.586625,0.649914,21,16,8,12,0,0,0,0,0,0,0,0
2026/01/19/16:12:22,6.481426,0.643500,0.839487,0.643500,0.839487,20,20,11,14,0,0,0,0,2,0,0,0
2026/01/19/16:12:23,7.481551,0.648500,0.844615,0.648500,0.844615,21,20,11,14,0,0,0,0,2,0,0,0
2026/01/19/16:12:24,8.481655,0.653625,0.850411,0.667438,0.875260,22,20,11,14,1,0,0,0,2,0,0,0
2026/01/19/16:12:25,9.490370,0.668562,0.869804,0.682375,0.894652,25,20,11,14,1,0,0,0,2,0,0,0
2026/01/19/16:12:26,10.490457,0.668562,0.869804,0.682375,0.894652,25,20,11,14,1,0,0,0,2,0,0,0
2026/01/19/16:12:27,11.490558,0.668562,0.869804,0.682375,0.894652,25,20,11,14,1,0,0,0,2,0,0,0
2026/01/19/16:12:28,12.490653,0.668562,0.869804,0.682375,0.894652,25,20,11,14,1,0,0,0,2,0,0,0
2026/01/19/16:12:29,13.490752,0.668562,0.869804,0.682375,0.894652,25,20,11,14,1,0,0,0,2,0,0,0
2026/01/19/16:12:30,14.490844,0.668562,0.869804,0.682375,0.894652,25,20,11,14,1,0,0,0,2,0,0,0
2026/01/19/16:12:31,15.490948,0.668562,0.869804,0.682375,0.894652,25,20,11,14,1,0,0,0,2,0,0,0
2026/01/19/16:12:32,16.491056,0.668562,0.869804,0.682375,0.894652,25,20,11,14,1,0,0,0,2,0,0,0
2026/01/19/16:12:33,17.491148,0.668562,0.869804,0.682375,0.894652,25,20,11,14,1,0,0,0,2,0,0,0
2026/01/19/16:12:34,18.491242,0.668562,0.869804,0.682375,0.894652,25,20,11,14,1,0,0,0,2,0,0,0
2026/01/19/16:12:35,19.491359,0.668562,0.869804,0.682375,0.894652,25,20,11,14,1,0,0,0,2,0,0,0
2026/01/19/16:12:36,20.491436,0.668562,0.869804,0.682375,0.894652,25,20,11,14,1,0,0,0,2,0,0,0
2026/01/19/16:12:37,21.491539,0.668562,0.869804,0.682375,0.894652,25,20,11,14,1,0,0,0,2,0,0,0
2026/01/19/16:12:38,22.491686,0.668562,0.869804,0.682375,0.894652,25,20,11,14,1,0,0,0,2,0,0,0
2026/01/19/16:12:39,23.491785,0.668562,0.869804,0.682375,0.894652,25,20,11,14,1,0,0,0,2,0,0,0
2026/01/19/16:12:40,24.491922,0.662625,0.864431,0.676438,0.889279,25,19,11,14,1,0,0,0,2,1,0,0
2026/01/19/16:12:41,25.492074,0.662625,0.864431,0.676438,0.889279,25,19,11,14,1,0,0,0,2,1,0,0
2026/01/19/16:12:42,26.492170,0.662625,0.864431,0.676438,0.889279,25,19,11,14,1,0,0,0,2,1,0,0
2026/01/19/16:12:43,27.492339,0.662625,0.864431,0.676438,0.889279,25,19,11,14,1,0,0,0,2,1,0,0
2026/01/19/16:12:44,28.492439,0.662625,0.864431,0.676438,0.889279,25,19,11,14,1,0,0,0,2,1,0,0
2026/01/19/16:12:45,29.492542,0.662625,0.864431,0.676438,0.889279,25,19,11,14,1,0,0,0,2,1,0,0
2026/01/19/16:12:46,30.492634,0.662625,0.864431,0.676438,0.889279,25,19,11,14,1,0,0,0,2,1,0,0
2026/01/19/16:12:47,31.492737,0.662625,0.864431,0.676438,0.889279,25,19,11,14,1,0,0,0,2,1,0,0
2026/01/19/16:12:48,32.492841,0.662625,0.864431,0.676438,0.889279,25,19,11,14,1,0,0,0,2,1,0,0
2026/01/19/16:12:49,33.492955,0.662625,0.864431,0.676438,0.889279,25,19,11,14,1,0,0,0,2,1,0,0
2026/01/19/16:12:50,34.493045,0.662625,0.864431,0.676438,0.889279,25,19,11,14,1,0,0,0,2,1,0,0
2026/01/19/16:12:51,35.493140,0.662625,0.864431,0.676438,0.889279,25,19,11,14,1,0,0,0,2,1,0,0
2026/01/19/16:12:52,36.493238,0.662625,0.864431,0.676438,0.889279,25,19,11,14,1,0,0,0,2,1,0,0
2026/01/19/16:12:53,37.493354,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:12:54,38.493515,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:12:55,39.493592,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:12:56,40.493697,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:12:57,41.493851,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:12:58,42.493967,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:12:59,43.494069,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:00,44.494160,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:01,45.494257,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:02,46.494372,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:03,47.494477,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:04,48.494579,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:05,49.494681,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:06,50.494770,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:07,51.494877,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:08,52.494969,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:09,53.495066,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:10,54.495235,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:11,55.495400,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:12,56.495492,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:13,57.495578,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:14,58.495742,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:15,59.495838,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:16,60.495933,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:17,61.496032,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:18,62.496123,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:19,63.496228,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:20,64.496354,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:21,65.496441,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:22,66.496537,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:23,67.496628,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:24,68.496784,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:25,69.496883,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:26,70.496985,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:27,71.497078,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:28,72.497216,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:29,73.497362,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:30,74.497461,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:31,75.497563,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:32,76.497665,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:33,77.497796,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:34,78.497895,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:35,79.497989,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:36,80.498125,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:37,81.498199,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:38,82.498339,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:39,83.498429,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
2026/01/19/16:13:40,84.498540,0.654813,0.848046,0.654813,0.848046,26,19,9,14,0,0,0,0,2,1,2,0
