timestamp,seed,error,baseline_score,best_solver_name,best_solver_score,best_solver_duration_ms,best_solver_status,solver_attempts,util_run_cpu_now,util_run_cpu_before,util_run_mem_now,util_run_mem_before,cpu_m_run_now,cpu_m_run_before,mem_b_run_now,mem_b_run_before,running_count_now,running_count_before,unscheduled_count_now,unscheduled_count_before,pods_run_by_node_now,pods_run_by_node_before,running_placed_by_prio_now,running_placed_by_prio_before,unschedulable_by_prio_now,unschedulable_by_prio_before,unscheduled_pods_now,unscheduled_pods_before,running_pods_now,running_pods_before,pod_info_now,pod_info_before,node_info
2025/10/25/18:28:39,484806185843093489,,"{""placed_by_priority"":{""2"":15,""3"":13,""4"":1}}",python,"{""evicted"":2,""placed_by_priority"":{""2"":14,""3"":15,""4"":1}}",1067,OPTIMAL,"[{""duration_ms"":1067,""name"":""python"",""score"":{""evicted"":2,""placed_by_priority"":{""2"":14,""3"":15,""4"":1}},""stages"":[{""duration_ms"":26,""relative_gap"":""0.0000"",""stage"":""place"",""status"":""OPTIMAL"",""tier"":4},{""duration_ms"":9,""relative_gap"":""0.0000"",""stage"":""disruption"",""status"":""OPTIMAL"",""tier"":4},{""duration_ms"":19,""relative_gap"":""0.0000"",""stage"":""place"",""status"":""OPTIMAL"",""tier"":3},{""duration_ms"":12,""relative_gap"":""0.0000"",""stage"":""disruption"",""status"":""OPTIMAL"",""tier"":3},{""duration_ms"":202,""relative_gap"":""0.0000"",""stage"":""place"",""status"":""OPTIMAL"",""tier"":2},{""duration_ms"":25,""relative_gap"":""0.0000"",""stage"":""disruption"",""status"":""OPTIMAL"",""tier"":2}],""status"":""OPTIMAL""}]",0.954,0.959,0.964,0.930,13410,13479,15674306972,15117279664,30,29,2,3,"{""kwok-node-1"":8,""kwok-node-2"":8,""kwok-node-3"":7,""kwok-node-4"":7}","{""kwok-node-1"":8,""kwok-node-2"":7,""kwok-node-3"":7,""kwok-node-4"":7}","{""p2"":14,""p3"":15,""p4"":1}","{""p2"":15,""p3"":13,""p4"":1}","{""p2"":2}","{""p2"":1,""p3"":2}","{rs-06-p2-bsnww,rs-06-p2-jxb9p}","{rs-09-p2-rjwjc,rs-10-p3-nfsh2,rs-10-p3-qjcjt}","{rs-01-p3-74dhs,rs-01-p3-k2lf6,rs-01-p3-sld8b,rs-01-p3-tbkq2,rs-02-p2-bqvl5,rs-02-p2-vntc2,rs-03-p2-hqtsz,rs-03-p2-lv6g8,rs-04-p3-htdxc,rs-04-p3-l94mm,rs-04-p3-qnhv2,rs-04-p3-vksvd,rs-05-p3-vrntj,rs-06-p2-hxn2p,rs-06-p2-stxfs,rs-07-p2-b5hfm,rs-07-p2-c54fj,rs-07-p2-km8xw,rs-07-p2-t7hd7,rs-08-p3-cb6f6,rs-08-p3-cbl5c,rs-08-p3-sds46,rs-08-p3-x9z76,rs-09-p2-4zn8m,rs-09-p2-dqmmr,rs-09-p2-rjwjc,rs-09-p2-rpf9h,rs-10-p3-nfsh2,rs-10-p3-qjcjt,rs-11-p4-jn2jt}","{rs-01-p3-74dhs,rs-01-p3-k2lf6,rs-01-p3-sld8b,rs-01-p3-tbkq2,rs-02-p2-bqvl5,rs-02-p2-vntc2,rs-03-p2-hqtsz,rs-03-p2-lv6g8,rs-04-p3-htdxc,rs-04-p3-l94mm,rs-04-p3-qnhv2,rs-04-p3-vksvd,rs-05-p3-vrntj,rs-06-p2-hxn2p,rs-06-p2-rf28d,rs-06-p2-stxfs,rs-06-p2-wq2gx,rs-07-p2-b5hfm,rs-07-p2-c54fj,rs-07-p2-km8xw,rs-07-p2-t7hd7,rs-08-p3-cb6f6,rs-08-p3-cbl5c,rs-08-p3-sds46,rs-08-p3-x9z76,rs-09-p2-4zn8m,rs-09-p2-dqmmr,rs-09-p2-rpf9h,rs-11-p4-jn2jt}","[{""name"":""rs-01-p3-74dhs"",""cpu_m"":427,""mem_b"":343966759,""priority"":""3"",""node"":""kwok-node-1""},{""name"":""rs-01-p3-k2lf6"",""cpu_m"":427,""mem_b"":343966759,""priority"":""3"",""node"":""kwok-node-3""},{""name"":""rs-01-p3-sld8b"",""cpu_m"":427,""mem_b"":343966759,""priority"":""3"",""node"":""kwok-node-4""},{""name"":""rs-01-p3-tbkq2"",""cpu_m"":427,""mem_b"":343966759,""priority"":""3"",""node"":""kwok-node-2""},{""name"":""rs-02-p2-bqvl5"",""cpu_m"":391,""mem_b"":390597870,""priority"":""2"",""node"":""kwok-node-1""},{""name"":""rs-02-p2-vntc2"",""cpu_m"":391,""mem_b"":390597870,""priority"":""2"",""node"":""kwok-node-2""},{""name"":""rs-03-p2-hqtsz"",""cpu_m"":828,""mem_b"":613089629,""priority"":""2"",""node"":""kwok-node-3""},{""name"":""rs-03-p2-lv6g8"",""cpu_m"":828,""mem_b"":613089629,""priority"":""2"",""node"":""kwok-node-4""},{""name"":""rs-04-p3-htdxc"",""cpu_m"":151,""mem_b"":549358279,""priority"":""3"",""node"":""kwok-node-3""},{""name"":""rs-04-p3-l94mm"",""cpu_m"":151,""mem_b"":549358279,""priority"":""3"",""node"":""kwok-node-1""},{""name"":""rs-04-p3-qnhv2"",""cpu_m"":151,""mem_b"":549358279,""priority"":""3"",""node"":""kwok-node-4""},{""name"":""rs-04-p3-vksvd"",""cpu_m"":151,""mem_b"":549358279,""priority"":""3"",""node"":""kwok-node-2""},{""name"":""rs-05-p3-vrntj"",""cpu_m"":553,""mem_b"":311363716,""priority"":""3"",""node"":""kwok-node-2""},{""name"":""rs-06-p2-bsnww"",""cpu_m"":671,""mem_b"":700290895,""priority"":""2"",""node"":""""},{""name"":""rs-06-p2-hxn2p"",""cpu_m"":671,""mem_b"":700290895,""priority"":""2"",""node"":""kwok-node-1""},{""name"":""rs-06-p2-jxb9p"",""cpu_m"":671,""mem_b"":700290895,""priority"":""2"",""node"":""""},{""name"":""rs-06-p2-stxfs"",""cpu_m"":671,""mem_b"":700290895,""priority"":""2"",""node"":""kwok-node-3""},{""name"":""rs-07-p2-b5hfm"",""cpu_m"":329,""mem_b"":304947441,""priority"":""2"",""node"":""kwok-node-3""},{""name"":""rs-07-p2-c54fj"",""cpu_m"":329,""mem_b"":304947441,""priority"":""2"",""node"":""kwok-node-2""},{""name"":""rs-07-p2-km8xw"",""cpu_m"":329,""mem_b"":304947441,""priority"":""2"",""node"":""kwok-node-4""},{""name"":""rs-07-p2-t7hd7"",""cpu_m"":329,""mem_b"":304947441,""priority"":""2"",""node"":""kwok-node-1""},{""name"":""rs-08-p3-cb6f6"",""cpu_m"":855,""mem_b"":803292127,""priority"":""3"",""node"":""kwok-node-4""},{""name"":""rs-08-p3-cbl5c"",""cpu_m"":855,""mem_b"":803292127,""priority"":""3"",""node"":""kwok-node-3""},{""name"":""rs-08-p3-sds46"",""cpu_m"":855,""mem_b"":803292127,""priority"":""3"",""node"":""kwok-node-2""},{""name"":""rs-08-p3-x9z76"",""cpu_m"":855,""mem_b"":803292127,""priority"":""3"",""node"":""kwok-node-1""},{""name"":""rs-09-p2-4zn8m"",""cpu_m"":141,""mem_b"":542698642,""priority"":""2"",""node"":""kwok-node-3""},{""name"":""rs-09-p2-dqmmr"",""cpu_m"":141,""mem_b"":542698642,""priority"":""2"",""node"":""kwok-node-4""},{""name"":""rs-09-p2-rjwjc"",""cpu_m"":141,""mem_b"":542698642,""priority"":""2"",""node"":""kwok-node-2""},{""name"":""rs-09-p2-rpf9h"",""cpu_m"":141,""mem_b"":542698642,""priority"":""2"",""node"":""kwok-node-1""},{""name"":""rs-10-p3-nfsh2"",""cpu_m"":566,""mem_b"":707455228,""priority"":""3"",""node"":""kwok-node-2""},{""name"":""rs-10-p3-qjcjt"",""cpu_m"":566,""mem_b"":707455228,""priority"":""3"",""node"":""kwok-node-4""},{""name"":""rs-11-p4-jn2jt"",""cpu_m"":333,""mem_b"":363023020,""priority"":""4"",""node"":""kwok-node-1""}]","[{""name"":""rs-01-p3-74dhs"",""cpu_m"":427,""mem_b"":343966759,""priority"":""3"",""node"":""kwok-node-1""},{""name"":""rs-01-p3-k2lf6"",""cpu_m"":427,""mem_b"":343966759,""priority"":""3"",""node"":""kwok-node-3""},{""name"":""rs-01-p3-sld8b"",""cpu_m"":427,""mem_b"":343966759,""priority"":""3"",""node"":""kwok-node-4""},{""name"":""rs-01-p3-tbkq2"",""cpu_m"":427,""mem_b"":343966759,""priority"":""3"",""node"":""kwok-node-2""},{""name"":""rs-02-p2-bqvl5"",""cpu_m"":391,""mem_b"":390597870,""priority"":""2"",""node"":""kwok-node-1""},{""name"":""rs-02-p2-vntc2"",""cpu_m"":391,""mem_b"":390597870,""priority"":""2"",""node"":""kwok-node-2""},{""name"":""rs-03-p2-hqtsz"",""cpu_m"":828,""mem_b"":613089629,""priority"":""2"",""node"":""kwok-node-3""},{""name"":""rs-03-p2-lv6g8"",""cpu_m"":828,""mem_b"":613089629,""priority"":""2"",""node"":""kwok-node-4""},{""name"":""rs-04-p3-htdxc"",""cpu_m"":151,""mem_b"":549358279,""priority"":""3"",""node"":""kwok-node-3""},{""name"":""rs-04-p3-l94mm"",""cpu_m"":151,""mem_b"":549358279,""priority"":""3"",""node"":""kwok-node-1""},{""name"":""rs-04-p3-qnhv2"",""cpu_m"":151,""mem_b"":549358279,""priority"":""3"",""node"":""kwok-node-4""},{""name"":""rs-04-p3-vksvd"",""cpu_m"":151,""mem_b"":549358279,""priority"":""3"",""node"":""kwok-node-2""},{""name"":""rs-05-p3-vrntj"",""cpu_m"":553,""mem_b"":311363716,""priority"":""3"",""node"":""kwok-node-2""},{""name"":""rs-06-p2-hxn2p"",""cpu_m"":671,""mem_b"":700290895,""priority"":""2"",""node"":""kwok-node-1""},{""name"":""rs-06-p2-rf28d"",""cpu_m"":671,""mem_b"":700290895,""priority"":""2"",""node"":""kwok-node-2""},{""name"":""rs-06-p2-stxfs"",""cpu_m"":671,""mem_b"":700290895,""priority"":""2"",""node"":""kwok-node-3""},{""name"":""rs-06-p2-wq2gx"",""cpu_m"":671,""mem_b"":700290895,""priority"":""2"",""node"":""kwok-node-4""},{""name"":""rs-07-p2-b5hfm"",""cpu_m"":329,""mem_b"":304947441,""priority"":""2"",""node"":""kwok-node-3""},{""name"":""rs-07-p2-c54fj"",""cpu_m"":329,""mem_b"":304947441,""priority"":""2"",""node"":""kwok-node-2""},{""name"":""rs-07-p2-km8xw"",""cpu_m"":329,""mem_b"":304947441,""priority"":""2"",""node"":""kwok-node-4""},{""name"":""rs-07-p2-t7hd7"",""cpu_m"":329,""mem_b"":304947441,""priority"":""2"",""node"":""kwok-node-1""},{""name"":""rs-08-p3-cb6f6"",""cpu_m"":855,""mem_b"":803292127,""priority"":""3"",""node"":""kwok-node-4""},{""name"":""rs-08-p3-cbl5c"",""cpu_m"":855,""mem_b"":803292127,""priority"":""3"",""node"":""kwok-node-3""},{""name"":""rs-08-p3-sds46"",""cpu_m"":855,""mem_b"":803292127,""priority"":""3"",""node"":""kwok-node-2""},{""name"":""rs-08-p3-x9z76"",""cpu_m"":855,""mem_b"":803292127,""priority"":""3"",""node"":""kwok-node-1""},{""name"":""rs-09-p2-4zn8m"",""cpu_m"":141,""mem_b"":542698642,""priority"":""2"",""node"":""kwok-node-3""},{""name"":""rs-09-p2-dqmmr"",""cpu_m"":141,""mem_b"":542698642,""priority"":""2"",""node"":""kwok-node-4""},{""name"":""rs-09-p2-rjwjc"",""cpu_m"":141,""mem_b"":542698642,""priority"":""2"",""node"":""""},{""name"":""rs-09-p2-rpf9h"",""cpu_m"":141,""mem_b"":542698642,""priority"":""2"",""node"":""kwok-node-1""},{""name"":""rs-10-p3-nfsh2"",""cpu_m"":566,""mem_b"":707455228,""priority"":""3"",""node"":""""},{""name"":""rs-10-p3-qjcjt"",""cpu_m"":566,""mem_b"":707455228,""priority"":""3"",""node"":""""},{""name"":""rs-11-p4-jn2jt"",""cpu_m"":333,""mem_b"":363023020,""priority"":""4"",""node"":""kwok-node-1""}]","[{""name"":""kwok-node-1"",""cap_cpu_m"":3513,""cap_mem_bytes"":4065449706},{""name"":""kwok-node-2"",""cap_cpu_m"":3513,""cap_mem_bytes"":4065449706},{""name"":""kwok-node-3"",""cap_cpu_m"":3513,""cap_mem_bytes"":4065449706},{""name"":""kwok-node-4"",""cap_cpu_m"":3513,""cap_mem_bytes"":4065449706}]"
2025/10/25/18:29:02,4219457405427907235,,"{""placed_by_priority"":{""1"":4,""2"":7,""3"":5,""4"":13}}",python,"{""evicted"":1,""placed_by_priority"":{""1"":3,""2"":7,""3"":5,""4"":14}}",810,OPTIMAL,"[{""duration_ms"":810,""name"":""python"",""score"":{""evicted"":1,""placed_by_priority"":{""1"":3,""2"":7,""3"":5,""4"":14}},""stages"":[{""duration_ms"":21,""relative_gap"":""0.0000"",""stage"":""place"",""status"":""OPTIMAL"",""tier"":4},{""duration_ms"":16,""relative_gap"":""0.0000"",""stage"":""disruption"",""status"":""OPTIMAL"",""tier"":4},{""duration_ms"":23,""relative_gap"":""0.0000"",""stage"":""place"",""status"":""OPTIMAL"",""tier"":3},{""duration_ms"":16,""relative_gap"":""0.0000"",""stage"":""disruption"",""status"":""OPTIMAL"",""tier"":3},{""duration_ms"":16,""relative_gap"":""0.0000"",""stage"":""place"",""status"":""OPTIMAL"",""tier"":2},{""duration_ms"":12,""relative_gap"":""0.0000"",""stage"":""disruption"",""status"":""OPTIMAL"",""tier"":2},{""duration_ms"":9,""relative_gap"":""0.0000"",""stage"":""place"",""status"":""OPTIMAL"",""tier"":1},{""duration_ms"":10,""relative_gap"":""0.0000"",""stage"":""disruption"",""status"":""OPTIMAL"",""tier"":1}],""status"":""OPTIMAL""}]",0.919,0.910,0.912,0.865,11327,11222,14551915615,13803047385,29,29,3,3,"{""kwok-node-1"":7,""kwok-node-2"":6,""kwok-node-3"":8,""kwok-node-4"":8}","{""kwok-node-1"":7,""kwok-node-2"":6,""kwok-node-3"":8,""kwok-node-4"":8}","{""p1"":3,""p2"":7,""p3"":5,""p4"":14}","{""p1"":4,""p2"":7,""p3"":5,""p4"":13}","{""p1"":3}","{""p1"":2,""p4"":1}","{rs-08-p1-2dfnv,rs-11-p1-6tft6,rs-11-p1-97ggk}","{rs-11-p1-6tft6,rs-11-p1-97ggk,rs-12-p4-48h24}","{rs-01-p3-5n58q,rs-02-p3-gbw8r,rs-02-p3-j7c5l,rs-02-p3-spv4m,rs-03-p4-gls88,rs-03-p4-hsb8k,rs-03-p4-lnq7d,rs-03-p4-s8fb5,rs-04-p2-9xbf5,rs-04-p2-fmf92,rs-04-p2-jt67w,rs-04-p2-nd98n,rs-05-p4-4hgp7,rs-05-p4-7pc8f,rs-05-p4-hmz5k,rs-05-p4-pxrs9,rs-06-p2-ph89m,rs-07-p3-cllk4,rs-08-p1-lqrnl,rs-08-p1-rkpvc,rs-08-p1-v5r99,rs-09-p4-8cz69,rs-09-p4-nw4cs,rs-09-p4-w5jvp,rs-09-p4-xqbwj,rs-10-p2-8sts4,rs-10-p2-hb56h,rs-12-p4-48h24,rs-13-p4-6cp5q}","{rs-01-p3-5n58q,rs-02-p3-gbw8r,rs-02-p3-j7c5l,rs-02-p3-spv4m,rs-03-p4-gls88,rs-03-p4-hsb8k,rs-03-p4-lnq7d,rs-03-p4-s8fb5,rs-04-p2-9xbf5,rs-04-p2-fmf92,rs-04-p2-jt67w,rs-04-p2-nd98n,rs-05-p4-4hgp7,rs-05-p4-7pc8f,rs-05-p4-hmz5k,rs-05-p4-pxrs9,rs-06-p2-ph89m,rs-07-p3-cllk4,rs-08-p1-8j48x,rs-08-p1-lqrnl,rs-08-p1-rkpvc,rs-08-p1-v5r99,rs-09-p4-8cz69,rs-09-p4-nw4cs,rs-09-p4-w5jvp,rs-09-p4-xqbwj,rs-10-p2-8sts4,rs-10-p2-hb56h,rs-13-p4-6cp5q}","[{""name"":""rs-01-p3-5n58q"",""cpu_m"":867,""mem_b"":583045723,""priority"":""3"",""node"":""kwok-node-2""},{""name"":""rs-02-p3-gbw8r"",""cpu_m"":275,""mem_b"":508486073,""priority"":""3"",""node"":""kwok-node-4""},{""name"":""rs-02-p3-j7c5l"",""cpu_m"":275,""mem_b"":508486073,""priority"":""3"",""node"":""kwok-node-3""},{""name"":""rs-02-p3-spv4m"",""cpu_m"":275,""mem_b"":508486073,""priority"":""3"",""node"":""kwok-node-1""},{""name"":""rs-03-p4-gls88"",""cpu_m"":293,""mem_b"":797857795,""priority"":""4"",""node"":""kwok-node-4""},{""name"":""rs-03-p4-hsb8k"",""cpu_m"":293,""mem_b"":797857795,""priority"":""4"",""node"":""kwok-node-3""},{""name"":""rs-03-p4-lnq7d"",""cpu_m"":293,""mem_b"":797857795,""priority"":""4"",""node"":""kwok-node-1""},{""name"":""rs-03-p4-s8fb5"",""cpu_m"":293,""mem_b"":797857795,""priority"":""4"",""node"":""kwok-node-2""},{""name"":""rs-04-p2-9xbf5"",""cpu_m"":312,""mem_b"":569912140,""priority"":""2"",""node"":""kwok-node-1""},{""name"":""rs-04-p2-fmf92"",""cpu_m"":312,""mem_b"":569912140,""priority"":""2"",""node"":""kwok-node-4""},{""name"":""rs-04-p2-jt67w"",""cpu_m"":312,""mem_b"":569912140,""priority"":""2"",""node"":""kwok-node-2""},{""name"":""rs-04-p2-nd98n"",""cpu_m"":312,""mem_b"":569912140,""priority"":""2"",""node"":""kwok-node-3""},{""name"":""rs-05-p4-4hgp7"",""cpu_m"":189,""mem_b"":255482371,""priority"":""4"",""node"":""kwok-node-2""},{""name"":""rs-05-p4-7pc8f"",""cpu_m"":189,""mem_b"":255482371,""priority"":""4"",""node"":""kwok-node-3""},{""name"":""rs-05-p4-hmz5k"",""cpu_m"":189,""mem_b"":255482371,""priority"":""4"",""node"":""kwok-node-4""},{""name"":""rs-05-p4-pxrs9"",""cpu_m"":189,""mem_b"":255482371,""priority"":""4"",""node"":""kwok-node-1""},{""name"":""rs-06-p2-ph89m"",""cpu_m"":695,""mem_b"":811016664,""priority"":""2"",""node"":""kwok-node-1""},{""name"":""rs-07-p3-cllk4"",""cpu_m"":388,""mem_b"":283086050,""priority"":""3"",""node"":""kwok-node-3""},{""name"":""rs-08-p1-2dfnv"",""cpu_m"":543,""mem_b"":214637182,""priority"":""1"",""node"":""""},{""name"":""rs-08-p1-lqrnl"",""cpu_m"":543,""mem_b"":214637182,""priority"":""1"",""node"":""kwok-node-4""},{""name"":""rs-08-p1-rkpvc"",""cpu_m"":543,""mem_b"":214637182,""priority"":""1"",""node"":""kwok-node-1""},{""name"":""rs-08-p1-v5r99"",""cpu_m"":543,""mem_b"":214637182,""priority"":""1"",""node"":""kwok-node-3""},{""name"":""rs-09-p4-8cz69"",""cpu_m"":556,""mem_b"":617670069,""priority"":""4"",""node"":""kwok-node-4""},{""name"":""rs-09-p4-nw4cs"",""cpu_m"":556,""mem_b"":617670069,""priority"":""4"",""node"":""kwok-node-2""},{""name"":""rs-09-p4-w5jvp"",""cpu_m"":556,""mem_b"":617670069,""priority"":""4"",""node"":""kwok-node-1""},{""name"":""rs-09-p4-xqbwj"",""cpu_m"":556,""mem_b"":617670069,""priority"":""4"",""node"":""kwok-node-3""},{""name"":""rs-10-p2-8sts4"",""cpu_m"":192,""mem_b"":144009883,""priority"":""2"",""node"":""kwok-node-3""},{""name"":""rs-10-p2-hb56h"",""cpu_m"":192,""mem_b"":144009883,""priority"":""2"",""node"":""kwok-node-4""},{""name"":""rs-11-p1-6tft6"",""cpu_m"":536,""mem_b"":995787220,""priority"":""1"",""node"":""""},{""name"":""rs-11-p1-97ggk"",""cpu_m"":536,""mem_b"":995787220,""priority"":""1"",""node"":""""},{""name"":""rs-12-p4-48h24"",""cpu_m"":648,""mem_b"":963505412,""priority"":""4"",""node"":""kwok-node-2""},{""name"":""rs-13-p4-6cp5q"",""cpu_m"":491,""mem_b"":490182735,""priority"":""4"",""node"":""kwok-node-4""}]","[{""name"":""rs-01-p3-5n58q"",""cpu_m"":867,""mem_b"":583045723,""priority"":""3"",""node"":""kwok-node-2""},{""name"":""rs-02-p3-gbw8r"",""cpu_m"":275,""mem_b"":508486073,""priority"":""3"",""node"":""kwok-node-4""},{""name"":""rs-02-p3-j7c5l"",""cpu_m"":275,""mem_b"":508486073,""priority"":""3"",""node"":""kwok-node-3""},{""name"":""rs-02-p3-spv4m"",""cpu_m"":275,""mem_b"":508486073,""priority"":""3"",""node"":""kwok-node-1""},{""name"":""rs-03-p4-gls88"",""cpu_m"":293,""mem_b"":797857795,""priority"":""4"",""node"":""kwok-node-4""},{""name"":""rs-03-p4-hsb8k"",""cpu_m"":293,""mem_b"":797857795,""priority"":""4"",""node"":""kwok-node-3""},{""name"":""rs-03-p4-lnq7d"",""cpu_m"":293,""mem_b"":797857795,""priority"":""4"",""node"":""kwok-node-1""},{""name"":""rs-03-p4-s8fb5"",""cpu_m"":293,""mem_b"":797857795,""priority"":""4"",""node"":""kwok-node-2""},{""name"":""rs-04-p2-9xbf5"",""cpu_m"":312,""mem_b"":569912140,""priority"":""2"",""node"":""kwok-node-1""},{""name"":""rs-04-p2-fmf92"",""cpu_m"":312,""mem_b"":569912140,""priority"":""2"",""node"":""kwok-node-4""},{""name"":""rs-04-p2-jt67w"",""cpu_m"":312,""mem_b"":569912140,""priority"":""2"",""node"":""kwok-node-2""},{""name"":""rs-04-p2-nd98n"",""cpu_m"":312,""mem_b"":569912140,""priority"":""2"",""node"":""kwok-node-3""},{""name"":""rs-05-p4-4hgp7"",""cpu_m"":189,""mem_b"":255482371,""priority"":""4"",""node"":""kwok-node-2""},{""name"":""rs-05-p4-7pc8f"",""cpu_m"":189,""mem_b"":255482371,""priority"":""4"",""node"":""kwok-node-3""},{""name"":""rs-05-p4-hmz5k"",""cpu_m"":189,""mem_b"":255482371,""priority"":""4"",""node"":""kwok-node-4""},{""name"":""rs-05-p4-pxrs9"",""cpu_m"":189,""mem_b"":255482371,""priority"":""4"",""node"":""kwok-node-1""},{""name"":""rs-06-p2-ph89m"",""cpu_m"":695,""mem_b"":811016664,""priority"":""2"",""node"":""kwok-node-1""},{""name"":""rs-07-p3-cllk4"",""cpu_m"":388,""mem_b"":283086050,""priority"":""3"",""node"":""kwok-node-3""},{""name"":""rs-08-p1-8j48x"",""cpu_m"":543,""mem_b"":214637182,""priority"":""1"",""node"":""kwok-node-2""},{""name"":""rs-08-p1-lqrnl"",""cpu_m"":543,""mem_b"":214637182,""priority"":""1"",""node"":""kwok-node-4""},{""name"":""rs-08-p1-rkpvc"",""cpu_m"":543,""mem_b"":214637182,""priority"":""1"",""node"":""kwok-node-1""},{""name"":""rs-08-p1-v5r99"",""cpu_m"":543,""mem_b"":214637182,""priority"":""1"",""node"":""kwok-node-3""},{""name"":""rs-09-p4-8cz69"",""cpu_m"":556,""mem_b"":617670069,""priority"":""4"",""node"":""kwok-node-4""},{""name"":""rs-09-p4-nw4cs"",""cpu_m"":556,""mem_b"":617670069,""priority"":""4"",""node"":""kwok-node-2""},{""name"":""rs-09-p4-w5jvp"",""cpu_m"":556,""mem_b"":617670069,""priority"":""4"",""node"":""kwok-node-1""},{""name"":""rs-09-p4-xqbwj"",""cpu_m"":556,""mem_b"":617670069,""priority"":""4"",""node"":""kwok-node-3""},{""name"":""rs-10-p2-8sts4"",""cpu_m"":192,""mem_b"":144009883,""priority"":""2"",""node"":""kwok-node-3""},{""name"":""rs-10-p2-hb56h"",""cpu_m"":192,""mem_b"":144009883,""priority"":""2"",""node"":""kwok-node-4""},{""name"":""rs-11-p1-6tft6"",""cpu_m"":536,""mem_b"":995787220,""priority"":""1"",""node"":""""},{""name"":""rs-11-p1-97ggk"",""cpu_m"":536,""mem_b"":995787220,""priority"":""1"",""node"":""""},{""name"":""rs-12-p4-48h24"",""cpu_m"":648,""mem_b"":963505412,""priority"":""4"",""node"":""""},{""name"":""rs-13-p4-6cp5q"",""cpu_m"":491,""mem_b"":490182735,""priority"":""4"",""node"":""kwok-node-4""}]","[{""name"":""kwok-node-1"",""cap_cpu_m"":3082,""cap_mem_bytes"":3990030295},{""name"":""kwok-node-2"",""cap_cpu_m"":3082,""cap_mem_bytes"":3990030295},{""name"":""kwok-node-3"",""cap_cpu_m"":3082,""cap_mem_bytes"":3990030295},{""name"":""kwok-node-4"",""cap_cpu_m"":3082,""cap_mem_bytes"":3990030295}]"
