timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,unsched_p1,deletions_cum_p1
2026/02/04/19:49:37,5.083158,0.247719,0.205848,0.251688,0.209832,56,1,0
2026/02/04/19:49:38,6.084091,0.289563,0.280994,0.289563,0.280994,68,0,0
2026/02/04/19:49:39,7.084973,0.347531,0.318741,0.349844,0.321665,77,1,0
2026/02/04/19:49:40,8.085745,0.387281,0.361063,0.387281,0.361063,87,0,2
2026/02/04/19:49:41,9.086431,0.426750,0.411888,0.431625,0.413460,99,1,2
2026/02/04/19:49:42,10.087066,0.493750,0.459650,0.493750,0.459650,111,0,2
2026/02/04/19:49:43,11.087755,0.535406,0.490113,0.535406,0.490113,121,0,2
2026/02/04/19:49:44,12.088440,0.568781,0.517561,0.571219,0.519570,130,1,2
2026/02/04/19:49:45,13.089177,0.599625,0.551418,0.608969,0.555417,139,1,2
2026/02/04/19:49:46,14.089862,0.641312,0.621168,0.641312,0.621168,152,0,2
2026/02/04/19:49:47,15.090485,0.667312,0.672502,0.667312,0.672502,162,0,2
2026/02/04/19:49:48,16.091188,0.691031,0.693708,0.721531,0.698522,167,2,2
2026/02/04/19:49:49,17.091619,0.712406,0.748438,0.775344,0.788049,176,5,2
2026/02/04/19:49:50,18.092258,0.728688,0.769190,0.790000,0.801582,184,4,4
2026/02/04/19:49:51,19.092843,0.750437,0.785326,0.813688,0.819793,190,5,7
2026/02/04/19:49:52,20.093488,0.785937,0.808523,0.847250,0.840915,199,4,7
2026/02/04/19:49:53,21.094045,0.795156,0.821589,0.856469,0.853982,203,4,7
2026/02/04/19:49:54,22.094444,0.795156,0.821589,0.856469,0.853982,203,4,7
2026/02/04/19:49:55,23.094948,0.795156,0.821589,0.856469,0.853982,203,4,7
2026/02/04/19:49:56,24.095060,0.818562,0.839013,0.885250,0.873851,208,5,7
2026/02/04/19:49:57,25.302721,0.852500,0.876868,0.929281,0.942861,216,9,7
2026/02/04/19:50:00,27.996476,0.864938,0.885866,0.950937,0.970152,224,10,10
2026/02/04/19:50:03,31.099027,0.863094,0.883072,0.967688,1.003209,223,16,11
2026/02/04/19:50:06,34.487862,0.855531,0.880491,0.947531,0.986869,220,12,18
2026/02/04/19:50:10,38.497176,0.868594,0.885454,0.959469,0.939644,224,8,22
2026/02/04/19:50:11,39.498250,0.876594,0.893820,0.969625,0.949666,228,9,22
2026/02/04/19:50:12,40.498803,0.878750,0.895476,0.969625,0.949666,229,8,22
2026/02/04/19:50:13,41.499260,0.849187,0.875710,0.940063,0.929900,219,8,32
2026/02/04/19:50:14,42.499828,0.847187,0.877223,0.935375,0.923171,217,7,35
2026/02/04/19:50:15,43.500246,0.847187,0.877223,0.935375,0.923171,217,7,35
2026/02/04/19:50:16,44.500932,0.847187,0.877223,0.935375,0.923171,217,7,35
2026/02/04/19:50:17,45.501398,0.847187,0.877223,0.935375,0.923171,217,7,35
2026/02/04/19:50:18,46.502024,0.838000,0.871877,0.926188,0.917825,215,7,37
2026/02/04/19:50:19,47.502585,0.838000,0.871877,0.926188,0.917825,215,7,37
2026/02/04/19:50:20,48.503185,0.828063,0.858307,0.916250,0.904254,212,7,40
2026/02/04/19:50:22,49.521613,0.828063,0.858307,0.916250,0.904254,212,7,40
2026/02/04/19:50:23,50.522114,0.828063,0.858307,0.916250,0.904254,212,7,40
2026/02/04/19:50:24,51.522529,0.828063,0.858307,0.916250,0.904254,212,7,40
2026/02/04/19:50:26,53.887227,0.832531,0.863680,0.920719,0.909627,213,7,40
2026/02/04/19:50:29,57.099644,0.841594,0.862353,0.945906,0.931719,214,10,43
2026/02/04/19:50:32,60.489656,0.870719,0.897525,0.972219,0.987608,230,12,44
2026/02/04/19:50:34,62.173123,0.856437,0.899163,0.958688,0.982125,225,10,53
2026/02/04/19:50:35,63.180513,0.854375,0.896071,0.956625,0.979032,224,10,54
2026/02/04/19:50:37,65.295742,0.868531,0.905871,1.007406,1.012309,229,15,54
2026/02/04/19:50:39,66.698384,0.875844,0.912823,1.002125,1.038651,229,13,58
2026/02/04/19:50:40,67.699035,0.880219,0.916917,0.979250,1.033288,230,11,60
2026/02/04/19:50:41,68.699868,0.872625,0.895423,0.968969,1.003551,227,10,64
2026/02/04/19:50:42,69.700218,0.865531,0.884926,0.961875,0.993055,224,10,67
2026/02/04/19:50:43,70.701860,0.860437,0.882897,0.968812,0.992819,223,11,68
2026/02/04/19:50:44,71.702489,0.860437,0.882897,0.968812,0.992819,223,11,68
2026/02/04/19:50:45,72.702891,0.849562,0.866751,0.957937,0.976674,220,11,71
2026/02/04/19:50:46,73.703548,0.849562,0.866751,0.933750,0.971360,220,9,71
