timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,unsched_p1,deletions_cum_p1
2026/02/03/14:46:41,2.088603,0.000000,0.000000,0.000000,0.000000,0,0,0
2026/02/03/14:46:42,3.088758,0.085625,0.058249,0.204937,0.097546,12,7,0
2026/02/03/14:46:43,4.088845,0.291063,0.141976,0.291063,0.141976,28,0,0
2026/02/03/14:46:44,5.088914,0.349750,0.230700,0.349750,0.230700,39,0,0
2026/02/03/14:46:45,6.089029,0.463938,0.355607,0.467438,0.361378,51,1,0
2026/02/03/14:46:46,7.089126,0.543000,0.495140,0.543000,0.495140,63,0,0
2026/02/03/14:46:47,8.089225,0.663687,0.608414,0.663687,0.608414,72,0,2
2026/02/03/14:46:48,9.089318,0.737563,0.688359,0.747812,0.697916,82,1,2
2026/02/03/14:46:49,10.089437,0.816375,0.794365,0.816375,0.794365,93,0,2
2026/02/03/14:46:50,11.089578,0.816375,0.794365,0.816375,0.794365,93,0,2
2026/02/03/14:46:51,12.089667,0.816375,0.794365,0.816375,0.794365,93,0,2
2026/02/03/14:46:52,13.089753,0.819937,0.797913,0.819937,0.797913,94,0,2
2026/02/03/14:46:53,14.089863,0.876625,0.847699,0.895312,0.883595,101,2,3
2026/02/03/14:46:54,15.089951,0.921813,0.901016,0.978875,0.983699,107,5,4
2026/02/03/14:46:55,16.090067,0.931187,0.913306,1.014438,1.059891,109,9,4
2026/02/03/14:46:56,17.090128,0.943125,0.927061,1.093375,1.125667,112,14,7
2026/02/03/14:46:57,18.090255,0.946875,0.933025,1.139063,1.196443,113,20,7
2026/02/03/14:46:58,19.090393,0.941187,0.926324,1.100500,1.115474,112,16,8
2026/02/03/14:46:59,20.090474,0.944937,0.932288,1.089125,1.102259,113,13,8
2026/02/03/14:47:00,21.090569,0.944937,0.932288,1.005313,1.026706,113,7,8
2026/02/03/14:47:01,22.090698,0.944937,0.932288,1.005313,1.026706,113,7,8
2026/02/03/14:47:02,23.090782,0.943187,0.898015,0.978187,0.947205,111,4,12
2026/02/03/14:47:03,24.090866,0.943187,0.898015,0.978187,0.947205,111,4,12
2026/02/03/14:47:04,25.090966,0.935750,0.906110,0.953625,0.936531,110,2,14
2026/02/03/14:47:05,26.091049,0.935750,0.906110,0.953625,0.936531,110,2,14
2026/02/03/14:47:06,27.091185,0.920000,0.884102,0.937875,0.914524,106,2,18
2026/02/03/14:47:07,28.091348,0.934625,0.906916,0.986875,1.011411,109,6,18
2026/02/03/14:47:08,29.091427,0.933625,0.914828,0.960063,0.965779,109,3,19
2026/02/03/14:47:09,30.091474,0.933625,0.914828,0.960063,0.965779,109,3,19
2026/02/03/14:47:10,31.091585,0.933625,0.914828,0.960063,0.965779,109,3,19
2026/02/03/14:47:11,32.091687,0.930125,0.909157,0.946000,0.955403,107,2,22
2026/02/03/14:47:12,33.091837,0.907563,0.863220,0.907563,0.863220,103,0,26
2026/02/03/14:47:13,34.091938,0.907563,0.863220,0.907563,0.863220,103,0,26
2026/02/03/14:47:14,35.092039,0.938438,0.893477,0.986812,0.904103,109,2,28
2026/02/03/14:47:15,36.092128,0.938875,0.886379,0.987250,0.897005,111,2,31
2026/02/03/14:47:16,37.092226,0.938875,0.886379,0.987250,0.897005,111,2,31
2026/02/03/14:47:17,38.092290,0.900188,0.869278,0.948562,0.879905,106,2,36
2026/02/03/14:47:18,39.092408,0.884437,0.843766,0.932813,0.854392,101,2,41
2026/02/03/14:47:19,40.092576,0.884437,0.843766,0.932813,0.854392,101,2,41
2026/02/03/14:47:20,41.092718,0.884437,0.843766,0.932813,0.854392,101,2,41
2026/02/03/14:47:21,42.092830,0.884437,0.843766,0.932813,0.854392,101,2,41
2026/02/03/14:47:22,43.092936,0.870687,0.836974,0.919063,0.847601,99,2,43
2026/02/03/14:47:23,44.093071,0.870687,0.836974,0.919063,0.847601,99,2,43
2026/02/03/14:47:24,45.093171,0.870687,0.836974,0.919063,0.847601,99,2,43
2026/02/03/14:47:25,46.093300,0.870687,0.836974,0.919063,0.847601,99,2,43
2026/02/03/14:47:26,47.093417,0.870687,0.836974,0.919063,0.847601,99,2,43
2026/02/03/14:47:27,48.093513,0.870687,0.836974,0.919063,0.847601,99,2,43
2026/02/03/14:47:28,49.093620,0.859812,0.822292,0.908188,0.832919,97,2,45
2026/02/03/14:47:29,50.093717,0.868750,0.833038,0.917125,0.843665,98,2,45
2026/02/03/14:47:30,51.093800,0.868750,0.833038,0.942000,0.847244,98,3,45
2026/02/03/14:47:31,52.093898,0.847000,0.800747,0.920250,0.814952,95,3,48
2026/02/03/14:47:32,53.094048,0.887938,0.859181,0.961187,0.873386,101,3,48
2026/02/03/14:47:33,54.094158,0.898250,0.872473,0.971500,0.886678,104,3,48
2026/02/03/14:47:34,55.094261,0.946937,0.916218,0.995313,0.926845,115,2,48
2026/02/03/14:47:35,56.094411,0.951000,0.923878,1.055250,1.054385,116,11,48
2026/02/03/14:47:36,57.094510,0.936063,0.897635,1.021562,1.000116,115,7,53
2026/02/03/14:47:37,58.094601,0.900625,0.869144,0.928750,0.943171,111,3,61
2026/02/03/14:47:38,59.094697,0.896250,0.865574,0.924375,0.939601,110,3,62
2026/02/03/14:47:39,60.094857,0.892125,0.859390,0.920250,0.933417,109,3,63
2026/02/03/14:47:40,61.095008,0.833438,0.835472,0.861563,0.909499,104,3,68
2026/02/03/14:47:41,62.095158,0.947125,0.911185,1.029813,1.061660,116,6,69
2026/02/03/14:47:42,63.095263,0.938125,0.899592,1.020812,1.050067,114,6,71
2026/02/03/14:47:43,64.095325,0.938125,0.899592,1.020812,1.050067,114,6,71
2026/02/03/14:47:44,65.095541,0.882375,0.869290,0.965063,1.019765,111,6,75
2026/02/03/14:47:45,66.095640,0.876313,0.863617,0.959000,1.014093,110,6,76
2026/02/03/14:47:46,67.095719,0.866125,0.859559,0.948812,1.010034,109,6,77
2026/02/03/14:47:47,68.095829,0.890188,0.863147,0.972875,1.013622,110,6,77
2026/02/03/14:47:48,69.096048,0.890188,0.863147,0.972875,1.013622,110,6,77
2026/02/03/14:47:49,70.096066,0.872250,0.828239,0.954937,0.978714,106,6,81
2026/02/03/14:47:50,71.096207,0.872250,0.828239,0.954937,0.978714,106,6,81
2026/02/03/14:47:51,72.096301,0.872250,0.828239,0.954937,0.978714,106,6,81
2026/02/03/14:47:52,73.096372,0.918937,0.849915,1.001625,1.000390,111,6,82
2026/02/03/14:47:53,74.096487,0.952250,0.890940,1.052312,1.047985,119,7,82
2026/02/03/14:47:54,75.096583,0.961562,0.898937,1.097063,1.073561,121,11,82
2026/02/03/14:47:55,76.096676,0.970313,0.904128,1.082688,1.076862,122,9,84
2026/02/03/14:47:56,77.096771,0.928687,0.891588,1.016563,1.051484,118,7,91
2026/02/03/14:47:57,78.096857,0.897000,0.878835,0.979688,1.029310,114,6,96
2026/02/03/14:47:58,79.096953,0.886625,0.859992,0.969313,1.010468,112,6,98
2026/02/03/14:48:00,81.757694,0.856625,0.821624,0.939312,0.972099,107,6,103
2026/02/03/14:48:02,83.705605,0.903250,0.864704,1.030375,1.104120,114,9,103
2026/02/03/14:48:03,84.705720,0.920875,0.897493,1.071687,1.167867,117,11,110
2026/02/03/14:48:04,85.705809,0.947125,0.907793,1.107000,1.181586,118,14,111
2026/02/03/14:48:05,86.705896,0.957625,0.910362,1.108437,1.126478,120,11,115
2026/02/03/14:48:06,87.705983,0.931125,0.858419,1.049625,1.031701,115,7,123
2026/02/03/14:48:07,88.706082,0.909563,0.846629,1.028063,1.019912,112,7,126
2026/02/03/14:48:08,89.706174,0.896188,0.820787,1.014687,0.994069,108,7,130
2026/02/03/14:48:09,90.706281,0.896188,0.820787,1.014687,0.994069,108,7,130
2026/02/03/14:48:10,91.706373,0.891062,0.817351,1.009562,0.990634,107,7,131
2026/02/03/14:48:11,92.706463,0.898750,0.825523,0.999062,0.973324,105,6,134
2026/02/03/14:48:12,93.706545,0.928687,0.859998,1.032812,1.032363,110,7,134
2026/02/03/14:48:13,94.706645,0.923875,0.849823,1.028000,1.022188,109,7,135
2026/02/03/14:48:14,95.706733,0.923875,0.849823,1.028000,1.022188,109,7,135
2026/02/03/14:48:15,96.706810,0.923875,0.849823,0.983563,0.933247,109,4,135
2026/02/03/14:48:16,97.706914,0.911563,0.836949,0.951750,0.912480,107,3,138
2026/02/03/14:48:17,98.706994,0.891062,0.817834,0.931250,0.893365,105,3,140
2026/02/03/14:48:18,99.707108,0.905062,0.830090,0.945250,0.905621,107,3,140
2026/02/03/14:48:19,100.707198,0.950313,0.888209,1.012625,0.969112,116,4,140
2026/02/03/14:48:20,101.707300,0.954313,0.894248,1.067687,0.990035,117,7,140
2026/02/03/14:48:21,102.707384,0.961000,0.895166,1.115625,1.014181,117,11,144
2026/02/03/14:48:22,103.707506,0.956937,0.889482,1.089438,1.003125,116,10,145
2026/02/03/14:48:23,104.707575,0.963000,0.888862,1.053250,0.980325,116,6,149
2026/02/03/14:48:24,105.707680,0.963000,0.888862,1.053250,0.980325,116,6,149
2026/02/03/14:48:25,106.707796,0.949187,0.878411,1.028312,0.963338,113,5,153
2026/02/03/14:48:26,107.707884,0.954625,0.876977,1.021625,0.956417,113,4,154
2026/02/03/14:48:27,108.708033,0.944688,0.861831,1.000125,0.945136,112,4,157
2026/02/03/14:48:28,109.708132,0.973812,0.886566,1.051125,1.005671,117,8,158
2026/02/03/14:48:29,110.708216,0.967250,0.875353,1.033625,0.976557,115,6,162
2026/02/03/14:48:30,111.708298,0.950562,0.859812,1.010687,0.955180,113,5,165
2026/02/03/14:48:31,112.708380,0.972000,0.893956,1.076188,1.064194,119,13,165
2026/02/03/14:48:32,113.708540,0.958313,0.883974,1.071187,1.086063,117,14,170
2026/02/03/14:48:33,114.708689,0.951313,0.884891,1.030687,1.005843,115,7,176
2026/02/03/14:48:34,115.708773,0.924188,0.861587,0.998188,0.992101,111,8,182
2026/02/03/14:48:35,116.708884,0.928375,0.862870,0.968562,0.938400,112,3,184
2026/02/03/14:48:36,117.708975,0.896312,0.849641,0.936500,0.925172,109,3,187
2026/02/03/14:48:37,118.709077,0.883938,0.849227,0.905937,0.899275,105,2,192
2026/02/03/14:48:38,119.709162,0.877563,0.845687,0.899563,0.895735,104,2,193
2026/02/03/14:48:39,120.709295,0.870375,0.830583,0.892375,0.880631,102,2,195
2026/02/03/14:48:40,121.709445,0.890500,0.857715,0.922813,0.903648,104,3,195
2026/02/03/14:48:41,122.709561,0.910375,0.886800,0.994938,0.969595,109,6,196
2026/02/03/14:48:42,123.709667,0.896875,0.853317,0.981437,0.936111,106,6,199
2026/02/03/14:48:43,124.709759,0.917813,0.878946,0.967875,0.925546,107,3,202
2026/02/03/14:48:44,125.709859,0.917813,0.878946,0.967875,0.925546,107,3,202
2026/02/03/14:48:45,126.709955,0.917813,0.878946,0.967875,0.925546,107,3,202
