timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,unsched_p1,deletions_cum_p1
2026/01/19/16:32:37,3.730599,0.191500,0.238338,0.193438,0.240462,49,1,0
2026/01/19/16:32:38,4.732257,0.231437,0.266039,0.231437,0.266039,58,0,0
2026/01/19/16:32:39,5.732352,0.274594,0.320203,0.274594,0.320203,69,0,0
2026/01/19/16:32:40,6.732431,0.305219,0.358704,0.305219,0.358704,78,0,0
2026/01/19/16:32:41,7.732550,0.361000,0.378132,0.361000,0.378132,86,0,0
2026/01/19/16:32:42,8.732658,0.389125,0.412274,0.390969,0.415553,97,1,0
2026/01/19/16:32:43,9.732809,0.417500,0.441153,0.417500,0.441153,106,0,0
2026/01/19/16:32:44,10.732907,0.446313,0.486218,0.446313,0.486218,118,0,0
2026/01/19/16:32:45,11.732988,0.484781,0.512243,0.494063,0.513875,128,1,0
2026/01/19/16:32:46,12.733071,0.531937,0.558785,0.531937,0.558785,141,0,0
2026/01/19/16:32:47,13.733173,0.552438,0.595641,0.552438,0.595641,151,0,0
2026/01/19/16:32:48,14.733261,0.599812,0.629543,0.599812,0.629543,162,0,0
2026/01/19/16:32:49,15.733344,0.632531,0.672929,0.632531,0.672929,172,0,0
2026/01/19/16:32:50,16.733423,0.707875,0.714276,0.707875,0.714276,183,0,0
2026/01/19/16:32:51,17.733520,0.726969,0.737427,0.743625,0.768843,189,5,0
2026/01/19/16:32:52,18.786166,0.726969,0.737427,0.801438,0.832808,189,17,0
2026/01/19/16:32:53,19.786268,0.726969,0.737427,0.849313,0.873938,189,26,0
2026/01/19/16:32:54,20.786363,0.726969,0.737427,0.855594,0.876491,189,27,0
2026/01/19/16:32:55,21.786459,0.726969,0.737427,0.855594,0.876491,189,27,0
2026/01/19/16:32:59,25.885827,0.726969,0.737427,0.855594,0.876491,189,27,0
2026/01/19/16:33:03,29.500226,0.726969,0.737427,0.855594,0.876491,189,27,0
2026/01/19/16:33:04,30.500327,0.757938,0.771339,0.855594,0.876491,196,20,4
2026/01/19/16:33:05,31.500432,0.786281,0.818220,0.855594,0.876491,204,12,4
2026/01/19/16:33:06,32.500515,0.786281,0.818220,0.855594,0.876491,204,12,4
2026/01/19/16:33:07,33.500622,0.786281,0.818220,0.855594,0.876491,204,12,4
2026/01/19/16:33:08,34.500730,0.786281,0.818220,0.855594,0.876491,204,12,4
