timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,unsched_p1,deletions_cum_p1
2026/01/26/22:10:39,3.945846,0.206344,0.244818,0.206344,0.244818,52,0,0
2026/01/26/22:10:40,4.945970,0.240469,0.274890,0.240469,0.274890,61,0,0
2026/01/26/22:10:41,5.946091,0.282625,0.323672,0.284719,0.325412,70,1,0
2026/01/26/22:10:42,6.946177,0.322344,0.363845,0.322344,0.363845,80,0,0
2026/01/26/22:10:43,7.946284,0.378750,0.400072,0.378750,0.400072,92,0,0
2026/01/26/22:10:44,8.946375,0.408438,0.430050,0.410656,0.432550,103,1,0
2026/01/26/22:10:45,9.946469,0.439594,0.478476,0.439594,0.478476,115,0,0
2026/01/26/22:10:46,10.946540,0.473406,0.502916,0.482687,0.504548,125,1,0
2026/01/26/22:10:47,11.946631,0.520813,0.544400,0.520813,0.544400,137,0,0
2026/01/26/22:10:48,12.946712,0.550594,0.589805,0.550594,0.589805,148,0,0
2026/01/26/22:10:49,13.946790,0.585844,0.623478,0.585844,0.623478,159,0,0
2026/01/26/22:10:50,14.946871,0.624250,0.665578,0.624250,0.665578,169,0,0
2026/01/26/22:10:51,15.946969,0.662438,0.678607,0.701281,0.705785,175,6,0
2026/01/26/22:10:52,16.947098,0.662438,0.678607,0.732062,0.756015,175,17,0
2026/01/26/22:10:53,17.947232,0.662438,0.678607,0.775875,0.815229,175,28,0
2026/01/26/22:10:54,18.947346,0.662438,0.678607,0.843031,0.871385,175,39,0
2026/01/26/22:10:55,19.978245,0.662438,0.678607,0.855594,0.876491,175,41,0
2026/01/26/22:10:56,20.978359,0.704031,0.726753,0.852437,0.873848,184,31,1
2026/01/26/22:10:57,21.989087,0.718250,0.728628,0.852437,0.873848,185,30,1
2026/01/26/22:10:58,22.989202,0.723812,0.734783,0.855594,0.876491,188,28,1
2026/01/26/22:10:59,23.989296,0.723812,0.734783,0.855594,0.876491,188,28,1
2026/01/26/22:11:00,24.989387,0.723812,0.734783,0.855594,0.876491,188,28,1
2026/01/26/22:11:01,26.063437,0.723812,0.734783,0.855594,0.876491,188,28,1
2026/01/26/22:11:02,27.095746,0.723812,0.734783,0.855594,0.876491,188,28,1
2026/01/26/22:11:05,29.506920,0.723812,0.734783,0.855594,0.876491,188,28,1
2026/01/26/22:11:07,31.997351,0.723812,0.734783,0.855594,0.876491,188,28,1
2026/01/26/22:11:10,34.604971,0.723812,0.734783,0.855594,0.876491,188,28,1
2026/01/26/22:11:14,38.681570,0.723812,0.734783,0.855594,0.876491,188,28,1
2026/01/26/22:11:16,40.545104,0.724313,0.737050,0.852625,0.873805,189,26,2
2026/01/26/22:11:17,41.545217,0.724313,0.737050,0.852625,0.873805,189,26,2
2026/01/26/22:11:18,42.545321,0.724313,0.737050,0.852625,0.873805,189,26,2
2026/01/26/22:11:19,43.545454,0.724313,0.737050,0.852625,0.873805,189,26,2
2026/01/26/22:11:20,44.692807,0.724313,0.737050,0.895062,0.916246,189,37,2
2026/01/26/22:11:21,45.786273,0.724313,0.737050,0.898031,0.918207,189,38,2
2026/01/26/22:11:24,48.805411,0.724313,0.737050,0.873719,0.901313,189,33,2
2026/01/26/22:11:27,51.782901,0.724313,0.737050,0.866094,0.896754,189,31,2
2026/01/26/22:11:30,54.785694,0.696469,0.732154,0.838250,0.891858,186,31,5
2026/01/26/22:11:33,58.084978,0.668250,0.722564,0.810031,0.882267,183,31,8
2026/01/26/22:11:34,59.085080,0.668250,0.722564,0.810031,0.882267,183,31,8
2026/01/26/22:11:35,60.085187,0.668250,0.722564,0.810031,0.882267,183,31,8
2026/01/26/22:11:36,61.085247,0.668250,0.722564,0.810031,0.882267,183,31,8
2026/01/26/22:11:37,62.085421,0.668250,0.722564,0.810031,0.882267,183,31,8
2026/01/26/22:11:38,63.085691,0.668250,0.722564,0.810031,0.882267,183,31,8
2026/01/26/22:11:41,66.000420,0.668250,0.722564,0.810031,0.882267,183,31,8
2026/01/26/22:11:45,69.306193,0.668250,0.722564,0.810031,0.882267,183,31,8
2026/01/26/22:11:47,71.853367,0.668250,0.722564,0.807750,0.880098,183,30,8
2026/01/26/22:11:48,72.853486,0.807750,0.880098,0.807750,0.880098,213,0,11
2026/01/26/22:11:49,73.853640,0.807750,0.880098,0.807750,0.880098,213,0,11
2026/01/26/22:11:50,74.853765,0.807750,0.880098,0.807750,0.880098,213,0,11
2026/01/26/22:11:51,75.853855,0.807750,0.880098,0.807750,0.880098,213,0,11
2026/01/26/22:11:52,76.853962,0.807750,0.880098,0.807750,0.880098,213,0,11
2026/01/26/22:11:53,77.854107,0.807750,0.880098,0.807750,0.880098,213,0,11
2026/01/26/22:11:54,78.854207,0.807750,0.880098,0.807750,0.880098,213,0,11
2026/01/26/22:11:55,79.854305,0.806094,0.874154,0.806094,0.874154,212,0,12
2026/01/26/22:11:56,80.854399,0.806094,0.874154,0.806094,0.874154,212,0,12
2026/01/26/22:11:57,81.854517,0.806094,0.874154,0.806094,0.874154,212,0,12
2026/01/26/22:11:58,82.854627,0.806094,0.874154,0.806094,0.874154,212,0,12
2026/01/26/22:11:59,83.854721,0.806094,0.874154,0.806094,0.874154,212,0,12
2026/01/26/22:12:00,84.854822,0.806094,0.874154,0.806094,0.874154,212,0,12
2026/01/26/22:12:01,85.854927,0.806094,0.874154,0.806094,0.874154,212,0,12
2026/01/26/22:12:02,86.855093,0.806094,0.874154,0.806094,0.874154,212,0,12
2026/01/26/22:12:03,87.855173,0.806094,0.874154,0.806094,0.874154,212,0,12
2026/01/26/22:12:04,88.855294,0.806094,0.874154,0.806094,0.874154,212,0,12
2026/01/26/22:12:05,89.855439,0.803375,0.863289,0.803375,0.863289,211,0,13
2026/01/26/22:12:06,90.855537,0.803375,0.863289,0.803375,0.863289,211,0,13
2026/01/26/22:12:07,91.855629,0.803375,0.863289,0.803375,0.863289,211,0,13
2026/01/26/22:12:08,92.855746,0.803375,0.863289,0.803375,0.863289,211,0,13
2026/01/26/22:12:09,93.855837,0.803375,0.863289,0.803375,0.863289,211,0,13
2026/01/26/22:12:10,94.855929,0.803375,0.863289,0.803375,0.863289,211,0,13
2026/01/26/22:12:11,95.856007,0.803375,0.863289,0.803375,0.863289,211,0,13
2026/01/26/22:12:12,96.856172,0.803375,0.863289,0.803375,0.863289,211,0,13
2026/01/26/22:12:13,97.856259,0.803375,0.863289,0.803375,0.863289,211,0,13
2026/01/26/22:12:14,98.856364,0.803375,0.863289,0.803375,0.863289,211,0,13
2026/01/26/22:12:15,99.856486,0.803375,0.863289,0.803375,0.863289,211,0,13
2026/01/26/22:12:16,100.856595,0.803375,0.863289,0.803375,0.863289,211,0,13
2026/01/26/22:12:17,101.856749,0.803375,0.863289,0.803375,0.863289,211,0,13
2026/01/26/22:12:18,102.856846,0.803375,0.863289,0.803375,0.863289,211,0,13
2026/01/26/22:12:19,103.856956,0.803375,0.863289,0.803375,0.863289,211,0,13
2026/01/26/22:12:20,104.857114,0.803375,0.863289,0.803375,0.863289,211,0,13
2026/01/26/22:12:21,105.857198,0.803375,0.863289,0.803375,0.863289,211,0,13
2026/01/26/22:12:22,106.857368,0.790813,0.858183,0.790813,0.858183,209,0,15
2026/01/26/22:12:23,107.857471,0.790813,0.858183,0.790813,0.858183,209,0,15
2026/01/26/22:12:24,108.857551,0.790813,0.858183,0.790813,0.858183,209,0,15
2026/01/26/22:12:25,109.857766,0.790813,0.858183,0.790813,0.858183,209,0,15
2026/01/26/22:12:26,110.857764,0.790813,0.858183,0.790813,0.858183,209,0,15
2026/01/26/22:12:27,111.857906,0.790813,0.858183,0.790813,0.858183,209,0,15
2026/01/26/22:12:28,112.858067,0.790813,0.858183,0.790813,0.858183,209,0,15
2026/01/26/22:12:29,113.858161,0.790813,0.858183,0.790813,0.858183,209,0,15
2026/01/26/22:12:30,114.858224,0.790813,0.858183,0.790813,0.858183,209,0,15
2026/01/26/22:12:31,115.858348,0.790813,0.858183,0.790813,0.858183,209,0,15
2026/01/26/22:12:32,116.858442,0.790813,0.858183,0.790813,0.858183,209,0,15
2026/01/26/22:12:33,117.858592,0.790813,0.858183,0.790813,0.858183,209,0,15
2026/01/26/22:12:34,118.858691,0.790813,0.858183,0.790813,0.858183,209,0,15
2026/01/26/22:12:35,119.858787,0.790813,0.858183,0.790813,0.858183,209,0,15
2026/01/26/22:12:36,120.858885,0.790813,0.858183,0.790813,0.858183,209,0,15
2026/01/26/22:12:37,121.858978,0.790813,0.858183,0.790813,0.858183,209,0,15
2026/01/26/22:12:38,122.859131,0.790813,0.858183,0.790813,0.858183,209,0,15
2026/01/26/22:12:39,123.859226,0.790813,0.858183,0.790813,0.858183,209,0,15
