timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/01/30/08:26:54,1.955042,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
2026/01/30/08:26:55,2.955167,0.209687,0.253713,0.209687,0.253713,12,9,5,3,0,0,0,0,0,0,0,0
2026/01/30/08:26:56,3.955254,0.283187,0.329356,0.290812,0.336764,13,13,11,4,1,0,0,0,0,0,0,0
2026/01/30/08:26:57,4.955412,0.379000,0.414665,0.382812,0.423760,18,16,14,4,0,0,1,0,0,0,0,0
2026/01/30/08:26:58,5.955523,0.486000,0.490218,0.491438,0.499834,18,18,18,9,0,1,0,0,0,0,0,0
2026/01/30/08:26:59,6.955662,0.577313,0.619625,0.586313,0.622753,23,22,19,11,1,0,0,0,0,0,0,0
2026/01/30/08:27:00,7.955744,0.661062,0.680268,0.671750,0.685861,26,24,23,13,0,0,0,1,0,0,0,0
2026/01/30/08:27:01,8.955895,0.705688,0.762712,0.710063,0.788324,27,26,27,15,0,0,1,0,0,1,0,0
2026/01/30/08:27:02,9.955956,0.769813,0.814208,0.803250,0.837544,26,28,30,18,0,0,2,1,1,1,0,0
2026/01/30/08:27:03,10.956051,0.803250,0.837544,0.803250,0.837544,26,28,32,19,0,0,0,0,1,1,0,0
2026/01/30/08:27:04,11.956177,0.818500,0.860445,0.818500,0.860445,29,28,33,19,0,0,0,0,1,1,0,0
2026/01/30/08:27:05,12.956273,0.818500,0.860445,0.818500,0.860445,29,28,33,19,0,0,0,0,1,1,0,0
2026/01/30/08:27:06,13.956369,0.827187,0.880621,0.832000,0.894555,31,28,33,19,1,0,0,0,1,1,0,0
2026/01/30/08:27:07,14.956439,0.827187,0.880621,0.832000,0.894555,31,28,33,19,1,0,0,0,1,1,0,0
2026/01/30/08:27:08,15.956558,0.827187,0.880621,0.832000,0.894555,31,28,33,19,1,0,0,0,1,1,0,0
2026/01/30/08:27:09,16.956681,0.824250,0.880543,0.824250,0.880543,30,28,33,19,0,0,0,0,3,1,0,0
2026/01/30/08:27:10,17.956740,0.824250,0.880543,0.824250,0.880543,30,28,33,19,0,0,0,0,3,1,0,0
2026/01/30/08:27:11,18.957117,0.824250,0.880543,0.824250,0.880543,30,28,33,19,0,0,0,0,3,1,0,0
2026/01/30/08:27:12,19.957115,0.824250,0.880543,0.824250,0.880543,30,28,33,19,0,0,0,0,3,1,0,0
2026/01/30/08:27:13,20.957213,0.824250,0.880543,0.824250,0.880543,30,28,33,19,0,0,0,0,3,1,0,0
2026/01/30/08:27:14,21.957298,0.849437,0.912253,0.880375,0.942659,32,29,33,21,2,0,0,0,3,1,0,0
2026/01/30/08:27:15,22.957399,0.849437,0.912253,0.880375,0.942659,32,29,33,21,2,0,0,0,3,1,0,0
2026/01/30/08:27:16,23.957541,0.849437,0.912253,0.853437,0.922633,32,29,33,21,1,0,0,0,3,1,0,0
2026/01/30/08:27:17,24.957648,0.839750,0.908629,0.843750,0.919009,32,28,33,21,1,0,0,0,3,2,0,0
2026/01/30/08:27:18,25.957752,0.839750,0.908629,0.843750,0.919009,32,28,33,21,1,0,0,0,3,2,0,0
2026/01/30/08:27:19,26.957912,0.839750,0.908629,0.843750,0.919009,32,28,33,21,1,0,0,0,3,2,0,0
2026/01/30/08:27:20,27.958046,0.839750,0.908629,0.843750,0.919009,32,28,33,21,1,0,0,0,3,2,0,0
2026/01/30/08:27:21,28.958202,0.839750,0.908629,0.843750,0.919009,32,28,33,21,1,0,0,0,3,2,0,0
2026/01/30/08:27:22,29.958347,0.826688,0.842019,0.826688,0.842019,33,28,33,18,0,0,0,0,3,2,0,3
2026/01/30/08:27:23,30.958481,0.826688,0.842019,0.826688,0.842019,33,28,33,18,0,0,0,0,3,2,0,3
2026/01/30/08:27:24,31.958575,0.826688,0.842019,0.826688,0.842019,33,28,33,18,0,0,0,0,3,2,0,3
2026/01/30/08:27:25,32.958713,0.826688,0.842019,0.826688,0.842019,33,28,33,18,0,0,0,0,3,2,0,3
