timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/01/19/14:13:05,5.768315,0.255500,0.264798,0.255500,0.264798,19,18,19,12,0,0,0,0,0,0,0,0
2026/01/19/14:13:06,6.768436,0.292125,0.322059,0.295938,0.324828,23,22,19,13,0,1,0,0,0,0,0,0
2026/01/19/14:13:07,7.768537,0.334656,0.351976,0.340000,0.354773,26,25,23,15,0,0,0,1,0,0,0,0
2026/01/19/14:13:08,8.768674,0.362594,0.404445,0.364781,0.417251,28,27,27,17,0,0,1,0,0,0,0,0
2026/01/19/14:13:09,9.768770,0.419625,0.447808,0.419625,0.447808,28,30,32,20,0,0,0,0,0,0,0,0
2026/01/19/14:13:10,10.768892,0.482469,0.485169,0.491625,0.490635,31,34,35,21,0,0,1,0,0,0,0,0
2026/01/19/14:13:11,11.768985,0.514375,0.512570,0.514375,0.512570,35,34,39,22,0,0,0,0,0,0,0,0
2026/01/19/14:13:12,12.769092,0.543281,0.546855,0.543281,0.546855,37,37,44,23,0,0,0,0,0,0,0,0
2026/01/19/14:13:13,13.769174,0.572531,0.572428,0.572531,0.572428,41,42,44,24,0,0,0,0,0,0,0,0
2026/01/19/14:13:14,14.769274,0.614750,0.609607,0.614750,0.609607,45,42,48,25,0,0,0,0,0,0,0,0
2026/01/19/14:13:15,15.769338,0.635406,0.633119,0.635406,0.633119,54,42,48,25,0,0,0,0,0,0,0,0
2026/01/19/14:13:16,16.769423,0.665219,0.651264,0.665219,0.651264,61,42,52,24,0,0,0,0,0,0,0,2
2026/01/19/14:13:17,17.769527,0.701469,0.688683,0.701469,0.688683,62,45,55,28,0,0,0,0,0,0,0,2
2026/01/19/14:13:18,18.769628,0.737281,0.720897,0.738938,0.722871,64,48,56,31,0,0,0,1,1,0,0,2
2026/01/19/14:13:19,19.769788,0.773906,0.754890,0.777219,0.758731,68,50,57,33,1,0,0,0,1,0,0,2
2026/01/19/14:13:20,20.769923,0.809813,0.799935,0.809813,0.799935,71,52,60,34,0,0,0,0,3,0,0,2
2026/01/19/14:13:21,21.770062,0.836437,0.802197,0.849375,0.804007,66,55,65,34,0,0,1,0,8,0,0,2
2026/01/19/14:13:22,22.770139,0.849375,0.804007,0.849375,0.804007,66,55,66,34,0,0,0,0,8,0,0,2
