timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,unsched_p1,deletions_cum_p1
2026/01/19/16:33:05,3.891045,0.203656,0.242184,0.203656,0.242184,51,0,0
2026/01/19/16:33:06,4.891153,0.240687,0.279630,0.240687,0.279630,62,0,0
2026/01/19/16:33:07,5.891230,0.282625,0.323672,0.282625,0.323672,70,0,0
2026/01/19/16:33:08,6.891381,0.322344,0.363845,0.322344,0.363845,80,0,0
2026/01/19/16:33:09,7.891499,0.378688,0.403783,0.378688,0.403783,93,0,0
2026/01/19/16:33:10,8.891594,0.408813,0.433091,0.408813,0.433091,104,0,0
2026/01/19/16:33:11,9.891697,0.441063,0.479879,0.441063,0.479879,115,0,0
2026/01/19/16:33:12,10.891801,0.467375,0.506770,0.467375,0.506770,125,0,0
2026/01/19/16:33:13,11.891953,0.515312,0.532591,0.515312,0.532591,135,0,0
2026/01/19/16:33:14,12.892085,0.549406,0.587772,0.551344,0.590287,147,1,0
2026/01/19/16:33:15,13.892191,0.593781,0.622435,0.593781,0.622435,159,0,0
2026/01/19/16:33:16,14.892265,0.624250,0.665578,0.624250,0.665578,169,0,0
2026/01/19/16:33:17,15.892358,0.639563,0.674706,0.695031,0.710425,173,8,0
2026/01/19/16:33:18,16.892447,0.639563,0.674706,0.730187,0.752997,173,18,0
2026/01/19/16:33:19,17.892531,0.639563,0.674706,0.784344,0.816603,173,30,0
2026/01/19/16:33:20,18.892630,0.639563,0.674706,0.838469,0.866783,173,39,0
2026/01/19/16:33:21,19.913048,0.639563,0.674706,0.855594,0.876491,173,43,0
2026/01/19/16:33:22,20.930467,0.627156,0.669057,0.843187,0.870842,171,43,2
2026/01/19/16:33:23,21.930557,0.716750,0.735704,0.845375,0.874769,188,27,2
2026/01/19/16:33:24,23.007420,0.716750,0.735704,0.845375,0.874769,188,27,2
2026/01/19/16:33:25,24.007518,0.716750,0.735704,0.845375,0.874769,188,27,2
2026/01/19/16:33:26,25.007638,0.716750,0.735704,0.855594,0.876491,188,28,2
2026/01/19/16:33:27,26.007727,0.716750,0.735704,0.855594,0.876491,188,28,2
2026/01/19/16:33:29,28.323006,0.716750,0.735704,0.855594,0.876491,188,28,2
2026/01/19/16:33:32,30.914144,0.716750,0.735704,0.855594,0.876491,188,28,2
2026/01/19/16:33:34,33.421465,0.716750,0.735704,0.855594,0.876491,188,28,2
2026/01/19/16:33:37,36.014745,0.716750,0.735704,0.855594,0.876491,188,28,2
2026/01/19/16:33:38,37.290992,0.746812,0.774893,0.855594,0.876491,196,20,6
2026/01/19/16:33:39,38.291131,0.855594,0.876491,0.855594,0.876491,216,0,6
2026/01/19/16:33:40,39.291229,0.855594,0.876491,0.855594,0.876491,216,0,6
2026/01/19/16:33:41,40.291341,0.852625,0.873805,0.852625,0.873805,215,0,7
2026/01/19/16:33:42,41.291424,0.852625,0.873805,0.852625,0.873805,215,0,7
2026/01/19/16:33:43,42.291536,0.852625,0.873805,0.852625,0.873805,215,0,7
2026/01/19/16:33:44,43.291647,0.852625,0.873805,0.852625,0.873805,215,0,7
2026/01/19/16:33:45,44.291727,0.854906,0.875975,0.895062,0.916246,216,10,7
2026/01/19/16:33:46,45.291861,0.854906,0.875975,0.895062,0.916246,216,10,7
2026/01/19/16:33:47,46.291958,0.854906,0.875975,0.892875,0.937143,216,14,7
2026/01/19/16:33:48,47.292129,0.854906,0.875975,0.892875,0.937143,216,14,7
2026/01/19/16:33:50,49.539273,0.854906,0.875975,0.866094,0.896754,216,4,7
2026/01/19/16:33:51,50.539355,0.854906,0.875975,0.866094,0.896754,216,4,7
2026/01/19/16:33:53,52.003863,0.854906,0.875975,0.866094,0.896754,216,4,7
2026/01/19/16:33:54,53.003951,0.866094,0.896754,0.866094,0.896754,220,0,9
2026/01/19/16:33:55,54.004080,0.838250,0.891858,0.838250,0.891858,217,0,12
2026/01/19/16:33:56,55.004135,0.810031,0.882267,0.810031,0.882267,214,0,15
2026/01/19/16:33:57,56.004209,0.810031,0.882267,0.810031,0.882267,214,0,15
2026/01/19/16:33:58,57.004288,0.810031,0.882267,0.810031,0.882267,214,0,15
2026/01/19/16:33:59,58.004386,0.810031,0.882267,0.810031,0.882267,214,0,15
2026/01/19/16:34:00,59.004551,0.810031,0.882267,0.810031,0.882267,214,0,15
2026/01/19/16:34:01,60.004552,0.810031,0.882267,0.810031,0.882267,214,0,15
2026/01/19/16:34:02,61.004630,0.810031,0.882267,0.810031,0.882267,214,0,15
2026/01/19/16:34:03,62.004737,0.810031,0.882267,0.810031,0.882267,214,0,15
2026/01/19/16:34:04,63.004822,0.810031,0.882267,0.810031,0.882267,214,0,15
2026/01/19/16:34:05,64.004967,0.810031,0.882267,0.810031,0.882267,214,0,15
2026/01/19/16:34:06,65.005141,0.810031,0.882267,0.810031,0.882267,214,0,15
2026/01/19/16:34:07,66.005232,0.810031,0.882267,0.810031,0.882267,214,0,15
2026/01/19/16:34:08,67.005378,0.810031,0.882267,0.810031,0.882267,214,0,15
2026/01/19/16:34:09,68.005491,0.810031,0.882267,0.810031,0.882267,214,0,15
2026/01/19/16:34:10,69.005593,0.810031,0.882267,0.810031,0.882267,214,0,15
2026/01/19/16:34:11,70.005685,0.810031,0.882267,0.810031,0.882267,214,0,15
2026/01/19/16:34:12,71.005831,0.810031,0.882267,0.810031,0.882267,214,0,15
2026/01/19/16:34:13,72.005901,0.807750,0.880098,0.807750,0.880098,213,0,16
2026/01/19/16:34:14,73.005998,0.807750,0.880098,0.807750,0.880098,213,0,16
2026/01/19/16:34:15,74.006103,0.807750,0.880098,0.807750,0.880098,213,0,16
2026/01/19/16:34:16,75.006132,0.807750,0.880098,0.807750,0.880098,213,0,16
2026/01/19/16:34:17,76.006228,0.807750,0.880098,0.807750,0.880098,213,0,16
2026/01/19/16:34:18,77.006330,0.807750,0.880098,0.807750,0.880098,213,0,16
2026/01/19/16:34:19,78.006400,0.807750,0.880098,0.807750,0.880098,213,0,16
2026/01/19/16:34:20,79.006558,0.807750,0.880098,0.807750,0.880098,213,0,16
2026/01/19/16:34:21,80.006617,0.806094,0.874154,0.806094,0.874154,212,0,17
2026/01/19/16:34:22,81.006721,0.806094,0.874154,0.806094,0.874154,212,0,17
2026/01/19/16:34:23,82.006850,0.806094,0.874154,0.806094,0.874154,212,0,17
2026/01/19/16:34:24,83.006904,0.806094,0.874154,0.806094,0.874154,212,0,17
2026/01/19/16:34:25,84.006995,0.806094,0.874154,0.806094,0.874154,212,0,17
2026/01/19/16:34:26,85.007105,0.806094,0.874154,0.806094,0.874154,212,0,17
2026/01/19/16:34:27,86.007147,0.806094,0.874154,0.806094,0.874154,212,0,17
2026/01/19/16:34:28,87.007293,0.806094,0.874154,0.806094,0.874154,212,0,17
2026/01/19/16:34:29,88.007405,0.806094,0.874154,0.806094,0.874154,212,0,17
2026/01/19/16:34:30,89.007503,0.803375,0.863289,0.803375,0.863289,211,0,18
2026/01/19/16:34:31,90.007603,0.803375,0.863289,0.803375,0.863289,211,0,18
2026/01/19/16:34:32,91.007688,0.803375,0.863289,0.803375,0.863289,211,0,18
2026/01/19/16:34:33,92.007783,0.803375,0.863289,0.803375,0.863289,211,0,18
2026/01/19/16:34:34,93.007857,0.803375,0.863289,0.803375,0.863289,211,0,18
2026/01/19/16:34:35,94.007966,0.803375,0.863289,0.803375,0.863289,211,0,18
2026/01/19/16:34:36,95.008030,0.803375,0.863289,0.803375,0.863289,211,0,18
2026/01/19/16:34:37,96.008158,0.803375,0.863289,0.803375,0.863289,211,0,18
2026/01/19/16:34:38,97.008236,0.803375,0.863289,0.803375,0.863289,211,0,18
2026/01/19/16:34:39,98.008327,0.803375,0.863289,0.803375,0.863289,211,0,18
2026/01/19/16:34:40,99.008414,0.803375,0.863289,0.803375,0.863289,211,0,18
2026/01/19/16:34:41,100.008492,0.803375,0.863289,0.803375,0.863289,211,0,18
2026/01/19/16:34:42,101.008671,0.803375,0.863289,0.803375,0.863289,211,0,18
2026/01/19/16:34:43,102.008695,0.803375,0.863289,0.803375,0.863289,211,0,18
2026/01/19/16:34:44,103.008781,0.803375,0.863289,0.803375,0.863289,211,0,18
2026/01/19/16:34:45,104.008866,0.803375,0.863289,0.803375,0.863289,211,0,18
2026/01/19/16:34:46,105.008941,0.803375,0.863289,0.803375,0.863289,211,0,18
2026/01/19/16:34:47,106.009038,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:34:48,107.009135,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:34:49,108.009278,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:34:50,109.009337,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:34:51,110.009435,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:34:52,111.009526,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:34:53,112.009595,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:34:54,113.009694,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:34:55,114.009777,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:34:56,115.009862,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:34:57,116.010008,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:34:58,117.010119,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:34:59,118.010216,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:35:00,119.010308,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:35:01,120.010435,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:35:02,121.010533,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:35:03,122.010641,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:35:04,123.010745,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:35:05,124.010865,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:35:06,125.010979,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:35:07,126.011051,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:35:08,127.011124,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:35:09,128.011244,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:35:10,129.011333,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:35:11,130.011385,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:35:12,131.011463,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:35:13,132.011535,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:35:14,133.011635,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:35:15,134.011755,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:35:16,135.011855,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:35:17,136.011926,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:35:18,137.012093,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:35:19,138.012132,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:35:20,139.012220,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:35:21,140.012309,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:35:22,141.012402,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:35:23,142.012500,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:35:24,143.012642,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:35:25,144.012724,0.790813,0.858183,0.790813,0.858183,209,0,20
2026/01/19/16:35:26,145.012902,0.790813,0.858183,0.790813,0.858183,209,0,20
