scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,0,0.2238,0.2088,0.2249,0.2105,54.3333,0.3333,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,1,0.2547,0.24,0.2547,0.24,63.3333,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,2,0.2965,0.2771,0.2986,0.2777,72.3333,0.3333,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,3,0.3456,0.3177,0.3528,0.3213,83.0,0.6667,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,4,0.3937,0.3551,0.3948,0.3568,93.3333,0.3333,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,5,0.4346,0.3943,0.4346,0.3943,103.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,6,0.4761,0.4343,0.4776,0.4356,113.3333,0.6667,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,7,0.5363,0.4683,0.5368,0.4719,124.3333,0.3333,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,8,0.5771,0.5231,0.5778,0.524,134.6667,0.3333,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,9,0.6068,0.5632,0.6074,0.564,144.6667,0.3333,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,10,0.639,0.5962,0.6418,0.5983,155.0,0.6667,0.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,11,0.6855,0.6387,0.6855,0.6387,165.3333,0.0,0.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,12,0.7273,0.6672,0.7369,0.6709,174.0,1.0,0.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,13,0.7675,0.7063,0.7808,0.714,185.0,1.6667,0.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,14,0.8003,0.7399,0.8238,0.7625,195.0,3.3333,0.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,15,0.8239,0.7634,0.8549,0.7968,202.0,4.0,0.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,16,0.8364,0.7746,0.8714,0.8134,206.0,4.6667,0.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,17,0.8436,0.7809,0.8787,0.8197,208.3333,4.6667,0.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,18,0.8436,0.7809,0.8787,0.8197,208.3333,4.6667,0.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,19,0.8479,0.7859,0.8851,0.8255,210.3333,5.0,0.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,20,0.8517,0.7897,0.8888,0.8293,212.0,5.0,0.3333
