scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean,running_p2_mean,unsched_p2_mean,deletions_cum_p2_mean,running_p3_mean,unsched_p3_mean,deletions_cum_p3_mean,running_p4_mean,unsched_p4_mean,deletions_cum_p4_mean
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,17,0.8021,0.8418,0.8312,0.8576,32.0,1.0,1.6667,25.3333,0.0,1.0,20.0,0.6667,0.6667,16.3333,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,18,0.8,0.8378,0.8291,0.8536,31.3333,1.0,2.3333,25.3333,0.0,1.0,20.0,0.6667,0.6667,16.3333,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,19,0.8011,0.8431,0.8291,0.8536,31.6667,0.6667,2.6667,25.3333,0.0,1.0,20.0,0.6667,0.6667,16.3333,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,20,0.8108,0.8572,0.8478,0.8743,32.6667,1.0,2.6667,25.6667,0.0,1.0,20.0,0.6667,0.6667,17.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,21,0.8099,0.8625,0.8404,0.8729,32.6667,1.0,2.6667,25.0,0.0,1.6667,21.0,0.3333,0.6667,17.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,22,0.8067,0.8584,0.8282,0.8621,32.6667,0.6667,2.6667,24.0,0.0,2.6667,21.0,0.3333,0.6667,17.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,23,0.8063,0.8584,0.8278,0.862,32.6667,0.6667,2.6667,23.6667,0.0,3.0,21.0,0.3333,0.6667,17.3333,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,24,0.8077,0.8621,0.833,0.8869,33.0,1.6667,2.6667,23.6667,0.0,3.0,21.0,0.3333,0.6667,17.3333,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,25,0.8095,0.865,0.8551,0.8896,33.3333,2.3333,2.6667,23.6667,0.0,3.0,20.6667,0.3333,1.6667,17.3333,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,26,0.8066,0.8639,0.8523,0.8884,33.3333,2.3333,2.6667,23.6667,0.0,3.0,20.6667,0.3333,1.6667,17.0,0.0,0.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,27,0.8066,0.8639,0.8523,0.8884,33.3333,2.3333,2.6667,23.6667,0.0,3.0,20.6667,0.3333,1.6667,17.0,0.0,0.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,28,0.8009,0.8382,0.8249,0.8592,33.3333,1.3333,2.6667,23.6667,0.0,3.0,20.6667,0.3333,1.6667,16.0,0.0,1.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,29,0.7943,0.8329,0.8158,0.8366,33.3333,0.6667,2.6667,22.6667,0.0,4.0,20.6667,0.3333,1.6667,16.0,0.0,1.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,30,0.7943,0.8329,0.8158,0.8366,33.3333,0.6667,2.6667,22.6667,0.0,4.0,20.6667,0.3333,1.6667,16.0,0.0,1.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,31,0.7916,0.8254,0.8131,0.8291,32.6667,0.6667,3.3333,22.6667,0.0,4.0,20.6667,0.3333,1.6667,16.0,0.0,1.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,32,0.7928,0.8294,0.8143,0.8331,32.6667,0.6667,3.3333,23.0,0.0,4.0,20.6667,0.3333,1.6667,16.0,0.0,1.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,33,0.7946,0.8395,0.8195,0.8554,32.3333,0.6667,4.3333,24.0,0.6667,4.0,20.6667,0.3333,1.6667,16.0,0.0,1.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,34,0.7919,0.8374,0.8168,0.8532,31.6667,0.6667,5.0,24.0,0.6667,4.0,20.6667,0.3333,1.6667,16.0,0.0,1.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,35,0.7997,0.8387,0.803,0.8508,31.6667,0.0,6.3333,24.0,0.6667,4.0,21.0,0.0,1.6667,16.0,0.0,1.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,36,0.7958,0.834,0.7992,0.8461,31.6667,0.0,6.3333,24.0,0.6667,4.0,20.0,0.0,2.6667,16.0,0.0,1.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,37,0.7929,0.8305,0.7929,0.8305,31.6667,0.0,6.3333,24.0,0.0,4.0,19.6667,0.0,3.0,16.0,0.0,1.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,38,0.7929,0.8305,0.7929,0.8305,31.6667,0.0,6.3333,24.0,0.0,4.0,19.6667,0.0,3.0,16.0,0.0,1.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,39,0.7904,0.8281,0.7904,0.8281,31.6667,0.0,6.3333,24.0,0.0,4.0,19.6667,0.0,3.0,15.3333,0.0,2.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,40,0.7768,0.8115,0.7768,0.8115,30.6667,0.0,7.3333,24.0,0.0,4.0,19.6667,0.0,3.0,15.3333,0.0,2.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,41,0.7768,0.8115,0.7768,0.8115,30.6667,0.0,7.3333,24.0,0.0,4.0,19.6667,0.0,3.0,15.3333,0.0,2.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,42,0.7768,0.8115,0.7768,0.8115,30.6667,0.0,7.3333,24.0,0.0,4.0,19.6667,0.0,3.0,15.3333,0.0,2.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,43,0.7874,0.8298,0.7874,0.8298,31.6667,0.0,7.3333,25.3333,0.0,4.6667,20.0,0.0,3.0,15.3333,0.0,2.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,44,0.7966,0.8353,0.798,0.8369,32.3333,0.0,7.3333,25.3333,0.3333,4.6667,20.0,0.0,3.0,16.3333,0.0,2.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,45,0.7912,0.8355,0.7912,0.8355,32.0,0.0,8.3333,25.6667,0.0,4.6667,19.6667,0.0,3.3333,16.3333,0.0,2.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,46,0.7912,0.8355,0.7912,0.8355,32.0,0.0,8.3333,25.6667,0.0,4.6667,19.6667,0.0,3.3333,16.3333,0.0,2.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,47,0.7912,0.8355,0.7912,0.8355,32.0,0.0,8.3333,25.6667,0.0,4.6667,19.6667,0.0,3.3333,16.3333,0.0,2.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,48,0.7844,0.8073,0.7844,0.8073,31.3333,0.0,9.0,24.6667,0.0,5.6667,19.6667,0.0,3.3333,16.3333,0.0,2.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,49,0.7844,0.8073,0.7844,0.8073,31.3333,0.0,9.0,24.6667,0.0,5.6667,19.6667,0.0,3.3333,16.3333,0.0,2.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,50,0.7844,0.8073,0.7844,0.8073,31.3333,0.0,9.0,24.6667,0.0,5.6667,19.6667,0.0,3.3333,16.3333,0.0,2.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,51,0.7823,0.8044,0.7823,0.8044,30.6667,0.0,9.6667,24.6667,0.0,5.6667,19.6667,0.0,3.3333,16.3333,0.0,2.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,52,0.7789,0.8011,0.7789,0.8011,30.6667,0.0,9.6667,24.6667,0.0,5.6667,19.6667,0.0,3.3333,15.3333,0.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,53,0.7789,0.8011,0.7789,0.8011,30.6667,0.0,9.6667,24.6667,0.0,5.6667,19.6667,0.0,3.3333,15.3333,0.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,54,0.7767,0.7969,0.7767,0.7969,30.6667,0.0,9.6667,24.0,0.0,6.3333,19.6667,0.0,3.3333,15.3333,0.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,55,0.7767,0.7969,0.7767,0.7969,30.6667,0.0,9.6667,24.0,0.0,6.3333,19.6667,0.0,3.3333,15.3333,0.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,56,0.7767,0.7969,0.7767,0.7969,30.6667,0.0,9.6667,24.0,0.0,6.3333,19.6667,0.0,3.3333,15.3333,0.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,57,0.7767,0.7969,0.7767,0.7969,30.6667,0.0,9.6667,24.0,0.0,6.3333,19.6667,0.0,3.3333,15.3333,0.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,58,0.7792,0.8001,0.7792,0.8001,31.3333,0.0,9.6667,24.0,0.0,7.3333,19.6667,0.0,3.3333,15.3333,0.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,59,0.7867,0.8037,0.8134,0.8087,32.0,0.0,9.6667,24.3333,0.6667,7.3333,19.6667,0.0,3.3333,15.3333,0.6667,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,60,0.7832,0.7999,0.81,0.8048,31.3333,0.0,10.3333,24.3333,0.6667,7.3333,19.6667,0.0,3.3333,15.3333,0.6667,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,61,0.7832,0.7999,0.81,0.8048,31.3333,0.0,10.3333,24.3333,0.6667,7.3333,19.6667,0.0,3.3333,15.3333,0.6667,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,62,0.7809,0.7972,0.8076,0.8021,30.6667,0.0,11.0,24.3333,0.6667,7.3333,19.6667,0.0,3.3333,15.3333,0.6667,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,63,0.7819,0.7909,0.8039,0.7945,30.6667,0.0,11.0,23.6667,0.3333,8.3333,19.6667,0.0,3.3333,15.3333,0.6667,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,64,0.7775,0.7841,0.7995,0.7878,29.6667,0.0,12.0,23.6667,0.3333,8.3333,19.6667,0.0,3.3333,15.3333,0.6667,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,65,0.7802,0.8029,0.8022,0.8065,30.3333,0.0,12.0,23.6667,0.3333,8.3333,19.6667,0.0,3.3333,15.3333,0.6667,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,66,0.7802,0.8029,0.8022,0.8065,30.3333,0.0,12.0,23.6667,0.3333,8.3333,19.6667,0.0,3.3333,15.3333,0.6667,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,67,0.7775,0.7841,0.7995,0.7878,29.6667,0.0,12.6667,23.6667,0.3333,8.3333,19.6667,0.0,3.3333,15.3333,0.6667,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,68,0.7757,0.782,0.7855,0.784,29.3333,0.3333,14.3333,23.0,0.0,9.0,19.6667,0.0,3.3333,16.0,0.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,69,0.7734,0.7756,0.7832,0.7776,29.3333,0.3333,14.3333,22.6667,0.0,9.3333,19.3333,0.0,3.6667,16.0,0.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,70,0.7734,0.7756,0.7832,0.7776,29.3333,0.3333,14.3333,22.6667,0.0,9.3333,19.3333,0.0,3.6667,16.0,0.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,71,0.7734,0.7756,0.7832,0.7776,29.3333,0.3333,14.3333,22.6667,0.0,9.3333,19.3333,0.0,3.6667,16.0,0.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,72,0.7832,0.7776,0.7832,0.7776,29.6667,0.0,15.0,22.6667,0.0,9.3333,19.3333,0.0,3.6667,16.0,0.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,73,0.7832,0.7776,0.7832,0.7776,29.6667,0.0,15.0,22.6667,0.0,9.3333,19.3333,0.0,3.6667,16.0,0.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,74,0.7807,0.7726,0.7807,0.7726,29.6667,0.0,15.0,22.6667,0.0,9.3333,19.3333,0.0,3.6667,15.6667,0.0,3.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,75,0.7807,0.7726,0.7807,0.7726,29.6667,0.0,15.0,22.6667,0.0,9.3333,19.3333,0.0,3.6667,15.6667,0.0,3.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,76,0.7807,0.7726,0.7807,0.7726,29.6667,0.0,15.0,22.6667,0.0,9.3333,19.3333,0.0,3.6667,15.6667,0.0,3.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,77,0.7807,0.7726,0.7807,0.7726,29.6667,0.0,15.0,22.6667,0.0,9.3333,19.3333,0.0,3.6667,15.6667,0.0,3.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,78,0.7807,0.7726,0.7807,0.7726,29.6667,0.0,15.0,22.6667,0.0,9.3333,19.3333,0.0,3.6667,15.6667,0.0,3.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,79,0.7807,0.7726,0.7807,0.7726,29.6667,0.0,15.0,22.6667,0.0,9.3333,19.3333,0.0,3.6667,15.6667,0.0,3.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,80,0.7807,0.7726,0.7807,0.7726,29.6667,0.0,15.0,22.6667,0.0,9.3333,19.3333,0.0,3.6667,15.6667,0.0,3.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,81,0.7807,0.7726,0.7807,0.7726,29.6667,0.0,15.0,22.6667,0.0,9.3333,19.3333,0.0,3.6667,15.6667,0.0,3.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,82,0.7772,0.7673,0.7772,0.7673,29.6667,0.0,15.0,22.6667,0.0,9.3333,19.3333,0.0,3.6667,15.0,0.0,4.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,83,0.7772,0.7673,0.7772,0.7673,29.6667,0.0,15.0,22.6667,0.0,9.3333,19.3333,0.0,3.6667,15.0,0.0,4.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,84,0.7772,0.7673,0.7772,0.7673,29.6667,0.0,15.0,22.6667,0.0,9.3333,19.3333,0.0,3.6667,15.0,0.0,4.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,85,0.7772,0.7673,0.7772,0.7673,29.6667,0.0,15.0,22.6667,0.0,9.3333,19.3333,0.0,3.6667,15.0,0.0,4.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,86,0.7772,0.7673,0.7772,0.7673,29.6667,0.0,15.0,22.6667,0.0,9.3333,19.3333,0.0,3.6667,15.0,0.0,4.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,87,0.7772,0.7673,0.7772,0.7673,29.6667,0.0,15.0,22.6667,0.0,9.3333,19.3333,0.0,3.6667,15.0,0.0,4.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,88,0.7772,0.7673,0.7772,0.7673,29.6667,0.0,15.0,22.6667,0.0,9.3333,19.3333,0.0,3.6667,15.0,0.0,4.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,89,0.7803,0.7746,0.7803,0.7746,30.6667,0.0,15.0,22.6667,0.0,9.3333,19.3333,0.0,3.6667,15.0,0.0,4.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,90,0.7776,0.7698,0.7776,0.7698,30.6667,0.0,15.0,22.3333,0.0,9.6667,19.3333,0.0,3.6667,15.0,0.0,4.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,91,0.7718,0.7676,0.7718,0.7676,30.0,0.0,15.6667,22.3333,0.0,9.6667,19.3333,0.0,3.6667,15.0,0.0,4.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,92,0.7718,0.7676,0.7718,0.7676,30.0,0.0,15.6667,22.3333,0.0,9.6667,19.3333,0.0,3.6667,15.0,0.0,4.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,93,0.7718,0.7676,0.7718,0.7676,30.0,0.0,15.6667,22.3333,0.0,9.6667,19.3333,0.0,3.6667,15.0,0.0,4.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,94,0.7718,0.7676,0.7718,0.7676,30.0,0.0,15.6667,22.3333,0.0,9.6667,19.3333,0.0,3.6667,15.0,0.0,4.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,95,0.7686,0.7603,0.7686,0.7603,29.0,0.0,16.6667,22.3333,0.0,9.6667,19.3333,0.0,3.6667,15.0,0.0,4.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,96,0.7686,0.7603,0.7686,0.7603,29.0,0.0,16.6667,22.3333,0.0,9.6667,19.3333,0.0,3.6667,15.0,0.0,4.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,97,0.7686,0.7603,0.7686,0.7603,29.0,0.0,16.6667,22.3333,0.0,9.6667,19.3333,0.0,3.6667,15.0,0.0,4.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,98,0.7686,0.7603,0.7686,0.7603,29.0,0.0,16.6667,22.3333,0.0,9.6667,19.3333,0.0,3.6667,15.0,0.0,4.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,99,0.7639,0.7584,0.7639,0.7584,28.6667,0.0,17.0,22.3333,0.0,9.6667,19.3333,0.0,3.6667,15.0,0.0,4.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,100,0.7639,0.7584,0.7639,0.7584,28.6667,0.0,17.0,22.3333,0.0,9.6667,19.3333,0.0,3.6667,15.0,0.0,4.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,101,0.7639,0.7584,0.7639,0.7584,28.6667,0.0,17.0,22.3333,0.0,9.6667,19.3333,0.0,3.6667,15.0,0.0,4.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,102,0.7853,0.7694,0.8108,0.7784,28.6667,0.0,17.0,22.6667,0.3333,9.6667,20.3333,0.3333,3.6667,15.3333,0.6667,4.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,103,0.805,0.7855,0.8224,0.7893,29.6667,0.0,17.0,23.3333,0.3333,9.6667,21.3333,0.0,3.6667,15.6667,0.3333,4.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,104,0.805,0.7855,0.8224,0.7893,29.6667,0.0,17.0,23.3333,0.3333,9.6667,21.3333,0.0,3.6667,15.6667,0.3333,4.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,105,0.805,0.7855,0.8224,0.7893,29.6667,0.0,17.0,23.3333,0.3333,9.6667,21.3333,0.0,3.6667,15.6667,0.3333,4.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,106,0.8039,0.7879,0.8213,0.7918,30.0,0.0,17.0,24.0,0.3333,9.6667,20.3333,0.0,4.6667,15.6667,0.3333,4.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,107,0.8167,0.7882,0.8167,0.7882,29.0,0.0,19.3333,24.3333,0.0,9.6667,20.3333,0.0,4.6667,16.0,0.0,4.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,108,0.8152,0.7862,0.8152,0.7862,28.6667,0.0,19.6667,24.3333,0.0,9.6667,20.3333,0.0,4.6667,16.0,0.0,4.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,109,0.8405,0.8055,0.8405,0.8055,31.3333,0.0,19.6667,24.6667,0.0,9.6667,20.3333,0.0,4.6667,16.0,0.0,4.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,110,0.8477,0.8141,0.8477,0.8141,31.6667,0.0,19.6667,24.6667,0.0,9.6667,20.3333,0.0,4.6667,17.6667,0.0,4.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,111,0.8418,0.8116,0.8418,0.8116,31.6667,0.0,19.6667,24.6667,0.0,9.6667,20.0,0.0,5.0,17.6667,0.0,4.3333
