scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,0,0.2245,0.2078,0.225,0.2089,54.3333,0.3333,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,1,0.2535,0.2435,0.2576,0.2448,63.6667,0.3333,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,2,0.3081,0.2873,0.3109,0.2884,74.6667,0.3333,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,3,0.3554,0.3215,0.3584,0.3248,84.3333,0.6667,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,4,0.3902,0.3516,0.3902,0.3516,93.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,5,0.4304,0.3892,0.4353,0.3928,103.0,0.6667,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,6,0.4723,0.4353,0.4752,0.4373,114.0,0.3333,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,7,0.5287,0.4714,0.5296,0.4722,125.0,0.3333,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,8,0.5768,0.5196,0.579,0.5226,134.6667,0.6667,1.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,9,0.6043,0.5594,0.605,0.5624,144.0,0.3333,1.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,10,0.6412,0.5973,0.6419,0.598,154.6667,0.3333,1.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,11,0.6835,0.6382,0.6874,0.6407,165.3333,0.3333,1.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,12,0.7342,0.6701,0.739,0.6715,174.3333,0.6667,1.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,13,0.765,0.7032,0.7728,0.7183,183.3333,1.6667,1.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,14,0.8015,0.7335,0.8189,0.7514,193.3333,2.3333,1.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,15,0.8302,0.7664,0.8549,0.7956,202.0,3.3333,1.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,16,0.8497,0.7889,0.8781,0.8194,208.0,4.0,1.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,17,0.8533,0.7925,0.881,0.8223,209.6667,3.6667,2.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,18,0.8533,0.7925,0.881,0.8223,209.6667,3.6667,2.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,19,0.8533,0.7925,0.881,0.8223,209.6667,3.6667,2.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,20,0.8555,0.7947,0.8832,0.8246,210.6667,3.6667,2.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,21,0.8562,0.7927,0.8809,0.822,210.6667,3.3333,2.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,22,0.8577,0.795,0.8823,0.8242,211.3333,3.3333,2.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,23,0.8632,0.8015,0.8912,0.8344,213.0,4.6667,2.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,24,0.8632,0.8015,0.8912,0.8344,213.0,4.6667,2.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,25,0.8666,0.8052,0.8933,0.8351,214.3333,3.6667,2.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,26,0.8642,0.8001,0.8888,0.8293,213.6667,3.3333,3.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,27,0.8642,0.8001,0.8888,0.8293,213.6667,3.3333,3.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,28,0.8642,0.8001,0.8888,0.8293,213.6667,3.3333,3.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,29,0.8642,0.8001,0.8888,0.8293,213.6667,3.3333,3.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,30,0.8642,0.8001,0.8888,0.8293,213.6667,3.3333,3.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,31,0.8642,0.8001,0.8888,0.8293,213.6667,3.3333,3.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,32,0.8642,0.8001,0.8888,0.8293,213.6667,3.3333,3.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,33,0.8642,0.8001,0.8888,0.8293,213.6667,3.3333,3.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,34,0.8642,0.8001,0.8888,0.8293,213.6667,3.3333,3.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,35,0.8642,0.8001,0.8888,0.8293,213.6667,3.3333,3.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,36,0.8642,0.8001,0.8888,0.8293,213.6667,3.3333,3.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,37,0.8642,0.8001,0.8888,0.8293,213.6667,3.3333,3.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,38,0.8621,0.7993,0.8867,0.8285,213.3333,3.3333,3.6667
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,39,0.8621,0.7993,0.8867,0.8285,213.3333,3.3333,3.6667
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,40,0.8621,0.7993,0.8867,0.8285,213.3333,3.3333,3.6667
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,41,0.8638,0.7999,0.8902,0.8297,213.6667,3.6667,3.6667
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,42,0.8638,0.7999,0.8902,0.8297,213.6667,3.6667,3.6667
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,43,0.8737,0.807,0.9018,0.8369,217.0,3.6667,3.6667
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,44,0.8737,0.807,0.9052,0.8375,217.0,4.0,3.6667
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,45,0.8719,0.8051,0.9033,0.8355,216.0,4.0,4.6667
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,46,0.8719,0.8051,0.9033,0.8355,216.0,4.0,4.6667
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,47,0.8694,0.8023,0.9009,0.8327,215.3333,4.0,5.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,48,0.8694,0.8023,0.9077,0.8345,215.3333,5.0,5.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,49,0.8694,0.8023,0.9077,0.8345,215.3333,5.0,5.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,50,0.8694,0.8023,0.9009,0.8327,215.3333,4.0,5.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,51,0.8694,0.8023,0.9009,0.8327,215.3333,4.0,5.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,52,0.8694,0.8023,0.9009,0.8327,215.3333,4.0,5.3333
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,53,0.8673,0.7959,0.8988,0.8264,214.3333,4.0,6.3333
