timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/02/03/21:26:12,3.255319,0.242438,0.226178,0.242438,0.226178,8,15,7,2,0,0,0,0,0,0,0,0
2026/02/03/21:26:13,4.255418,0.356500,0.333397,0.356500,0.333397,14,17,11,2,0,0,0,0,0,0,0,0
2026/02/03/21:26:14,5.255545,0.432125,0.379171,0.445688,0.388214,18,17,18,2,0,0,1,0,0,0,0,0
2026/02/03/21:26:15,6.255641,0.507875,0.452166,0.511875,0.459016,21,18,24,5,0,0,1,0,0,0,0,0
2026/02/03/21:26:16,7.255741,0.568500,0.539343,0.577063,0.549264,23,19,27,9,0,0,0,1,0,0,0,0
2026/02/03/21:26:17,8.255894,0.614875,0.597108,0.614875,0.597108,23,22,31,10,0,0,0,0,0,0,0,0
2026/02/03/21:26:18,9.255969,0.655687,0.662065,0.664312,0.668353,23,22,35,14,0,0,1,0,0,0,0,0
2026/02/03/21:26:19,10.256130,0.713000,0.749387,0.718313,0.760959,25,24,39,15,0,0,1,0,0,0,0,0
2026/02/03/21:26:20,11.256230,0.751188,0.823016,0.751188,0.823016,28,26,41,16,0,0,0,0,0,0,0,0
2026/02/03/21:26:21,12.256290,0.811375,0.883500,0.811375,0.883500,31,32,41,18,0,0,0,0,0,0,0,0
2026/02/03/21:26:22,13.256388,0.830313,0.899646,0.916250,0.915988,31,32,41,20,0,0,0,4,0,0,0,0
2026/02/03/21:26:23,14.256526,0.823375,0.889883,0.919188,0.919840,31,32,40,20,0,0,0,6,0,0,1,0
2026/02/03/21:26:24,15.256623,0.823375,0.889883,0.940688,0.929624,31,32,40,20,0,0,2,6,0,0,1,0
2026/02/03/21:26:25,16.256730,0.820500,0.899899,0.820500,0.899899,27,32,42,23,0,0,0,0,4,0,1,0
2026/02/03/21:26:26,17.256815,0.859688,0.920089,0.859688,0.920089,31,32,42,23,0,0,0,0,4,0,1,0
2026/02/03/21:26:27,18.256913,0.859688,0.920089,0.859688,0.920089,31,32,42,23,0,0,0,0,4,0,1,0
2026/02/03/21:26:28,19.257020,0.859688,0.920089,0.859688,0.920089,31,32,42,23,0,0,0,0,4,0,1,0
2026/02/03/21:26:29,20.257128,0.859688,0.920089,0.918562,0.930720,31,32,42,23,0,0,3,0,4,0,1,0
2026/02/03/21:26:30,21.257247,0.859688,0.920089,0.918562,0.930720,31,32,42,23,0,0,3,0,4,0,1,0
2026/02/03/21:26:31,22.257398,0.918562,0.930720,0.918562,0.930720,31,32,45,23,0,0,0,0,7,0,1,0
2026/02/03/21:26:32,23.257467,0.918562,0.930720,0.918562,0.930720,31,32,45,23,0,0,0,0,7,0,1,0
2026/02/03/21:26:33,24.257561,0.918562,0.930720,0.918562,0.930720,31,32,45,23,0,0,0,0,7,0,1,0
2026/02/03/21:26:34,25.257718,0.918562,0.930720,0.918562,0.930720,31,32,45,23,0,0,0,0,7,0,1,0
2026/02/03/21:26:35,26.257795,0.918562,0.930720,0.918562,0.930720,31,32,45,23,0,0,0,0,7,0,1,0
2026/02/03/21:26:36,27.257871,0.918562,0.930720,0.918562,0.930720,31,32,45,23,0,0,0,0,7,0,1,0
2026/02/03/21:26:37,28.257957,0.918562,0.930720,0.918562,0.930720,31,32,45,23,0,0,0,0,7,0,1,0
2026/02/03/21:26:38,29.258063,0.918562,0.930720,0.918562,0.930720,31,32,45,23,0,0,0,0,7,0,1,0
2026/02/03/21:26:39,30.258150,0.918562,0.930720,0.925312,0.956990,31,32,45,23,0,0,2,0,7,0,1,0
2026/02/03/21:26:40,31.258280,0.918562,0.930720,0.925312,0.956990,31,32,45,23,0,0,2,0,7,0,1,0
2026/02/03/21:26:41,32.258382,0.918562,0.930720,0.925312,0.956990,31,32,45,23,0,0,2,0,7,0,1,0
2026/02/03/21:26:42,33.258471,0.925312,0.956990,0.925312,0.956990,31,32,47,23,0,0,0,0,10,0,1,0
2026/02/03/21:26:43,34.258662,0.925312,0.956990,0.925312,0.956990,31,32,47,23,0,0,0,0,10,0,1,0
2026/02/03/21:26:44,35.258768,0.925312,0.956990,0.925312,0.956990,31,32,47,23,0,0,0,0,10,0,1,0
2026/02/03/21:26:45,36.258857,0.925312,0.956990,0.925312,0.956990,31,32,47,23,0,0,0,0,10,0,1,0
2026/02/03/21:26:46,37.259003,0.925312,0.956990,0.925312,0.956990,31,32,47,23,0,0,0,0,10,0,1,0
2026/02/03/21:26:47,38.259076,0.925312,0.956990,0.925312,0.956990,31,32,47,23,0,0,0,0,10,0,1,0
2026/02/03/21:26:48,39.259152,0.914813,0.945696,0.914813,0.945696,31,32,47,20,0,0,0,0,10,0,1,3
2026/02/03/21:26:49,40.259321,0.914813,0.945696,0.914813,0.945696,31,32,47,20,0,0,0,0,10,0,1,3
2026/02/03/21:26:50,41.259478,0.914813,0.945696,0.914813,0.945696,31,32,47,20,0,0,0,0,10,0,1,3
2026/02/03/21:26:51,42.259570,0.914813,0.945696,0.914813,0.945696,31,32,47,20,0,0,0,0,10,0,1,3
2026/02/03/21:26:52,43.259663,0.914813,0.945696,0.914813,0.945696,31,32,47,20,0,0,0,0,10,0,1,3
2026/02/03/21:26:53,44.259818,0.914813,0.945696,0.914813,0.945696,31,32,47,20,0,0,0,0,10,0,1,3
2026/02/03/21:26:54,45.259912,0.914813,0.945696,0.919937,0.953305,31,32,47,20,0,1,0,0,10,0,1,3
2026/02/03/21:26:55,46.260076,0.914813,0.945696,0.919937,0.953305,31,32,47,20,0,1,0,0,10,0,1,3
2026/02/03/21:26:56,47.260166,0.914813,0.945696,0.914813,0.945696,31,32,47,20,0,0,0,0,11,0,1,3
2026/02/03/21:26:57,48.260257,0.914813,0.945696,0.914813,0.945696,31,32,47,20,0,0,0,0,11,0,1,3
2026/02/03/21:26:58,49.260385,0.914813,0.945696,0.914813,0.945696,31,32,47,20,0,0,0,0,11,0,1,3
2026/02/03/21:26:59,50.260514,0.914813,0.945696,0.914813,0.945696,31,32,47,20,0,0,0,0,11,0,1,3
2026/02/03/21:27:00,51.260673,0.914813,0.945696,0.914813,0.945696,31,32,47,20,0,0,0,0,11,0,1,3
2026/02/03/21:27:01,52.260806,0.914813,0.945696,0.914813,0.945696,31,32,47,20,0,0,0,0,11,0,1,3
2026/02/03/21:27:02,53.260898,0.914813,0.945696,0.914813,0.945696,31,32,47,20,0,0,0,0,11,0,1,3
2026/02/03/21:27:03,54.261023,0.914813,0.945696,0.926625,0.970882,31,32,47,20,0,1,0,0,11,0,1,3
2026/02/03/21:27:04,55.261127,0.914813,0.945696,0.926625,0.970882,31,32,47,20,0,1,0,0,11,0,1,3
2026/02/03/21:27:05,56.261220,0.914813,0.945696,0.926625,0.970882,31,32,47,20,0,1,0,0,11,0,1,3
2026/02/03/21:27:06,57.261307,0.914813,0.945696,0.926625,0.970882,31,32,47,20,0,1,0,0,11,0,1,3
2026/02/03/21:27:07,58.261416,0.926625,0.970882,0.926625,0.970882,31,33,47,20,0,0,0,0,17,0,1,3
2026/02/03/21:27:08,59.261531,0.926625,0.970882,0.926625,0.970882,31,33,47,20,0,0,0,0,17,0,1,3
2026/02/03/21:27:09,60.261629,0.926625,0.970882,0.926625,0.970882,31,33,47,20,0,0,0,0,17,0,1,3
2026/02/03/21:27:10,61.261811,0.926625,0.970882,0.926625,0.970882,31,33,47,20,0,0,0,0,17,0,1,3
2026/02/03/21:27:11,62.261940,0.926625,0.970882,0.926625,0.970882,31,33,47,20,0,0,0,0,17,0,1,3
2026/02/03/21:27:12,63.262079,0.926625,0.970882,0.926625,0.970882,31,33,47,20,0,0,0,0,17,0,1,3
2026/02/03/21:27:13,64.262193,0.926625,0.970882,0.926625,0.970882,31,33,47,20,0,0,0,0,17,0,1,3
2026/02/03/21:27:14,65.262275,0.926625,0.970882,0.926625,0.970882,31,33,47,20,0,0,0,0,17,0,1,3
2026/02/03/21:27:15,66.262400,0.926625,0.970882,0.926625,0.970882,31,33,47,20,0,0,0,0,17,0,1,3
2026/02/03/21:27:16,67.262447,0.926625,0.970882,0.926625,0.970882,31,33,47,20,0,0,0,0,17,0,1,3
2026/02/03/21:27:17,68.262536,0.926625,0.970882,0.926625,0.970882,31,33,47,20,0,0,0,0,17,0,1,3
2026/02/03/21:27:18,69.262640,0.926625,0.970882,0.926625,0.970882,31,33,47,20,0,0,0,0,17,0,1,3
