timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/01/19/14:32:02,2.656592,0.215688,0.259605,0.220938,0.265051,12,10,5,3,0,0,1,0,0,0,0,0
2026/01/19/14:32:03,3.656703,0.278125,0.321154,0.283187,0.329356,13,13,10,4,0,0,1,0,0,0,0,0
2026/01/19/14:32:04,4.656801,0.379000,0.414665,0.382750,0.418621,18,16,14,4,0,0,0,1,0,0,0,0
2026/01/19/14:32:05,5.656943,0.486000,0.490218,0.489750,0.500128,18,18,18,9,1,0,0,0,0,0,0,0
2026/01/19/14:32:06,6.657102,0.586313,0.622753,0.586313,0.622753,24,22,19,11,0,0,0,0,0,0,0,0
2026/01/19/14:32:07,7.657210,0.615563,0.640138,0.620500,0.643801,25,23,20,11,0,0,1,0,0,0,0,0
2026/01/19/14:32:08,8.657329,0.692063,0.720915,0.692063,0.720915,28,25,23,15,0,0,0,0,0,0,0,0
2026/01/19/14:32:09,9.657426,0.692813,0.727973,0.728625,0.820401,28,25,24,15,0,3,5,0,0,1,0,0
2026/01/19/14:32:10,10.657581,0.692813,0.727973,0.812875,0.865411,28,25,24,15,0,3,8,4,0,1,0,0
2026/01/19/14:32:11,11.657680,0.760750,0.824595,0.819438,0.866610,27,28,30,17,2,0,3,2,1,1,0,0
2026/01/19/14:32:12,12.657767,0.823313,0.874379,0.823313,0.874379,30,28,33,19,0,0,0,0,1,1,0,0
2026/01/19/14:32:13,13.657858,0.832000,0.894555,0.832000,0.894555,32,28,33,19,0,0,0,0,1,1,0,0
2026/01/19/14:32:14,14.657950,0.832000,0.894555,0.832000,0.894555,32,28,33,19,0,0,0,0,1,1,0,0
2026/01/19/14:32:15,15.658088,0.832000,0.894555,0.832000,0.894555,32,28,33,19,0,0,0,0,1,1,0,0
2026/01/19/14:32:16,16.658180,0.832000,0.894555,0.832000,0.894555,32,28,33,19,0,0,0,0,1,1,0,0
2026/01/19/14:32:17,17.658326,0.824250,0.880543,0.824250,0.880543,30,28,33,19,0,0,0,0,3,1,0,0
2026/01/19/14:32:18,18.658483,0.824250,0.880543,0.824250,0.880543,30,28,33,19,0,0,0,0,3,1,0,0
2026/01/19/14:32:19,19.658639,0.824250,0.880543,0.824250,0.880543,30,28,33,19,0,0,0,0,3,1,0,0
2026/01/19/14:32:20,20.658742,0.824250,0.880543,0.824250,0.880543,30,28,33,19,0,0,0,0,3,1,0,0
2026/01/19/14:32:21,21.658842,0.824250,0.880543,0.824250,0.880543,30,28,33,19,0,0,0,0,3,1,0,0
2026/01/19/14:32:22,22.658915,0.824250,0.880543,0.880375,0.942659,30,28,33,19,4,1,0,2,3,1,0,0
2026/01/19/14:32:23,23.659060,0.824250,0.880543,0.880375,0.942659,30,28,33,19,4,1,0,2,3,1,0,0
2026/01/19/14:32:24,24.659175,0.824250,0.880543,0.853437,0.922633,30,28,33,19,3,1,0,2,3,1,0,0
2026/01/19/14:32:25,25.659273,0.843750,0.919009,0.843750,0.919009,33,28,33,21,0,0,0,0,6,1,0,0
2026/01/19/14:32:26,26.659355,0.843750,0.919009,0.843750,0.919009,33,28,33,21,0,0,0,0,6,1,0,0
2026/01/19/14:32:27,27.659461,0.843750,0.919009,0.843750,0.919009,33,28,33,21,0,0,0,0,6,1,0,0
2026/01/19/14:32:28,28.659615,0.843750,0.919009,0.843750,0.919009,33,28,33,21,0,0,0,0,6,1,0,0
2026/01/19/14:32:29,29.659769,0.843750,0.919009,0.843750,0.919009,33,28,33,21,0,0,0,0,6,1,0,0
2026/01/19/14:32:30,30.659873,0.826688,0.842019,0.826688,0.842019,33,28,33,18,0,0,0,0,6,1,0,3
2026/01/19/14:32:31,31.660038,0.826688,0.842019,0.826688,0.842019,33,28,33,18,0,0,0,0,6,1,0,3
2026/01/19/14:32:32,32.660140,0.826688,0.842019,0.826688,0.842019,33,28,33,18,0,0,0,0,6,1,0,3
