timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/02/05/18:12:36,3.057032,0.177437,0.167514,0.181750,0.173463,11,6,6,2,1,0,0,0,0,0,0,0
2026/02/05/18:12:37,4.058250,0.235437,0.283414,0.235437,0.283414,16,9,10,2,0,0,0,0,0,0,0,0
2026/02/05/18:12:38,5.059396,0.328375,0.337008,0.328375,0.337008,24,11,11,2,0,0,0,0,0,0,0,0
2026/02/05/18:12:39,6.060428,0.393375,0.387933,0.397437,0.394143,26,13,14,5,0,0,1,0,0,0,0,0
2026/02/05/18:12:40,7.061905,0.419875,0.412689,0.424000,0.421709,27,18,14,6,1,0,0,0,0,1,3,0
2026/02/05/18:12:41,8.063000,0.452937,0.504049,0.467938,0.512082,31,20,16,6,0,1,0,0,0,2,3,0
2026/02/05/18:12:42,9.064029,0.558438,0.590789,0.558438,0.590789,35,25,13,9,0,0,0,0,0,2,6,0
2026/02/05/18:12:43,10.065042,0.595938,0.691474,0.595938,0.691474,39,27,13,12,0,0,0,0,0,2,6,0
2026/02/05/18:12:44,11.066219,0.624062,0.666456,0.655250,0.670013,42,30,11,12,1,0,0,0,0,2,8,0
2026/02/05/18:12:45,12.067293,0.701562,0.698383,0.732750,0.701941,42,31,14,14,1,0,0,0,0,2,8,0
2026/02/05/18:12:46,13.069401,0.720938,0.729933,0.752125,0.733490,42,31,16,15,1,0,0,0,0,2,8,0
2026/02/05/18:12:47,14.070243,0.703688,0.713345,0.734875,0.716902,42,31,13,15,1,0,0,0,0,2,11,0
2026/02/05/18:12:48,15.071167,0.703688,0.713345,0.734875,0.716902,42,31,13,15,1,0,0,0,0,2,11,0
2026/02/05/18:12:49,16.071893,0.703688,0.713345,0.734875,0.716902,42,31,13,15,1,0,0,0,0,2,11,0
2026/02/05/18:12:50,17.073043,0.680312,0.675933,0.711500,0.679490,42,30,10,15,1,0,0,0,0,3,14,0
2026/02/05/18:12:51,18.074150,0.702438,0.683726,0.733625,0.687283,44,30,10,15,1,0,0,0,0,3,14,0
2026/02/05/18:12:52,19.075172,0.696187,0.674671,0.727375,0.678228,44,30,10,14,1,0,0,0,0,3,14,1
2026/02/05/18:12:53,20.076388,0.696187,0.674671,0.727375,0.678228,44,30,10,14,1,0,0,0,0,3,14,1
2026/02/05/18:12:54,21.077447,0.674063,0.666878,0.705250,0.670435,42,30,10,14,1,0,0,0,2,3,14,1
2026/02/05/18:12:55,22.110468,0.752313,0.725319,0.783500,0.728877,46,30,16,14,1,0,0,0,2,3,14,1
2026/02/05/18:12:56,23.111168,0.752313,0.725319,0.783500,0.728877,46,30,16,14,1,0,0,0,2,3,14,1
2026/02/05/18:12:57,24.112051,0.837063,0.847841,0.893500,0.908930,51,34,17,14,3,0,0,0,2,3,14,1
2026/02/05/18:12:58,25.112999,0.847938,0.889839,0.915000,0.975097,51,39,18,14,3,1,0,0,3,3,15,1
2026/02/05/18:12:59,26.113824,0.847250,0.891691,0.903687,0.952780,48,40,17,16,3,0,0,0,6,5,16,1
2026/02/05/18:13:00,27.114882,0.855625,0.899493,0.912062,0.960581,48,41,17,16,3,0,0,0,6,5,16,1
2026/02/05/18:13:01,28.115717,0.865938,0.905277,0.966812,1.087041,49,41,17,16,3,5,0,0,6,9,16,1
2026/02/05/18:13:02,29.116558,0.849875,0.886961,0.950750,1.068725,49,39,17,16,3,5,0,0,6,11,16,1
2026/02/05/18:13:03,30.117508,0.816063,0.827356,0.889125,0.902208,45,40,15,16,2,2,0,0,10,11,18,1
2026/02/05/18:13:04,31.118258,0.838938,0.852238,0.927063,0.964090,45,41,15,18,3,3,1,1,10,11,18,1
2026/02/05/18:13:05,32.118942,0.864187,0.895999,0.946625,0.997308,52,37,16,20,2,3,1,0,10,15,18,1
2026/02/05/18:13:06,33.119944,0.895000,0.918751,1.017813,1.020332,51,37,20,20,2,5,0,0,11,15,18,1
2026/02/05/18:13:07,34.120619,0.878500,0.891580,0.955562,0.984364,51,37,18,18,2,3,0,0,11,17,20,3
2026/02/05/18:13:08,35.121388,0.819625,0.865048,0.892687,0.939900,49,36,18,16,2,2,0,0,13,19,20,5
2026/02/05/18:13:09,36.122180,0.830812,0.893872,0.927500,1.037884,50,37,19,18,5,2,0,0,13,19,22,5
2026/02/05/18:13:10,37.123273,0.827125,0.890506,0.923813,1.034518,50,37,19,17,5,2,0,0,13,19,22,6
2026/02/05/18:13:11,38.124315,0.810125,0.855691,0.883188,0.930543,49,35,18,17,2,2,0,0,14,21,23,6
2026/02/05/18:13:12,39.125073,0.767625,0.793494,0.828750,0.847008,48,31,15,15,2,1,0,0,15,26,26,8
2026/02/05/18:13:13,40.126001,0.764000,0.788641,0.825125,0.842155,47,31,15,15,2,1,0,0,16,26,26,8
2026/02/05/18:13:14,41.126716,0.742563,0.774946,0.803687,0.828460,47,29,15,14,2,1,0,0,16,28,26,9
2026/02/05/18:13:15,42.127827,0.736688,0.760889,0.767875,0.764446,48,27,15,14,1,0,0,0,16,30,26,9
2026/02/05/18:13:16,43.128895,0.738563,0.770628,0.769750,0.774186,47,27,16,14,1,0,0,0,17,30,26,9
2026/02/05/18:13:17,44.129535,0.790500,0.872839,0.852187,0.905061,49,29,17,19,2,1,0,0,17,30,26,9
2026/02/05/18:13:18,45.130445,0.845437,0.925474,0.907125,0.957696,51,36,17,21,2,1,0,0,17,30,26,9
2026/02/05/18:13:19,46.131457,0.816375,0.898482,0.872812,0.909045,52,35,16,19,1,1,0,0,17,32,27,11
2026/02/05/18:13:20,47.132335,0.804375,0.823556,0.835562,0.827113,50,34,16,15,1,0,0,0,19,34,27,15
2026/02/05/18:13:21,48.133280,0.765375,0.771763,0.796562,0.775320,50,28,13,15,1,0,0,0,19,40,30,15
2026/02/05/18:13:22,49.134322,0.765375,0.771763,0.796562,0.775320,50,28,13,15,1,0,0,0,19,40,30,15
2026/02/05/18:13:23,50.135372,0.765375,0.771763,0.796562,0.775320,50,28,13,15,1,0,0,0,19,40,30,15
2026/02/05/18:13:24,51.136260,0.753563,0.761656,0.784750,0.765213,47,28,13,15,1,0,0,0,22,40,30,15
2026/02/05/18:13:25,52.137074,0.753563,0.761656,0.784750,0.765213,47,28,13,15,1,0,0,0,22,40,30,15
2026/02/05/18:13:26,53.138250,0.753563,0.761656,0.784750,0.765213,47,28,13,15,1,0,0,0,22,40,30,15
2026/02/05/18:13:27,54.139344,0.753563,0.761656,0.784750,0.765213,47,28,13,15,1,0,0,0,22,40,30,15
2026/02/05/18:13:28,55.140293,0.753563,0.761656,0.784750,0.765213,47,28,13,15,1,0,0,0,22,40,30,15
2026/02/05/18:13:29,56.141451,0.753563,0.761656,0.784750,0.765213,47,28,13,15,1,0,0,0,22,40,30,15
2026/02/05/18:13:30,57.142421,0.753563,0.761656,0.789250,0.770300,47,28,13,15,1,0,0,1,22,40,30,15
2026/02/05/18:13:31,58.143378,0.739688,0.700338,0.770875,0.703895,47,28,13,13,1,0,0,0,22,40,30,18
2026/02/05/18:13:32,59.144402,0.782438,0.801251,0.813625,0.804808,50,27,18,16,1,0,0,0,22,41,30,18
2026/02/05/18:13:33,60.145459,0.801625,0.797690,0.801625,0.797690,49,27,18,16,0,0,0,0,24,41,30,18
2026/02/05/18:13:34,61.146203,0.835250,0.769560,0.835250,0.769560,52,30,12,16,0,0,0,0,27,41,36,18
2026/02/05/18:13:35,62.147108,0.851812,0.790252,0.851812,0.790252,52,30,10,21,0,0,0,0,27,41,38,18
2026/02/05/18:13:36,63.147888,0.853750,0.839802,0.853750,0.839802,52,34,10,18,0,0,0,0,30,42,38,21
2026/02/05/18:13:37,64.148769,0.848000,0.780566,0.848000,0.780566,53,35,10,13,0,0,0,0,30,42,38,26
2026/02/05/18:13:38,65.149569,0.904125,0.823228,0.904125,0.823228,57,37,13,13,0,0,0,0,30,42,38,26
2026/02/05/18:13:39,66.150466,0.935750,0.859392,0.950438,0.881810,56,43,14,13,0,1,1,0,32,43,38,26
2026/02/05/18:13:40,67.151214,0.918687,0.853469,0.946187,0.877279,52,42,16,12,2,1,0,0,38,45,38,28
2026/02/05/18:13:41,68.151970,0.914125,0.823180,0.914125,0.823180,55,41,15,12,0,0,0,0,40,48,39,28
2026/02/05/18:13:42,69.152658,0.874250,0.788939,0.899375,0.807845,55,35,15,12,1,0,0,1,42,54,39,28
2026/02/05/18:13:43,70.153573,0.858000,0.778071,0.858000,0.778071,52,36,15,12,0,0,0,0,45,56,39,29
2026/02/05/18:13:44,71.154451,0.837562,0.769495,0.948688,0.824572,50,36,14,11,3,0,2,0,47,56,42,30
2026/02/05/18:13:45,72.155178,0.807500,0.719651,0.918625,0.774728,48,34,11,11,3,0,2,0,49,58,45,30
2026/02/05/18:13:46,73.155941,0.847500,0.768974,0.914250,0.818278,48,36,13,13,1,0,2,0,49,58,45,30
2026/02/05/18:13:47,74.157106,0.894188,0.857650,0.989313,0.913080,49,40,14,13,2,0,2,0,51,58,45,30
2026/02/05/18:13:48,75.157736,0.879812,0.845160,0.974938,0.900589,49,38,13,13,2,0,2,0,51,60,46,30
2026/02/05/18:13:49,76.158663,0.865750,0.852526,0.922500,0.864777,49,37,13,14,2,0,0,0,51,63,48,30
2026/02/05/18:13:50,77.159334,0.855375,0.833575,0.855375,0.833575,49,37,12,14,0,0,0,0,51,63,49,30
2026/02/05/18:13:51,78.159953,0.855375,0.833575,0.855375,0.833575,49,37,12,14,0,0,0,0,51,63,49,30
2026/02/05/18:13:52,79.160941,0.897687,0.902065,0.955313,0.980268,49,38,13,19,0,4,1,1,51,63,49,30
2026/02/05/18:13:53,80.161770,0.900000,0.910237,0.936562,0.963996,46,39,14,20,0,3,0,1,54,63,49,30
2026/02/05/18:13:54,81.162713,0.895188,0.838478,0.899438,0.855336,46,38,14,18,0,1,0,0,54,66,49,33
2026/02/05/18:13:55,82.163512,0.831875,0.770755,0.831875,0.770755,46,34,14,15,0,0,0,0,54,70,49,36
2026/02/05/18:13:56,83.164322,0.831875,0.770755,0.831875,0.770755,46,34,14,15,0,0,0,0,54,70,49,36
2026/02/05/18:13:57,84.165050,0.812875,0.763392,0.812875,0.763392,46,32,14,15,0,0,0,0,54,72,49,36
2026/02/05/18:13:58,85.165992,0.812875,0.763392,0.812875,0.763392,46,32,14,15,0,0,0,0,54,72,49,36
2026/02/05/18:13:59,86.166838,0.805125,0.734441,0.805125,0.734441,46,32,12,15,0,0,0,0,54,72,51,36
2026/02/05/18:14:00,87.167781,0.800438,0.729350,0.800438,0.729350,46,31,12,15,0,0,0,0,54,73,51,36
2026/02/05/18:14:01,88.168770,0.791813,0.700463,0.791813,0.700463,46,29,12,15,0,0,0,0,54,75,51,36
2026/02/05/18:14:02,89.169710,0.788625,0.694293,0.788625,0.694293,45,29,12,15,0,0,0,0,55,75,51,36
2026/02/05/18:14:03,90.172343,0.788625,0.694293,0.788625,0.694293,45,29,12,15,0,0,0,0,55,75,51,36
2026/02/05/18:14:04,91.173410,0.897750,0.810517,0.936250,0.828935,46,30,13,23,0,0,0,2,55,75,51,36
2026/02/05/18:14:05,92.174106,0.911687,0.830776,0.950187,0.849194,49,30,14,21,0,0,0,2,55,75,51,38
2026/02/05/18:14:06,93.175305,0.924250,0.870586,1.013625,0.911488,50,29,15,25,0,2,2,2,55,77,51,38
2026/02/05/18:14:07,94.176139,0.931312,0.820251,0.981750,0.844660,50,35,17,19,0,1,0,2,57,77,51,44
2026/02/05/18:14:08,95.177038,0.944000,0.816478,0.975187,0.831678,50,35,17,19,0,1,0,1,57,77,51,45
